id,name,price,signal,pnl,count,win_rate,reason
3595.TWO,山太士,2755.0,☁️ 觀望,437.54,8,100.0,[P:0.95/50.0] [📈 穩定] 等待機會
6434.TWO,達輝光電,20.5,☁️ 觀望,317.47,4,75.0,[P:0.95/50.0] [📈 穩定] 等待機會
6977.TWO,聯純,322.5,❄️ 賣出,297.96,7,85.71,[P:0.95/8.0] [📈 穩定] 今日觸發 TrendDead
7781.TWO,昕力資*,30.1499996185,☁️ 觀望,267.49,5,80.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2408.TW,南亞科,341.0,💎 持股,246.31,7,85.71,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
7419.TWO,達勝,137.5,☁️ 觀望,243.13,8,75.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6493.TWO,雷虎生,29.9500007629,☁️ 觀望,236.76,4,50.0,[P:0.95/50.0] [🚀 極強] 等待機會
3081.TWO,聯亞,2945.0,☁️ 觀望,235.96,7,85.71,[P:0.85/50.0] [🚀 極強] 等待機會
3491.TWO,昇達科,1625.0,☁️ 觀望,227.67,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
4971.TWO,IET-KY,783.0,☁️ 觀望,223.19,7,85.71,[P:0.95/50.0] [🚀 極強] 等待機會
6727.TWO,亞泰金屬,518.0,🚀 持股,223.15,8,37.5,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
5246.TWO,勵威,186.0,☁️ 觀望,221.55,11,54.55,[P:0.95/8.0] [📉 轉弱] 等待機會
2344.TW,華邦電,134.0,💎 持股,220.89,8,62.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
7742.TWO,天弘化,170.5,☁️ 觀望,214.04,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
5475.TWO,德宏,315.5,☁️ 觀望,212.74,9,88.89,[P:0.85/5.0] [📉 轉弱] 等待機會
6658.TW,聯策,193.0,💎 持股,212.46,3,66.67,[📈 標準 V3] [P:1.01/50.0] [📈 穩定] 趨勢維持
3585.TWO,聯致,91.5999984741,☁️ 觀望,210.99,9,66.67,[P:0.95/50.0] [📈 穩定] 等待機會
4925.TWO,智微,190.0,☁️ 觀望,204.44,6,83.33,[P:0.95/50.0] [📈 穩定] 等待機會
6715.TW,嘉基,487.0,💎 持股,203.92,7,14.29,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
8021.TW,尖點,490.5,🔥 買入 (📈 標準 V3),195.31,8,62.5,[P:0.95/50.0] [🚀 極強] 趨勢突破確認
6515.TW,穎崴,10540.0,🟡 預警 (🚀 動能初現),191.1,8,75.0,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:3.3%)
5498.TWO,凱崴,74.5,☁️ 觀望,189.0,9,55.56,[P:0.95/50.0] [🚀 極強] 等待機會
5248.TWO,景傳,45.4000015259,☁️ 觀望,184.68,8,25.0,[P:0.95/50.0] [📈 穩定] 等待機會
2383.TW,台光電,4920.0,💎 持股,184.22,5,80.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6682.TWO,華旭先進,50.0,☁️ 觀望,182.09,6,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
6945.TWO,圓祥生技,175.5,☁️ 觀望,181.77,4,75.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6223.TWO,旺矽,6290.0,💎 持股,179.19,6,66.67,[📈 標準 V3] [P:0.94/50.0] [🚀 極強] 趨勢維持
6861.TW,睿生光電,450.0,☁️ 觀望,178.79,8,50.0,[P:0.95/50.0] [🚀 極強] 等待機會
7828.TWO,創新服務,1275.0,☁️ 觀望,178.19,5,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6826.TWO,和淞,552.0,☁️ 觀望,170.78,5,80.0,[P:0.95/8.0] [⏳ 猶豫] 等待機會
6536.TWO,碩豐,30.6000003815,🟡 預警 (🚀 動能初現),170.64,3,66.67,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:37.2%)
5267.TWO,龍翩,59.2999992371,☁️ 觀望,170.55,6,66.67,[P:0.95/50.0] [📈 穩定] 等待機會
6467.TWO,泰合,149.5,💎 持股,170.52,4,75.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2367.TW,燿華,65.0,🟡 預警 (⚡ 糾結噴發),169.81,4,75.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
4304.TWO,勝昱,29.7999992371,❄️ 賣出,164.52,6,50.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
5297.TWO,廣化,130.5,☁️ 觀望,163.47,7,42.86,[P:0.95/8.0] [📈 穩定] 等待機會
6949.TW,沛爾生醫-創,716.0,🟡 預警 (🚀 動能初現),162.72,9,44.44,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:3.5%)
8291.TWO,尚茂,51.7000007629,🚀 持股,160.56,4,50.0,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
7763.TWO,崇舜,255.5,☁️ 觀望,160.46,8,62.5,[P:0.95/8.0] [📈 穩定] 等待機會
5289.TWO,宜鼎,1865.0,💎 持股,156.73,7,85.71,[📈 標準 V3] [P:0.98/50.0] [📈 穩定] 趨勢維持
6920.TWO,恆勁科技,102.5,☁️ 觀望,153.6,5,60.0,[P:0.95/50.0] [📈 穩定] 等待機會
8074.TWO,鉅橡,79.5,☁️ 觀望,152.84,7,85.71,[P:0.95/50.0] [📈 穩定] 等待機會
3135.TW,凌航,220.5,💎 持股,151.09,8,37.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6983.TWO,華洋精機,380.0,☁️ 觀望,150.93,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
