
📅 投資日報表: 2026-05-14
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 255.00   | 255.00   | 244.00   | 244.50   | 71,191,228   | 241.21      | 2000     | ▲6,580    |   +1.36%
4142     | 國光生        | 17.85    | 17.85    | 17.60    | 17.70    | 856,010      | 25.32       | 1000     | ▼7,620    |  -30.09%
0050     | 元大台灣50     | 96.90    | 97.20    | 95.75    | 96.05    | 53,565,899   | 46.60       | 16016    | ▲791,991  | +106.12%
0056     | 元大高股息      | 45.51    | 45.65    | 45.15    | 45.15    | 34,567,533   | 36.43       | 8000     | ▲69,760   |  +23.94%
00635U   | 期元大S&P黃金   | 49.27    | 49.40    | 48.97    | 49.22    | 4,205,245    | 55.25       | 3000     | ▼18,090   |  -10.91%
00738U   | 期元大道瓊白銀    | 71.50    | 71.70    | 69.80    | 70.35    | 8,227,531    | 66.26       | 1000     | ▲4,090    |   +6.17%
00929    | 復華台灣科技優息   | 26.02    | 26.20    | 25.83    | 26.10    | 44,693,948   | 19.73       | 8000     | ▲50,960   |  +32.29%
009816   | 凱基台灣TOP50  | 14.08    | 14.15    | 13.86    | 13.90    | 158,666,900  | 11.01       | 63000    | ▲182,070  |  +26.25%
00990A   | 主動元大AI新經濟  | 18.31    | 18.56    | 18.26    | 18.28    | 28,999,440   | 11.48       | 5000     | ▲34,000   |  +59.23%
2009     | 第一銅        | 41.60    | 42.00    | 40.55    | 40.60    | 2,745,799    | 50.56       | 4000     | ▼39,840   |  -19.70%
2337     | 旺宏         | 172.00   | 178.50   | 165.00   | 169.00   | 316,444,979  | 95.28       | 2000     | ▲147,440  |  +77.37%
2409     | 友達         | 20.70    | 20.70    | 19.30    | 19.55    | 323,120,834  | 16.21       | 2000     | ▲6,680    |  +20.60%
3481     | 群創         | 38.40    | 38.65    | 35.00    | 35.40    | 994,967,870  | 25.10       | 4000     | ▲41,200   |  +41.04%
6806     | 森崴能源       | 17.30    | 17.30    | 17.30    | 17.30    | 5,115,761    | 45.39       | 5000     | ▼140,450  |  -61.89%
3105     | 穩懋         | 503.00   | 504.00   | 482.00   | 483.50   | 20,018,151   | 556.47      | 300      | ▼21,891   |  -13.11%
4966     | 譜瑞-KY      | 808.00   | 834.00   | 788.00   | 819.00   | 7,113,995    | 1921.64     | 1000     | ▼1,102,640 |  -57.38%
00403A   | 00403A     | 10.33    | 10.38    | 10.21    | 10.24    | 847,276,800  | 10.68       | 26026    | ▼11,451   |   -4.12%
00981A   | 主動統一台股增長   | 29.83    | 30.03    | 29.35    | 29.44    | 263,152,600  | 27.48       | 2000     | ▲3,920    |   +7.13%
2313     | 華通         | 242.00   | 253.00   | 239.50   | 245.50   | 65,736,482   | 250.71      | 1000     | ▼5,210    |   -2.08%
2330     | 台積電        | 2250.00  | 2270.00  | 2230.00  | 2270.00  | 31,747,100   | 225.55      | 10       | ▲20,444   | +906.43%
6239     | 力成         | 233.00   | 236.50   | 226.50   | 229.00   | 20,144,008   | 243.21      | 1000     | ▼14,210   |   -5.84%
6789     | 采鈺         | 600.00   | 600.00   | 561.00   | 573.00   | 6,544,210    | 593.50      | 400      | ▼8,200    |   -3.45%
5276     | 達輝-KY      | 19.80    | 19.80    | 19.40    | 19.75    | 50,118       | 22.18       | 300      | ▼729      |  -10.96%
5474     | 聰泰         | 162.50   | 173.00   | 160.50   | 169.00   | 720,602      | 175.15      | 2000     | ▼12,300   |   -3.51%
6849     | 奇鼎科技       | 230.00   | 242.00   | 222.50   | 226.00   | 418,986      | 266.40      | 280      | ▼11,312   |  -15.17%
7853     | 政美應用       | 384.50   | 391.00   | 357.00   | 359.50   | 1,282,120    | 409.29      | 280      | ▼13,941   |  -12.16%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       7,140,197    📊 未實現損益:         -48,749 (  -0.68%)
