id,name,price,signal,pnl,count,win_rate,reason
3491.TWO,昇達科,1625.0,☁️ 觀望,227.67,7,71.43,[P:0.85/5.0] [📉 轉弱] 等待機會
2383.TW,台光電,4920.0,💎 持股,184.22,5,80.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2367.TW,燿華,65.0,🟡 預警 (⚡ 糾結噴發),162.43,4,75.0,[P:0.85/5.0] [📉 轉弱] 均線糾結且短均線轉強
2313.TW,華通,245.5,☁️ 觀望,124.43,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
3017.TW,奇鋐,2555.0,☁️ 觀望,123.0,6,66.67,[P:0.99/5.0] [🚀 極強] 等待機會
3105.TWO,穩懋,483.5,☁️ 觀望,116.44,9,44.44,[P:0.95/8.0] [📈 穩定] 等待機會
2308.TW,台達電,2155.0,💎 持股,112.71,7,71.43,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2368.TW,金像電,1430.0,☁️ 觀望,107.13,8,62.5,[P:0.85/50.0] [🚀 極強] 等待機會
5274.TWO,信驊,17810.0,☁️ 觀望,101.33,7,57.14,[P:0.97/50.0] [📈 穩定] 等待機會
6443.TW,元晶,39.7999992371,☁️ 觀望,90.72,6,83.33,[P:0.95/8.0] [📉 轉弱] 等待機會
3711.TW,日月光投控,548.0,💎 持股,66.61,10,40.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2454.TW,聯發科,3405.0,❄️ 賣出,64.31,6,33.33,[P:0.96/50.0] [📈 穩定] 今日觸發 Trailing
2485.TW,兆赫,70.6999969482,🟡 預警 (🚀 動能初現),52.81,9,44.44,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:4.6%)
3661.TW,世芯-KY,4830.0,❄️ 賣出,48.12,5,60.0,[P:0.95/50.0] [📈 穩定] 今日觸發 Trailing
6285.TW,啟��,262.0,💎 持股,46.97,8,37.5,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2330.TW,台積電,2270.0,💎 持股,46.2,7,57.14,[📈 標準 V3] [P:0.85/5.0] [🚀 極強] 趨勢維持
6166.TW,凌華,111.5,💎 持股,43.47,5,60.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6669.TW,緯穎,5435.0,💎 持股,42.19,7,57.14,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3006.TW,晶豪科,238.0,💎 持股,40.12,8,37.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2455.TW,全新,358.5,💎 持股,24.37,9,44.44,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2317.TW,鴻海,244.5,💎 持股,22.93,7,42.86,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
1503.TW,士電,197.0,☁️ 觀望,17.44,7,28.57,[P:0.85/5.0] [📈 穩定] 等待機會
1519.TW,華城,870.0,☁️ 觀望,14.78,7,57.14,[P:0.85/5.0] [📉 轉弱] 等待機會
2449.TW,京元電子,296.0,❄️ 賣出,9.88,6,16.67,[📈 標準 V3] [P:1.01/5.0] [📈 穩定] 趨勢轉弱(強制)
2395.TW,研華,465.0,💎 持股,9.57,7,28.57,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2301.TW,光寶科,207.0,❄️ 賣出,8.69,8,37.5,[P:0.95/50.0] [📈 穩定] 今日觸發 Trailing
3324.TWO,雙鴻,1015.0,☁️ 觀望,-2.16,8,37.5,[P:0.95/8.0] [📈 穩定] 等待機會
2382.TW,廣達,334.5,💎 持股,-3.58,8,37.5,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
1513.TW,中興電,153.0,☁️ 觀望,-4.09,6,16.67,[P:0.95/8.0] [📈 穩定] 等待機會
1514.TW,亞力,116.5,💎 持股,-29.3,8,12.5,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
6271.TW,同欣電,183.5,🟡 預警 (⚡ 糾結噴發),-44.96,9,22.22,[P:0.85/5.0] [📈 穩定] 均線糾結且短均線轉強
