股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
00876,元大全球5G,85.50,287,86.10,32.09,---,貼軌運行,無,無,股價於高位貼軌 (85.50 > 1.5σ)，動能強勁,貼軌運行
00676,富邦臺灣加權反1,6.21,3612,13.43,6.11,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4961,天鈺,174.50,1574,216.45,135.00,---,貼軌運行,無,無,股價於高位貼軌 (174.50 > 1.5σ)，動能強勁,貼軌運行
2012,春雨,14.80,129,20.22,14.70,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
8114,振樺電,240.00,3341,314.53,164.00,📅 預告 (20260515),強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (240.00 > 1.5σ)，動能強勁,貼軌運行
6638,沅聖,42.00,25,45.50,24.50,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
8028,昇陽半導體,261.50,26626,261.50,126.59,---,進入盤整 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (261.50 > 1.5σ)，動能強勁,貼軌運行
6972,博瑞達應材,24.50,3,32.81,22.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6443,元晶,39.80,31644,52.30,11.95,---,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 14.63 (低於 20),進入盤整
2748,雲品,40.00,120,50.68,38.45,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
6525,捷敏-KY,116.50,2069,116.50,60.44,---,趨勢運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (115.28)，進入噴發段,強勢突破 (軌外)
6877,鏵友益,158.00,351,186.00,66.74,---,均線糾擺 -> 進入盤整,無,無,ADX 為 17.33 (低於 20),進入盤整
2758,路易莎咖啡,67.40,29,104.34,67.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1802,台玻,66.90,65482,74.20,14.05,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
7642,昶瑞機電,69.70,7,129.00,63.20,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
9938,百和,44.50,2481,60.40,42.90,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
4442,竣邦-KY,51.30,117,71.50,42.35,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (52.93),離開盤整 (向下)
00635,期元大S&P黃金,49.22,4301,60.55,34.73,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
2408,南亞科,341.00,181241,341.00,34.25,📅 預告 (20260515),貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (338.70)，進入噴發段,強勢突破 (軌外)
2504,國產,34.20,1847,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
5546,永固-KY,15.95,25,28.50,15.95,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
3086,華義*,37.95,468,260.00,21.80,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
2395,研華,465.00,4888,494.50,273.50,📅 預告 (20260529),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.15,920,15.30,11.20,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
00984,大華優利美A債15,16.27,3361,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
6591,動力-KY,52.60,592,98.76,44.80,---,離開盤整 (向下),無,無,跌破布林下軌 (53.87),離開盤整 (向下)
6176,瑞儀,100.50,5909,150.54,88.50,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
6811,宏�硌穈T,207.50,84,263.00,182.50,---,進入盤整,無,無,ADX 為 16.07 (低於 20),進入盤整
4544,春日,15.75,0,18.00,14.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9949,琉園,23.95,31,36.70,23.95,---,進入盤整,無,無,ADX 為 15.74 (低於 20),進入盤整
4510,高鋒,45.85,1388,55.20,35.05,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
6194,育富,32.30,77,39.65,30.95,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
6124,業強,29.05,105,37.95,23.30,---,離開盤整 (向下),無,無,跌破布林下軌 (29.18),離開盤整 (向下)
00757,統一FANG+,129.05,1143,129.05,89.85,---,貼軌運行,無,無,股價於高位貼軌 (129.05 > 1.5σ)，動能強勁,貼軌運行
2101,南港,32.55,2129,45.45,31.02,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
00945,凱基美國非投等債,14.46,5477,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
4556,旭然,42.15,305,45.55,22.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,36.15,825,40.45,29.82,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
6624,萬年清,46.20,41,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2945.00,3188,3055.00,251.14,---,均線糾擺 -> 進入盤整,隔一漲,無,ADX 為 15.32 (低於 20),進入盤整
00685,群益臺灣加權正2,251.85,945,259.50,62.15,---,進入盤整,無,無,ADX 為 17.47 (低於 20),進入盤整
6446,藥華藥,782.00,6646,782.00,438.80,⚠️ 今天 (20260514),強勢突破 (軌外),無,無,股價衝破布林上軌 (765.56)，進入噴發段,強勢突破 (軌外)
009813,貝萊德標普卓越50,11.37,3142,11.37,9.64,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (11.34)，進入噴發段,強勢突破 (軌外)
6485,點序,89.30,659,124.50,50.00,---,均線糾擺 -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,27.80,169,56.63,27.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,88.30,481,126.00,88.30,---,離開盤整 (向下),無,無,跌破布林下軌 (89.67),離開盤整 (向下)
6775,穎台科技,60.90,6670,72.30,20.40,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00981,主動中信非投等債,10.36,8545,10.58,9.91,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
5455,昇益,24.80,27,42.60,23.05,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
2374,佳能,80.30,11753,94.96,38.65,---,進入盤整,無,無,ADX 為 15.85 (低於 20),進入盤整
6113,亞矽,23.80,366,30.21,18.45,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
6912,益鈞環科*,16.45,117,20.45,13.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,26.35,46,32.25,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,12.20,690,16.70,9.01,---,強勢突破 (軌外) -> 進入盤整,無,連1日大跌,ADX 為 14.79 (低於 20),進入盤整
6141,柏承,25.70,1008,36.70,9.19,---,進入盤整 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (26.65),離開盤整 (向下)
5243,乙盛-KY,101.00,3020,127.00,42.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,108.00,333315,108.00,40.40,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (107.08)，進入噴發段,強勢突破 (軌外)
3372,典範,19.35,734,25.65,12.65,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
4968,立積,115.50,884,166.50,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
6158,禾昌,17.90,65,24.75,17.70,---,均線糾擺 -> 進入盤整,無,無,ADX 為 15.33 (低於 20),進入盤整
8433,弘帆,53.00,50,74.70,50.00,---,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
00991,主動復華未來50,18.55,99457,18.55,9.66,---,進入盤整,無,無,ADX 為 14.26 (低於 20),進入盤整
2417,圓剛,49.10,2133,56.90,33.40,⚠️ 今天 (20260514),趨勢運行 -> 進入盤整,無,無,ADX 為 19.96 (低於 20),進入盤整
2402,毅嘉,67.90,5497,77.70,34.75,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,182.00,10202,190.50,66.04,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,56.90,614,58.00,47.60,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (56.90 > 1.5σ)，動能強勁,貼軌運行
7893,睿信,212.50,82,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.54,70,4.67,3.54,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
8222,寶一,35.15,288,65.83,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
7743,金利食安,20.50,5,43.90,19.80,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (20.32)，進入噴發段,強勢突破 (軌外)
3499,環天科,14.60,124,21.35,13.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,6290.00,543,6290.00,643.18,📅 預告 (20260515),強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (5825.72)，進入噴發段,強勢突破 (軌外)
6261,久元,120.50,8906,133.50,56.72,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,66.00,1,87.00,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
3287,廣寰科,31.35,692,32.10,28.05,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
6658,聯策,193.00,1242,213.00,46.40,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2497,怡利電,57.10,618,61.30,36.72,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
2059,川湖,5010.00,223,5520.00,1795.12,---,貼軌運行 -> 進入盤整,無,無,ADX 為 13.91 (低於 20),進入盤整
7773,富禾生醫,28.10,44,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,28.40,72,66.58,27.90,---,進入盤整,無,無,ADX 為 13.19 (低於 20),進入盤整
6913,鴻呈,131.00,284,156.00,95.13,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
00749,凱基新興債10+,31.51,101,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
3030,德律,402.50,1137,417.50,96.69,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.50 (低於 20),進入盤整
1786,科妍,51.50,743,123.00,51.50,---,進入盤整,無,連1日大跌,ADX 為 16.00 (低於 20),進入盤整
6677,瑩碩生技,18.00,37,29.05,16.05,---,進入盤整,無,無,ADX 為 19.18 (低於 20),進入盤整
9802,鈺齊-KY,77.00,851,112.32,73.90,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
3219,倚強科,81.10,1689,109.50,38.67,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (81.10 > 1.5σ)，動能強勁,貼軌運行
00918,大華優利高填息30,25.87,33315,25.87,19.37,---,貼軌運行,無,無,股價於高位貼軌 (25.87 > 1.5σ)，動能強勁,貼軌運行
7848,騏億鑫,475.00,33,529.00,279.50,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
4951,精拓科,128.50,401,140.00,57.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,68.20,683,82.11,56.20,---,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
4537,旭東,176.50,217,195.00,26.49,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,46.45,1,55.80,45.00,---,離開盤整 (向下),無,無,跌破布林下軌 (46.65),離開盤整 (向下)
4167,松瑞藥,19.10,1060,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
00641,富邦日本反1,3.90,939,5.96,3.88,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
7842,天能綠電,110.50,137,276.68,110.50,---,離開盤整 (向下),無,無,跌破布林下軌 (114.85),離開盤整 (向下)
00912,中信臺灣智慧50,30.86,1201,31.05,15.86,---,進入盤整,無,無,ADX 為 16.56 (低於 20),進入盤整
2743,山富,68.40,165,103.36,68.40,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6617,共信-KY,64.20,340,115.50,60.20,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,137.50,17468,138.00,123.72,---,貼軌運行,無,無,股價於高位貼軌 (137.50 > 1.5σ)，動能強勁,貼軌運行
8354,冠好,17.20,208,19.00,13.92,---,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
2428,興勤,212.00,3234,212.00,120.05,---,強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (206.30)，進入噴發段,強勢突破 (軌外)
6818,連騰,59.60,251,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,151.50,431,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
2901,欣欣,22.90,49,27.06,22.80,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
4554,橙的,30.85,759,43.34,24.70,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6173,信昌電,172.00,3390,172.00,33.15,📅 預告 (20260521),強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (160.01)，進入噴發段,強勢突破 (軌外)
3224,三顧,43.55,77,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,138.00,42140,158.50,100.08,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
8930,青鋼,28.95,20,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
2464,盟立,115.00,12923,122.00,53.30,---,進入盤整,無,無,ADX 為 10.87 (低於 20),進入盤整
2248,華勝-KY,54.70,47,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
7758,睿騰能源,48.00,42,58.77,35.05,---,進入盤整,隔二漲,無,ADX 為 9.15 (低於 20),進入盤整
4765,磐采,19.70,27,31.15,11.45,---,進入盤整,無,連1日大跌,ADX 為 14.28 (低於 20),進入盤整
2884,玉山金,31.85,25620,35.10,26.60,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
2007,燁興,7.08,420,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,111.00,453,161.50,30.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,6.07,346,11.40,4.59,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
5355,佳總,6.51,46,11.30,5.62,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.85%,均線糾擺
1725,元禎,31.45,126,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
006201,元大富櫃50,49.03,542,49.03,17.87,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (49.03 > 1.5σ)，動能強勁,貼軌運行
3184,微邦,28.80,2143,35.05,8.90,---,進入盤整,無,無,ADX 為 15.53 (低於 20),進入盤整
6808,三鼎生技,31.20,128,61.09,30.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,10.40,190916,11.65,6.69,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (10.40 > 1.5σ)，動能強勁,貼軌運行
7815,新特,469.00,199,580.34,107.48,---,進入盤整,無,無,ADX 為 16.24 (低於 20),進入盤整
2453,凌群,54.80,384,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
6735,美達科技,137.50,643,145.00,42.19,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,23.40,3,29.60,19.80,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,27.85,146,52.90,21.20,---,趨勢運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (27.00)，進入噴發段,強勢突破 (軌外)
4568,科際精密,40.15,25,48.50,40.10,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
8923,時報,19.40,0,22.55,18.55,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
7789,開展,35.20,0,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
8068,全達,21.45,995,28.90,17.65,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (21.88),離開盤整 (向下)
9958,世紀鋼,110.00,3618,239.72,101.00,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (109.61)，進入噴發段,強勢突破 (軌外)
1586,和勤,21.65,169,30.40,21.55,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
006208,富邦台50,222.50,6095,226.80,96.84,---,進入盤整,無,無,ADX 為 11.04 (低於 20),進入盤整
8932,智通*,100.50,4997,118.75,43.30,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (100.50 > 1.5σ)，動能強勁,貼軌運行
1709,和益,18.40,464,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
8908,欣雄,40.05,281,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
4174,浩鼎,33.00,293,79.50,31.50,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
00930,永豐ESG低碳高息,21.51,2897,21.91,15.59,---,進入盤整,無,無,ADX 為 17.82 (低於 20),進入盤整
6597,立誠,77.00,55,105.09,51.00,---,貼軌運行 -> 進入盤整,無,無,ADX 為 14.45 (低於 20),進入盤整
3055,蔚華科,106.00,4966,113.50,47.17,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (106.00 > 1.5σ)，動能強勁,貼軌運行
5276,達輝-KY,19.75,50,22.20,13.44,---,進入盤整,無,無,ADX 為 10.61 (低於 20),進入盤整
1584,精剛,19.75,861,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
2722,夏都,23.30,49,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
7562,博來科技,52.00,22,56.50,33.09,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
6240,松崗,17.85,13,23.80,17.20,---,離開盤整 (向下),無,無,跌破布林下軌 (17.91),離開盤整 (向下)
2885,元大金,55.50,21868,56.50,28.82,---,進入盤整,無,無,ADX 為 8.99 (低於 20),進入盤整
6812,梭特,70.20,88,104.00,41.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,40.95,360,71.01,40.95,---,離開盤整 (向下),無,無,跌破布林下軌 (41.76),離開盤整 (向下)
8472,夠麻吉,71.00,28,106.50,27.00,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
3306,鼎天,44.95,144,68.80,36.86,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
2929,淘帝-KY,5.50,290,11.45,5.50,---,進入盤整,無,無,ADX 為 15.04 (低於 20),進入盤整
6473,美賣*,9.00,150,17.00,5.92,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
6645,金萬林-創,12.35,196,26.30,12.35,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (12.50),離開盤整 (向下)
7871,安立璽榮-KY,69.70,575,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,300.00,462,406.00,149.52,---,進入盤整,無,無,ADX 為 14.38 (低於 20),進入盤整
00881,國泰台灣科技龍頭,50.20,6511,50.95,19.05,---,進入盤整,無,無,ADX 為 15.42 (低於 20),進入盤整
7825,和亞智慧,99.90,253,220.00,43.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,79.60,32203,82.70,23.90,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
6127,九豪,47.40,15797,51.30,17.15,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
7556,意德士,273.00,137,319.00,131.24,---,進入盤整,隔二漲,無,ADX 為 13.64 (低於 20),進入盤整
5206,坤悅,23.70,61,38.05,22.40,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
4763,材料*-KY,42.25,6326,95.92,41.25,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
2535,達欣工,75.10,919,76.60,55.50,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
5464,霖宏,59.50,1360,63.30,21.96,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (59.50 > 1.5σ)，動能強勁,貼軌運行
2013,中鋼構,42.50,107,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
3284,太普高,16.00,222,26.55,15.70,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
4528,江興鍛,16.05,18,21.40,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
1714,和桐,10.00,4373,10.25,7.18,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
1808,潤隆,29.45,1824,35.95,28.30,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
3709,鑫聯大投控,81.80,3605,92.90,33.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,25.60,6331,38.24,22.75,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
1568,倉佑,28.35,347,30.20,21.00,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
7854,佐茂,100.00,74,130.00,40.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.00,132,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
6129,普誠,15.60,635,18.40,10.00,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,315.50,2493,400.00,11.20,---,進入盤整,無,無,ADX 為 10.88 (低於 20),進入盤整
5289,宜鼎,1865.00,6025,1865.00,210.19,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (1865.00 > 1.5σ)，動能強勁,貼軌運行
5514,三豐,15.30,3,18.65,15.20,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
3587,閎康,369.00,6151,396.00,136.18,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5202,力新,12.60,92,26.09,12.60,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,21.80,429,27.09,21.80,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6532,瑞耘,111.50,2074,114.00,49.30,---,進入盤整,連1日大漲,無,ADX 為 14.41 (低於 20),進入盤整
00927,群益半導體收益,35.54,18282,35.87,14.94,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00950,凱基A級公司債,14.01,6512,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
7843,英柏得,141.50,645,142.50,25.70,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (141.50 > 1.5σ)，動能強勁,貼軌運行
3685,元創精密,28.15,162,45.75,11.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4529,淳紳,5.07,299,6.01,3.04,---,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,11.65,62,20.55,11.65,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (11.67),離開盤整 (向下)
4908,前鼎,240.00,439,250.00,69.20,---,趨勢運行 -> 進入盤整,無,無,ADX 為 18.53 (低於 20),進入盤整
3029,零壹,97.20,1254,130.50,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
7769,鴻勁,7560.00,662,7560.00,2385.00,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (7384.09)，進入噴發段,強勢突破 (軌外)
4958,臻鼎-KY,436.50,69496,442.50,92.46,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6245,立端,81.50,910,87.00,60.60,---,均線糾擺,無,無,MA 乖離率僅 0.11%,均線糾擺
3447,展達,36.30,435,82.40,36.30,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (36.32),離開盤整 (向下)
