id,name,price,signal,pnl,count,win_rate,reason
2367.TW,燿華,65.0,🟡 預警 (⚡ 糾結噴發),169.81,4,75.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
2337.TW,旺宏,169.0,💎 持股,127.7,9,55.56,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3105.TWO,穩懋,483.5,☁️ 觀望,117.46,9,44.44,[P:0.95/8.0] [📈 穩定] 等待機會
00981A.TW,主動統一台股增長,29.4400005341,💎 持股,116.06,3,66.67,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
1802.TW,台玻,66.9000015259,☁️ 觀望,89.0,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
2327.TW,國巨*,462.0,💎 持股,75.08,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
0050.TW,元大台灣50,96.0500030518,💎 持股,61.57,6,83.33,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
7792.TWO,安葆,300.0,☁️ 觀望,61.14,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
2485.TW,兆赫,70.6999969482,🟡 預警 (🚀 動能初現),52.81,9,44.44,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:4.6%)
6261.TWO,久元,120.5,☁️ 觀望,42.81,8,50.0,[P:0.95/50.0] [📈 穩定] 等待機會
4966.TWO,譜瑞-KY,819.0,💎 持股,37.0,4,75.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
1721.TW,三晃,32.5,💎 持股,32.22,7,28.57,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3702.TW,大聯大,111.0,💎 持股,25.03,7,28.57,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
0056.TW,元大高股息,45.1500015259,💎 持股,23.71,10,60.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3714.TW,富采,68.1999969482,☁️ 觀望,23.25,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
2317.TW,鴻海,244.5,💎 持股,22.93,7,42.86,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3481.TW,群創,35.4000015259,🚀 持股,22.51,8,62.5,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
009816.TW,凱基台灣TOP50,13.8999996185,💎 持股,22.25,1,100.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6188.TWO,廣明,83.0999984741,☁️ 觀望,9.45,5,40.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6136.TW,富爾特,25.0,☁️ 觀望,8.42,8,62.5,[P:0.95/8.0] [🚀 極強] 等待機會
6806.TW,森崴能源,17.2999992371,☁️ 觀望,-11.06,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
2009.TW,第一銅,40.5999984741,☁️ 觀望,-26.98,9,22.22,[P:0.95/8.0] [📉 轉弱] 等待機會
2409.TW,友達,19.5499992371,☁️ 觀望,-29.29,8,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
4142.TW,國光生,17.7000007629,☁️ 觀望,-31.02,7,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2352.TW,佳世達,25.6000003815,💎 持股,-34.48,9,0.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
8104.TW,錸寶,34.75,☁️ 觀望,-41.22,7,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
