股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
HDB.VN,未知,🔥 訊號出現,28000.0,66.67,🔴 空頭陷阱,50.00%,50.00%,-0.72%,-1.63%,10,27544.62,0.5,-0.0072
BID.VN,未知,無,36350.0,49.04,🟢 黃金標的,54.55%,63.64%,5.19%,-2.26%,11,0.0,0.6364,0.0519
VPB.VN,未知,無,27800.0,57.26,🔵 穩健標的,20.00%,60.00%,0.11%,-1.85%,5,0.0,0.6,0.0011
LPB.VN,未知,無,47300.0,43.48,⚪ 一般監控,50.00%,62.50%,2.07%,-1.94%,8,0.0,0.625,0.0207
PLX.VN,未知,無,36400.0,51.43,⚪ 一般監控,75.00%,50.00%,5.80%,-4.33%,12,0.0,0.5,0.058
VIC.VN,未知,無,236000.0,42.74,⚪ 一般監控,55.56%,44.44%,1.44%,-4.45%,9,0.0,0.4444,0.0144
FRT.VN,未知,無,140100.0,46.09,⚪ 一般監控,44.44%,44.44%,0.47%,-2.75%,9,0.0,0.4444,0.0047
VNM.VN,未知,無,60500.0,46.39,⚪ 一般監控,28.57%,42.86%,0.43%,-3.59%,7,0.0,0.4286,0.0043
VCB.VN,未知,無,58500.0,48.65,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0.0,0.3333,0.028
FUEVFVND.VN,未知,無,34030.0,50.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,20850.0,49.21,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
GMD.VN,未知,無,77800.0,51.39,🔴 空頭陷阱,52.94%,41.18%,-1.18%,-2.55%,17,0.0,0.4118,-0.0118
BCM.VN,未知,無,40550.0,36.57,🔴 空頭陷阱,0.00%,40.00%,-0.75%,-5.28%,5,0.0,0.4,-0.0075
E1VFVN30.VN,未知,無,35180.0,48.93,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
VHC.VN,未知,無,50300.0,35.71,🔴 空頭陷阱,44.44%,33.33%,-0.96%,-2.45%,9,0.0,0.3333,-0.0096
HPG.VN,未知,無,21050.0,41.54,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
FPT.VN,未知,無,66100.0,52.17,🔴 空頭陷阱,28.57%,28.57%,-0.37%,-3.36%,7,0.0,0.2857,-0.0037
HVN.VN,未知,無,20850.0,26.92,🔴 空頭陷阱,75.00%,25.00%,-3.72%,-3.82%,4,0.0,0.25,-0.0372
VHM.VN,未知,無,68200.0,28.33,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0.0,0.2,-0.0141
GEE.VN,未知,無,70900.0,62.52,🔴 空頭陷阱,50.00%,16.67%,-6.49%,-7.85%,12,0.0,0.1667,-0.0649
MBB.VN,未知,無,20000.0,39.66,🔴 空頭陷阱,0.00%,0.00%,-4.20%,-4.00%,1,0.0,0.0,-0.042
MWG.VN,未知,無,73200.0,50.0,🔴 空頭陷阱,50.00%,0.00%,-4.63%,-3.14%,4,0.0,0.0,-0.0463
VID.VN,未知,無,4530.0,59.17,🔴 空頭陷阱,0.00%,0.00%,-5.93%,-8.13%,1,0.0,0.0,-0.0593
VJC.VN,未知,無,135000.0,69.75,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.30%,4,0.0,0.0,-0.0302
