代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.17,29.7,3000,31.15,2998,31.15,30.00,30.40,31.15,124026,-,
1269,乾杯,56.72,55.8,3000,58.4,2991,58.40,58.40,58.40,58.40,9,-,
1271,晨暉生技,59.40,57.8,9000,58.9,6000,59.70,57.90,58.52,58.10,47987,-,
1293,利統,23.60,22.8,3000,23.6,3000,-,-,-,-,-,-,
1343,旭東環保,31.52,32.0,6000,33.4,2990,33.45,31.75,32.23,33.40,48358,-,
1480,東盟開發,7.51,7.35,5000,7.63,5000,7.63,7.56,7.59,7.56,35000,-,
1594,日高,7.76,7.6,10000,8.0,9998,8.00,7.76,7.76,8.00,4003,-,
2071,震南鐵,31.66,30.65,5000,32.0,5000,32.00,30.60,31.00,31.90,23101,-,
2245,詠勝昌*,23.65,22.75,5000,23.8,2900,23.80,22.75,22.85,23.80,1100,-,
2249,湧盛,90.56,96.5,3000,98.3,2995,99.50,91.00,95.89,98.00,262594,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,29.46,28.9,1000,29.2,6000,29.90,28.40,29.25,28.90,74786,-,
2255,凱銳光電,17.71,17.5,5000,18.0,5000,18.00,17.65,17.83,17.80,58323,-,
2256,歐特明,74.93,74.5,2930,75.3,5698,78.80,74.40,76.03,75.30,121040,-,
2644,中信造船,76.76,74.2,3000,76.4,3000,77.20,75.20,75.36,76.40,9762,-,
2733,維格餅家,10.85,10.75,5000,11.25,5000,11.30,10.85,10.89,11.30,21002,-,
2741,老四川,20.00,20.2,3000,20.65,3000,20.65,20.00,20.32,20.65,8062,-,
2758,路易莎咖啡,63.92,62.9,3000,64.8,3000,65.00,62.80,63.66,64.80,2624,-,
2760,巨宇翔,8.29,8.01,5000,8.34,5000,8.33,8.27,8.30,8.33,10000,-,
2761,橘焱胡同,12.49,12.35,5000,12.6,8000,12.60,12.35,12.44,12.45,10250,-,
2940,歐都納,23.95,23.9,3000,24.1,5958,24.10,24.10,24.10,24.10,42,-,
2942,京站,37.90,36.65,3000,38.1,3000,38.10,36.70,36.73,36.70,5353,-,
3097,拍檔,24.45,24.1,6000,25.0,6000,25.30,24.15,24.45,25.05,22197,-,
3117,年程,27.23,27.0,2800,28.2,3000,28.30,26.10,26.96,27.00,130905,-,
3184,微邦,17.51,17.0,5000,17.6,4998,17.90,16.90,17.11,17.60,409084,-,
3194,圓方科技,30.90,29.8,3000,30.9,2899,30.90,30.90,30.90,30.90,101,-,
3473,智通聯網,79.50,76.3,3000,79.5,2996,79.50,76.30,76.65,79.50,5334,-,
3585,聯致,46.16,44.75,6000,45.0,2990,46.20,44.80,45.36,45.00,419702,-,
3595,山太士,1405.68,1580.0,1336,1590.0,2991,1635.00,1450.00,1577.02,1580.00,1103228,115/08/26,櫃買中心同意上櫃契約
3603,建祥國際,6.15,6.09,5000,6.4,5000,6.18,6.09,6.17,6.18,6000,-,
3633,云光,141.84,141.0,4000,144.0,3942,144.50,141.00,142.08,144.00,2076,-,
3644,凌嘉科,318.87,324.5,2000,328.0,3542,328.00,312.00,321.94,328.00,283447,-,
3678,聯享,49.85,48.6,3000,49.9,2700,49.90,48.70,49.37,49.90,12263,-,
4115,善德生技,7.48,6.95,9998,7.26,10000,7.20,6.95,7.13,7.19,67103,-,
4117,普生,8.58,8.31,3997,8.5,2999,8.95,8.30,8.49,8.31,216144,-,
4170,鑫品生醫,12.66,12.45,10000,12.9,5000,12.90,12.90,12.90,12.90,88,-,
4172,因華,10.34,10.45,4830,10.7,3999,10.75,10.25,10.51,10.70,213538,-,
4186,尖端醫,7.06,7.03,10000,7.39,5000,7.39,6.95,7.05,7.39,79724,-,
4194,禾生技,7.07,7.01,4000,7.25,5000,7.32,7.00,7.08,7.27,25056,-,
4197,暐世,9.03,8.71,5000,9.13,5000,9.31,8.55,8.85,9.13,103321,-,
4431,敏成健康,19.46,18.65,5000,19.5,9000,19.50,18.70,18.92,19.50,9830,-,
4537,旭東,160.15,162.5,1970,163.5,2999,169.50,161.50,164.85,162.50,120385,115/07/09,送件申請上市
4544,春日,13.52,13.15,3000,13.4,5000,13.50,13.15,13.16,13.15,8017,-,
4553,盛復,15.10,15.0,5000,15.3,5000,15.25,15.00,15.08,15.10,12000,-,
4559,久裕興,7.79,7.51,10000,7.89,5000,7.91,7.37,7.61,7.60,89000,-,
4565,宏偉,132.85,133.5,2000,135.5,1886,135.50,132.50,132.91,135.50,2879,115/08/26,櫃買中心同意上櫃契約
4570,傑生,70.60,69.0,3000,70.6,4000,70.60,70.60,70.60,70.60,1000,-,
4573,高明鐵,681.25,672.0,3000,680.0,1970,684.00,660.00,669.39,680.00,543041,-,
4575,銓寶,21.97,21.8,3000,22.8,2995,22.80,22.80,22.80,22.80,5,-,
4587,寶元數控,39.96,39.0,6000,40.65,3000,-,-,-,-,-,-,
4589,碩陽電機,33.00,32.0,3000,33.05,5990,33.10,31.95,32.85,33.05,11121,-,
4724,宣捷幹細胞,9.15,8.8,2870,9.23,4779,9.25,8.75,8.93,8.80,61290,-,
4732,彥臣,17.98,17.7,10000,18.4,10000,18.40,18.05,18.33,18.30,15006,-,
4738,大同精化,6.35,6.14,10000,6.44,10000,6.45,6.13,6.24,6.44,82572,-,
4765,磐采,15.62,14.95,8598,15.65,10000,14.95,14.95,14.95,14.95,1402,-,
4925,智微,116.42,115.5,3000,120.0,2999,120.50,114.50,117.09,120.00,202742,-,
4980,佐臻,37.59,37.0,3000,38.55,2940,40.00,37.35,38.48,38.55,39813,-,
5240,建騰,16.59,16.2,4860,17.0,4673,17.05,16.20,16.52,17.00,5469,-,
5246,勵威,152.33,153.0,2000,155.5,1998,159.00,142.50,152.55,155.50,850927,-,
5248,景傳,31.03,30.45,4982,31.45,1900,31.50,30.45,30.61,31.45,37675,-,
5254,欣訊科技,39.45,40.0,3000,40.8,3000,40.75,40.00,40.51,40.60,14330,-,
5262,立達,42.40,41.6,5000,43.0,2998,43.00,41.60,41.99,41.60,10855,-,
5267,龍翩,49.09,46.15,3000,47.8,3000,50.00,47.35,47.64,47.50,24105,-,
5271,紘通,14.48,13.8,10000,14.05,6000,15.05,13.95,14.42,13.95,399691,-,
5297,廣化,71.35,70.7,3000,71.2,2299,73.00,70.50,70.91,71.20,207571,-,
5859,遠壽,14.16,14.1,9114,14.2,3999,14.30,14.05,14.12,14.20,63931,-,
5863,瑞興銀,11.30,11.15,3503,11.5,4860,11.50,11.10,11.20,11.50,43122,-,
6027,德信,13.90,13.35,5000,14.0,4821,14.50,13.60,13.82,14.00,23766,-,
6035,悠遊卡,51.40,49.0,3000,51.4,2999,51.40,49.85,50.59,51.40,103,-,
6407,相互,22.13,21.25,3000,22.1,8000,22.30,21.90,22.01,22.00,141584,-,
6428,淘米,34.09,30.4,6000,31.95,1859,34.00,30.50,31.96,31.95,33051,-,
6434,達輝光電,14.12,13.9,5000,14.4,5000,14.35,13.90,14.09,14.00,263069,-,
6467,泰合,235.57,227.5,2000,231.5,2970,240.00,223.50,229.21,231.50,1450936,115/05/28,證交所同意上市契約
6473,美賣*,6.60,6.35,4999,6.65,5000,6.65,6.32,6.61,6.65,52727,-,
6483,原創生醫,12.51,12.5,5000,12.8,11896,12.90,12.40,12.66,12.80,56167,-,
6493,雷虎生,35.98,35.6,2850,36.45,4000,37.05,35.60,35.80,35.60,8351,-,
6518,康科特,32.55,31.4,3000,32.55,2000,32.55,32.55,32.55,32.55,1000,-,
6536,碩豐,0.00,34.4,1598,35.75,3000,36.70,34.40,34.98,34.40,7998,-,
6539,麗彤,40.65,38.9,2716,40.65,2000,40.65,38.90,39.88,40.65,1841,-,
6543,普惠醫工,17.95,17.8,5000,18.05,4998,18.05,17.80,18.00,18.05,1632,-,
6549,景凱,6.69,6.43,5000,6.75,12000,6.89,6.43,6.61,6.75,117156,-,
6555,榮炭,12.64,12.0,2999,12.2,3700,12.80,12.00,12.35,12.20,278175,-,
6559,研晶,15.65,15.95,10000,16.7,5000,16.70,15.40,16.04,16.70,33301,-,
6563,映智,24.27,23.6,6000,24.05,1499,25.55,23.70,24.67,24.05,152857,-,
6564,安特羅,16.22,16.1,5000,16.65,4999,16.75,16.05,16.36,16.65,45504,-,
6565,物聯,17.31,16.85,5000,17.15,5000,17.40,16.85,16.97,17.25,26143,-,
6572,博錸,6.94,6.83,5000,7.09,5000,7.10,6.83,6.89,6.83,110552,-,
6580,台睿,14.47,13.95,9000,14.45,4990,14.60,13.95,14.25,14.45,21959,-,
6583,友松,11.05,11.05,4999,11.55,10000,11.05,11.05,11.05,11.05,1,-,
6586,醣基,100.29,99.4,8000,100.5,6944,101.50,99.00,100.05,100.50,284677,-,
6595,光禹國際,29.65,28.65,2999,30.1,5999,30.10,28.65,29.62,30.10,3,-,
6599,普達系統,38.80,38.9,3000,39.1,3600,39.20,38.90,39.03,39.10,3883,115/09/17,上櫃審議會通過
6604,儒億,28.70,29.05,3000,29.3,2900,29.40,28.70,29.08,29.30,158169,115/07/02,櫃買中心同意上櫃契約
6610,安成生技,39.13,49.5,3000,50.7,2399,52.00,39.50,46.51,50.10,4096239,-,
6618,永虹先進,3.31,2.73,20000,2.85,6999,3.09,2.66,2.83,2.85,5395903,-,
6621,華宇藥,11.65,11.85,10000,11.95,3000,11.95,11.65,11.85,11.95,82388,-,
6622,百聿數碼,6.98,7.0,5000,7.21,4000,7.21,6.86,6.94,7.21,35550,-,
6634,欣耀,59.18,58.8,5000,60.0,3000,61.00,58.80,59.85,59.50,35036,-,
6638,沅聖,45.72,45.05,3000,47.3,2970,47.30,45.30,45.35,47.30,1330,-,
6639,源大環能,3.73,3.47,9990,3.65,7504,3.70,3.45,3.57,3.65,159617,-,
6648,斯其大,14.40,14.45,5000,14.75,5000,14.80,14.25,14.48,14.50,25056,-,
6650,帝圖,26.38,26.0,6000,27.35,5790,27.35,26.25,26.38,27.35,14210,-,
6659,天明製藥,20.01,20.0,5000,20.3,5999,20.45,19.45,19.90,20.00,257288,-,
6665,康聯生醫,16.73,16.55,5000,17.2,5000,17.20,16.50,16.93,16.80,13000,-,
6673,和詮,15.39,15.05,5000,15.65,5000,16.35,14.20,15.07,15.70,173557,-,
6676,祥翊,10.94,10.85,20000,10.95,10000,11.05,10.85,10.92,10.90,150397,-,
6677,瑩碩生技,19.31,19.25,8000,19.6,5000,19.65,19.10,19.42,19.25,128794,-,
6682,華旭先進,34.95,34.0,9000,35.25,4972,35.30,33.80,34.73,34.00,247071,-,
6696,仁新*,184.78,192.0,8000,193.5,5800,207.00,190.00,198.06,193.50,14610958,-,
6704,國璽幹細胞,21.00,20.95,5000,21.85,2999,21.85,20.50,21.06,21.00,62666,-,
6705,振躍精密,98.89,97.1,3000,100.5,2000,101.00,97.00,99.94,100.50,12282,-,
6707,富基電通,29.99,29.05,3000,30.15,2995,30.50,29.25,29.76,30.15,59547,-,
6709,昱厚生技,24.58,23.9,6000,24.9,4000,25.00,25.00,25.00,25.00,1,-,
6723,傑智環境,32.09,31.45,3000,33.0,3000,33.00,31.45,32.28,31.45,10009,-,
6729,機光科技,58.23,56.5,3000,58.9,3000,58.50,55.20,56.35,58.50,32480,-,
6734,安盛生,5.22,5.2,4967,5.4,4980,5.56,5.20,5.33,5.20,37598,-,
6737,秀育,27.60,27.6,3000,28.6,5000,28.85,28.85,28.85,28.85,2003,-,
6738,鼎恒,76.59,74.5,3000,77.4,5000,77.50,74.00,75.49,77.40,76236,-,
6744,豐技生技,14.68,14.4,5000,15.0,10000,-,-,-,-,-,-,
6748,亞果生醫,212.41,239.0,4000,241.0,4000,243.50,214.00,236.91,241.00,1826611,-,
6750,泰創工程,56.55,55.8,3000,56.7,10967,56.70,54.80,55.72,56.70,110231,-,
6755,連鋐科技,11.73,11.35,5000,11.55,6000,12.15,11.25,11.61,11.55,30549,-,
6758,冠亞,30.88,29.9,3000,30.8,3000,30.00,29.95,29.98,30.00,5000,-,
6775,穎台科技,39.81,39.4,3000,40.0,3000,39.95,38.55,39.24,39.95,215144,-,
6780,學習王,39.96,39.75,3000,40.95,3000,40.00,39.80,39.90,40.00,6000,-,
6784,天凱科技,18.54,18.7,5000,19.55,4979,19.65,18.70,19.17,19.55,28291,-,
6786,芯測,50.24,50.1,3000,51.4,3000,51.40,50.10,50.61,50.10,43008,-,
6787,晶瑞光,26.83,26.6,7999,26.9,2935,27.25,26.60,26.82,26.90,141098,-,
6793,天力離岸,6.06,6.0,4000,6.25,5998,6.42,5.90,6.15,6.25,93513,-,
6797,圓點奈米,11.15,10.65,5000,11.1,5000,11.45,10.50,10.79,11.10,35279,-,
6798,展逸,63.68,63.0,2000,64.5,6000,64.00,62.00,63.21,63.00,7001,-,
6808,三鼎生技,31.54,31.9,1000,32.05,5990,32.55,31.40,31.64,31.90,100215,-,
6810,新穎生醫,19.98,19.85,5000,20.4,5868,20.40,19.85,20.24,20.40,19152,-,
6812,梭特,58.24,55.6,3000,57.2,8000,58.50,55.70,57.15,56.10,63805,-,
6814,路迦生醫,18.16,17.9,4999,18.2,1998,18.90,17.90,18.12,18.20,18513,-,
6815,晶鑽生醫,23.31,23.05,3000,23.6,5000,23.90,23.05,23.34,23.60,1516,-,
6816,捷智商訊,35.60,34.05,3000,35.6,5995,35.60,35.60,35.60,35.60,5,-,
6817,溫士頓,42.85,42.85,3000,43.25,3000,43.30,43.00,43.13,43.30,12102,-,
6818,連騰,42.20,41.3,3000,43.1,3000,43.15,42.50,42.64,43.15,13,-,
6819,眾智,67.66,61.7,3000,62.6,3000,67.40,61.60,63.50,61.70,479509,-,
6820,連訊,371.38,360.5,4000,370.0,2000,375.00,352.50,362.47,370.00,103269,-,
6825,和暢科技,34.52,34.8,3000,36.0,2338,36.00,34.50,35.40,36.00,26242,115/08/26,櫃買中心同意上櫃契約
6826,和淞,436.85,437.0,2990,439.5,12995,442.00,432.50,438.47,439.50,87200,-,
6827,巨生醫,12.82,12.95,10000,13.1,5000,13.50,12.80,13.10,13.10,178852,-,
6832,金鼎科,61.78,61.0,3000,64.0,5800,64.00,64.00,64.00,64.00,200,-,
6833,太康精密,21.05,20.95,3000,21.75,3000,22.00,21.00,21.16,21.95,4891,-,
6839,開陽能源,11.49,11.85,5000,12.05,5000,12.20,11.60,11.76,12.05,53105,-,
6842,瑞宇,71.74,72.6,2901,73.5,3000,73.90,71.00,72.96,72.60,149105,115/09/08,送件申請創新板上市
6847,普瑞博,70.23,67.3,2999,70.1,2999,70.30,67.20,70.00,70.10,5016,-,
6848,拉法醫,20.07,20.0,5000,20.55,3000,20.55,19.95,20.10,20.55,2158,-,
6849,奇鼎科技,177.76,178.0,4980,180.0,4488,181.00,176.00,177.86,180.00,104262,-,
6850,光鼎生技,32.03,31.0,5000,32.0,5000,31.90,31.30,31.62,31.80,34195,-,
6857,宏碁智醫,90.79,90.0,3000,91.0,2000,91.00,91.00,91.00,91.00,1000,-,
6858,愛比科技,21.70,22.0,1000,22.5,3000,22.70,22.00,22.40,22.00,16820,-,
6864,元樟生技,48.46,49.55,3000,50.6,5000,50.60,48.95,49.88,50.60,41269,-,
6867,坦德科技,24.45,24.3,3000,24.75,2340,25.30,23.90,24.27,24.75,26674,-,
6868,采威國際,27.60,27.1,3000,27.65,3000,-,-,-,-,-,-,
6876,朗齊生醫*,16.78,16.75,10000,17.3,4990,18.10,16.65,17.36,17.30,415933,-,
6878,歐付寶,21.40,20.5,5000,21.25,2999,21.55,20.30,20.71,21.25,33155,-,
6879,大江基因,35.00,34.1,6000,35.5,2990,35.50,35.00,35.00,35.50,3010,-,
6882,甲尚,12.43,12.0,5000,12.5,4999,12.55,12.10,12.27,12.50,15775,-,
6886,遠東生技,42.00,41.0,2999,42.5,3000,42.50,41.00,42.50,41.00,2012,-,
6891,樂迦再生,38.94,38.05,3000,38.6,4000,39.15,38.20,38.48,38.45,144029,-,
6892,台寶生醫,26.09,26.15,3000,27.15,3000,27.35,25.80,26.47,27.15,79454,-,
6898,程曦資訊,86.83,87.7,3000,89.1,3000,89.40,86.10,88.63,89.10,159774,115/07/02,櫃買中心同意上櫃契約
6911,群運,28.00,27.85,5999,28.15,3000,28.20,27.85,28.04,27.85,8111,-,
6912,益鈞環科*,10.66,10.75,2000,10.85,5000,10.90,10.65,10.76,10.85,55454,-,
6915,美強光,48.71,44.6,3000,46.8,2999,48.95,44.70,46.51,46.80,27569,-,
6917,竟天,35.88,35.75,3000,35.95,3000,36.05,35.50,35.79,35.90,223347,-,
6920,恆勁科技,98.02,103.0,34418,104.0,93869,107.50,98.10,102.51,103.00,3948199,-,
6926,聖安生醫,63.70,61.0,3000,63.7,2999,63.70,63.70,63.70,63.70,1,-,
6927,聯合聚晶,67.61,66.8,3000,69.3,8999,70.00,68.00,68.66,69.30,9663,-,
6932,水星生醫*,6.03,5.78,10000,6.02,4999,6.08,5.76,5.92,6.02,175820,-,
6935,王子製藥,27.40,27.3,3000,28.5,2000,28.55,28.30,28.43,28.50,9205,-,
6938,藍新資訊,94.73,90.7,3000,95.0,2990,95.00,92.70,92.79,95.00,409,115/08/26,櫃買中心同意上櫃契約
6939,啟弘生技,19.09,20.3,5800,20.55,2000,20.55,19.20,19.85,20.30,38200,-,
6940,格斯科技*,14.67,13.4,15000,13.55,9999,14.55,12.45,13.30,13.55,4843952,-,
6946,三地能源,9.06,9.01,4999,9.46,9993,9.46,9.00,9.08,9.46,13047,-,
6950,科科科技-KY,27.90,30.4,3000,31.5,5600,32.10,29.15,30.64,31.50,645817,-,
6959,兆捷科技,127.45,136.5,5000,138.0,6880,140.50,129.00,136.10,137.00,473623,115/09/15,證交所董事會通過創新板上市
6963,品元,25.71,25.5,3000,26.1,3000,-,-,-,-,-,-,
6972,博瑞達應材,22.68,21.9,3000,22.9,2990,22.90,21.85,21.94,22.90,10040,-,
6973,永立榮,59.34,59.3,2159,60.0,5921,60.40,57.00,58.70,59.30,113985,-,
6976,育世博-KY,12.78,12.75,15000,13.0,10000,13.15,12.75,12.88,13.00,406825,-,
6977,聯純,210.81,206.5,4000,212.0,1980,212.50,206.50,209.72,212.00,17457,-,
6979,勝釩,88.82,86.7,3000,90.0,2993,90.00,86.60,88.03,90.00,15177,-,
6980,鐳洋科技,120.47,119.5,5998,121.5,3998,122.00,119.50,120.51,121.50,38480,-,
6984,ACpay,15.75,15.05,10000,15.8,10000,-,-,-,-,-,-,
6987,寶晶能源*,21.11,21.15,5000,21.3,3000,21.40,21.15,21.25,21.15,170503,-,
6990,華鉬,170.65,162.5,15000,164.5,5000,170.50,162.50,164.42,164.00,358942,-,
6992,萬勝發科技,60.47,59.5,2900,62.3,2999,62.40,59.50,59.56,62.30,102,-,
6995,野獸國,55.79,55.1,6000,56.8,3000,57.00,55.20,55.68,56.90,2524,-,
6999,瀚醫生技,28.20,27.45,3000,28.2,2999,28.20,28.20,28.20,28.20,1,-,
7415,元澄半導體,399.60,390.0,2615,401.0,4840,401.50,389.50,393.86,401.00,70249,-,
7418,香繼光,64.91,64.3,5989,67.6,5799,67.60,64.30,67.43,64.30,212,-,
7419,達勝,50.06,48.6,3000,49.55,2990,51.90,47.75,49.37,49.55,159991,-,
7422,鴻林堂,30.68,30.9,1000,31.8,3000,31.05,30.35,30.78,31.00,17000,-,
7427,華上生醫,71.64,71.2,1000,71.6,2999,72.10,71.00,71.61,71.60,191990,115/09/15,送件申請上櫃
7443,凡事康,8.18,8.13,5000,8.52,5000,-,-,-,-,-,-,
7455,樺緯物聯,50.61,49.75,1000,51.0,3400,51.00,49.75,50.04,51.00,2600,-,
7507,環拓科技,17.39,15.55,5000,15.8,9500,17.20,15.50,16.46,15.80,109058,-,
7516,清淨海,8.16,8.2,2539,8.42,3994,8.54,8.20,8.36,8.42,27572,-,
7530,鋒魁科技,36.23,35.1,5000,35.3,5999,36.10,34.90,35.17,35.10,148628,-,
7551,知識科技,12.72,12.35,7000,13.0,9989,13.00,12.35,12.69,13.00,22131,-,
7558,群利科技,17.80,17.0,15000,17.8,9999,17.80,17.80,17.80,17.80,1,-,
7561,光晟生技,20.35,20.35,3000,21.15,1999,21.15,20.10,20.93,21.00,6002,-,
7562,博來科技,70.11,66.7,6000,69.5,3000,70.00,69.00,69.16,69.40,13051,115/09/11,上櫃審議會通過
7566,亞果遊艇,11.43,11.35,3999,11.55,3999,11.60,11.25,11.33,11.55,127525,-,
7578,利百景,23.82,23.65,2500,24.0,2900,24.00,23.45,23.73,24.00,28805,-,
7583,國際海洋,23.98,24.7,1772,25.15,3000,25.05,24.70,24.88,24.70,6328,-,
7590,怡和國際,15.49,14.95,3000,15.05,8100,15.10,14.80,14.96,15.05,82037,-,
7595,世基生醫,7.00,6.7,5000,6.95,5000,7.05,6.80,6.88,7.05,3020,-,
7607,通用幹細胞*,10.06,9.9,10000,10.35,4000,10.35,10.35,10.35,10.35,1000,-,
7669,碩正科技,653.36,649.0,1994,655.0,4000,657.00,636.00,644.99,649.00,81476,115/09/07,上櫃審議會通過
7686,捷立康,809.42,743.0,2000,753.0,4000,825.00,750.00,775.65,750.00,253571,-,
7702,前端風電,22.90,22.3,3000,22.9,2995,23.45,22.30,22.51,22.90,30440,-,
7706,宏碁創達,29.94,29.45,1999,30.8,3000,29.45,29.45,29.45,29.45,1001,115/06/30,送件申請上櫃
7707,益芯科,129.31,127.0,2000,129.5,1500,130.00,124.50,127.48,129.50,69044,-,
7710,東擎科技,217.54,213.0,2000,217.0,2000,219.50,211.00,214.20,211.00,98588,115/08/25,證交所董事會通過上市
7719,碳基,47.94,47.35,5600,47.9,3000,48.80,47.35,47.74,47.85,80098,-,
7724,諾亞克,14.28,14.25,2000,14.6,4999,14.60,14.25,14.36,14.60,7002,-,
7725,列特博,23.22,22.35,5000,23.5,6000,22.35,22.35,22.35,22.35,1000,-,
7726,暄達,32.10,30.95,3000,32.1,2990,32.10,32.10,32.10,32.10,10,-,
7729,仲恩生醫,195.35,192.5,2999,193.5,4000,206.50,183.00,192.30,192.50,1966983,115/09/02,送件申請上市
7731,火星生技*,4.23,4.17,30000,4.21,5000,4.30,4.16,4.20,4.20,837923,-,
7735,台智雲,203.89,203.5,1299,207.0,1995,207.00,203.50,203.75,207.00,917,-,
7737,凱鈿,37.90,37.8,6000,39.4,3000,38.90,37.65,38.36,38.45,122104,-,
7742,天弘化,99.23,98.9,3000,99.7,1910,101.50,98.60,99.51,99.70,124906,-,
7745,紅陽,14.00,13.55,4990,13.95,4999,14.00,13.55,13.62,13.95,12,-,
7748,鑫囍創業,13.72,13.4,5000,13.95,4999,13.95,13.95,13.95,13.95,1,-,
7752,世紀樺欣,28.23,28.1,4870,28.5,2995,29.15,27.55,28.29,28.50,66284,-,
7754,安基生技,68.43,72.8,6000,73.3,7490,73.80,69.50,71.74,73.30,1627199,-,
