     Stock       Name  Score    Close                               BuyReason
  5205.TWO         中茂    4.0    27.25                 ADX轉強 | 【營收爆發(204.44%)】
  6016.TWO        康和證    4.0    18.15                 ADX轉強 | 【營收爆發(151.85%)】
   3706.TW         神達    4.0    84.50                  ADX轉強 | 【營收爆發(34.35%)】
  4721.TWO        美琪瑪    4.0    71.50                   ADX轉強 | 【營收爆發(31.1%)】
   2010.TW         春源    4.0    24.95                  ADX轉強 | 【營收爆發(30.29%)】
   2451.TW         創見    4.0   313.50                 ADX轉強 | 【營收爆發(246.28%)】
   8112.TW         至上    4.0    94.60                 ADX轉強 | 【營收爆發(136.81%)】
   2308.TW        台達電    4.0  1465.00                  ADX轉強 | 【營收爆發(32.87%)】
  5345.TWO         馥鴻    4.0    22.50                 ADX轉強 | 【營收爆發(214.64%)】
  6788.TWO        華景電    4.0   385.00                  ADX轉強 | 【營收爆發(35.54%)】
  5351.TWO         鈺創    4.0    84.80                 ADX轉強 | 【營收爆發(310.99%)】
  5514.TWO         三豐    4.0    16.10                ADX轉強 | 【營收爆發(6851.87%)】
  1294.TWO       漢田生技    4.0    86.20                 ADX轉強 | 【營收爆發(117.94%)】
   8271.TW         宇瞻    4.0   204.50                 ADX轉強 | 【營收爆發(193.82%)】
  6637.TWO         醫影    4.0    74.70                 ADX轉強 | 【營收爆發(196.31%)】
   6531.TW        愛普*    4.0   572.00                 ADX轉強 | 【營收爆發(146.68%)】
   2425.TW         承啟    4.0    30.95                  ADX轉強 | 【營收爆發(43.93%)】
  3664.TWO      安瑞-KY    4.0    13.50                  ADX轉強 | 【營收爆發(43.94%)】
   6024.TW        群益期    4.0    55.10                 ADX轉強 | 【營收爆發(152.89%)】
  5386.TWO         青雲    4.0   417.00                ADX轉強 | 【營收爆發(1025.37%)】
  3066.TWO         李洲    4.0    21.85                  ADX轉強 | 【營收爆發(42.57%)】
   3702.TW        大聯大    4.0    93.10                  ADX轉強 | 【營收爆發(44.57%)】
  6727.TWO       亞泰金屬    4.0   290.00                  ADX轉強 | 【營收爆發(265.8%)】
  3555.TWO        博士旺    4.0   204.50                ADX轉強 | 【營收爆發(3727.37%)】
  7583.TWO       國際海洋    4.0    72.00                  ADX轉強 | 【營收爆發(64.81%)】
  7781.TWO       昕力資*    4.0    29.95                  ADX轉強 | 【營收爆發(42.08%)】
   6477.TW         安集    4.0    38.10                  ADX轉強 | 【營收爆發(78.94%)】
  8472.TWO        夠麻吉    4.0    80.20                  ADX轉強 | 【營收爆發(30.76%)】
   2414.TW         精技    4.0    44.30                  ADX轉強 | 【營收爆發(54.11%)】
  6265.TWO        方土昶    4.0    46.90                 ADX轉強 | 【營收爆發(435.72%)】
   9917.TW        中保科    3.5   114.50                       ADX轉強 | 【EPS連2成長】
   2542.TW        興富發    3.5    36.50              【EPS連2成長 | 營收爆發(2480.63%)】
   7786.TW       東方風能    3.5   144.00                 【EPS連2成長 | 營收爆發(62.9%)】
   1597.TW         直得    3.5    80.80                【EPS連2成長 | 營收爆發(39.89%)】
   5484.TW         慧友    3.5    42.15               【EPS連2成長 | 營收爆發(137.98%)】
   6415.TW     矽力*-KY    3.5   289.50                【EPS連2成長 | 營收爆發(46.42%)】
  3374.TWO         精材    3.5   175.00                 【EPS連2成長 | 營收爆發(45.8%)】
   2597.TW         潤弘    3.5   156.00                【EPS連2成長 | 營收爆發(62.65%)】
   4148.TW    全宇生技-KY    3.5    41.10                       ADX轉強 | 【EPS連2成長】
  6465.TWO         威潤    3.5    40.85                【EPS連2成長 | 營收爆發(45.25%)】
   4967.TW         十銓    3.5   246.50               【EPS連2成長 | 營收爆發(112.73%)】
   2467.TW         志聖    3.5   401.00                【EPS連2成長 | 營收爆發(124.1%)】
   6944.TW       兆聯實業    3.5   831.00                【EPS連2成長 | 營收爆發(51.58%)】
   3006.TW        晶豪科    3.5   213.50                【EPS連2成長 | 營收爆發(128.4%)】
  3163.TWO        波若威    3.5   888.00                【EPS連2成長 | 營收爆發(47.89%)】
   2423.TW         固緯    3.5    49.10                【EPS連2成長 | 營收爆發(46.67%)】
   1525.TW         江申    3.5    61.50                【EPS連2成長 | 營收爆發(36.82%)】
   3535.TW        晶彩科    3.5   123.00              【EPS連2成長 | 營收爆發(9477.22%)】
  6643.TWO        M31    3.5   483.50                       ADX轉強 | 【EPS連2成長】
  4806.TWO       桂田文創    3.5    11.80               【EPS連2成長 | 營收爆發(203.86%)】
   3443.TW         創意    3.5  2515.00                【EPS連2成長 | 營收爆發(60.15%)】
   8150.TW         南茂    3.5    64.60                【EPS連2成長 | 營收爆發(31.23%)】
  5340.TWO         建榮    3.5   114.00                       ADX轉強 | 【EPS連2成長】
  5302.TWO         太欣    3.5    12.25                【EPS連2成長 | 營收爆發(69.18%)】
  4123.TWO         晟德    3.5    44.35                【EPS連2成長 | 營收爆發(56.42%)】
  6275.TWO         元山    3.5    51.30                【EPS連2成長 | 營收爆發(40.35%)】
   3530.TW        晶相光    3.5    61.80                【EPS連2成長 | 營收爆發(33.12%)】
   6005.TW        群益證    3.5    29.20               【EPS連2成長 | 營收爆發(129.99%)】
   1528.TW         恩德    3.5    23.75                【EPS連2成長 | 營收爆發(44.26%)】
   2344.TW        華邦電    3.5   128.00                【EPS連2成長 | 營收爆發(88.45%)】
  3205.TWO         佰研    3.5    50.70                【EPS連2成長 | 營收爆發(33.97%)】
   2204.TW         中華    3.5    56.50                【EPS連2成長 | 營收爆發(47.49%)】
   3037.TW         欣興    3.5   580.00                       ADX轉強 | 【EPS連2成長】
   1514.TW         亞力    3.5   119.50                【EPS連2成長 | 營收爆發(68.91%)】
  6435.TWO         大中    3.5   171.50                       ADX轉強 | 【EPS連2成長】
   6831.TW         邁科    3.5   317.00                【EPS連2成長 | 營收爆發(43.88%)】
  6532.TWO         瑞耘    3.5    70.50                       ADX轉強 | 【EPS連2成長】
   2885.TW        元大金    3.5    44.65                【EPS連2成長 | 營收爆發(36.23%)】
  4744.TWO         皇將    3.5    37.10               【EPS連2成長 | 營收爆發(112.88%)】
  7751.TWO         竑騰    3.5  1565.00                【EPS連2成長 | 營收爆發(80.57%)】
   2369.TW         菱生    3.5    31.55                【EPS連2成長 | 營收爆發(61.87%)】
   2535.TW        達欣工    3.5    73.20                【EPS連2成長 | 營收爆發(188.6%)】
   2374.TW         佳能    3.5    73.00                【EPS連2成長 | 營收爆發(109.5%)】
  5289.TWO         宜鼎    3.5  1280.00               【EPS連2成長 | 營收爆發(403.21%)】
   8028.TW      昇陽半導體    3.5   197.00                       ADX轉強 | 【EPS連2成長】
   2059.TW         川湖    3.5  3410.00                【EPS連2成長 | 營收爆發(31.16%)】
   7610.TW     聯友金屬-創    3.5   321.00               【EPS連2成長 | 營收爆發(422.68%)】
  8932.TWO        智通*    3.0    84.70                   【營收爆發(30.79%) | 董監加碼】
  3147.TWO         大綜    3.0   174.50                  【營收爆發(206.61%) | 董監加碼】
  8390.TWO        金益鼎    3.0    98.50                   【營收爆發(60.35%) | 董監加碼】
  4966.TWO      譜瑞-KY    3.0   515.00                          ADX轉強 | 【董監加碼】
  6219.TWO         富旺    3.0    14.30                【營收爆發(10807.69%) | 董監加碼】
  1593.TWO         祺驊    3.0    33.10                          ADX轉強 | 【董監加碼】
  6170.TWO         統振    3.0    51.30                          ADX轉強 | 【董監加碼】
   2836.TW        高雄銀    3.0    12.20                   【營收爆發(30.58%) | 董監加碼】
   2481.TW         強茂    3.0   102.50                          ADX轉強 | 【董監加碼】
  4538.TWO        大詠城    3.0    18.80                  【營收爆發(122.75%) | 董監加碼】
   7780.TW      大研生醫*    3.0    19.30                   【營收爆發(61.36%) | 董監加碼】
   1582.TW         信錦    3.0    94.00                          ADX轉強 | 【董監加碼】
  6703.TWO         軒郁    3.0   122.00                          ADX轉強 | 【董監加碼】
  8349.TWO        �矬�    3.0    43.15                          ADX轉強 | 【董監加碼】
  2230.TWO         泰茂    3.0    36.30                   【營收爆發(88.54%) | 董監加碼】
   2323.TW         中環    2.5    11.00                        【EPS連2成長 | 董監加碼】
  6925.TWO         意藍    2.5    73.60                        【EPS連2成長 | 董監加碼】
  1799.TWO         易威    2.0    43.60                                   ADX轉強
   6426.TW         統新    2.0   158.50                         【營收爆發(100.66%)】
   1709.TW         和益    2.0    18.30                                   ADX轉強
   2851.TW        中再保    2.0    30.55                                   ADX轉強
   2468.TW         華經    2.0    40.25                                   ADX轉強
   1304.TW         台聚    2.0    12.90                                   ADX轉強
  2641.TWO         正德    2.0    18.90                          【營收爆發(33.43%)】
   2449.TW       京元電子    2.0   323.00                          【營收爆發(41.05%)】
   6168.TW         宏齊    2.0    22.35                                   ADX轉強
   1308.TW         亞聚    2.0    14.60                                   ADX轉強
   5519.TW         隆大    2.0    34.05                                   ADX轉強
  6535.TWO         順藥    2.0   150.50                         【營收爆發(9777.5%)】
  5274.TWO         信驊    2.0 12345.00                          【營收爆發(65.94%)】
   2548.TW         華固    2.0   115.50                       【營收爆發(19257.44%)】
  3306.TWO         鼎天    2.0    47.25                          【營收爆發(69.33%)】
00719B.TWO    元大美債1-3    2.0    31.38                                   ADX轉強
   1305.TW         華夏    2.0    14.05                                   ADX轉強
   3167.TW         大量    2.0   349.00                         【營收爆發(123.02%)】
  2752.TWO         豆府    2.0   213.50                                   ADX轉強
  3684.TWO         榮昌    2.0    60.30                          【營收爆發(30.66%)】
   3231.TW         緯創    2.0   130.50                         【營收爆發(177.37%)】
  6101.TWO       寬魚國際    2.0    37.20                         【營收爆發(685.99%)】
  4908.TWO         前鼎    2.0   103.00                          【營收爆發(66.88%)】
  6547.TWO       高端疫苗    2.0    41.00                                   ADX轉強
   3062.TW         建漢    2.0    24.75                          【營收爆發(67.97%)】
 00865B.TW   國泰US短期公債    2.0    48.04                                   ADX轉強
  5348.TWO      正能量智能    2.0    16.50                                   ADX轉強
  8093.TWO         保銳    2.0    20.00                                   ADX轉強
  7738.TWO       東聯互動    2.0   196.00                                   ADX轉強
  4171.TWO         瑞基    2.0    18.90                          【營收爆發(84.93%)】
  3680.TWO         家登    2.0   406.00                          【營收爆發(62.74%)】
   7795.TW         長廣    2.0   395.50                                   ADX轉強
   2438.TW         翔耀    2.0    22.70                         【營收爆發(281.18%)】
   2889.TW        國票金    2.0    16.20                         【營收爆發(102.15%)】
   6645.TW      金萬林-創    2.0    14.20                          【營收爆發(35.79%)】
  4529.TWO         淳紳    2.0     3.34                                   ADX轉強
   8499.TW      鼎炫-KY    2.0   277.50                          【營收爆發(83.71%)】
   2887.TW      台新新光金    2.0    24.60                         【營收爆發(117.67%)】
  5475.TWO         德宏    2.0   212.00                         【營收爆發(101.73%)】
  4768.TWO       晶呈科技    2.0   513.00                         【營收爆發(228.67%)】
   4755.TW        三福化    2.0   150.50                                   ADX轉強
   3034.TW         聯詠    2.0   382.50                                   ADX轉強
   5469.TW        瀚宇博    2.0    89.30                          【營收爆發(59.14%)】
   6715.TW         嘉基    2.0   330.00                                   ADX轉強
  00910.TW    第一金太空衛星    2.0    57.65                                   ADX轉強
  3293.TWO         鈊象    2.0   745.00                                   ADX轉強
   2377.TW         微星    2.0    97.50                          【營收爆發(33.73%)】
   2495.TW         普安    2.0    35.95                          【營收爆發(37.67%)】
   3305.TW         昇貿    2.0   112.50                          【營收爆發(62.39%)】
   2337.TW         旺宏    2.0   143.50                          【營收爆發(59.98%)】
   6214.TW         精誠    2.0   113.50                          【營收爆發(39.19%)】
  6217.TWO        中探針    2.0   167.00                          【營收爆發(42.94%)】
  4127.TWO         天良    2.0    35.50                         【營收爆發(139.06%)】
  4903.TWO        聯光通    2.0    43.60                          【營收爆發(102.6%)】
  6620.TWO         漢達    2.0    72.00                          【營收爆發(32.15%)】
 00669R.TW   國泰美國道瓊反1    2.0     5.83                                   ADX轉強
  3709.TWO      鑫聯大投控    2.0    71.50                         【營收爆發(132.66%)】
  7792.TWO         安葆    2.0   314.50                          【營收爆發(68.39%)】
   9906.TW        欣巴巴    2.0    41.70                         【營收爆發(351.05%)】
   3017.TW         奇鋐    2.0  1850.00                          【營收爆發(74.74%)】
   4938.TW         和碩    2.0    78.20                                   ADX轉強
   2897.TW       王道銀行    2.0     9.92                          【營收爆發(55.65%)】
  4541.TWO         晟田    2.0    41.85                          【營收爆發(83.73%)】
   3533.TW         嘉澤    2.0  1915.00                          【營收爆發(31.46%)】
  5490.TWO         同亨    2.0    27.10                                   ADX轉強
  3441.TWO        聯一光    2.0    32.50                          【營收爆發(36.12%)】
  6423.TWO        億而得    2.0    92.40                                   ADX轉強
 00686R.TW   群益臺灣加權反1    2.0     1.36                                   ADX轉強
  5439.TWO         高技    2.0   275.00                         【營收爆發(129.51%)】
  3489.TWO         森寶    2.0    23.30                                   ADX轉強
  3213.TWO         茂訊    2.0   104.50                                   ADX轉強
   2357.TW         華碩    2.0   594.00                          【營收爆發(79.97%)】
   3022.TW        威強電    2.0    62.30                                   ADX轉強
00864B.TWO  中信美國公債0-1    2.0    46.46                                   ADX轉強
  5291.TWO         邑昇    2.0    55.40                          【營收爆發(34.27%)】
  00757.TW    統一FANG+    2.0   111.35                                   ADX轉強
 00945B.TW   凱基美國非投等債    2.0    14.44                                   ADX轉強
  6624.TWO        萬年清    2.0    59.80                          【營收爆發(46.35%)】
   4739.TW         康普    2.0    82.90                         【營收爆發(192.15%)】
  00875.TW     國泰網路資安    2.0    38.65                                   ADX轉強
   6226.TW         光鼎    2.0    13.35                                   ADX轉強
   5607.TW        遠雄港    2.0    48.45                          【營收爆發(41.15%)】
   2368.TW        金像電    2.0   917.00                          【營收爆發(53.91%)】
  6584.TWO       南俊國際    2.0   415.00                          【營收爆發(47.92%)】
   3003.TW        健和興    2.0    50.80                          【營收爆發(59.35%)】
  6629.TWO      泰金-KY    2.0   105.00                          【營收爆發(58.57%)】
   1456.TW         怡華    2.0    13.45                          【營收爆發(50.81%)】
   8021.TW         尖點    2.0   260.50                          【營收爆發(42.47%)】
   2820.TW         華票    2.0    16.95                         【營收爆發(221.31%)】
   2399.TW         映泰    2.0    30.80                                   ADX轉強
   8210.TW         勤誠    2.0   890.00                         【營收爆發(137.01%)】
   1708.TW         東鹼    2.0    43.15                                   ADX轉強
  3491.TWO        昇達科    2.0  1435.00                          【營收爆發(57.06%)】
  6874.TWO         倍力    2.0    90.60                                   ADX轉強
  8086.TWO        宏捷科    2.0   134.50                          【營收爆發(43.28%)】
   2855.TW        統一證    2.0    33.90                         【營收爆發(373.49%)】
   3032.TW         偉訓    2.0    66.20                          【營收爆發(41.57%)】
   1235.TW         興泰    2.0    36.60                         【營收爆發(177.24%)】
 911608.TW      明輝-DR    2.0     3.00                                   ADX轉強
   3044.TW         健鼎    2.0   373.50                          【營收爆發(30.98%)】
  1785.TWO        光洋科    2.0    99.60                          【營收爆發(67.72%)】
 00676R.TW   富邦臺灣加權反1    2.0     7.57                                   ADX轉強
  4971.TWO     IET-KY    2.0   449.00                          【營收爆發(43.13%)】
  4442.TWO      竣邦-KY    2.0    62.10                                   ADX轉強
 00887.TWO  永豐中國科技50大    2.0    12.80                                   ADX轉強
  8087.TWO       麗升能源    2.0    34.10                          【營收爆發(883.4%)】
  1259.TWO         安心    2.0    60.20                                   ADX轉強
  8358.TWO         金居    2.0   273.50                          【營收爆發(45.92%)】
   3717.TW       聯嘉投控    2.0    19.00                                   ADX轉強
   6139.TW         亞翔    2.0   585.00                          【營收爆發(87.64%)】
  3073.TWO       天方能源    2.0    29.15                        【營收爆發(1048.46%)】
   3135.TW         凌航    2.0   130.00                         【營收爆發(343.86%)】
   2939.TW      永邑-KY    2.0    26.00                                   ADX轉強
   2408.TW        南亞科    2.0   276.00                         【營收爆發(586.71%)】
  4510.TWO         高鋒    2.0    43.90                          【營收爆發(38.66%)】
  6574.TWO         霈方    2.0   113.50                                   ADX轉強
  3162.TWO         精確    2.0    59.00                          【營收爆發(30.95%)】
  3081.TWO         聯亞    2.0  1440.00                          【營收爆發(91.44%)】
   6197.TW        佳必琪    2.0   195.00                                   ADX轉強
  3570.TWO         大塚    2.0   171.00                           【營收爆發(67.7%)】
  6616.TWO      特昇-KY    2.0    10.05                                   ADX轉強
  8433.TWO         弘帆    2.0    60.30                                   ADX轉強
   2376.TW         技嘉    2.0   249.50                           【營收爆發(47.4%)】
   6239.TW         力成    2.0   211.00                          【營收爆發(34.63%)】
   2351.TW         順德    2.0    97.50                                   ADX轉強
   6669.TW         緯穎    2.0  3825.00                         【營收爆發(103.44%)】
   2903.TW         遠百    2.0    23.45                                   ADX轉強
  3207.TWO         耀勝    2.0    70.50                          【營收爆發(45.99%)】
  6223.TWO         旺矽    2.0  3735.00                          【營收爆發(33.06%)】
  6134.TWO         萬旭    2.0    32.00                          【營收爆發(47.63%)】
   2069.TW         運錩    2.0    18.80                                   ADX轉強
   5269.TW         祥碩    2.0  1250.00                          【營收爆發(58.31%)】
   1609.TW         大亞    2.0    35.30                          【營收爆發(41.09%)】
  6560.TWO        欣普羅    2.0    41.65                          【營收爆發(55.97%)】
  8088.TWO         品安    2.0    61.10                         【營收爆發(136.01%)】
  6894.TWO        衛司特    2.0   372.00                          【營收爆發(55.42%)】
 00641R.TW     富邦日本反1    2.0     4.17                                   ADX轉強
   3040.TW         遠見    2.0    48.05                                   ADX轉強
  3217.TWO         優群    2.0   157.50                                   ADX轉強
   6655.TW         科定    2.0   130.00                          【營收爆發(82.66%)】
   2645.TW       長榮航太    2.0   163.00                          【營收爆發(34.77%)】
   2363.TW         矽統    2.0    52.80                         【營收爆發(171.58%)】
   1587.TW         吉茂    2.0    37.10                          【營收爆發(42.77%)】
   4943.TW      康控-KY    2.0    11.70                           【營收爆發(38.5%)】
   6446.TW        藥華藥    2.0   673.00                          【營收爆發(56.65%)】
   1529.TW       樂事綠能    2.0    28.05                         【營收爆發(277.22%)】
   2330.TW        台積電    2.0  1905.00                          【營收爆發(36.81%)】
  5450.TWO         南良    2.0    14.65                                   ADX轉強
   2480.TW        敦陽科    2.0   144.00                          【營收爆發(31.32%)】
  6692.TWO        進能服    2.0    30.60                                   ADX轉強
  00936.TW   台新永續高息中小    2.0    18.19                                   ADX轉強
   2458.TW         義隆    2.0   141.00                                   ADX轉強
  2237.TWO       華德動能    2.0    30.90                         【營收爆發(189.99%)】
  4702.TWO        中美實    2.0    10.20                           【營收爆發(51.9%)】
   2241.TW        艾姆勒    2.0    29.15                          【營收爆發(45.48%)】
   6691.TW       洋基工程    2.0   618.00                          【營收爆發(80.45%)】
  3687.TWO        歐買尬    2.0    68.80                           【營收爆發(33.0%)】
  6462.TWO         神盾    2.0   102.50                         【營收爆發(200.09%)】
   2432.TW    倚天酷��-創    2.0    28.45                                   ADX轉強
   6141.TW         柏承    2.0    26.00                                   ADX轉強
  2072.TWO       世紀風電    2.0   224.50                          【營收爆發(52.89%)】
  3691.TWO         碩禾    2.0   118.00                         【營收爆發(195.71%)】
   2022.TW         聚亨    2.0     9.05                          【營收爆發(76.64%)】
   4949.TW       有成精密    2.0    67.80                                   ADX轉強
   9945.TW        潤泰新    2.0    26.70                          【營收爆發(58.08%)】
   1589.TW      永冠-KY    2.0     8.64                          【營收爆發(33.94%)】
   7740.TW      熙特爾-創    2.0   200.50                         【營收爆發(604.32%)】
   2723.TW      美食-KY    2.0    70.50                                   ADX轉強
  6823.TWO         濾能    2.0    64.10                                   ADX轉強
  2887I.TW          ?    2.0     9.32                         【營收爆發(117.67%)】
   4764.TW         雙鍵    2.0   155.00                                   ADX轉強
  5314.TWO        世紀*    2.0    77.20                         【營收爆發(265.41%)】
   5284.TW     jpp-KY    2.0   275.00                          【營收爆發(50.24%)】
   6598.TW     ABC-KY    2.0    24.80                          【營收爆發(87.92%)】
   3013.TW        晟銘電    2.0    99.40                          【營收爆發(49.92%)】
   6805.TW        富世達    2.0  1840.00                          【營收爆發(51.13%)】
  3218.TWO        大學光    2.0   143.00                                   ADX轉強
   2324.TW         仁寶    2.0    32.85                                   ADX轉強
  6903.TWO         巨漢    2.0   311.00                         【營收爆發(586.45%)】
   2243.TW      宏旭-KY    2.0    20.50                                   ADX轉強
  7734.TWO       印能科技    2.0  1900.00                          【營收爆發(142.0%)】
  6693.TWO        廣閎科    2.0   102.00                                   ADX轉強
   2515.TW         中工    2.0    14.70                          【營收爆發(84.64%)】
   8045.TW       達運光電    2.0    78.60                         【營收爆發(134.92%)】
   2406.TW         國碩    2.0    36.90                         【營收爆發(188.65%)】
  6148.TWO        驊宏資    2.0    38.30                                   ADX轉強
  1599.TWO        宏佳騰    2.0    25.95                          【營收爆發(39.86%)】
  4772.TWO        台特化    2.0   323.00                         【營收爆發(272.79%)】
  6904.TWO         伯鑫    2.0   124.50                          【營收爆發(76.93%)】
  4129.TWO         聯合    2.0   110.00                                   ADX轉強
   1219.TW         福壽    2.0    13.55                                   ADX轉強
   6191.TW        精成科    2.0   100.50                          【營收爆發(93.36%)】
  00929.TW   復華台灣科技優息    2.0    20.15                                   ADX轉強
   1711.TW         永光    2.0    39.35                                   ADX轉強
   2382.TW         廣達    2.0   293.00                          【營收爆發(61.92%)】
  3285.TWO         微端    2.0    29.50                          【營收爆發(36.71%)】
   2409.TW         友達    2.0    16.20                                   ADX轉強
   3481.TW         群創    2.0    27.95                                   ADX轉強
  3548.TWO         兆利    2.0    84.60                                   ADX轉強
   5515.TW         建國    2.0    36.75                                   ADX轉強
  7547.TWO         碩網    2.0    63.00                                   ADX轉強
   8926.TW        台汽電    2.0    46.95                        【營收爆發(1067.24%)】
   8103.TW         瀚荃    2.0    88.00                          【營收爆發(43.57%)】
   6165.TW         浪凡    2.0    47.80                                   ADX轉強
  3324.TWO         雙鴻    2.0  1030.00                          【營收爆發(66.95%)】
  2061.TWO         風青    2.0    17.55                          【營收爆發(43.27%)】
   1516.TW         川飛    2.0    22.55                                   ADX轉強
  3260.TWO         威剛    2.0   477.50                          【營收爆發(114.3%)】
   1256.TW    鮮活果汁-KY    2.0   156.00                          【營收爆發(87.61%)】
  3360.TWO         尚立    2.0    15.30                         【營收爆發(152.72%)】
   2543.TW         皇昌    2.0    69.70                          【營收爆發(34.97%)】
 00715L.TW   期街口布蘭特正2    2.0    51.40                                   ADX轉強
   3266.TW         昇陽    2.0    13.35                         【營收爆發(222.03%)】
 00648R.TW 元大S&P500反1    2.0     4.45                                   ADX轉強
  8038.TWO        長園科    2.0    43.60                         【營收爆發(643.82%)】
   8476.TW        台境*    2.0    19.35                         【營收爆發(126.49%)】
   2478.TW         大毅    2.0    70.90                          【營收爆發(37.97%)】
  6122.TWO         擎邦    2.0    52.60                                   ADX轉強
   3694.TW         海華    2.0    58.60                          【營收爆發(58.57%)】
   6166.TW         凌華    2.0    61.20                          【營收爆發(58.39%)】
   2520.TW         冠德    2.0    32.40                                   ADX轉強
   1718.TW         中纖    2.0     7.44                                   ADX轉強
   6668.TW        中揚光    2.0    34.70                          【營收爆發(41.28%)】
  3516.TWO        亞帝歐    2.0    19.35                          【營收爆發(31.89%)】
  00662.TW   富邦NASDAQ    2.0   101.95                                   ADX轉強
   6515.TW         穎崴    2.0  7220.00                                   ADX轉強
   1309.TW        台達化    2.0    15.60                                   ADX轉強
   1776.TW         展宇    2.0    16.35                                   ADX轉強
   2345.TW         智邦    2.0  1600.00                           【營收爆發(82.7%)】
  6739.TWO       竹陞科技    2.0  1190.00                          【營收爆發(90.86%)】
   2383.TW        台光電    2.0  2700.00                          【營收爆發(45.01%)】
  6870.TWO         騰雲    2.0   194.00                                   ADX轉強
   8016.TW         矽創    2.0   201.50                                   ADX轉強
   2360.TW         致茂    2.0  1565.00                          【營收爆發(86.04%)】
  3158.TWO         嘉實    2.0    91.90                                   ADX轉強
   3715.TW       定穎投控    2.0   173.50                                   ADX轉強
   4540.TW       全球傳動    2.0    46.75                          【營收爆發(85.11%)】
  5548.TWO         安倉    2.0    23.75                          【營收爆發(95.11%)】
  8489.TWO        三貝德    2.0    25.85                           【營收爆發(53.1%)】
   4956.TW         光鋐    2.0    31.75                                   ADX轉強
 00632R.TW   元大台灣50反1    2.0    13.75                                   ADX轉強
  6419.TWO        京晨科    2.0    92.00                                   ADX轉強
  8027.TWO         鈦昇    2.0   109.00                          【營收爆發(62.78%)】
  7728.TWO       光焱科技    2.0   695.00                          【營收爆發(46.31%)】
   3028.TW        增你強    2.0    58.90                         【營收爆發(108.55%)】
   3432.TW         台端    2.0    16.40                         【營收爆發(451.09%)】
  6245.TWO         立端    2.0    66.30                                   ADX轉強
   4137.TW      麗豐-KY    2.0   109.50                         【營收爆發(117.15%)】
   3054.TW        立萬利    2.0    90.30                         【營收爆發(750.99%)】
  4416.TWO         三圓    2.0    15.45                         【營收爆發(792.84%)】
   3033.TW         威健    2.0    34.65                          【營收爆發(59.01%)】
   3025.TW         星通    2.0    61.80                         【營收爆發(113.07%)】
  6640.TWO         均華    2.0  1110.00                          【營收爆發(56.66%)】
   7750.TW         新代    2.0  1440.00                         【營收爆發(102.92%)】
 00642U.TW   期元大S&P石油    2.0    24.98                                   ADX轉強
   6937.TW         天虹    2.0   275.00                          【營收爆發(31.25%)】
  5516.TWO         雙喜    2.0    13.05                          【營收爆發(77.49%)】
   6861.TW       睿生光電    2.0   161.50                          【營收爆發(45.48%)】
   1218.TW         泰山    2.0    19.25                                   ADX轉強
  3508.TWO         位速    2.0    47.60                          【營收爆發(30.65%)】
  00909.TW   國泰數位支付服務    2.0    41.19                                   ADX轉強
   2331.TW         精英    2.0    24.10                          【營收爆發(34.01%)】
   2739.TW         寒舍    2.0    34.50                                   ADX轉強
  5478.TWO         智冠    2.0   112.00                                   ADX轉強
  3339.TWO         泰谷    2.0    32.10                                   ADX轉強
00981B.TWO   第一金優選非投債    2.0     9.33                                   ADX轉強
  5328.TWO         華容    2.0    28.85                          【營收爆發(35.41%)】
