id,name,price,signal,pnl,count,win_rate,reason
6878.TWO,歐付寶,28.2000007629,🔥 買入 (🚀 爆發 5D30%),135.02,5,40.0,[P:0.95/50.0] [🚀 極強] 噴發動能達標(無視乖離)
6206.TW,飛捷,130.0,☁️ 觀望,70.25,8,25.0,[P:0.95/8.0] [🚀 極強] 等待機會
3191.TWO,雲嘉南,18.6499996185,🟡 預警 (🚀 動能初現),68.94,5,60.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:3.0%)
6570.TWO,維田,51.5999984741,☁️ 觀望,57.73,6,66.67,[P:0.95/8.0] [🚀 極強] 等待機會
7861.TWO,貝爾威勒,1190.0,🟡 預警 (🚀 動能初現),52.57,3,100.0,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:8.7%)
6738.TWO,鼎��,70.1999969482,🔥 買入 (📈 標準 V3),42.03,4,50.0,[P:0.95/8.0] [🚀 極強] 趨勢突破確認
7851.TWO,慧康生技*-KY,28.4500007629,🟡 預警 (🚀 動能初現),36.33,2,100.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:12.7%)
7892.TWO,元鈦科,743.0,🟡 預警 (🚀 動能初現),23.0,2,50.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:12.6%)
7796.TWO,擷發科,69.0,☁️ 觀望,22.22,5,20.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3516.TWO,亞帝歐,26.6000003815,☁️ 觀望,21.21,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
6787.TWO,晶瑞光,38.3499984741,🟡 預警 (⚠️ 乖離過高),20.08,4,50.0,[P:0.95/8.0] [🚀 極強] 乖離率 9.7% 謹慎追價
5291.TWO,邑昇,55.0999984741,☁️ 觀望,18.59,9,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
6858.TWO,愛比科技,24.3500003815,🟡 預警 (⚡ 糾結噴發),15.98,6,66.67,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
3529.TWO,力旺,2505.0,☁️ 觀望,15.94,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
6999.TWO,瀚醫生技,30.0,🟡 預警 (🚀 動能初現),6.6,6,66.67,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:3.3%)
5859.TWO,遠壽,14.0500001907,🔥 買入 (📈 標準 V3),4.25,9,33.33,[P:0.95/8.0] [🚀 極強] 趨勢突破確認
6638.TWO,沅聖,54.0999984741,🟡 預警 (🚀 動能初現),3.92,10,20.0,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:4.0%)
3022.TW,威強電,92.1999969482,🟡 預警 (⚡ 糾結噴發),1.51,8,25.0,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
3605.TW,宏致,94.5,🟡 預警 (⚡ 糾結噴發),1.07,7,42.86,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
3644.TWO,凌嘉科,298.0,🟡 預警 (🚀 動能初現),0,0,0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:6.6%)
7607.TWO,通用幹細胞*,13.5,🟡 預警 (🚀 動能初現),-5.88,6,16.67,[P:0.95/8.0] [⏳ 猶豫] 帶量突破短高 (漲幅:3.4%)
3268.TWO,海德威,19.9500007629,☁️ 觀望,-7.85,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
6605.TW,帝寶,133.0,🟡 預警 (⚡ 糾結噴發),-9.12,6,16.67,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
2397.TW,友通,60.0,🟡 預警 (⚡ 糾結噴發),-10.68,6,16.67,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
6703.TWO,軒郁,108.0,🟡 預警 (🚀 動能初現),-16.67,6,33.33,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:2.9%)
6922.TWO,宸曜,194.5,🟡 預警 (⚡ 糾結噴發),-18.6,8,25.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
3669.TW,圓展,37.0,🟡 預警 (🚀 動能初現),-21.0,7,14.29,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:3.2%)
3693.TWO,營邦,503.0,☁️ 觀望,-25.62,8,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6555.TWO,榮炭,17.6000003815,☁️ 觀望,-26.29,6,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
2726.TWO,雅茗-KY,9.0900001526,☁️ 觀望,-27.53,5,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6580.TWO,台睿,13.6000003815,🟡 預警 (⚡ 糾結噴發),-28.47,5,0.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
3027.TW,盛達,19.8999996185,☁️ 觀望,-28.63,5,20.0,[P:0.95/8.0] [📉 轉弱] 等待機會
7834.TWO,來毅數位,11.1999998093,🟡 預警 (🚀 動能初現),-38.39,5,0.0,[P:0.95/50.0] [📉 轉弱] 帶量突破短高 (漲幅:29.5%)
4559.TWO,久裕興,9.7899999619,☁️ 觀望,-68.57,8,12.5,[P:0.95/50.0] [🚀 極強] 等待機會
