代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8072.TW,陞泰,26.5,78,0,1,20260818,-34,0,0,N/A,2.12%,🚨 外資提款
00648R.TW,元大S&P500反1,3.92,0,0,-752,20260818,0,0,0,N/A,0.77%,🚨 外資提款
5364.TWO,力麗店,8.62,-2,0,0,20260818,0,0,0,N/A,-2.05%,🚨 外資提款
6838.TW,台新藥,22.45,0,0,3,20260818,-11,0,0,N/A,-3.65%,🚨 外資提款
6143.TWO,振曜,89.1,-274,0,-18,20260818,-133,0,0,N/A,0.11%,🚨 外資提款
5703.TWO,亞都,14.7,0,0,0,20260818,0,0,0,N/A,2.44%,🚨 外資提款
3097.TWO,拍檔,25.0,0,0,0,20260818,0,0,0,N/A,-1.96%,🚨 外資提款
3052.TW,夆典,11.15,28,0,1,20260818,5,0,0,N/A,3.24%,🚨 外資提款
2611.TW,志信,15.4,-114,0,-1,20260818,0,0,0,N/A,9.61%,🚨 外資提款
8215.TW,明基材,24.2,193,0,2,20260818,56,0,0,N/A,-2.42%,🚨 外資提款
4138.TWO,曜亞,50.8,4,0,0,20260818,0,0,0,N/A,-0.59%,🚨 外資提款
6142.TW,友勁,9.0,-116,0,-2,20260818,-132,0,0,N/A,-3.74%,🚨 外資提款
7897.TWO,禾迅綠電,28.8,0,0,0,20260818,0,0,0,N/A,-12.73%,🚨 外資提款
8087.TWO,麗升能源,26.85,0,0,0,20260818,0,0,0,N/A,-8.83%,🚨 外資提款
3504.TW,揚明光,77.9,394,0,33,20260818,509,0,0,N/A,5.84%,🚨 外資提款
6589.TW,台康生技,48.7,-389,0,1,20260818,811,0,0,N/A,-7.41%,🚨 外資提款
2745.TWO,五福,87.8,-1,0,0,20260818,13,0,0,N/A,-1.13%,🚨 外資提款
5403.TWO,中菲,91.7,27,0,0,20260818,6,0,0,N/A,-0.76%,🚨 外資提款
1726.TW,永記,77.2,-13,0,2,20260818,0,0,0,N/A,-0.26%,🚨 外資提款
7880.TWO,聖凰,132.5,0,0,0,20260818,0,0,0,N/A,-7.67%,🚨 外資提款
3004.TW,豐達科,122.5,-21,-60,-26,20260818,449,0,0,N/A,-3.54%,🚨 外資提款
8367.TW,建新國際,40.45,0,0,0,20260818,0,0,0,N/A,0.00%,🚨 外資提款
009813.TW,貝萊德標普卓越50,11.31,630,0,-65,20260818,666,0,0,N/A,-1.91%,🚨 外資提款
6461.TWO,益得,16.0,-7,0,0,20260818,0,0,0,N/A,0.63%,🚨 外資提款
6668.TW,中揚光,35.5,-13,0,1,20260818,6,0,0,N/A,-0.56%,🚨 外資提款
3141.TWO,晶宏,69.7,46,0,-30,20260818,8678,0,0,N/A,-10.30%,🚨 外資提款
4728.TWO,雙美,391.5,-2,0,0,20260818,0,0,0,N/A,1.03%,🚨 外資提款
9925.TW,新保,40.0,-82,0,2,20260818,-226,0,0,N/A,-0.37%,🚨 外資提款
1532.TW,勤美,22.45,-111,0,0,20260818,4,0,0,N/A,2.75%,🚨 外資提款
