id,name,price,signal,pnl,count,win_rate,reason
2327.TW,國巨*,608.0,☁️ 觀望,139.89,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6173.TWO,信昌電,211.0,🚀 持股,53.43,11,36.36,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
3406.TW,玉晶光,676.0,💎 持股,33.7,9,44.44,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2340.TW,台亞,31.4500007629,☁️ 觀望,0.78,7,28.57,[P:0.95/8.0] [🚀 極強] 等待機會
3552.TWO,同致,44.7000007629,☁️ 觀望,0.35,4,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6235.TW,華孚,39.0,☁️ 觀望,-17.68,7,14.29,[P:0.95/8.0] [📉 轉弱] 等待機會
