代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.32,23.05,3000,24.15,3000,24.15,23.30,23.79,24.00,48110,-,
1269,乾杯,64.76,63.2,3000,66.3,2900,66.40,63.20,65.73,66.30,18711,-,
1271,晨暉生技,64.17,66.4,3000,66.8,2998,69.40,66.40,67.72,66.80,401874,-,
1293,利統,26.80,26.7,3000,27.2,2430,27.30,26.70,27.07,27.20,10572,-,
1343,旭東環保,19.02,18.95,4998,19.5,6986,19.90,18.95,19.11,19.50,48123,-,
1480,東盟開發,9.36,8.95,10000,9.4,10000,9.36,8.98,9.08,9.36,4003,-,
1594,日高,9.31,8.75,5000,9.19,4889,9.57,8.75,8.93,8.75,50114,-,
1780,立弘,30.43,30.3,2965,30.65,6000,31.00,30.30,30.55,30.30,142795,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.13,20.1,10000,20.55,3000,20.30,20.00,20.14,20.25,27545,-,
2237,華德動能,37.21,37.85,2950,38.3,1999,39.40,37.50,38.06,37.85,114571,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.62,26.6,9000,27.95,3000,27.60,26.60,27.08,26.70,19082,-,
2249,湧盛,117.42,118.5,2000,120,2994,122.00,118.00,119.05,120.00,26875,115/05/08,送件申請上櫃
2252,為昇科,15.33,16.1,5000,16.8,19878,16.80,15.85,16.39,16.80,88659,-,
2255,凱銳光電,17.83,17.9,5000,18.4,3000,18.40,17.75,18.11,18.40,32025,-,
2256,歐特明,80.58,83.4,2950,85,2999,88.00,82.40,84.73,85.00,278431,-,
2644,中信造船,76.37,76,3000,78.8,3000,80.00,76.00,78.96,78.80,37440,-,
2733,維格餅家,10.53,10.45,5000,10.9,4998,10.90,10.90,10.90,10.90,2,-,
2741,老四川,20.42,20.4,3000,21.1,2000,21.10,20.50,20.90,21.10,8511,-,
2758,路易莎咖啡,64.94,64.8,2997,67,2966,67.00,64.40,66.57,67.00,918,-,
2760,巨宇翔,19.25,18.35,7000,19.3,7999,19.30,18.35,18.98,19.30,16002,-,
2761,橘焱胡同,15.55,14.8,15000,15.55,15000,15.55,14.80,14.98,15.55,6234,-,
2938,床的世界,21.81,22.05,1000,22.5,2980,22.50,21.15,21.63,22.50,13118,115/04/29,送件申請上櫃
2940,歐都納,24.75,24,2996,24.85,3000,24.70,24.00,24.70,24.00,2080,-,
2942,京站,37.57,38.05,3000,39.2,3000,-,-,-,-,-,-,
3097,拍檔,25.43,24.95,3000,26.2,5997,26.20,26.20,26.20,26.20,3,-,
3117,年程,27.19,33.5,3000,33.85,3000,35.05,28.40,32.70,33.85,1079550,-,
3184,微邦,20.75,20.5,2000,21.05,2999,22.10,20.05,20.77,21.05,550262,-,
3473,智通聯網,87.02,89.7,3000,90.3,2999,90.30,89.50,89.79,90.30,8002,-,
3585,聯致,72.72,77.5,3000,78.4,1998,80.10,74.90,77.84,78.40,1393190,-,
3595,山太士,2436.40,2470,1990,2500,2000,2575.00,2460.00,2507.11,2470.00,261810,-,
3603,建祥國際,7.79,7.55,10000,7.94,10000,-,-,-,-,-,-,
3633,云光,120.46,122,3960,125,1998,125.00,122.00,122.98,124.50,9300,-,
3659,百辰,22.08,21.6,3000,22.6,3000,-,-,-,-,-,-,
3678,聯享,55.17,56.2,3000,58.3,2998,58.30,55.50,56.03,58.30,21685,-,
4115,善德生技,7.62,7.52,5000,7.85,4999,7.93,7.51,7.59,7.85,10306,-,
4150,優你康,5.11,5.08,5000,5.15,4087,5.26,5.00,5.08,5.15,201952,-,
4170,鑫品生醫,13.01,12.6,5000,12.95,4667,13.20,12.90,12.94,12.95,73377,-,
4172,因華,10.29,10.75,4000,11.15,5000,11.35,10.55,10.94,10.75,583141,-,
4186,尖端醫,9.87,9.9,4992,10.15,5000,10.30,9.76,9.96,9.92,379064,-,
4194,禾生技,6.94,6.88,5000,7.17,4900,7.17,6.82,7.03,7.17,30082,-,
4197,暐世,8.93,8.69,5000,8.95,5000,8.95,8.52,8.72,8.69,76025,-,
4431,敏成健康,16.34,15.9,5000,16.5,4000,16.90,16.00,16.25,16.50,69211,-,
4537,旭東,177.82,199.5,10000,201,16550,201.00,185.50,197.42,201.00,1170922,-,
4544,春日,14.87,14.7,5000,15.4,5000,14.85,14.15,14.78,14.60,11201,-,
4546,長亨,98.64,100,3000,103,1961,103.50,99.00,100.77,103.00,39062,-,
4553,盛復,17.60,17.1,5000,17.9,4999,17.95,17.20,17.36,17.90,11801,-,
4559,久裕興,7.97,7.86,4000,8.15,4000,8.15,7.86,7.96,8.15,11000,-,
4565,宏偉,114.34,116.5,3999,118.5,1976,120.00,116.50,119.41,118.50,6031,-,
4570,傑生,71.99,68.9,3000,72,5997,72.00,68.90,71.99,68.90,1007,-,
4573,高明鐵,390.37,399.5,1000,401,2000,416.50,388.00,399.85,401.00,576976,-,
4575,銓寶,26.91,26.5,3000,27,5900,27.00,26.00,26.64,26.60,107304,-,
4587,寶元數控,57.81,59,3000,60.4,2500,60.40,57.80,59.08,60.40,40627,-,
4589,碩陽電機,37.15,37,4900,37.65,3000,37.55,36.55,37.14,37.50,13242,-,
4724,宣捷幹細胞,11.15,11,2000,11.2,4000,11.45,11.00,11.17,11.20,98069,-,
4732,彥臣,18.02,18.55,3000,18.6,2994,18.60,18.10,18.24,18.55,16126,-,
4738,大同精化,8.01,7.71,10000,8.09,9950,8.20,7.71,7.89,8.09,152185,-,
4765,磐采,17.15,17,3998,17.75,5000,17.80,17.00,17.35,17.00,8180,-,
4925,智微,118.96,160.5,3000,165,6000,175.50,126.00,153.84,163.00,838761,-,
4980,佐臻,42.39,43.9,2000,44.95,2999,45.25,43.00,44.15,44.95,85105,-,
5240,建騰,24.48,24.2,1000,25.25,3000,25.25,24.20,24.55,24.80,4004,-,
5246,勵威,166.79,169,3000,172.5,2000,177.00,168.00,170.49,172.00,374137,-,
5248,景傳,37.27,38.95,3000,39.3,10000,40.15,38.00,38.96,39.15,103060,-,
5254,欣訊科技,41.83,45.8,3000,46.45,2980,47.00,42.00,43.36,46.45,292194,-,
5262,立達,46.98,48.15,2850,49.75,3000,49.00,46.80,47.86,48.15,111984,-,
5267,龍翩,56.53,56.7,3000,58.7,3000,58.70,56.30,57.92,58.70,55126,-,
5271,紘通,15.11,17.2,5000,17.6,5000,18.05,16.10,17.33,17.50,859085,-,
5297,廣化,87.56,88.8,3000,89.3,2995,90.50,84.50,87.22,89.30,904202,-,
5859,遠壽,13.28,13.95,5000,14.3,5000,14.30,13.45,13.77,14.30,125880,-,
5863,瑞興銀,10.79,10.8,10000,11.35,10000,11.30,10.80,11.04,11.20,158938,-,
6027,德信,12.71,11.4,5000,11.85,5000,12.80,11.35,11.90,11.85,491123,-,
6035,悠遊卡,50.80,50.1,3000,52.5,2956,52.50,50.10,50.49,52.50,6594,-,
6407,相互,29.49,30.4,5000,30.55,2680,31.50,30.40,30.68,30.50,471949,-,
6428,淘米,13.15,13,10000,13.65,10000,-,-,-,-,-,-,
6434,達輝光電,16.88,19.5,5000,20.35,3000,20.40,17.55,19.54,20.35,1060338,-,
6467,泰合,116.99,122.5,2991,124.5,4999,127.50,118.00,123.47,124.50,107829,115/05/28,證交所同意上市契約
