代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.99,23.95,3000,25,3000,24.50,23.35,24.25,24.10,32501,-,
1269,乾杯,64.95,62.7,3000,65,2000,66.00,64.50,65.27,65.00,19774,-,
1271,晨暉生技,61.23,59.7,3000,60.6,2999,61.80,59.10,60.20,60.60,110139,-,
1293,利統,25.12,24.8,3000,25.6,3000,25.60,24.35,24.76,25.60,12353,-,
1343,旭東環保,27.65,28.1,1400,28.3,4998,28.60,27.30,28.12,28.10,57144,-,
1480,東盟開發,8.55,8.2,5000,8.55,5000,8.35,8.20,8.26,8.26,17000,-,
1594,日高,8.41,7.7,5000,8.05,4999,8.20,7.43,7.79,8.05,54655,-,
2071,震南鐵,33.97,30.4,3000,30.55,3000,35.00,30.00,31.67,30.55,159666,-,
2237,華德動能,39.80,39.6,4975,39.95,3000,40.15,39.55,39.77,39.85,94449,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.65,25.35,5000,26.55,2540,26.60,25.35,26.24,26.55,3570,-,
2249,湧盛,105.15,101,1900,102,5000,104.00,100.50,101.69,102.00,36420,115/07/07,上櫃審議會通過
2252,為昇科,17.46,17,10000,17.2,4990,17.70,17.10,17.15,17.20,34650,-,
2255,凱銳光電,16.94,16.4,4991,17,4970,17.00,16.40,16.70,17.00,11039,-,
2256,歐特明,59.45,56,2850,57.3,3000,61.00,56.00,58.38,56.00,224007,-,
2644,中信造船,84.08,82.7,3000,83.9,3000,84.70,82.10,83.71,84.00,34053,-,
2733,維格餅家,10.56,10.75,5000,11.25,4999,11.25,10.55,10.62,11.25,23104,-,
2741,老四川,20.15,19.8,5000,20.35,2980,20.35,20.00,20.12,20.35,4769,-,
2758,路易莎咖啡,70.53,69.4,9000,73,8989,73.00,69.40,69.44,69.40,1225,-,
2760,巨宇翔,11.85,11.75,10000,12.35,10000,11.80,11.80,11.80,11.80,502,-,
2761,橘焱胡同,15.26,14.75,5000,15.45,10000,15.10,14.75,14.91,14.90,7420,-,
2938,床的世界,25.07,25.1,5497,26.3,1900,26.30,25.10,25.48,25.45,6905,115/06/22,上櫃審議會通過
2940,歐都納,24.07,23.75,3000,24.2,3000,24.10,24.00,24.05,24.10,6000,-,
2942,京站,39.11,38.75,3000,39.6,3000,39.60,38.70,38.89,39.60,11245,-,
3097,拍檔,25.60,24,3000,25.2,3000,26.10,24.00,24.76,25.20,4102,-,
3117,年程,27.83,27,3000,28.1,3000,28.80,27.00,28.03,28.20,59073,-,
3184,微邦,14.34,13.7,1900,14.3,4999,14.55,13.00,13.68,13.70,257398,-,
3473,智通聯網,86.00,85.6,3000,89,2999,89.90,85.60,86.32,89.00,8118,-,
3585,聯致,51.74,45.85,4900,46.8,6000,51.50,44.45,46.54,46.50,2072013,-,
3595,山太士,2271.80,2000,1997,2025,1999,2260.00,1950.00,2049.85,2025.00,625452,115/06/17,送件申請上櫃
3603,建祥國際,7.10,6.94,10000,7.3,9990,7.30,7.30,7.30,7.30,10,-,
3633,云光,118.33,117.5,2000,118.5,3950,120.50,117.50,117.90,118.50,11690,-,
3644,凌嘉科,286.58,264,3000,270.5,3000,286.50,264.00,272.56,269.50,216694,-,
3659,百辰,20.79,20,3000,20.75,3000,20.65,20.60,20.65,20.60,4100,-,
3678,聯享,49.77,49,3000,50.8,2999,50.80,47.60,48.66,50.80,40002,-,
4115,善德生技,7.66,7.4,11800,7.69,5000,7.77,7.40,7.70,7.77,23202,-,
4117,普生,10.58,10.55,9000,10.9,5000,11.50,10.25,10.81,10.55,275532,-,
4150,優你康,4.89,4.81,10000,4.86,3000,4.99,4.78,4.85,4.86,166430,-,
4170,鑫品生醫,15.24,13.6,5000,14.1,5000,15.30,12.35,13.33,14.10,804284,-,
