股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
00918.TW,大華優利高填息30,🔥 訊號出現,23.7000007629,81.53,🔴 空頭陷阱,0.00%,0.00%,-1.85%,-1.49%,2,23.35,0.0,-0.0185
0056.TW,元大高股息,無,41.9700012207,83.55,🔵 穩健標的,80.00%,60.00%,0.48%,-0.26%,5,0.0,0.6,0.0048
0050.TW,元大台灣50,無,86.0,79.8,🔴 空頭陷阱,66.67%,66.67%,-0.97%,-1.98%,3,0.0,0.6667,-0.0097
00635U.TW,期元大S&P黃金,無,50.2999992371,67.86,🔴 空頭陷阱,25.00%,25.00%,-4.68%,-8.88%,4,0.0,0.25,-0.0468
00919.TW,群益台灣精選高息,無,23.6399993896,73.26,🔴 空頭陷阱,100.00%,0.00%,-1.98%,-2.17%,3,0.0,0.0,-0.0198
