symbol,name,price,pe,est_price,date,eps,eps_yoy,rev_yoy,expansion,status,advice
4916.TW,事欣科,58.0,14.04358353510896,61.949999999999996,2025-12,1.77,8050.0,0.89,8049.11,🚀 利潤擴張,✅ 穩健價值
3062.TW,建漢,31.8500003815,5.079744877432217,94.05,2025-12,0.68,6600.0,16.55,6583.45,🚀 利潤擴張,💎 強力關注
2547.TW,日勝生,10.9499998093,0.96902653179646,169.5,2025-12,2.85,3612.5,-12.89,3625.39,🧐 疑業外收益,💎 強力關注
6649.TWO,台生材,41.2000007629,9.975787109661017,61.949999999999996,2025-12,1.4,3600.0,128.22,3471.78,🚀 利潤擴張,💎 強力關注
3189.TW,景碩,366.5,48.414795244385736,113.55,2025-12,3.51,3072.73,28.87,3043.86,🚀 利潤擴張,⚠️ 追價風險
5521.TW,工信,12.0500001907,11.930693258118811,15.15,2025-12,0.52,2500.0,27.32,2472.68,🚀 利潤擴張,💎 強力關注
4523.TWO,永彰,30.2999992371,0.7921568427999999,573.7500000000001,2025-12,22.26,1562.0,-7.15,1569.15,🧐 疑業外收益,💎 強力關注
1432.TW,大魯閣,17.2000007629,3.104693278501805,83.1,2025-12,6.03,1502.33,4.63,1497.6999999999998,🔄 轉虧為盈,💎 強力關注
4542.TWO,科嶠,173.0,55.095541401273884,47.1,2025-12,1.28,1500.0,37.66,1462.34,🚀 利潤擴張,⚠️ 追價風險
3708.TW,上緯投控,116.5,3.1735222010351403,550.65,2025-12,35.57,1276.65,-30.75,1307.4,🧐 疑業外收益,💎 強力關注
4903.TWO,聯光通,48.2000007629,29.036145037891565,24.9,2025-12,1.02,1357.14,64.51,1292.63,🚀 利潤擴張,⚠️ 追價風險
1815.TWO,富喬,113.0,37.04918032786885,45.75000000000001,2025-12,1.64,1116.67,40.69,1075.98,🚀 利潤擴張,⚠️ 追價風險
5284.TW,jpp-KY,314.5,11.101306036004237,424.95,2025-12,12.05,1105.15,56.24,1048.91,🚀 利潤擴張,💎 強力關注
5488.TWO,松普,10.6000003815,28.64864967972973,5.55,2025-12,0.11,1000.0,-8.11,1008.11,🧐 疑業外收益,⚠️ 追價風險
2331.TW,精英,21.25,4.427083333333334,72.0,2025-12,1.41,981.25,14.95,966.3,🚀 利潤擴張,💎 強力關注
4123.TWO,晟德,39.9000015259,2.4388753988936434,245.39999999999998,2025-12,12.33,905.92,-6.28,912.1999999999999,🧐 疑業外收益,💎 強力關注
6166.TW,凌華,65.8000030518,14.920635612653061,66.15,2025-12,2.35,921.74,17.09,904.65,🚀 利潤擴張,✅ 穩健價值
1529.TW,樂事綠能,23.4500007629,8.114187115190312,43.349999999999994,2025-12,1.01,876.92,32.89,844.03,🚀 利潤擴張,💎 強力關注
3081.TWO,聯亞,2320.0,251.62689804772234,138.3,2025-12,4.66,884.75,82.29,802.46,🚀 利潤擴張,⚠️ 追價風險
6182.TWO,合晶,35.6150779724,0.0,0.0,2025-12,0.09,800.0,12.57,787.43,🔄 轉虧為盈,⚪ 數據不足
2102.TW,泰豐,20.0,13.245033112582778,22.650000000000006,2025-12,6.28,721.43,-0.57,722.0,🔄 轉虧為盈,✅ 穩健價值
4414.TW,如興,0.0,0.0,0.0,2025-12,0.68,700.0,-5.37,705.37,🧐 疑業外收益,⚪ 數據不足
3236.TWO,千如,34.5999984741,138.3999938964,3.75,2025-12,0.32,700.0,10.91,689.09,🚀 利潤擴張,⚠️ 追價風險
2323.TW,中環,10.75,22.395833333333325,7.200000000000003,2025-12,1.58,685.19,-3.39,688.58,🧐 疑業外收益,⚠️ 追價風險
4413.TWO,飛寶企業,17.7000007629,0.0,-9.45,2025-12,0.53,783.33,114.77,668.5600000000001,🔄 轉虧為盈,⚪ 數據不足
4924.TWO,欣厚-KY,10.3500003815,21.562500794791664,7.2,2025-12,0.38,660.0,3.99,656.01,🚀 利潤擴張,⚪ 中性觀察
3002.TW,歐格,18.7999992371,16.491227400964913,17.099999999999998,2025-12,0.36,620.0,16.76,603.24,🚀 利潤擴張,⚪ 中性觀察
2344.TW,華邦電,94.4000015259,410.4347892430435,3.4499999999999997,2025-12,0.88,576.92,9.55,567.37,🚀 利潤擴張,⚠️ 追價風險
3054.TW,立萬利,72.1999969482,27.769229595461535,39.0,2025-12,1.96,590.0,26.61,563.39,🚀 利潤擴張,⚠️ 追價風險
6282.TW,康舒,45.9000015259,0.0,-13.950000000000003,2025-12,0.18,550.0,0.1,549.9,🔄 轉虧為盈,⚪ 數據不足
2491.TW,吉祥全,15.0,88.23529411764699,2.5500000000000025,2025-12,1.43,457.5,-10.43,467.93,🧐 疑業外收益,⚠️ 追價風險
3297.TWO,杭特,37.0999984741,30.66115576371901,18.15,2025-12,0.47,461.54,20.59,440.95000000000005,🚀 利潤擴張,⚠️ 追價風險
3555.TWO,博士旺,214.5,0.0,-9.599999999999998,2025-12,1.28,752.94,334.57,418.37000000000006,🔄 轉虧為盈,⚪ 數據不足
2243.TW,宏旭-KY,22.9500007629,26.07954632147728,13.199999999999998,2025-12,1.22,408.33,-9.02,417.34999999999997,🔄 轉虧為盈,⚠️ 追價風險
3167.TW,大量,614.0,34.866553094832476,264.15000000000003,2025-12,8.13,474.47,95.35,379.12,🚀 利潤擴張,⚠️ 追價風險
1413.TW,宏洲,9.8100004196,8.918182199636364,16.499999999999996,2025-12,0.45,364.71,-9.55,374.26,🧐 疑業外收益,💎 強力關注
4764.TW,雙鍵,170.5,65.83011583011583,38.849999999999994,2025-12,1.22,377.27,5.46,371.81,🚀 利潤擴張,⚠️ 追價風險
5490.TWO,同亨,25.8999996185,5.679824477741228,68.4,2025-12,1.69,382.35,12.01,370.34000000000003,🚀 利潤擴張,💎 強力關注
3219.TWO,倚強科,62.9000015259,15.804020483894474,59.699999999999996,2025-12,1.52,406.67,49.68,356.99,🚀 利潤擴張,✅ 穩健價值
2409.TW,友達,18.0,7.086614173228346,38.1,2025-12,0.9,327.5,0.41,327.09,🚀 利潤擴張,💎 強力關注
4439.TW,冠星-KY,95.9000015259,4.468779195055918,321.90000000000003,2025-12,7.73,346.24,29.26,316.98,🚀 利潤擴張,💎 強力關注
2399.TW,映泰,33.0,0.0,-2.7000000000000006,2025-12,0.15,275.0,-14.09,289.09,🔄 轉虧為盈,⚪ 數據不足
2498.TW,宏達電,39.75,1.6597077244258873,359.25,2025-12,7.21,275.85,-5.85,281.70000000000005,🧐 疑業外收益,💎 強力關注
6165.TW,浪凡,0.0,0.0,0.0,2025-12,4.02,288.24,12.97,275.27,🚀 利潤擴張,⚪ 數據不足
4576.TW,大銀微系統,181.5,41.53318077803203,65.55,2025-12,2.01,294.12,20.44,273.68,🚀 利潤擴張,⚠️ 追價風險
2466.TW,冠西電,63.9000015259,0.0,-8.100000000000001,2025-12,0.25,241.18,-14.27,255.45000000000002,🧐 疑業外收益,⚪ 數據不足
1608.TW,華榮,32.5499992371,2.7987961510834056,174.45,2025-12,5.5,254.81,0.02,254.79,🚀 利潤擴張,💎 強力關注
1718.TW,中纖,7.25,27.884615384615383,3.9000000000000004,2025-12,0.09,250.0,-0.24,250.24,🧐 疑業外收益,⚠️ 追價風險
4949.TW,有成精密,93.0999984741,20.461538126175824,68.25,2025-12,1.91,240.74,-0.48,241.22,🧐 疑業外收益,⚪ 中性觀察
1438.TW,三地開發,28.7000007629,0.0,-2.4000000000000004,2025-12,1.74,237.01,7.93,229.07999999999998,🔄 轉虧為盈,⚪ 數據不足
1456.TW,怡華,14.75,10.034013605442176,22.050000000000004,2025-12,3.41,207.21,-20.46,227.67000000000002,🔄 轉虧為盈,💎 強力關注
3530.TW,晶相光,60.5999984741,28.995214580909092,31.349999999999998,2025-12,1.74,230.83,6.6,224.23000000000002,🚀 利潤擴張,⚠️ 追價風險
2034.TW,允強,20.5499992371,21.406249205312502,14.399999999999999,2025-12,0.21,200.0,-13.63,213.63,🧐 疑業外收益,⚪ 中性觀察
4167.TWO,松瑞藥,19.9500007629,3.601083170198556,83.1,2025-12,1.72,203.51,-1.28,204.79,🧐 疑業外收益,💎 強力關注
4744.TWO,皇將,33.5499992371,7.573363258939053,66.44999999999999,2025-12,2.51,216.0,12.21,203.79,🚀 利潤擴張,💎 強力關注
6902.TW,GOGOLOOK,77.4000015259,37.0334935530622,31.349999999999998,2025-12,1.58,222.58,20.92,201.66000000000003,🚀 利潤擴張,⚠️ 追價風險
2316.TW,楠梓電,113.0,3.614843250159949,468.90000000000003,2025-12,13.38,212.47,12.25,200.22,🚀 利潤擴張,💎 強力關注
1796.TWO,金穎生技,39.4000015259,29.185186315481484,20.249999999999996,2025-12,0.7,229.63,29.92,199.70999999999998,🚀 利潤擴張,⚠️ 追價風險
6840.TWO,東研信超,66.6999969482,19.560116407096775,51.15,2025-12,1.58,205.88,8.46,197.42,🚀 利潤擴張,⚪ 中性觀察
3191.TWO,雲嘉南,13.6000003815,28.333334128124996,7.2,2025-12,0.51,189.47,-7.75,197.22,🧐 疑業外收益,⚠️ 追價風險
3048.TW,益登,39.4500007629,9.76485167398515,60.59999999999999,2025-12,2.01,195.71,2.05,193.66,🚀 利潤擴張,💎 強力關注
6202.TW,盛群,50.5,22.149122807017545,34.199999999999996,2025-12,0.76,213.64,22.23,191.41,🚀 利潤擴張,⚠️ 追價風險
2413.TW,環科,52.4000015259,0.0,-9.6,2025-12,0.41,193.18,3.52,189.66,🔄 轉虧為盈,⚪ 數據不足
1516.TW,川飛,20.0,999.9999999999991,0.30000000000000027,2025-12,0.04,100.65,-87.0,187.65,🧐 疑業外收益,⚠️ 追價風險
6112.TW,邁達特,46.0999984741,12.293332926426666,56.25,2025-12,1.82,203.33,18.84,184.49,🚀 利潤擴張,✅ 穩健價值
6246.TWO,臺龍,16.2000007629,21.89189292283784,11.099999999999998,2025-12,1.14,186.36,6.56,179.8,🔄 轉虧為盈,⚪ 中性觀察
4746.TW,台耀,0.0,0.0,0.0,2025-12,3.67,180.15,2.54,177.61,🚀 利潤擴張,⚪ 數據不足
3609.TWO,三一東林,26.2000007629,2.403669794761468,163.5,2025-12,6.42,248.27,70.72,177.55,🚀 利潤擴張,💎 強力關注
6573.TW,虹揚-KY,12.1999998093,8.840579571956521,20.7,2025-12,1.23,163.4,-13.43,176.83,🧐 疑業外收益,💎 強力關注
6719.TW,力智,158.5,11.161971830985914,213.00000000000003,2025-12,6.58,198.64,23.89,174.75,🚀 利潤擴張,💎 強力關注
6127.TWO,九豪,44.0,22.000000000000004,29.999999999999996,2025-12,0.47,173.44,-1.13,174.57,🧐 疑業外收益,⚠️ 追價風險
4556.TWO,旭然,27.0,16.363636363636363,24.750000000000004,2025-12,0.92,170.59,-3.75,174.34,🧐 疑業外收益,⚪ 中性觀察
5703.TWO,亞都,15.3999996185,17.111110687222222,13.5,2025-12,0.53,178.95,5.62,173.32999999999998,🚀 利潤擴張,⚪ 中性觀察
6209.TW,今國光,60.5,39.80263157894736,22.800000000000004,2025-12,0.92,222.67,50.65,172.01999999999998,🚀 利潤擴張,⚠️ 追價風險
6841.TWO,長佳智能,59.0,26.696832579185514,33.150000000000006,2025-12,0.89,183.87,12.23,171.64000000000001,🚀 利潤擴張,⚠️ 追價風險
7610.TW,聯友金屬-創,0.0,0.0,0.0,2025-12,5.45,194.08,27.9,166.18,🚀 利潤擴張,⚪ 數據不足
