=== 殖利率掃描報告 (20260413) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 3712.TW: 17.7% (歷史分位: 100.0%)
[🔥 10日新高] 2520.TW: 13.36% (歷史分位: 99.2%)
[🔥 10日新高] 3188.TWO: 11.84% (歷史分位: 100.0%)
[🔥 10日新高] 1432.TW: 11.63% (歷史分位: 100.0%)
[🔥 10日新高] 2718.TWO: 11.49% (歷史分位: 100.0%)
[🔥 10日新高] 2530.TW: 9.45% (歷史分位: 100.0%)
[🔥 10日新高] 6523.TWO: 8.77% (歷史分位: 23.0%)
[🔥 10日新高] 6177.TW: 8.58% (歷史分位: 82.6%)
[🔥 10日新高] 5520.TWO: 8.55% (歷史分位: 100.0%)
[🔥 10日新高] 8436.TWO: 8.23% (歷史分位: 45.1%)
[🔥 10日新高] 5511.TWO: 7.83% (歷史分位: 100.0%)
[🔥 10日新高] 2916.TWO: 7.78% (歷史分位: 96.7%)
[🔥 10日新高] 6171.TWO: 7.62% (歷史分位: 15.6%)
[🔥 10日新高] 3040.TW: 7.44% (歷史分位: 99.2%)
[🔥 10日新高] 4167.TWO: 7.44% (歷史分位: 100.0%)
[🔥 10日新高] 3078.TWO: 7.38% (歷史分位: 100.0%)
[🔥 10日新高] 6771.TW: 7.3% (歷史分位: 44.2%)
[🔥 10日新高] 4417.TWO: 7.24% (歷史分位: 100.0%)
[🔥 10日新高] 4305.TWO: 7.13% (歷史分位: 13.9%)
[🔥 10日新高] 2751.TWO: 7.09% (歷史分位: 62.3%)
[🔥 10日新高] 8114.TW: 6.99% (歷史分位: 100.0%)
[🔥 10日新高] 1477.TW: 6.96% (歷史分位: 100.0%)
[🔥 10日新高] 2752.TWO: 6.91% (歷史分位: 88.5%)
[🔥 10日新高] 5403.TWO: 6.83% (歷史分位: 100.0%)
[🔥 10日新高] 2855.TW: 6.81% (歷史分位: 18.2%)
[🔥 10日新高] 7767.TWO: 6.81% (歷史分位: 100.0%)
[🔥 10日新高] 6918.TW: 6.74% (歷史分位: 100.0%)
[🔥 10日新高] 4207.TWO: 6.69% (歷史分位: 100.0%)
[🔥 10日新高] 1808.TW: 6.66% (歷史分位: 88.6%)
[🔥 10日新高] 9938.TW: 6.65% (歷史分位: 100.0%)
[🔥 10日新高] 1580.TWO: 6.64% (歷史分位: 19.7%)
[🔥 10日新高] 6143.TWO: 6.63% (歷史分位: 91.8%)
[🔥 10日新高] 9907.TW: 6.54% (歷史分位: 95.9%)
[🔥 10日新高] 6482.TWO: 6.45% (歷史分位: 17.2%)
[🔥 10日新高] 9935.TW: 6.42% (歷史分位: 17.4%)
[🔥 10日新高] 6266.TWO: 6.41% (歷史分位: 19.7%)
[🔥 10日新高] 2941.TWO: 6.4% (歷史分位: 21.3%)
[🔥 10日新高] 1319.TW: 6.38% (歷史分位: 100.0%)
[🔥 10日新高] 6768.TW: 6.36% (歷史分位: 94.2%)
[🔥 10日新高] 6281.TW: 6.35% (歷史分位: 55.4%)
[🔥 10日新高] 6697.TWO: 6.33% (歷史分位: 100.0%)
[🔥 10日新高] 2066.TWO: 6.27% (歷史分位: 94.3%)
[🔥 10日新高] 6203.TWO: 6.23% (歷史分位: 100.0%)
[🔥 10日新高] 4153.TWO: 6.19% (歷史分位: 94.3%)
[🔥 10日新高] 7805.TWO: 6.1% (歷史分位: 48.5%)
[🔥 10日新高] 9904.TW: 6.07% (歷史分位: 100.0%)
[🔥 10日新高] 6807.TW: 6.06% (歷史分位: 16.7%)
[🔥 10日新高] 1604.TW: 5.99% (歷史分位: 12.4%)
[🔥 10日新高] 8936.TWO: 5.99% (歷史分位: 100.0%)
