股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
9938,百和,45.60,2081,60.40,42.90,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
4442,竣邦-KY,55.80,9,71.50,42.35,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
00635,期元大S&P黃金,49.24,3800,60.55,34.73,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
2408,南亞科,287.00,197032,326.50,34.25,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (274.13)，進入噴發段,強勢突破 (軌外)
2504,國產,35.00,1953,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
5546,永固-KY,16.70,43,28.50,16.35,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
3086,華義*,40.55,1307,260.00,21.80,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,444.00,9151,444.00,273.50,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (418.22)，進入噴發段,強勢突破 (軌外)
3050,鈺德,12.50,863,15.30,11.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.30,2673,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
6591,動力-KY,58.20,304,98.76,42.20,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
6176,瑞儀,102.00,6253,150.54,88.50,---,進入盤整,無,無,ADX 為 14.37 (低於 20),進入盤整
6811,宏�硌穈T,212.00,228,263.00,182.50,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (210.60)，進入噴發段,強勢突破 (軌外)
4544,春日,15.20,18,18.00,14.00,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (15.47),離開盤整 (向下)
9949,琉園,24.75,8,36.70,23.99,---,進入盤整,無,無,ADX 為 14.34 (低於 20),進入盤整
4510,高鋒,46.95,1639,55.20,35.05,---,進入盤整,無,無,ADX 為 17.73 (低於 20),進入盤整
6194,育富,32.20,117,39.65,30.95,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6124,業強,31.00,228,37.95,23.30,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
00757,統一FANG+,124.45,2176,125.35,89.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2101,南港,34.70,1950,45.45,31.02,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.42,5629,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
4556,旭然,43.35,2487,43.35,22.45,---,貼軌運行,無,無,股價於高位貼軌 (43.35 > 1.5σ)，動能強勁,貼軌運行
1612,宏泰,37.20,1949,40.45,28.78,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (36.93)，進入噴發段,強勢突破 (軌外)
6624,萬年清,49.95,104,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2660.00,3926,3020.00,248.14,---,進入盤整,無,無,ADX 為 9.53 (低於 20),進入盤整
00685,群益臺灣加權正2,259.50,1243,259.50,56.70,---,貼軌運行,隔二漲,無,股價於高位貼軌 (259.50 > 1.5σ)，動能強勁,貼軌運行
6446,藥華藥,659.00,1838,779.00,438.80,📅 預告 (20260514),均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
009813,貝萊德標普卓越50,11.05,7107,11.05,9.64,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
6485,點序,86.70,996,124.50,50.00,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,31.50,135,56.63,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,94.40,74,126.00,91.90,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
6775,穎台科技,48.00,2473,50.20,20.40,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (48.00 > 1.5σ)，動能強勁,貼軌運行
00981,主動中信非投等債,10.33,9221,10.58,9.91,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.05%,均線糾擺
5455,昇益,26.45,75,42.60,23.05,---,均線糾擺 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (26.45 > 1.5σ)，動能強勁,貼軌運行
2374,佳能,79.70,8884,94.96,38.52,📅 預告 (20260512),趨勢運行 -> 進入盤整,無,無,ADX 為 19.89 (低於 20),進入盤整
6113,亞矽,25.05,2938,30.21,18.45,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (24.88)，進入噴發段,強勢突破 (軌外)
6912,益鈞環科*,17.25,161,20.45,13.65,---,離開盤整 (向下),無,無,跌破布林下軌 (17.26),離開盤整 (向下)
1443,立益物流,25.75,128,32.25,21.20,---,趨勢運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (25.41)，進入噴發段,強勢突破 (軌外)
2025,千興,11.95,1260,16.70,9.01,---,進入盤整 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.31%,均線糾擺
6141,柏承,36.50,3713,36.70,8.83,---,進入盤整,無,無,ADX 為 15.20 (低於 20),進入盤整
5243,乙盛-KY,107.00,4328,127.00,42.16,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,96.50,325450,96.50,40.40,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (93.87)，進入噴發段,強勢突破 (軌外)
3372,典範,19.75,720,25.65,12.65,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
4968,立積,119.50,1487,166.50,101.00,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
6158,禾昌,18.55,136,24.75,17.70,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
8433,弘帆,54.00,67,78.13,50.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00991,主動復華未來50,17.87,69441,17.87,9.66,---,貼軌運行,無,無,股價於高位貼軌 (17.87 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,51.60,6651,56.90,33.40,📅 預告 (20260514),強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,70.10,8715,77.70,32.65,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
2351,順德,166.50,12101,166.50,66.04,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,55.50,555,56.90,47.60,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
7893,睿信,224.00,86,249.00,140.00,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
911622,泰聚亨-DR,3.66,56,4.67,3.62,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
7743,金利食安,20.00,8,43.90,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
3499,環天科,15.55,74,21.35,13.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,5030.00,947,5195.00,613.63,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
6261,久元,133.50,2648,133.50,56.25,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (122.30)，進入噴發段,強勢突破 (軌外)
7583,國際海洋,67.70,7,87.00,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
6658,聯策,163.00,512,163.00,46.40,---,貼軌運行,隔一漲,無,股價於高位貼軌 (163.00 > 1.5σ)，動能強勁,貼軌運行
2497,怡利電,60.50,1557,61.30,36.72,---,進入盤整 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (60.50 > 1.5σ)，動能強勁,貼軌運行
2059,川湖,4840.00,434,4840.00,1656.65,⚠️ 今天 (20260507),強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (4607.51)，進入噴發段,強勢突破 (軌外)
7773,富禾生醫,28.30,100,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,29.05,38,66.58,27.90,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
6913,鴻呈,132.00,417,156.00,95.13,---,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
00749,凱基新興債10+,31.72,100,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
3030,德律,417.50,6268,417.50,95.92,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (417.50 > 1.5σ)，動能強勁,貼軌運行
1786,科妍,57.60,277,123.00,55.90,---,進入盤整,無,無,ADX 為 14.68 (低於 20),進入盤整
6677,瑩碩生技,18.90,32,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
9802,鈺齊-KY,81.00,985,112.32,73.90,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (81.00 > 1.5σ)，動能強勁,貼軌運行
3219,倚強科,67.20,363,109.50,33.70,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
00918,大華優利高填息30,24.89,49611,24.89,18.83,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (24.54)，進入噴發段,強勢突破 (軌外)
7848,騏億鑫,478.00,17,529.00,279.50,---,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
4951,精拓科,132.00,1607,140.00,56.92,---,貼軌運行,無,無,股價於高位貼軌 (132.00 > 1.5σ)，動能強勁,貼軌運行
3022,威強電,75.30,1209,82.11,56.20,---,貼軌運行,無,無,股價於高位貼軌 (75.30 > 1.5σ)，動能強勁,貼軌運行
4537,旭東,177.00,373,195.00,26.49,---,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
5906,台南-KY,50.00,1,55.80,45.00,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
4167,松瑞藥,18.75,798,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
00641,富邦日本反1,3.93,2053,6.19,3.93,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (3.96),離開盤整 (向下)
7842,天能綠電,153.00,68,276.68,143.24,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
00912,中信臺灣智慧50,30.85,1129,30.85,15.29,---,貼軌運行,無,無,股價於高位貼軌 (30.85 > 1.5σ)，動能強勁,貼軌運行
2743,山富,70.40,115,103.36,62.01,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
6617,共信-KY,64.70,88,115.50,60.20,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
2412,中華電,135.50,14088,138.00,121.80,⚠️ 今天 (20260507),均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
8354,冠好,15.50,84,19.00,13.92,---,趨勢運行 -> 進入盤整,無,無,ADX 為 17.61 (低於 20),進入盤整
2428,興勤,188.50,2032,204.50,119.09,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
6818,連騰,64.10,293,100.50,32.60,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,151.00,430,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
2901,欣欣,23.60,23,27.06,22.80,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
4554,橙的,30.00,43,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
6173,信昌電,111.00,3535,111.00,32.71,---,貼軌運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (106.87)，進入噴發段,強勢突破 (軌外)
3224,三顧,44.70,328,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,146.00,43253,158.50,97.66,---,貼軌運行,無,無,股價於高位貼軌 (146.00 > 1.5σ)，動能強勁,貼軌運行
8930,青鋼,29.55,159,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
2464,盟立,111.00,13350,116.00,53.30,---,進入盤整,無,無,ADX 為 13.26 (低於 20),進入盤整
2248,華勝-KY,54.40,31,59.90,41.85,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
7758,睿騰能源,44.25,71,58.77,35.05,---,進入盤整,隔一漲,無,ADX 為 10.49 (低於 20),進入盤整
4765,磐采,20.70,29,31.15,11.45,---,趨勢運行 -> 進入盤整,無,無,ADX 為 18.90 (低於 20),進入盤整
2884,玉山金,32.10,42400,35.10,26.17,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
2007,燁興,7.38,271,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,150.50,485,161.50,29.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,6.94,3874,11.40,4.59,---,趨勢運行 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.29%,均線糾擺
5355,佳總,6.84,104,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
1725,元禎,31.70,1262,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
006201,元大富櫃50,46.83,385,47.50,17.52,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (46.83 > 1.5σ)，動能強勁,貼軌運行
3184,微邦,35.15,6183,35.15,8.90,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (31.23)，進入噴發段,強勢突破 (軌外)
6808,三鼎生技,30.95,266,61.09,30.45,---,均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
6116,彩晶,9.40,69749,11.65,6.69,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (9.40)，進入噴發段,強勢突破 (軌外)
7815,新特,449.00,245,580.34,107.48,---,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
2453,凌群,55.00,288,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6735,美達科技,135.00,444,145.00,40.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,24.10,28,29.60,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
3609,三一東林,22.60,246,52.90,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,40.95,13,48.50,40.20,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
8923,時報,19.55,0,22.55,18.46,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
7789,開展,35.15,17,65.00,31.45,---,均線糾擺,隔二漲,無,MA 乖離率僅 1.01%,均線糾擺
8068,全達,23.45,368,28.90,17.65,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
9958,世紀鋼,105.50,3031,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
1586,和勤,21.60,212,30.40,21.60,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
006208,富邦台50,226.80,5657,226.80,92.05,---,趨勢運行 -> 進入盤整,無,無,ADX 為 16.35 (低於 20),進入盤整
8932,智通*,91.50,1811,118.75,41.50,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
1709,和益,18.50,498,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
8908,欣雄,39.10,129,47.22,38.95,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
4174,浩鼎,34.80,476,84.40,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,21.36,3806,21.36,15.32,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (21.14)，進入噴發段,強勢突破 (軌外)
6597,立誠,71.50,89,111.84,51.00,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (71.50 > 1.5σ)，動能強勁,貼軌運行
3055,蔚華科,87.00,3836,87.00,47.17,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,21.15,75,22.20,13.44,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1584,精剛,20.35,882,25.55,19.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,23.40,17,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
7562,博來科技,56.50,25,56.50,33.09,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.25,15,23.80,17.20,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (18.28),離開盤整 (向下)
2885,元大金,56.10,30186,56.20,27.48,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (56.10 > 1.5σ)，動能強勁,貼軌運行
6812,梭特,77.70,249,104.00,41.00,---,趨勢運行 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 0.95%,均線糾擺
4119,旭富,47.30,200,71.01,47.00,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
8472,夠麻吉,72.30,5,106.50,25.35,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
3306,鼎天,48.05,241,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
2929,淘帝-KY,5.55,348,11.45,5.55,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6473,美賣*,9.08,151,17.00,5.92,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6645,金萬林-創,12.90,48,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
7871,安立璽榮-KY,69.90,659,87.00,39.50,---,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
7792,安葆,325.50,271,406.00,149.52,---,離開盤整 (向下),無,無,跌破布林下軌 (328.21),離開盤整 (向下)
00881,國泰台灣科技龍頭,50.95,11436,50.95,18.17,---,貼軌運行,無,無,股價於高位貼軌 (50.95 > 1.5σ)，動能強勁,貼軌運行
7825,和亞智慧,122.00,299,220.00,43.68,---,進入盤整,無,無,ADX 為 9.53 (低於 20),進入盤整
1717,長興,79.70,48233,81.70,23.90,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
6127,九豪,48.00,18938,51.30,16.50,---,均線糾擺,隔一漲,無,MA 乖離率僅 0.43%,均線糾擺
7556,意德士,284.00,178,319.00,122.83,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.50 (低於 20),進入盤整
5206,坤悅,24.55,713,38.05,22.40,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,41.95,9704,95.92,41.25,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
2535,達欣工,75.10,477,76.60,53.00,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
5464,霖宏,47.65,1659,47.65,21.82,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (42.99)，進入噴發段,強勢突破 (軌外)
2013,中鋼構,42.95,111,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
3284,太普高,16.10,107,26.55,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.65,23,21.40,15.45,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
1714,和桐,9.14,4777,10.20,7.18,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,28.40,1176,35.95,28.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3709,鑫聯大投控,84.50,7818,85.20,33.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,25.20,8688,38.24,22.75,📅 預告 (20260508),貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
1568,倉佑,29.45,440,30.20,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,86.80,150,116.50,40.50,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.55,157,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
6129,普誠,16.75,1682,18.40,10.00,---,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
5475,德宏,348.00,5690,400.00,10.35,---,進入盤整,無,連1日大跌,ADX 為 11.32 (低於 20),進入盤整
5289,宜鼎,1575.00,8830,1575.00,210.19,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (1507.62)，進入噴發段,強勢突破 (軌外)
5514,三豐,15.60,8,18.65,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
3587,閎康,329.50,2992,369.00,136.18,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
5202,力新,13.10,177,27.26,12.65,---,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
2020,美亞,21.85,609,27.09,21.80,---,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
6532,瑞耘,104.00,1198,106.00,49.30,---,進入盤整,連1日大漲,無,ADX 為 10.30 (低於 20),進入盤整
00927,群益半導體收益,34.78,24983,34.78,14.66,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (34.32)，進入噴發段,強勢突破 (軌外)
00950,凱基A級公司債,14.05,3789,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
7843,英柏得,126.00,660,130.50,25.70,---,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,29.30,298,45.75,11.00,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
4529,淳紳,4.59,178,6.01,3.04,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,12.55,4,20.55,12.10,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
4908,前鼎,238.50,985,250.00,67.93,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3029,零壹,100.00,1510,136.00,93.00,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7769,鴻勁,5835.00,729,5835.00,2385.00,📅 預告 (20260512),強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (5835.00 > 1.5σ)，動能強勁,貼軌運行
4958,臻鼎-KY,427.00,47630,432.50,90.55,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6245,立端,82.50,1083,87.00,60.60,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
3447,展達,39.20,231,82.40,36.65,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
00726,國泰新興投等債,32.80,129,33.85,28.69,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
3583,辛耘,797.00,2557,893.00,259.66,📅 預告 (20260512),進入盤整,無,無,ADX 為 11.54 (低於 20),進入盤整
00940,元大台灣價值高息,11.00,70243,11.00,8.10,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (10.92)，進入噴發段,強勢突破 (軌外)
