股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
2352.TW      佳世達           24.35          3        58.33           7.69        4        -5192 📈 持有                
2353.TW      宏��           27.15         11        47.06          -1.23        2         7925 📈 持有                
2354.TW      鴻準             55.0          3        44.44            0.2        4         2423 📈 持有                
2355.TW      敬鵬             43.5         19         65.0           6.54        1         5134 📈 持有                
2356.TW      英業達            43.1          6        57.14            4.4        2         9480 📈 持有                
2357.TW      華碩            589.0          6         40.0           8.81        5          472 📈 持有                
2359.TW      所羅門           122.0          3         62.5           4.22        2          204 📈 持有                
2360.TW      致茂           1450.0         15        64.29           38.1        0         1271 📈 持有                
2363.TW      矽統             50.7          6         50.0          11.47        3         2252 📈 持有                
2365.TW      昆盈            35.65          3        63.64          10.16        3         1264 📈 持有                
2367.TW      燿華             74.0         14        60.71          84.54        0        15601 📈 持有                
2368.TW      金像電           909.0         12        57.14          13.73        1         1809 📈 持有                
2369.TW      菱生             28.3          4         75.0          19.41        2          344 📈 持有                
2371.TW      大同            31.35          3         87.5          31.57        1        -4116 📉 觀望/賣出             
2374.TW      佳能             71.7         10        57.14           2.78        2          161 📈 持有                
2376.TW      技嘉            236.5          4         50.0           2.03        3         5643 📈 持有                
2377.TW      微星             94.0          8         50.0           2.03        3        -1522 📉 觀望/賣出             
2379.TW      瑞昱            480.0         20          0.0          -5.76        2        -1372 📈 持有                
2380.TW      虹光              5.2          4        42.86          16.63        2           -9 📉 觀望/賣出             
2382.TW      廣達            289.0         20         50.0          -2.11        2         1634 📉 觀望/賣出             
2383.TW      台光電          2585.0         18        58.33          44.41        0        -1123 📈 持有                
2385.TW      群光            123.5          8        68.75           6.47        2        -3976 📉 觀望/賣出             
2387.TW      精元             43.9         17        52.94           11.7        0        -1274 📈 持有                
2388.TW      威盛             49.5          8         50.0           3.02        2         1185 📈 持有                
2392.TW      正崴             37.6          3        54.55           6.19        3         -304 📈 持有                
2393.TW      億光             66.4         18         45.0           7.19        2         4851 📈 持有                
2395.TW      研華            340.0          3         60.0          14.08        5         -597 📉 觀望/賣出             
2397.TW      友通             55.7         12        27.27          -4.93        3          167 📉 觀望/賣出             
2399.TW      映泰            27.15          4         50.0          -1.54        3          310 📉 觀望/賣出             
2401.TW      凌陽             20.5          5         50.0           6.56        3         1074 📉 觀望/賣出             
2404.TW      漢唐            964.0          3         50.0           5.46        3        -1980 📉 觀望/賣出             
2405.TW      輔信             15.0         18          0.0            0.0        0         -524 📉 觀望/賣出             
2406.TW      國碩             34.8          4        53.85          17.74        3         5653 📈 持有                
2408.TW      南亞科           261.5          8        64.29          20.65        1       -31688 📉 觀望/賣出             
2409.TW      友達             15.7          9        46.67           0.92        2       138213 📉 觀望/賣出             
2412.TW      中華電           136.5         18        58.33           1.11        0        10360 📈 持有                
2413.TW      環科             50.8          3         60.0           5.42        1        -1003 📉 觀望/賣出             
2414.TW      精技             43.9          5        64.29            2.5        2          469 📈 持有                
2419.TW      仲琦             29.0          5         60.0          22.27        3          469 📉 觀望/賣出             
2420.TW      新巨             51.0          4        56.25            0.5        3          208 📉 觀望/賣出             
2421.TW      建準            146.0         16         50.0          -7.16        2        -4781 📉 觀望/賣出             
2423.TW      固緯             48.6         20          0.0          -2.77        2          -43 📈 持有                
2424.TW      隴華             29.5          3         50.0          10.05        2           -4 📉 觀望/賣出             
2425.TW      承啟            31.05          7        57.14           1.43        2           69 📉 觀望/賣出             
2426.TW      鼎元            34.45          6        63.64           4.96        2         8962 📉 觀望/賣出             
2427.TW      三商電            24.1          6        54.55           1.14        3         -994 📉 觀望/賣出             
2428.TW      興勤            160.0          3        54.55           6.06        4         -822 📉 觀望/賣出             
2429.TW      銘旺科            50.6         15          0.0            0.0        0          235 📉 觀望/賣出             
2431.TW      聯昌             12.8          8        64.29          27.97        1          617 📉 觀望/賣出             
2432.TW      倚天酷��-創        27.7         17         75.0          12.83        1            1 📈 持有                
2434.TW      統懋            29.35         16         40.0          -1.83        3           -9 📉 觀望/賣出             
2436.TW      偉詮電            63.0          7         62.5           5.15        3         1699 📉 觀望/賣出             
2438.TW      翔耀            20.45          3        33.33           0.38        5           15 📉 觀望/賣出             
2439.TW      美律             84.1          3         50.0           4.27        2        -1306 📈 持有                
2440.TW      太空梭            14.4          3        64.29          10.56        3         -250 📉 觀望/賣出             
2441.TW      超豐             84.3          4        64.29           4.84        3        -2228 📉 觀望/賣出             
2442.TW      新美齊           20.65         11        66.67           4.82        0        -1593 📈 持有                
2444.TW      兆勁             12.9          6         50.0          13.62        1          -80 📉 觀望/賣出             
2449.TW      京元電子          288.0          3        54.55           3.85        4        -6745 📉 觀望/賣出             
2451.TW      創見            259.5          4        57.14          18.34        1         1838 📈 持有                
2453.TW      凌群             55.7         13        54.55           5.03        1         -202 📈 持有                
2454.TW      聯發科          1710.0         14        53.33           1.97        1        -5750 📉 觀望/賣出             
2455.TW      全新            229.0          4        66.67          37.13        2          -60 📉 觀望/賣出             
2457.TW      飛宏            27.45          4        58.33          20.25        2         1374 📉 觀望/賣出             
2458.TW      義隆            141.0          5        52.94          13.62        4         2979 📈 持有                
2460.TW      建通             24.3          4        33.33          -3.51        2         -264 📉 觀望/賣出             
2461.TW      光群雷            15.5          4        42.86          -1.69        2         -212 📉 觀望/賣出             
2464.TW      盟立             77.7         13         50.0           5.18        3         2285 📈 持有                
2465.TW      麗臺             57.2         17        100.0           4.38        0         -306 📈 持有                
2466.TW      冠西電            42.9         14          0.0            0.0        0           10 📉 觀望/賣出             
2467.TW      志聖            378.5          7         62.5          45.98        1          164 📉 觀望/賣出             
2468.TW      華經             38.0         19          0.0            0.0        0        -1627 📉 觀望/賣出             
2472.TW      立隆電           119.5          4         62.5           6.06        3          -65 📉 觀望/賣出             
2474.TW      可成            187.5          3         50.0          -1.48        2        -5652 📈 持有                
2476.TW      鉅祥             80.3         17          0.0            0.0        0         -589 📉 觀望/賣出             
2478.TW      大毅             68.0          4         50.0           4.54        4        -3345 📉 觀望/賣出             
2480.TW      敦陽科           143.5          5        55.56           2.86        2            0 📉 觀望/賣出             
2481.TW      強茂             99.5          5        42.86          -1.28        3        21158 📉 觀望/賣出             
2482.TW      連宇             16.0          3        33.33            4.4        3          -10 📉 觀望/賣出             
2483.TW      百容            21.05          5         60.0          13.26        4          -11 📉 觀望/賣出             
2484.TW      希華             26.6          3         62.5           34.0        2          546 📉 觀望/賣出             
2485.TW      兆赫             68.2          9        72.22          50.59        1        -3004 📈 持有                
2486.TW      一詮            148.0          7        72.22          52.45        1         3272 📉 觀望/賣出             
2489.TW      瑞軒             41.9         15         76.0          87.05        0        -5151 📈 持有                
2491.TW      吉祥全           16.45          5         60.0           7.77        2         -166 📈 持有                
2492.TW      華新科           130.5          4        44.44          14.12        1        -3555 📉 觀望/賣出             
2493.TW      揚博            107.0          4        44.44           4.45        4          147 📈 持有                
2495.TW      普安             31.9          4        58.33           7.36        2        -2364 📈 持有                
2498.TW      宏達電            42.7         19          0.0            0.0        0        -1802 📉 觀望/賣出             
2504.TW      國產            37.35          4         60.0            5.0        2        -1871 📉 觀望/賣出             
2515.TW      中工             15.1         20        52.94          11.39        1       -11056 📉 觀望/賣出             
2520.TW      冠德            33.15          4        42.86           0.39        4         2771 📈 持有                
2535.TW      達欣工            72.8          4        61.11           9.06        2          -10 📈 持有                
2542.TW      興富發            36.8          7        54.55          -0.35        2         -110 📈 持有                
2543.TW      皇昌             73.6          9        66.67          17.21        2        -1372 📉 觀望/賣出             
2547.TW      日勝生           11.15         11         50.0           1.85        3        -3858 📉 觀望/賣出             
2548.TW      華固            118.0         12        73.33           9.77        0         1693 📈 持有                
2597.TW      潤弘            162.0         14         37.5            0.3        2         -136 📉 觀望/賣出             
2601.TW      益航             6.13          3         40.0          18.75        5         -995 📉 觀望/賣出             
2603.TW      長榮            218.5         12        69.23          15.92        0         9591 📈 持有                
2605.TW      新興             38.2         16         60.0          24.57        1          993 📈 持有                
2606.TW      裕民             60.0         11        68.75           3.93        2        -2902 📉 觀望/賣出             
2607.TW      榮運             54.2         19          0.0          -4.04        1         -812 📉 觀望/賣出             
2609.TW      陽明             59.3          8        69.23          11.18        2         9652 📉 觀望/賣出             
2610.TW      華航             18.7         10        54.55           3.98        1       -56768 📉 觀望/賣出             
2612.TW      中航             58.3         20        45.45          -6.18        2        -2171 📉 觀望/賣出             
2613.TW      中櫃            25.95          5        43.75            0.3        4          -52 📉 觀望/賣出             
2615.TW      萬海             78.9         13        53.33           5.36        2        -2436 📉 觀望/賣出             
2616.TW      山隆            17.85          3         60.0           2.24        2          -54 📉 觀望/賣出             
2617.TW      台航            32.05         18        45.45           0.63        1         1877 📈 持有                
2618.TW      長榮航            34.8          7        53.33           3.44        3       -22109 📈 持有                
2630.TW      亞航             50.0          3         60.0           7.29        4          417 📉 觀望/賣出             
2633.TW      台灣高鐵          26.15          7        36.36          -2.19        3       -15560 📉 觀望/賣出             
2634.TW      漢翔             50.5          8        53.33            1.1        2        -3727 📉 觀望/賣出             
2637.TW      慧洋-KY          70.9         11         70.0            1.7        2         -829 📉 觀望/賣出             
2640.TWO     大車隊           145.0         16        83.33          14.61        1           18 📈 持有                
2641.TWO     正德            19.05          8        71.43           1.25        2        -1196 📉 觀望/賣出             
2645.TW      長榮航太          162.0          5         50.0          11.93        2          484 📉 觀望/賣出             
2646.TW      星宇航空          21.65         16          0.0          -0.87        1         -217 📉 觀望/賣出             
2723.TW      美食-KY          72.7          5        53.85           5.34        2          447 📉 觀望/賣出             
2724.TWO     藝舍-KY          19.3          6        33.33          -5.17        3            0 📈 持有                
2726.TWO     雅茗-KY         10.15         12         50.0          -2.46        2           12 📉 觀望/賣出             
2739.TW      寒舍             34.1          6         40.0          -4.12        3           81 📈 持有                
2740.TWO     天蔥            41.45          5         61.9          47.51        2            0 📉 觀望/賣出             
2743.TWO     山富             72.0         19          0.0            0.0        0           -9 📉 觀望/賣出             
2752.TWO     豆府            212.5          8        47.06           0.23        2            3 📈 持有                
2755.TWO     揚秦            150.0         19         75.0          29.31        0           72 📈 持有                
2801.TW      彰銀             20.6          4        61.54           3.57        4        -5519 📉 觀望/賣出             
2812.TW      台中銀            20.6          9         50.0           1.01        1         7021 📈 持有                
2820.TW      華票            16.85          7         50.0           3.94        3         1215 📉 觀望/賣出             
2834.TW      臺企銀            15.0          7        66.67           3.24        1       -64882 📉 觀望/賣出             
2836.TW      高雄銀            12.1          3        58.33           2.82        3        -2185 📉 觀望/賣出             
2838.TW      聯邦銀           20.15         19         70.0           7.75        0          688 📈 持有                
2845.TW      遠東銀            12.4          4        71.43           2.01        1         1101 📉 觀望/賣出             
2851.TW      中再保            29.3          7        68.75           3.45        2         4304 📈 持有                
2852.TW      第一保            26.1          3         50.0          -3.67        4        -1611 📉 觀望/賣出             
2855.TW      統一證           30.75          4        70.59            9.0        3         2695 📉 觀望/賣出             
2867.TW      三商壽            7.73          6        61.11           1.22        3        -2265 📉 觀望/賣出             
2880.TW      華南金            33.5          5        63.16          10.17        3        -4724 📉 觀望/賣出             
2881.TW      富邦金            88.8          5        71.43           1.51        1       -17306 📉 觀望/賣出             
2882.TW      國泰金            72.4         11        33.33           -3.6        4       -18037 📉 觀望/賣出             
2883.TW      凱基金            20.5         10        59.09          10.93        2       -15997 📉 觀望/賣出             
2884.TW      玉山金            32.2          5        56.25           2.82        4       -22147 📉 觀望/賣出             
2885.TW      元大金            44.6          3        58.82           7.76        4       -19017 📉 觀望/賣出             
2886.TW      兆豐金            39.0          4        55.56           1.39        3       -11253 📉 觀望/賣出             
2887.TW      台新新光金          24.8         15        63.64           8.37        1       -50097 📉 觀望/賣出             
2887I.TW     未知             9.32         17         25.0          -0.32        2        -1268 📈 持有                
2889.TW      國票金            16.6          3         62.5           4.15        3        -2645 📈 持有                
2890.TW      永豐金            31.5         19        73.68           7.51        0         4143 📉 觀望/賣出             
2891.TW      中信金            51.9          5        47.06           4.27        3       -84285 📉 觀望/賣出             
2892.TW      第一金           28.85          4         37.5           0.33        3         7157 📉 觀望/賣出             
2897.TW      王道銀行           9.94         17         75.0           8.63        1         5572 📈 持有                
2903.TW      遠百             23.2          8        61.54           2.91        2         2800 📈 持有                
2905.TW      三商            14.85          3         50.0           0.63        5         -657 📉 觀望/賣出             
2915.TW      潤泰全           49.75          5        54.55           3.74        2        -2060 📉 觀望/賣出             
2923.TW      鼎固-KY         17.75          3         50.0          14.12        4         -688 📉 觀望/賣出             
2929.TW      淘帝-KY          6.69          5        42.86          -0.13        2          140 📉 觀望/賣出             
2939.TW      永邑-KY         26.95          6         25.0           0.63        1           -8 📉 觀望/賣出             
2941.TWO     米斯特           41.85         18          0.0          -5.83        1            0 📉 觀望/賣出             
2948.TWO     寶陞             38.5          3        53.85          -3.19        6           -6 📉 觀望/賣出             
3002.TW      歐格             20.5          6         37.5          -3.82        4          322 📉 觀望/賣出             
3003.TW      健和興            49.7          5        52.94          -3.96        3           56 📉 觀望/賣出             
3004.TW      豐達科           107.5          3         37.5          -3.14        4          -49 📉 觀望/賣出             
3005.TW      神基            135.5         17        54.55          18.86        0       -11757 📈 持有                
3006.TW      晶豪科           177.0          3        83.33           4.11        1          635 📉 觀望/賣出             
3008.TW      大立光          2305.0          3        33.33           2.53        2          607 📉 觀望/賣出             
3010.TW      華立            134.0          3        78.95          16.58        3         1958 📈 持有                
3011.TW      今皓             12.2         19          0.0            0.0        0          306 📉 觀望/賣出             
3013.TW      晟銘電            98.0         20          0.0            0.0        0          862 📉 觀望/賣出             
3014.TW      聯陽            117.5          6         60.0           3.41        3        -1743 📉 觀望/賣出             
3015.TW      全漢             51.1          9        53.33            2.8        2         -270 📉 觀望/賣出             
3016.TW      嘉晶             62.4          8        53.33          16.92        3         1097 📈 持有                
3017.TW      奇鋐           1830.0         19        63.64          25.34        0          988 📈 持有                
3018.TW      隆銘綠能          13.05          8         60.0           6.84        2            0 📉 觀望/賣出             
3019.TW      亞光            134.0         18         37.5          -4.61        1          424 📉 觀望/賣出             
3022.TW      威強電            61.2          5        57.14           5.36        2           35 📈 持有                
3023.TW      信邦            240.0          6         70.0           3.23        2         1440 📈 持有                
3025.TW      星通             60.5         11        58.33          -2.86        2          491 📈 持有                
3028.TW      增你強            51.5          3        42.86           8.66        4        -2658 📉 觀望/賣出             
3029.TW      零壹            115.0          7        43.75           1.28        3         -754 📉 觀望/賣出             
3030.TW      德律            250.0         14        63.33          38.89        0          683 📈 持有                
3032.TW      偉訓             64.0         18         20.0          -5.54        3         -126 📉 觀望/賣出             
3033.TW      威健            31.85          7         40.0           3.08        3         -468 📈 持有                
3034.TW      聯詠            378.5          3        57.14           0.16        5         1690 📉 觀望/賣出             
3035.TW      智原            155.5          8        57.14          -2.95        2          219 📈 持有                
3036.TW      文曄            235.0         14        72.73           47.8        0         3066 📈 持有                
3037.TW      欣興            549.0          4        76.92          38.27        2        13630 📉 觀望/賣出             
3038.TW      全台            22.95         19         50.0           0.66        0          -29 📈 持有                
3040.TW      遠見            48.15          3        66.67          16.95        1          -53 📈 持有                
3041.TW      揚智             23.4         20          0.0            0.0        0          276 📉 觀望/賣出             
3042.TW      晶技             92.5          8         60.0           8.29        2         2463 📈 持有                
3044.TW      健鼎            362.0         16         50.0          -4.12        1        -2305 📉 觀望/賣出             
3045.TW      台灣大           108.0          8        63.64            1.9        2        -4429 📉 觀望/賣出             
3049.TW      精金             12.4          4         70.0          43.68        1          683 📉 觀望/賣出             
3054.TW      立萬利            79.4         19        71.43         154.08        0           62 📈 持有                
3056.TW      富華新           14.85         11         25.0          -1.17        1        -1764 📉 觀望/賣出             
3057.TW      喬鼎             14.8          8         60.0          -0.61        1          -45 📉 觀望/賣出             
3059.TW      華晶科           38.45          5         70.0            9.3        2          495 📈 持有                
3060.TW      銘異             28.1          4         50.0          -0.09        2        -1190 📉 觀望/賣出             
3062.TW      建漢             23.9          5         60.0           5.45        2        -1308 📉 觀望/賣出             
3064.TWO     泰偉            34.35          3        33.33          -1.83        4            0 📉 觀望/賣出             
3066.TWO     李洲            19.55          6        58.82          41.93        2          206 📈 持有                
3067.TWO     全域             18.5          9        33.33          -6.66        2            0 📈 持有                
3071.TWO     協禧             25.3          5        53.33          -1.56        2          175 📈 持有                
3073.TWO     天方能源          29.65          6        33.33           4.42        3           14 📉 觀望/賣出             
3078.TWO     僑威             60.4         14         50.0          -3.18        1         -820 📈 持有                
3081.TWO     聯亞           1500.0         12        70.97         132.92        0         -980 📈 持有                
3083.TWO     網龍            29.05          6        57.14           1.17        2           40 📈 持有                
3085.TWO     新零售            11.9         15          0.0            0.0        0            0 📉 觀望/賣出             
3086.TWO     華義            244.0          5         37.5          -1.65        4          -95 📉 觀望/賣出             
3088.TWO     艾訊             83.9          8        46.67           4.68        2          472 📈 持有                
3090.TW      日電貿            94.2          7         50.0           1.92        2         1432 📈 持有                
3092.TW      鴻碩             35.3         15        66.67           3.67        0           28 📈 持有                
3093.TWO     港建*            44.6         14        65.22           74.9        0          123 📈 持有                
3094.TW      聯傑             23.6         10        57.14           0.58        2          -16 📈 持有                
3105.TWO     穩懋            303.5          3         50.0           6.23        2         -403 📉 觀望/賣出             
3131.TWO     弘塑           2160.0          8         62.5          22.77        2          638 📈 持有                
3135.TW      凌航            110.0          4        55.56           21.6        2         -480 📉 觀望/賣出             
3138.TW      耀登            187.0          4         50.0           4.34        1         -418 📉 觀望/賣出             
3141.TWO     晶宏             44.5          3        42.86           6.52        4           69 📉 觀望/賣出             
3147.TWO     大綜            175.5          7         70.0          -1.33        3          -33 📉 觀望/賣出             
3149.TW      正達             47.0          8         50.0          12.94        2         1369 📉 觀望/賣出             
3152.TWO     璟德            141.0          3         50.0          -0.96        1          328 📈 持有                
3158.TWO     嘉實             91.1         20         20.0          -2.84        2            1 📈 持有                
3162.TWO     精確             58.9         20          0.0          -4.03        1        -1140 📉 觀望/賣出             
3163.TWO     波若威           960.0         17        70.37          148.7        0         -322 📈 持有                
3167.TW      大量            367.0         20        63.64          23.57        0        -1285 📈 持有                
3168.TW      眾福科            41.0          6        46.15           0.29        3           -3 📉 觀望/賣出             
3169.TWO     亞信             96.2          3         50.0          -7.52        3           35 📉 觀望/賣出             
3171.TWO     炎洲流通           59.7         16        71.43          19.33        1          -11 📈 持有                
3176.TWO     基亞             29.4         17         25.0          -1.99        1            8 📉 觀望/賣出             
3178.TWO     公準             53.8          6        36.36          -8.81        5           11 📉 觀望/賣出             
3189.TW      景碩            337.0         10        61.54          62.57        1        -2345 📉 觀望/賣出             
3191.TWO     雲嘉南            14.3         12          0.0            0.0        0            0 📉 觀望/賣出             
3205.TWO     佰研             50.7         12        46.67          -2.73        2           52 📉 觀望/賣出             
3206.TWO     志豐             39.1          4        54.55          14.46        4           42 📉 觀望/賣出             
3207.TWO     耀勝             68.4          3        54.55           21.0        3         -200 📉 觀望/賣出             
3209.TW      全科             41.9          3        63.64           4.95        4         4618 📉 觀望/賣出             
3211.TWO     順達            304.5          9        33.33         -15.19        4        -3711 📉 觀望/賣出             
3213.TWO     茂訊            102.5         17         60.0           -5.0        2          136 📈 持有                
3217.TWO     優群            155.5          3        54.55           0.09        4          -30 📉 觀望/賣出             
3218.TWO     大學光           144.0         14         60.0           2.84        1           86 📈 持有                
3219.TWO     倚強科            65.1          9         50.0           2.47        2          -68 📈 持有                
3221.TWO     台嘉碩            27.7          4         50.0           6.17        3          430 📉 觀望/賣出             
3226.TWO     龍鋒             49.4         20          0.0            0.0        0           -1 📉 觀望/賣出             
3227.TWO     原相            198.0          3         37.5           -2.5        6          733 📉 觀望/賣出             
3229.TW      晟鈦             18.8         18          0.0            0.0        0         -330 📉 觀望/賣出             
3230.TWO     錦明             40.5         13         50.0           0.37        1         -616 📉 觀望/賣出             
3231.TW      緯創            135.0          4         50.0           5.01        2        11624 📈 持有                
3234.TWO     光環             85.5         12        65.22          80.65        1        -1691 📉 觀望/賣出             
3236.TWO     千如             27.9          3        71.43          19.87        1          175 📉 觀望/賣出             
3252.TWO     海灣             20.1         19        45.45           6.88        1           -4 📈 持有                
3257.TW      虹冠電            56.2          8         50.0           2.54        2          150 📈 持有                
3260.TWO     威剛            395.0          3         80.0          21.42        1        -1209 📉 觀望/賣出             
3264.TWO     欣銓            151.0          8        57.14          13.82        2        -1887 📈 持有                
3265.TWO     台星科           134.5          3        63.64           9.16        3          804 📈 持有                
3266.TW      昇陽             13.0         16         50.0          -3.56        1          -72 📉 觀望/賣出             
3268.TWO     海德威            15.3         19          0.0          -3.47        0          -13 📉 觀望/賣出             
3285.TWO     微端             29.2         11        66.67           1.04        1            4 📈 持有                
3288.TWO     點晶            16.35         15          0.0            0.0        0            0 📉 觀望/賣出             
3289.TWO     宜特            124.5         12         62.5           3.88        2          224 📉 觀望/賣出             
3290.TWO     東浦             44.5          3          0.0          -5.22        3            3 📉 觀望/賣出             
3293.TWO     鈊象            719.0          4         40.0           1.79        3          877 📉 觀望/賣出             
3305.TW      昇貿            102.5          4        45.45           6.62        3          874 📉 觀望/賣出             
3306.TWO     鼎天             45.7         20          0.0          -3.57        2           80 📉 觀望/賣出             
3308.TW      聯德             21.9          5        28.57          -2.78        2         -111 📉 觀望/賣出             
3310.TWO     佳穎             73.0          9         62.5           2.78        2           -5 📉 觀望/賣出             
3313.TWO     斐成            13.65         13          0.0            0.0        0         8038 📉 觀望/賣出             
3317.TWO     尼克森            48.0          4        42.86          14.86        2          -99 📈 持有                
3322.TWO     建舜電           13.35          5        61.54           4.26        2         -807 📉 觀望/賣出             
3323.TWO     加百裕            35.3         20         50.0          -6.46        1          389 📉 觀望/賣出             
3324.TWO     雙鴻           1035.0          3        44.44          14.85        4         -274 📉 觀望/賣出             
3338.TW      泰碩             57.2          3        61.54          15.51        4          434 📉 觀望/賣出             
3339.TWO     泰谷             32.9          6        33.33           4.27        3           34 📉 觀望/賣出             
3354.TWO     律勝             30.0          6        53.33          26.03        2         -234 📈 持有                
3357.TWO     臺慶科           161.0          4         70.0          19.81        2        -1710 📉 觀望/賣出             
3360.TWO     尚立             15.0          3          0.0          -3.23        1            0 📉 觀望/賣出             
3363.TWO     上詮            630.0         16        61.54          51.44        0         -308 📈 持有                
3372.TWO     典範            21.05          9        53.85           4.79        2          -22 📉 觀望/賣出             
3374.TWO     精材            168.5          4        16.67          -4.91        4        -1050 📉 觀望/賣出             
3376.TW      新日興           216.5          9        42.86           0.96        2         -146 📈 持有                
3379.TWO     彬台            40.35         20          0.0            0.0        0           72 📉 觀望/賣出             
3380.TW      明泰            35.15         11        38.89           6.86        2         -166 📈 持有                
3390.TWO     旭軟            21.65          5        36.36            4.0        2         -316 📉 觀望/賣出             
3406.TW      玉晶光           438.5          3        66.67           5.83        2          841 📈 持有                
3413.TW      京鼎            308.0          5        42.86           3.46        3          750 📉 觀望/賣出             
3416.TW      融程電           150.5          5        38.46            1.4        4          241 📈 持有                
3419.TW      譁裕             14.7          3        58.33           2.98        4           43 📉 觀望/賣出             
3430.TWO     奇鈦科            73.7          4        42.86          12.36        2            2 📈 持有                
3432.TW      台端             16.7          3         62.5           33.3        2           26 📈 持有                
3437.TW      榮創             21.3          8         40.0           0.46        2         1174 📉 觀望/賣出             
3438.TWO     類比科            47.8         19          0.0            0.0        0          -13 📈 持有                
3441.TWO     聯一光            32.6         20         50.0          -1.51        1            3 📉 觀望/賣出             
3443.TW      創意           2260.0          9         50.0           3.29        2          622 📉 觀望/賣出             
3444.TWO     利機             61.2          3        66.67           7.09        2           -2 📈 持有                
3447.TW      展達             42.0         15         40.0          -5.33        1          156 📈 持有                
3450.TW      聯鈞            289.5          3        33.33          -8.75        4        -3189 📉 觀望/賣出             
3454.TW      晶睿             99.4         19        57.14            0.4        0          -27 📈 持有                
3455.TWO     由田            129.0         15        54.55           1.01        2         -935 📈 持有                
3465.TWO     進泰電子           42.0         15        66.67          -1.79        1           -1 📉 觀望/賣出             
3466.TWO     德晉             36.5         14         50.0           0.28        1           99 📈 持有                
3481.TW      群創             27.3          4        72.73          33.28        2       109954 📉 觀望/賣出             
3483.TWO     力致             80.8          5        36.36          -5.19        6         -327 📉 觀望/賣出             
3489.TWO     森寶             22.8          3        57.14          14.89        2          -75 📈 持有                
3490.TWO     單井            24.75          6        52.94          -8.96        5          130 📈 持有                
3491.TWO     昇達科          1355.0          7        70.37          92.21        1         -175 📉 觀望/賣出             
3492.TWO     長盛            24.85          4        33.33           4.49        3         -155 📉 觀望/賣出             
3498.TWO     陽程             75.0         18        63.64          47.64        0         2203 📈 持有                
3499.TWO     環天科            17.4          4         37.5          -0.46        3           80 📉 觀望/賣出             
3501.TW      維熹             48.8         17          0.0            0.0        0          -80 📉 觀望/賣出             
3504.TW      揚明光            59.5          3        55.56           5.27        3          130 📉 觀望/賣出             
3508.TWO     位速             39.4         20        65.22          63.15        0          480 📈 持有                
3515.TW      華擎            210.5          8         37.5          -1.07        3         -673 📉 觀望/賣出             
3516.TWO     亞帝歐            19.7          3        46.15          -1.28        6          -11 📈 持有                
3521.TWO     台鋼建設           14.1          8        54.55           5.79        2           31 📉 觀望/賣出             
3523.TWO     迎輝             16.4          3         25.0           0.61        3           11 📉 觀望/賣出             
3526.TWO     凡甲            284.0          8        52.17           7.67        3         1087 📉 觀望/賣出             
3528.TW      安馳             62.5          4        36.36           0.53        3         -398 📉 觀望/賣出             
3529.TWO     力旺           2555.0         19        65.22          39.62        0          188 📈 持有                
3530.TW      晶相光            59.8         14          0.0            0.0        0           98 📈 持有                
3532.TW      台勝科           133.0          5        66.67          23.98        2        -1015 📈 持有                
3533.TW      嘉澤           1685.0         16         60.0            3.1        1         -446 📈 持有                
3535.TW      晶彩科           124.5          8        66.67           23.9        3        -2827 📉 觀望/賣出             
3540.TWO     曜越            29.05         16         50.0          -1.85        1         -129 📉 觀望/賣出             
3541.TWO     西柏             23.4          8        61.54           3.79        2           10 📉 觀望/賣出             
3543.TW      州巧             49.7          4        33.33            5.0        2         -416 📈 持有                
3545.TW      敦泰             44.0          4        22.22            3.2        3          128 📉 觀望/賣出             
3546.TWO     宇峻             72.1         12         75.0           3.87        1          261 📈 持有                
3548.TWO     兆利             84.3         18        66.67           0.96        0          197 📈 持有                
3550.TW      聯穎            20.15          3        58.33          19.94        3         -340 📉 觀望/賣出             
3551.TWO     世禾            176.5          6         30.0           -7.2        4          153 📉 觀望/賣出             
3552.TWO     同致            48.25         15          0.0            0.0        0           37 📉 觀望/賣出             
3555.TWO     博士旺           178.0          4         75.0          37.38        1           18 📉 觀望/賣出             
3556.TWO     禾瑞亞            41.9          3        46.15          16.21        4           87 📉 觀望/賣出             
3558.TWO     神準            127.5         14        42.86          -4.99        2          -38 📉 觀望/賣出             
3563.TW      牧德            701.0         16        66.67          31.99        2          359 📈 持有                
3564.TWO     其陽            44.55          3        33.33           3.14        5           72 📈 持有                
3570.TWO     大塚            171.0          6         50.0           4.75        2          -47 📉 觀望/賣出             
3576.TW      聯合再生          25.75          6        76.47           90.7        2        -9183 📉 觀望/賣出             
3577.TWO     泓格             62.7          3         40.0           0.82        3           47 📈 持有                
3580.TWO     友威科            71.6          3         50.0           4.07        3          871 📈 持有                
3581.TWO     博磊             69.8          7        33.33           -3.7        2          217 📈 持有                
3583.TW      辛耘            405.5          5        57.14          10.03        2         1289 📉 觀望/賣出             
3587.TWO     閎康            188.0         16         65.0           4.42        1        -1758 📉 觀望/賣出             
3588.TW      通嘉             50.4         10        72.73           4.67        1          240 📈 持有                
3591.TW      艾笛森            20.2          3         62.5          20.99        2          239 📈 持有                
3592.TW      瑞鼎            218.0          8         50.0           2.97        2          -81 📉 觀望/賣出             
3594.TWO     磐儀             42.2          5        33.33           1.97        4          286 📈 持有                
3596.TW      智易            208.5         18        56.52          14.26        1        -4610 📈 持有                
