     Stock        Name  Score    Close                        BuyReason
  4973.TWO          廣穎    5.5    73.90 ADX轉強 | 【EPS連2成長 | 營收爆發(42.53%)】
  3093.TWO         港建*    5.0    44.60     ADX轉強 | 【營收爆發(90.8%) | 董監加碼】
   3036.TW          文曄    5.0   235.00   ADX轉強 | 【營收爆發(151.67%) | 董監加碼】
  5536.TWO         聖暉*    4.5   686.00  【EPS連2成長 | 營收爆發(38.79%) | 董監加碼】
  4991.TWO       環宇-KY    4.5   344.00 【EPS連2成長 | 營收爆發(155.98%) | 董監加碼】
   6902.TW    GOGOLOOK    4.5    77.90  【EPS連2成長 | 營收爆發(37.39%) | 董監加碼】
  8299.TWO          群聯    4.5  1980.00 【EPS連2成長 | 營收爆發(169.43%) | 董監加碼】
  3088.TWO          艾訊    4.5    83.90  【EPS連2成長 | 營收爆發(50.04%) | 董監加碼】
   6994.TW        富威電力    4.5    82.00 【EPS連2成長 | 營收爆發(114.38%) | 董監加碼】
  5386.TWO          青雲    4.0   345.00         ADX轉強 | 【營收爆發(1025.37%)】
   8112.TW          至上    4.0    86.40          ADX轉強 | 【營收爆發(136.81%)】
   3706.TW          神達    4.0    83.60           ADX轉強 | 【營收爆發(34.35%)】
  8472.TWO         夠麻吉    4.0    78.30           ADX轉強 | 【營收爆發(30.76%)】
  1294.TWO        漢田生技    4.0    85.20          ADX轉強 | 【營收爆發(117.94%)】
   3702.TW         大聯大    4.0    81.90           ADX轉強 | 【營收爆發(44.57%)】
   2451.TW          創見    4.0   259.50          ADX轉強 | 【營收爆發(246.28%)】
   6024.TW         群益期    4.0    55.20          ADX轉強 | 【營收爆發(152.89%)】
  5205.TWO          中茂    4.0    28.90          ADX轉強 | 【營收爆發(204.44%)】
  6637.TWO          醫影    4.0    74.40          ADX轉強 | 【營收爆發(196.31%)】
   6531.TW         愛普*    4.0   528.00          ADX轉強 | 【營收爆發(146.68%)】
  5345.TWO          馥鴻    4.0    23.05          ADX轉強 | 【營收爆發(214.64%)】
  5351.TWO          鈺創    4.0    70.10          ADX轉強 | 【營收爆發(310.99%)】
  3066.TWO          李洲    4.0    19.55           ADX轉強 | 【營收爆發(42.57%)】
  6223.TWO          旺矽    4.0  3565.00           ADX轉強 | 【營收爆發(33.06%)】
   1529.TW        樂事綠能    4.0    28.90          ADX轉強 | 【營收爆發(277.22%)】
   2543.TW          皇昌    4.0    73.60           ADX轉強 | 【營收爆發(34.97%)】
   1256.TW     鮮活果汁-KY    4.0   155.50           ADX轉強 | 【營收爆發(87.61%)】
  4806.TWO        桂田文創    3.5    12.10        【EPS連2成長 | 營收爆發(203.86%)】
  6435.TWO          大中    3.5   169.00                ADX轉強 | 【EPS連2成長】
