📊 量化獲利品質診斷報告 - 基準日: 20260330 (生成時間: 2026-04-18 19:39)
代號       名稱           價格         PE       15X推估        空間%        狀態
3704.TW    合勤控        33.15      10.52      47.25             13.47%    🧐 疑業外收益
6272.TW    驊陞         0.00       0.00       0.00              13.46%    🚀 利潤擴張
4927.TW    泰鼎-KY      41.90      0.00       -262.95           13.46%    🧐 疑業外收益
6414.TW    樺漢         269.00     4.77       846.60            13.39%    🧐 疑業外收益
6603.TWO   富強鑫        21.60      24.83      13.05             12.78%    🚀 利潤擴張
6625.TW    必應         70.03      3.65       288.00            12.65%    🚀 利潤擴張
2313.TW    華通         263.00     21.88      180.30            12.36%    🚀 利潤擴張
2356.TW    英業達        41.40      7.10       87.45             12.26%    🚀 利潤擴張
3379.TWO   彬台         37.50      12.71      44.25             12.18%    🚀 利潤擴張
5274.TWO   信驊         11220.00   46.80      3595.80           12.18%    🚀 利潤擴張
5206.TWO   坤悅         28.45      2.29       186.00            11.85%    🚀 利潤擴張
2013.TW    中鋼構        44.45      5.96       111.90            11.79%    🚀 利潤擴張
4142.TW    國光生        18.50      0.00       -48.60            11.74%    🧐 疑業外收益
2449.TW    京元電子       272.00     10.89      374.70            11.59%    🚀 利潤擴張
6016.TWO   康和證        16.60      8.34       29.85             11.55%    🚀 利潤擴張
6788.TWO   華景電        365.00     8.97       610.05            11.12%    🚀 利潤擴張
2368.TW    金像電        898.00     20.52      656.40            10.75%    🚀 利潤擴張
3044.TW    健鼎         348.00     7.28       717.15            10.40%    🚀 利潤擴張
2468.TW    華經         35.00      12.54      41.85             10.27%    🚀 利潤擴張
2527.TW    宏璟         29.40      367.50     1.20              10.25%    🌑 雙重衰退
1218.TW    泰山         0.00       0.00       0.00              10.05%    🧐 疑業外收益
3036.TW    文曄         225.00     8.38       402.60            10.05%    🚀 利潤擴張
3357.TWO   臺慶科        147.50     5.76       384.15             9.99%    🚀 利潤擴張
3257.TW    虹冠電        53.80      6.52       123.75             9.86%    🚀 利潤擴張
2884.TW    玉山金        32.00      6.00       79.95              9.62%    🚀 利潤擴張
1471.TW    首利         12.50      56.82      3.30               9.37%    🔄 轉虧為盈
2006.TW    東和鋼鐵       68.90      4.44       232.95             9.21%    🧐 疑業外收益
6138.TWO   茂達         215.00     7.12       453.15             9.05%    🚀 利潤擴張
2880.TW    華南金        33.10      7.26       68.40              9.04%    🚀 利潤擴張
6928.TW    攸泰科技       47.00      0.00       -7.05              8.95%    🧐 疑業外收益
5381.TWO   合正         26.47      12.20      32.55              8.32%    🧐 疑業外收益
5520.TWO   力泰         82.00      3.21       383.40             8.30%    🚀 利潤擴張
4804.TWO   大略-KY      6.11       0.00       -39.30             8.24%    🚀 利潤擴張
6470.TWO   宇智         48.20      6.09       118.80             8.06%    🧐 疑業外收益
5478.TWO   智冠         99.80      5.15       290.85             8.03%    🧐 疑業外收益
2329.TW    華泰         51.60      10.45      74.10              8.00%    🚀 利潤擴張
3653.TW    健策         3890.00    42.89      1360.50            7.96%    🚀 利潤擴張
3611.TWO   鼎翰         186.00     4.04       690.60             7.64%    🚀 利潤擴張
5212.TWO   凌網         49.98      6.19       121.20             7.53%    🚀 利潤擴張
3290.TWO   東浦         42.50      10.79      59.10              7.41%    🚀 利潤擴張
1605.TW    華新         30.55      17.66      25.95              7.18%    🧐 疑業外收益
2404.TW    漢唐         836.00     7.55       1659.90            7.15%    🚀 利潤擴張
3026.TW    禾伸堂        147.00     9.14       241.20             7.09%    🚀 利潤擴張
2301.TW    光寶科        149.50     9.36       239.70             6.98%    🚀 利潤擴張
6662.TWO   樂斯科        29.20      8.34       52.50              6.71%    🌑 雙重衰退
3652.TW    精聯         26.90      8.91       45.30              6.61%    🚀 利潤擴張
5876.TW    上海商銀       39.00      4.76       122.85             6.41%    🚀 利潤擴張
6706.TW    惠特         122.50     0.00       -168.45            6.38%    🧐 疑業外收益
6703.TWO   軒郁         112.50     5.15       327.60             6.29%    🌑 雙重衰退
4532.TW    瑞智         24.87      4.56       81.90              6.26%    🧐 疑業外收益
6415.TW    矽力*-KY     285.50     20.11      213.00             6.20%    🚀 利潤擴張
5534.TW    長虹         78.50      7.80       151.05             6.09%    🌑 雙重衰退
3005.TW    神基         100.00     4.76       315.15             6.07%    🚀 利潤擴張
5601.TWO   台聯櫃        36.20      34.48      15.75              5.88%    🚀 利潤擴張
1337.TW    再生-KY      6.43       0.00       -62.85             5.83%    🌑 雙重衰退
1712.TW    興農         44.90      6.43       104.70             5.68%    🧐 疑業外收益
6122.TWO   擎邦         49.80      4.30       173.55             5.67%    🚀 利潤擴張
2617.TW    台航         0.00       0.00       0.00               5.53%    🧐 疑業外收益
6761.TWO   穩得         163.00     8.87       275.55             5.21%    🧐 疑業外收益
6005.TW    群益證        27.70      4.74       87.60              5.19%    🚀 利潤擴張
2801.TW    彰銀         20.35      5.27       57.90              5.18%    🚀 利潤擴張
2317.TW    鴻海         194.00     5.83       498.75             4.89%    🚀 利潤擴張
3045.TW    台灣大        109.00     9.26       176.55             4.89%    🧐 疑業外收益
4966.TWO   譜瑞-KY      476.04     5.42       1317.60            4.88%    🚀 利潤擴張
6290.TWO   良維         206.00     9.76       316.65             4.74%    🚀 利潤擴張
6515.TW    穎崴         7675.00    63.69      1807.65            4.73%    🚀 利潤擴張
1538.TW    正峰         13.20      0.00       -31.05             4.57%    🚀 利潤擴張
3492.TWO   長盛         23.45      4.72       74.55              4.57%    🚀 利潤擴張
3171.TWO   炎洲流通       67.00      6.65       151.05             4.51%    🚀 利潤擴張
4749.TWO   新應材        820.00     29.86      411.90             4.48%    🚀 利潤擴張
2838.TW    聯邦銀        20.65      6.91       44.85              4.44%    🚀 利潤擴張
1442.TW    名軒         26.00      2.93       132.90             4.43%    🌑 雙重衰退
4571.TW    鈞興-KY      154.50     6.25       370.65             4.35%    🚀 利潤擴張
3037.TW    欣興         493.50     64.43      114.90             4.32%    🚀 利潤擴張
6220.TWO   岳豐         33.10      57.07      8.70               4.30%    🌑 雙重衰退
1210.TW    大成         0.00       0.00       0.00               4.28%    🧐 疑業外收益
3388.TWO   崇越電        64.20      6.39       150.60             4.16%    🧐 疑業外收益
3010.TW    華立         120.50     5.84       309.75             4.14%    🧐 疑業外收益
3349.TWO   寶德         27.50      0.00       -35.10             3.94%    🚀 利潤擴張
3596.TW    智易         157.50     5.03       469.50             3.51%    🚀 利潤擴張
6689.TW    伊雲谷        75.00      15.43      72.90              3.44%    🧐 疑業外收益
6121.TWO   新普         340.00     4.66       1094.85            3.34%    🚀 利潤擴張
6417.TWO   韋僑         105.00     9.33       168.90             3.20%    🚀 利潤擴張
4931.TWO   新盛力        139.50     20.19      103.65             3.16%    🚀 利潤擴張
6492.TWO   生華科        51.10      0.00       -105.60            3.09%    🚀 利潤擴張
3031.TW    佰鴻         22.30      7.91       42.30              3.04%    🌑 雙重衰退
1714.TW    和桐         9.90       8.61       17.25              3.01%    🚀 利潤擴張
1513.TW    中興電        149.00     7.63       292.80             2.96%    🚀 利潤擴張
5455.TWO   昇益         23.05      2.17       159.60             2.93%    🌑 雙重衰退
6173.TWO   信昌電        61.10      8.70       105.30             2.82%    🚀 利潤擴張
2886.TW    兆豐金        38.65      6.40       90.60              2.62%    🧐 疑業外收益
2945.TW    三商家購       39.85      8.18       73.05              2.40%    🚀 利潤擴張
3684.TWO   榮昌         62.40      7.97       117.45             2.39%    🚀 利潤擴張
3583.TW    辛耘         479.00     14.61      491.70             2.39%    🚀 利潤擴張
2321.TW    東訊         13.80      0.00       -29.10             2.36%    🚀 利潤擴張
3558.TWO   神準         112.00     6.78       247.80             2.30%    🚀 利潤擴張
6796.TW    晉弘         75.60      0.00       -18.75             2.28%    🔄 轉虧為盈
2063.TWO   世鎧         27.20      6.38       63.90              2.22%    🌑 雙重衰退
6530.TWO   創威         89.20      19.27      69.45              2.22%    🚀 利潤擴張
5347.TWO   世界         117.00     10.28      170.70             2.17%    🚀 利潤擴張
6192.TW    巨路         116.50     4.54       384.90             2.00%    🌑 雙重衰退
1503.TW    士電         184.50     10.18      271.95             1.91%    🚀 利潤擴張
4911.TWO   德英         35.10      6.10       86.25              1.88%    🚀 利潤擴張
6933.TW    AMAX-KY    129.50     10.52      184.65             1.76%    🚀 利潤擴張
4129.TWO   聯合         101.50     6.89       221.10             1.72%    🚀 利潤擴張
1612.TW    宏泰         34.85      4.94       105.75             1.71%    🚀 利潤擴張
3030.TW    德律         267.50     10.62      377.70             1.61%    🚀 利潤擴張
4904.TW    遠傳         91.00      9.75       139.95             1.55%    🚀 利潤擴張
2383.TW    台光電        2785.00    27.05      1544.10            1.54%    🚀 利潤擴張
6901.TW    鑽石投資       13.80      0.00       -69.00             1.53%    🚀 利潤擴張
1726.TW    永記         75.20      5.32       212.10             1.45%    🚀 利潤擴張
6223.TWO   旺矽         3735.00    47.18      1187.55            1.31%    🚀 利潤擴張
2412.TW    中華電        134.00     10.63      189.15             1.29%    🚀 利潤擴張
2883.TW    凱基金        19.40      5.33       54.60              1.27%    🌑 雙重衰退
2206.TW    三陽工業       58.60      3.91       224.70             1.22%    🌑 雙重衰退
2478.TW    大毅         60.60      7.26       125.25             1.14%    🚀 利潤擴張
2612.TW    中航         54.10      3.88       208.95             1.07%    🚀 利潤擴張
3013.TW    晟銘電        104.50     12.03      130.35             1.03%    🚀 利潤擴張
3551.TWO   世禾         171.50     8.30       309.90             1.03%    🚀 利潤擴張
2406.TW    國碩         34.15      0.00       -41.85             0.83%    🌑 雙重衰退
3293.TWO   鈊象         751.00     8.01       1405.95            0.81%    🚀 利潤擴張
4743.TWO   合一         0.00       0.00       0.00               0.80%    🚀 利潤擴張
2414.TW    精技         43.15      5.42       119.40             0.56%    🚀 利潤擴張
4707.TWO   磐亞         11.65      5.80       30.15              0.46%    🌑 雙重衰退
4198.TWO   欣大健康       38.25      0.00       -73.80             0.38%    🌑 雙重衰退
2852.TW    第一保        25.70      3.31       116.55             0.38%    🌑 雙重衰退
7556.TWO   意德士        171.00     9.21       278.40             0.16%    🚀 利潤擴張
6525.TW    捷敏-KY      80.90      5.69       213.15             0.14%    🚀 利潤擴張
5211.TWO   蒙恬         20.95      0.00       -34.80             0.03%    🚀 利潤擴張
2645.TW    長榮航太       151.50     11.37      199.80            -0.20%    ⚠️ 獲利稀釋
4564.TW    元翎         18.85      0.00       -73.05            -0.30%    🌑 雙重衰退
4192.TWO   杏國         20.50      0.00       -50.40            -0.30%    ⚠️ 獲利稀釋
5205.TWO   中茂         29.00      0.00       -49.80            -0.35%    🌑 雙重衰退
2834.TW    臺企銀        15.00      4.62       48.75             -0.41%    ⚠️ 獲利稀釋
1229.TW    聯華         44.75      6.98       96.15             -0.43%    ⚠️ 獲利稀釋
2610.TW    華航         18.35      2.94       93.60             -0.47%    ⚠️ 獲利稀釋
6442.TW    光聖         2110.00    43.56      726.60            -0.50%    ⚠️ 獲利稀釋
3266.TW    昇陽         13.20      12.45      15.90             -0.58%    🌑 雙重衰退
1736.TW    喬山         122.50     8.36       219.90            -0.58%    ⚠️ 獲利稀釋
4755.TW    三福化        139.50     16.16      129.45            -0.59%    🌑 雙重衰退
7765.TW    中華資安       232.00     7.90       440.55            -0.67%    ⚠️ 獲利稀釋
6811.TWO   宏�硌穈T      185.00     4.96       559.95            -0.74%    ⚠️ 獲利稀釋
3019.TW    亞光         123.50     7.46       248.25            -0.75%    ⚠️ 獲利稀釋
6257.TW    矽格         148.00     10.64      208.65            -0.88%    ⚠️ 獲利稀釋
2882.TW    國泰金        70.40      4.15       254.55            -0.90%    🌑 雙重衰退
3689.TWO   湧德         110.50     5.76       287.55            -0.90%    ⚠️ 獲利稀釋
2633.TW    台灣高鐵       26.50      8.80       45.15             -1.01%    ⚠️ 獲利稀釋
6645.TW    金萬林-創      14.05      0.00       -99.30            -1.12%    ⚠️ 獲利稀釋
3516.TWO   亞帝歐        18.30      48.16      5.70              -1.15%    🌑 雙重衰退
6792.TW    詠業         56.30      9.84       85.80             -1.18%    ⚠️ 獲利稀釋
2395.TW    研華         321.50     10.88      443.40            -1.30%    ⚠️ 獲利稀釋
2889.TW    國票金        15.05      10.83      20.85             -1.32%    ⚠️ 獲利稀釋
6261.TWO   久元         73.90      8.06       137.55            -1.45%    ⚠️ 獲利稀釋
3218.TWO   大學光        131.50     4.35       453.00            -1.50%    🌑 雙重衰退
6526.TW    達發         475.00     10.63      670.20            -1.65%    ⚠️ 獲利稀釋
1717.TW    長興         60.30      17.74      51.00             -1.69%    🌑 雙重衰退
4915.TW    致伸         71.70      4.69       229.35            -1.69%    ⚠️ 獲利稀釋
2820.TW    華票         16.75      4.91       51.15             -1.69%    ⚠️ 獲利稀釋
3169.TWO   亞信         93.30      9.94       140.85            -1.71%    ⚠️ 獲利稀釋
6953.TWO   家碩         212.00     11.63      273.45            -1.72%    📉 獲利侵蝕
2515.TW    中工         13.60      14.62      13.95             -1.77%    🌑 雙重衰退
1590.TW    亞德客-KY     987.00     9.69       1528.50           -1.79%    ⚠️ 獲利稀釋
4105.TWO   東洋         73.20      4.69       234.15            -1.94%    ⚠️ 獲利稀釋
7751.TWO   竑騰         1482.00    31.60      703.50            -1.94%    ⚠️ 獲利稀釋
6568.TWO   宏觀         222.50     24.50      136.20            -1.98%    ⚠️ 獲利稀釋
5328.TWO   華容         24.10      33.01      10.95             -1.99%    📉 獲利侵蝕
6271.TW    同欣電        147.50     7.78       284.40            -2.30%    🌑 雙重衰退
3632.TWO   研勤         9.88       0.00       -17.40            -2.31%    🌑 雙重衰退
3059.TW    華晶科        36.10      11.68      46.35             -2.32%    ⚠️ 獲利稀釋
5536.TWO   聖暉*        743.00     11.24      991.20            -2.35%    ⚠️ 獲利稀釋
2727.TW    王品         227.00     5.63       604.80            -2.46%    ⚠️ 獲利稀釋
2376.TW    技嘉         228.00     4.98       687.30            -2.50%    ⚠️ 獲利稀釋
3529.TWO   力旺         2685.00    43.74      920.70            -2.55%    ⚠️ 獲利稀釋
2903.TW    遠百         22.80      6.26       54.60             -2.81%    🌑 雙重衰退
3131.TWO   弘塑         2815.00    29.26      1443.00           -2.95%    ⚠️ 獲利稀釋
4527.TWO   方土霖        42.95      7.19       89.55             -3.10%    🌑 雙重衰退
6214.TW    精誠         106.50     6.03       265.05            -3.15%    ⚠️ 獲利稀釋
4584.TWO   君帆         42.70      4.55       140.70            -3.21%    🌑 雙重衰退
3209.TW    全科         0.00       0.00       0.00              -3.25%    📉 獲利侵蝕
6486.TWO   互動         86.80      7.43       175.20            -3.46%    ⚠️ 獲利稀釋
2640.TWO   大車隊        194.00     8.81       330.15            -3.47%    ⚠️ 獲利稀釋
2067.TWO   嘉鋼         7.99       0.00       -110.70           -3.50%    📉 獲利侵蝕
5452.TWO   佶優         33.50      37.64      13.35             -3.55%    🌑 雙重衰退
6672.TW    騰輝電子-KY    125.73     10.79      174.75            -3.69%    📉 獲利侵蝕
7703.TWO   銳澤         225.00     10.13      333.30            -3.75%    ⚠️ 獲利稀釋
4726.TWO   永昕         31.20      0.00       -89.85            -3.81%    ⚠️ 獲利稀釋
3029.TW    零壹         95.20      5.89       242.55            -3.87%    ⚠️ 獲利稀釋
2855.TW    統一證        31.80      6.42       74.25             -3.92%    📉 獲利侵蝕
4722.TW    國精化        169.00     38.76      65.40             -3.99%    🌑 雙重衰退
2312.TW    金寶         22.30      7.96       42.00             -4.04%    🌑 雙重衰退
2948.TWO   寶陞         39.00      7.59       77.10             -4.12%    📉 獲利侵蝕
2892.TW    第一金        28.15      5.79       72.90             -4.28%    ⚠️ 獲利稀釋
6142.TW    友勁         9.71       0.00       -10.80            -4.32%    ⚠️ 獲利稀釋
2347.TW    聯強         76.90      6.70       172.20            -4.48%    🌑 雙重衰退
4171.TWO   瑞基         18.50      0.00       -81.30            -4.50%    ⚠️ 獲利稀釋
4121.TWO   優盛         15.75      0.00       -13.95            -4.54%    🌑 雙重衰退
4728.TWO   雙美         381.90     10.97      522.00            -4.55%    ⚠️ 獲利稀釋
2480.TW    敦陽科        139.50     6.86       305.10            -4.71%    ⚠️ 獲利稀釋
6996.TWO   力領科技       165.50     6.10       406.80            -4.77%    🌑 雙重衰退
5434.TW    崇越         311.00     6.00       777.90            -5.04%    ⚠️ 獲利稀釋
5880.TW    合庫金        23.20      6.90       50.40             -5.07%    ⚠️ 獲利稀釋
2901.TW    欣欣         23.65      27.18      13.05             -5.17%    🌑 雙重衰退
3023.TW    信邦         255.50     7.53       509.10            -5.19%    🌑 雙重衰退
2453.TW    凌群         51.70      6.72       115.35            -5.25%    ⚠️ 獲利稀釋
5548.TWO   安倉         25.55      5.96       64.35             -5.32%    ⚠️ 獲利稀釋
2345.TW    智邦         1635.00    15.33      1599.90           -5.38%    ⚠️ 獲利稀釋
3041.TW    揚智         22.30      0.00       -105.75           -5.49%    🌑 雙重衰退
6658.TW    聯策         71.30      29.22      36.60             -5.76%    ⚠️ 獲利稀釋
5508.TWO   永信建        50.70      6.01       126.60            -6.10%    🌑 雙重衰退
6903.TWO   巨漢         286.00     14.37      298.50            -6.13%    ⚠️ 獲利稀釋
1535.TW    中宇         53.30      5.59       143.10            -6.15%    📉 獲利侵蝕
6409.TW    旭隼         0.00       0.00       0.00              -6.18%    🌑 雙重衰退
6925.TWO   意藍         75.00      10.64      105.75            -6.22%    ⚠️ 獲利稀釋
3321.TW    同泰         15.90      0.00       -134.10           -6.31%    ⚠️ 獲利稀釋
7769.TW    鴻勁         0.00       0.00       0.00              -6.31%    ⚠️ 獲利稀釋
6274.TWO   台燿         597.22     21.54      415.80            -6.40%    ⚠️ 獲利稀釋
3163.TWO   波若威        875.00     81.85      160.35            -6.48%    ⚠️ 獲利稀釋
4148.TW    全宇生技-KY    43.05      8.61       75.00             -6.52%    ⚠️ 獲利稀釋
1735.TW    日勝化        26.20      22.78      17.25             -6.64%    🌑 雙重衰退
3217.TWO   優群         153.00     5.04       455.70            -6.64%    ⚠️ 獲利稀釋
2912.TW    統一超        223.50     8.03       417.60            -6.67%    📉 獲利侵蝕
4585.TW    達明         0.00       0.00       0.00              -6.68%    ⚠️ 獲利稀釋
6874.TWO   倍力         0.00       0.00       0.00              -6.88%    🌑 雙重衰退
6129.TWO   普誠         15.20      0.00       -49.35            -6.94%    🌑 雙重衰退
3556.TWO   禾瑞亞        43.40      9.27       70.20             -6.94%    📉 獲利侵蝕
2812.TW    台中銀        20.55      5.39       57.15             -6.96%    📉 獲利侵蝕
5225.TW    東科-KY      80.70      2.89       419.10            -6.99%    🌑 雙重衰退
4305.TWO   世坤         44.50      5.10       130.95            -7.07%    📉 獲利侵蝕
6955.TW    邦睿生技-創     165.50     15.99      155.25            -7.15%    ⚠️ 獲利稀釋
6133.TW    金橋         22.30      17.02      19.65             -7.16%    ⚠️ 獲利稀釋
1603.TW    華電         0.00       0.00       0.00              -7.28%    ⚠️ 獲利稀釋
2204.TW    中華         56.40      4.35       194.40            -7.33%    🌑 雙重衰退
3168.TW    眾福科        40.95      6.53       94.05             -7.45%    📉 獲利侵蝕
2885.TW    元大金        44.45      6.79       98.25             -7.48%    📉 獲利侵蝕
1525.TW    江申         61.70      7.62       121.50            -7.49%    🌑 雙重衰退
6446.TW    藥華藥        615.00     18.41      501.00            -7.50%    ⚠️ 獲利稀釋
1216.TW    統一         71.90      7.84       137.55            -7.54%    📉 獲利侵蝕
1709.TW    和益         0.00       0.00       0.00              -7.56%    🌑 雙重衰退
6794.TW    向榮生技       79.50      0.00       -71.85            -7.63%    🌑 雙重衰退
2207.TW    和泰車        499.00     6.13       1220.25           -7.66%    📉 獲利侵蝕
2420.TW    新巨         51.20      5.46       140.70            -7.72%    🌑 雙重衰退
2458.TW    義隆         126.50     6.47       293.40            -7.76%    🌑 雙重衰退
6613.TWO   朋億*        202.00     6.42       472.05            -7.77%    🌑 雙重衰退
2402.TW    毅嘉         51.90      8.41       92.55             -7.77%    ⚠️ 獲利稀釋
2756.TWO   聯發國際       70.93      8.46       125.70            -7.83%    ⚠️ 獲利稀釋
1435.TW    中福         18.30      0.00       -14.55            -7.87%    🌑 雙重衰退
4554.TWO   橙的         28.50      6.08       70.35             -7.89%    ⚠️ 獲利稀釋
3078.TWO   僑威         56.30      3.44       245.55            -8.16%    ⚠️ 獲利稀釋
3570.TWO   大塚         164.00     4.44       554.25            -8.23%    ⚠️ 獲利稀釋
5403.TWO   中菲         100.00     4.95       303.30            -8.25%    📉 獲利侵蝕
6589.TW    台康生技       0.00       0.00       0.00              -8.39%    🌑 雙重衰退
5351.TWO   鈺創         71.00      0.00       -77.85            -8.40%    ⚠️ 獲利稀釋
1414.TW    東和         17.25      55.65      4.65              -8.57%    🌑 雙重衰退
5706.TW    鳳凰         51.30      6.48       118.80            -8.60%    🌑 雙重衰退
6821.TWO   聯寶         61.00      22.10      41.40             -8.77%    📉 獲利侵蝕
6781.TW    AES-KY     1015.00    10.58      1439.55           -8.97%    ⚠️ 獲利稀釋
6291.TWO   沛亨         360.60     28.33      190.95            -9.03%    ⚠️ 獲利稀釋
1477.TW    聚陽         235.50     6.10       578.70            -9.09%    🌑 雙重衰退
1623.TW    大東電        0.00       0.00       0.00              -9.13%    ⚠️ 獲利稀釋
6753.TW    龍德造船       132.00     10.02      197.55            -9.21%    📉 獲利侵蝕
5871.TW    中租-KY      111.00     3.86       431.55            -9.30%    🌑 雙重衰退
1773.TW    勝一         142.50     8.43       253.50            -9.56%    📉 獲利侵蝕
2618.TW    長榮航        34.65      2.96       175.65            -9.56%    🌑 雙重衰退
4588.TW    玖鼎電力       57.80      9.17       94.50             -9.57%    🌑 雙重衰退
6741.TWO   91APP*-KY  61.30      5.85       157.05            -9.63%    ⚠️ 獲利稀釋
2428.TW    興勤         153.50     5.41       425.85            -9.66%    📉 獲利侵蝕
6206.TW    飛捷         99.50      5.45       274.05            -9.69%    📉 獲利侵蝕
1514.TW    亞力         105.00     14.15      111.30            -9.71%    ⚠️ 獲利稀釋
3227.TWO   原相         185.50     5.86       474.45            -9.73%    📉 獲利侵蝕
1808.TW    潤隆         0.00       0.00       0.00              -9.88%    🔄 轉虧為盈
4766.TW    南寶         316.00     6.01       788.10            -9.98%    📉 獲利侵蝕
5013.TWO   強新         29.25      8.29       52.95            -10.05%    🌑 雙重衰退
3447.TW    展達         39.75      12.19      48.90            -10.37%    ⚠️ 獲利稀釋
2337.TW    旺宏         128.00     0.00       -75.30           -10.42%    ⚠️ 獲利稀釋
5299.TWO   杰力         75.80      7.21       157.65           -10.45%    🌑 雙重衰退
3025.TW    星通         58.40      12.48      70.20            -10.52%    📉 獲利侵蝕
3014.TW    聯陽         115.50     4.59       377.25           -10.66%    📉 獲利侵蝕
7704.TWO   明遠精密       45.00      9.59       70.35            -10.83%    🌑 雙重衰退
2890.TW    永豐金        30.75      6.03       76.50            -10.90%    ⚠️ 獲利稀釋
1295.TWO   生合         65.30      4.73       207.00           -11.05%    📉 獲利侵蝕
1319.TW    東陽         0.00       0.00       0.00             -11.15%    🌑 雙重衰退
2467.TW    志聖         404.00     31.91      189.90           -11.18%    ⚠️ 獲利稀釋
2108.TW    南帝         26.70      13.09      30.60            -11.19%    🌑 雙重衰退
6861.TW    睿生光電       134.50     14.64      137.85           -11.21%    ⚠️ 獲利稀釋
6285.TW    啟��        179.00     11.45      234.45           -11.25%    📉 獲利侵蝕
3122.TWO   笙泉         26.00      0.00       -71.55           -11.28%    🌑 雙重衰退
2755.TWO   揚秦         144.50     8.90       243.45           -11.36%    ⚠️ 獲利稀釋
6894.TWO   衛司特        333.00     12.49      400.05           -11.37%    ⚠️ 獲利稀釋
5425.TWO   台半         54.70      12.40      66.15            -11.42%    ⚠️ 獲利稀釋
6865.TWO   偉康科技       40.15      9.94       60.60            -11.99%    🌑 雙重衰退
2441.TW    超豐         93.80      9.01       156.15           -12.01%    📉 獲利侵蝕
2915.TW    潤泰全        47.05      2.03       347.70           -12.17%    🌑 雙重衰退
6275.TWO   元山         47.50      7.27       97.95            -12.18%    📉 獲利侵蝕
6015.TWO   宏遠證        12.71      24.93      7.65             -12.19%    📉 獲利侵蝕
2379.TW    瑞昱         488.00     6.21       1178.25          -12.23%    📉 獲利侵蝕
6197.TW    佳必琪        162.50     8.08       301.80           -12.26%    📉 獲利侵蝕
6884.TWO   海柏特        34.70      0.00       0.00             -12.33%    📉 獲利侵蝕
6664.TWO   群翊         300.50     8.40       536.55           -12.53%    📉 獲利侵蝕
1305.TW    華夏         18.40      0.00       -68.10           -12.68%    🌑 雙重衰退
1708.TW    東鹼         42.65      5.58       114.60           -12.82%    🌑 雙重衰退
5016.TWO   松和         30.60      8.62       53.25            -12.85%    📉 獲利侵蝕
2059.TW    川湖         3460.00    15.13      3430.95          -12.95%    ⚠️ 獲利稀釋
1459.TW    聯發         11.65      14.21      12.30            -12.95%    ⚠️ 獲利稀釋
6924.TW    榮惠-KY創     80.00      6.70       179.10           -13.04%    🌑 雙重衰退
3259.TWO   鑫創         16.65      0.00       -86.25           -13.05%    ⚠️ 獲利稀釋
6657.TW    華安         41.95      0.00       -117.90          -13.15%    🌑 雙重衰退
6175.TWO   立敦         49.85      7.55       99.00            -13.36%    🌑 雙重衰退
3624.TWO   光頡         47.40      11.48      61.95            -13.36%    📉 獲利侵蝕
1203.TW    味王         39.45      9.15       64.65            -13.44%    🌑 雙重衰退
2454.TW    聯發科        1510.00    8.77       2584.05          -13.46%    📉 獲利侵蝕
3213.TWO   茂訊         99.70      5.05       295.95           -13.51%    📉 獲利侵蝕
3324.TWO   雙鴻         956.00     16.08      891.90           -13.54%    ⚠️ 獲利稀釋
6146.TWO   耕興         195.00     7.24       403.95           -13.59%    🌑 雙重衰退
1537.TW    廣隆         123.50     6.22       298.05           -13.78%    🌑 雙重衰退
6534.TW    正瀚-創       87.50      5.23       251.10           -13.80%    📉 獲利侵蝕
6757.TW    台灣虎航       50.20      3.36       224.40           -13.85%    📉 獲利侵蝕
2949.TWO   欣新網        60.00      6.71       134.10           -14.18%    ⚠️ 獲利稀釋
1568.TW    倉佑         22.50      6.80       49.65            -14.22%    📉 獲利侵蝕
2303.TW    聯電         57.00      7.27       117.60           -14.23%    📉 獲利侵蝕
6231.TWO   系微         265.50     16.92      235.35           -14.27%    📉 獲利侵蝕
6190.TWO   萬泰科        53.30      9.43       84.75            -14.30%    📉 獲利侵蝕
6491.TW    晶碩         280.00     5.30       792.15           -14.34%    📉 獲利侵蝕
3056.TW    富華新        14.55      2.83       77.10            -14.39%    🌑 雙重衰退
3416.TW    融程電        146.00     8.30       263.85           -14.51%    ⚠️ 獲利稀釋
4938.TW    和碩         78.60      6.47       182.25           -14.57%    🌑 雙重衰退
2752.TWO   豆府         195.69     5.30       553.65           -14.67%    📉 獲利侵蝕
2845.TW    遠東銀        12.50      5.36       34.95            -14.91%    📉 獲利侵蝕
3706.TW    神達         77.10      6.28       184.20           -15.05%    ⚠️ 獲利稀釋
1102.TW    亞泥         35.15      4.94       106.65           -15.15%    🌑 雙重衰退
1725.TW    元禎         0.00       0.00       0.00             -15.22%    🌑 雙重衰退
6855.TWO   數泓科        110.00     6.22       265.35           -15.37%    📉 獲利侵蝕
1589.TW    永冠-KY      6.84       0.00       -222.15          -15.41%    ⚠️ 獲利稀釋
1219.TW    福壽         14.20      16.51      12.90            -15.45%    📉 獲利侵蝕
7631.TW    聚賢研發-創     113.00     8.88       190.95           -15.61%    ⚠️ 獲利稀釋
6278.TW    台表科        94.70      4.00       355.35           -15.66%    📉 獲利侵蝕
6949.TW    沛爾生醫-創     570.00     0.00       -237.15          -15.69%    ⚠️ 獲利稀釋
1402.TW    遠東新        26.30      7.01       56.25            -15.69%    🌑 雙重衰退
6598.TW    ABC-KY     23.30      0.00       -69.60           -15.69%    ⚠️ 獲利稀釋
