日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-23,1540,喬福,22.0,44.99,2000,-45980,-51.10%
2026-07-23,2399,映泰,39.45,41.99,3000,-7620,-6.05%
2026-07-23,2609,陽明,51.4,77.27,1000,-25870,-33.48%
2026-07-23,2618,長榮航,42.1,46.14,2000,-8080,-8.76%
2026-07-23,00738U,期元大道瓊白銀,46.69,68.36,1000,-21670,-31.70%
2026-07-23,00635U,期元大S&P黃金,42.26,53.65,2000,-22780,-21.23%
2026-07-23,009816,凱基台灣TOP50,14.76,11.32,35000,120400,30.39%
