股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
6877,鏵友益,125.50,23,186.00,71.37,---,0.1%,均線糾擺 -> 進入盤整,無,無,ADX 為 6.92 (低於 20),進入盤整
4582,聚恆-創,28.50,173,43.20,17.05,---,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2758,路易莎咖啡,72.00,1,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
1802,台玻,54.30,15816,76.60,16.25,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7642,昶瑞機電,80.80,20,129.00,63.20,---,4.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9938,百和,46.90,2019,60.40,42.10,---,5.67%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
4442,竣邦-KY,56.40,749,71.50,45.31,---,5.25%,均線糾擺 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (53.98)，進入噴發段,強勢突破 (軌外)
00635,期元大S&P黃金,42.90,3114,60.55,35.95,---,---,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
2408,南亞科,426.00,89234,505.00,40.55,---,0.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2539,櫻花建,40.40,659,57.09,33.20,---,0.83%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
2504,國產,31.40,1106,40.05,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
5546,永固-KY,16.95,16,28.45,15.40,---,6.57%,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
3086,華義*,29.55,226,43.50,13.35,---,0.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,600.00,3859,600.00,273.50,📅 預告 (20260805),2.49%,強勢突破 (軌外),無,無,股價衝破布林上軌 (594.27)，進入噴發段,強勢突破 (軌外)
3050,鈺德,11.70,675,15.30,11.20,---,3.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.20,1179,16.82,14.55,---,0.48%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6591,動力-KY,44.20,103,98.76,43.40,---,3.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6176,瑞儀,88.00,3756,139.27,83.10,📅 預告 (20260730),7.07%,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
6811,宏�硌穈T,245.50,485,263.00,182.50,---,3.86%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (245.50 > 1.5σ)，動能強勁,貼軌運行
4544,春日,14.35,0,17.95,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
9949,琉園,23.70,79,36.70,15.58,---,8.09%,進入盤整,無,無,ADX 為 9.28 (低於 20),進入盤整
4510,高鋒,38.90,331,55.20,35.05,---,4.14%,進入盤整,無,無,ADX 為 16.34 (低於 20),進入盤整
6194,育富,30.20,27,39.65,29.38,---,5.78%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6124,業強,27.25,1,37.95,23.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,130.75,697,138.05,101.15,---,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
2101,南港,33.45,792,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
00945,凱基美國非投等債,14.65,3476,14.68,12.91,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
4556,旭然,132.50,105,132.50,22.45,---,1.17%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,31.10,503,40.65,31.00,---,5.79%,進入盤整,無,無,ADX 為 12.95 (低於 20),進入盤整
6624,萬年清,39.80,4,72.50,31.85,---,1.56%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
3081,聯亞,1830.00,2506,3160.00,338.00,📅 預告 (20260812),0.14%,趨勢運行,連3日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
8446,華研,86.70,60,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
00685,群益臺灣加權正2,11.47,194352,329.55,10.41,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1150.00,2923,1395.00,442.00,---,0.22%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,11.17,979,11.45,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
6485,點序,64.40,231,124.50,50.00,---,0.96%,進入盤整,無,無,ADX 為 17.76 (低於 20),進入盤整
6294,智基,27.55,10,56.63,26.95,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
5403,中菲,94.50,67,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
6775,穎台科技,29.70,134,72.30,20.40,---,---,進入盤整,無,無,ADX 為 16.38 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.45,5207,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
5455,昇益,28.10,5,33.25,22.55,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (28.10 > 1.5σ)，動能強勁,貼軌運行
2374,佳能,68.10,2014,94.96,47.66,---,0.56%,進入盤整,無,無,ADX 為 19.22 (低於 20),進入盤整
6113,亞矽,23.10,74,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,11.95,55,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
6804,明係,17.10,123,24.20,15.00,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (17.03)，進入噴發段,強勢突破 (軌外)
1443,立益物流,26.20,24,31.60,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
2025,千興,12.20,716,15.30,9.01,---,---,進入盤整,連1日大漲,無,ADX 為 18.64 (低於 20),進入盤整
6141,柏承,42.90,8544,46.00,10.25,---,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (42.90 > 1.5σ)，動能強勁,貼軌運行
5243,乙盛-KY,89.60,925,135.00,57.07,---,1.95%,進入盤整,無,無,ADX 為 16.53 (低於 20),進入盤整
4771,望隼,194.50,202,215.00,170.00,---,3.09%,均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
2303,聯電,138.50,113977,178.50,40.40,📅 預告 (20260729),6.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3372,典範,16.85,447,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,99.80,437,166.50,97.00,📅 預告 (20260731),0.76%,進入盤整,無,無,ADX 為 17.82 (低於 20),進入盤整
6158,禾昌,18.00,19,24.75,17.10,---,3.32%,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
8454,富邦媒,244.50,997,439.50,170.00,---,4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.35,62,20.75,14.35,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
8433,弘帆,54.10,9,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
00991,主動復華未來50,17.20,82807,21.33,9.66,---,---,進入盤整,無,無,ADX 為 16.45 (低於 20),進入盤整
1540,喬福,21.55,234,28.45,20.30,---,5.35%,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
2417,圓剛,40.85,428,56.90,33.40,---,0.55%,進入盤整,無,無,ADX 為 11.43 (低於 20),進入盤整
2402,毅嘉,59.50,1155,77.70,36.79,---,4.8%,進入盤整,無,無,ADX 為 14.44 (低於 20),進入盤整
2351,順德,164.00,1713,229.00,69.23,---,3.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,57.20,252,65.30,47.60,---,5.95%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6189,豐藝,49.05,411,65.30,42.50,---,5.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,172.00,11,249.00,140.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.73,1,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
8222,寶一,38.45,1291,58.60,33.75,---,1.46%,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
7743,金利食安,21.00,3,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
3499,環天科,13.75,11,21.35,13.10,---,---,均線糾擺 -> 進入盤整,無,無,ADX 為 14.20 (低於 20),進入盤整
6223,旺矽,6250.00,654,7354.87,994.00,---,1.5%,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,85.00,352,133.50,56.72,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,36.50,1,87.00,34.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
3287,廣寰科,29.15,46,38.45,27.85,---,4.12%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6658,聯策,160.00,502,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 14.07 (低於 20),進入盤整
1232,大統益,152.00,242,168.50,136.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2732,六角,64.50,8,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
2497,怡利電,52.80,531,66.80,37.00,---,4.88%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,8200.00,456,8655.00,2032.49,---,1.1%,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
7773,富禾生醫,27.10,52,47.00,21.00,---,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.32%,均線糾擺
3434,哲固,29.75,37,42.91,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
6913,鴻呈,126.50,63,156.00,105.00,---,1.49%,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
00749,凱基新興債10+,31.46,100,32.43,27.46,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
3030,德律,296.50,923,419.50,141.00,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,50.40,109,123.00,50.00,---,3.41%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,16.05,74,29.05,16.05,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9802,鈺齊-KY,73.00,463,112.32,72.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
3219,倚強科,63.50,170,109.50,44.55,---,0.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,32.35,12647,32.48,20.52,---,3.92%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
7848,騏億鑫,346.50,8,529.00,279.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
4951,精拓科,81.40,261,140.00,63.70,---,4.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,92.20,2878,94.30,56.20,---,5.62%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
4537,旭東,158.00,117,200.00,31.07,---,---,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (158.04),離開盤整 (向下)
5906,台南-KY,39.45,2,55.80,35.15,---,1.58%,貼軌運行,無,無,股價於高位貼軌 (39.45 > 1.5σ)，動能強勁,貼軌運行
4167,松瑞藥,20.60,969,21.85,17.00,---,2.15%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
00641,富邦日本反1,3.74,1018,5.65,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
7842,天能綠電,91.60,2,221.70,91.60,---,---,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
00912,中信臺灣智慧50,32.50,144,35.82,17.56,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,60.90,42,99.22,59.10,---,1.75%,進入盤整,無,無,ADX 為 17.79 (低於 20),進入盤整
6617,共信-KY,89.70,971,117.50,60.20,---,---,進入盤整,無,連1日大跌,ADX 為 13.73 (低於 20),進入盤整
2412,中華電,138.00,10874,146.50,129.00,📅 預告 (20260805),3.72%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
8354,冠好,15.80,39,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
2428,興勤,250.50,837,343.50,127.73,---,3.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,32.00,16,36.20,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
6818,連騰,47.65,39,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,164.00,184,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
2901,欣欣,24.35,11,26.62,22.45,---,1.42%,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
00944,野村趨勢動能高息,20.91,64,22.54,13.44,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4554,橙的,30.95,22,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6173,信昌電,183.00,1304,348.19,36.25,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,35.45,6,52.50,34.85,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,173.50,217639,194.00,109.50,---,3.3%,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (167.52)，進入噴發段,強勢突破 (軌外)
8930,青鋼,31.30,46,31.85,25.38,---,6.66%,進入盤整,無,無,ADX 為 9.67 (低於 20),進入盤整
2464,盟立,148.50,3808,199.00,53.30,---,0.6%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,62.70,117,66.00,41.85,---,5.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,44.35,0,58.77,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
4765,磐采,15.15,1,31.15,11.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
2884,玉山金,35.65,26113,36.95,29.50,---,3.51%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2007,燁興,7.18,234,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6842,瑞宇,70.60,59,161.50,30.35,---,---,進入盤整,無,無,ADX 為 18.34 (低於 20),進入盤整
4150,優你康,4.70,390,11.40,4.59,---,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,5.89,44,11.30,5.62,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
1725,元禎,29.45,28,41.15,26.40,---,4.13%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,43.05,99,50.80,19.37,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,15.00,356,35.05,8.90,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,39.70,235,53.30,23.80,---,---,進入盤整,無,無,ADX 為 14.41 (低於 20),進入盤整
6116,彩晶,14.35,21454,22.70,6.69,---,---,進入盤整,無,無,ADX 為 18.24 (低於 20),進入盤整
7815,新特,271.00,73,580.34,136.50,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,52.10,242,63.90,50.50,---,4.44%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6735,美達科技,67.80,72,145.00,42.95,---,3.61%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,26.20,13,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,26.30,142,52.00,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
4568,科際精密,39.70,9,46.50,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
8923,時報,19.00,4,22.55,18.65,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
7789,開展,40.15,1,55.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
8068,全達,18.60,242,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
9958,世紀鋼,110.00,1779,203.03,101.00,---,2.16%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.00,939,30.40,18.00,---,0.31%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006208,富邦台50,237.90,1784,257.45,111.65,---,2.38%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8932,智通*,115.50,3126,129.50,60.80,---,0.12%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
1709,和益,27.20,4656,28.10,16.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,39.35,49,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
2459,敦吉,65.50,78,67.20,53.23,---,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
4174,浩鼎,27.75,201,70.80,26.55,---,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
00930,永豐ESG低碳高息,24.20,498,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
00861,元大全球未來通訊,88.65,125,97.50,42.52,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6597,立誠,59.50,7,83.44,50.30,---,3.58%,離開盤整 (向下),無,無,跌破布林下軌 (59.66),離開盤整 (向下)
3055,蔚華科,150.50,878,193.00,54.00,---,1.09%,趨勢運行 -> 進入盤整,無,連1日大跌,ADX 為 18.97 (低於 20),進入盤整
5276,達輝-KY,19.05,1,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
1584,精剛,19.50,522,25.55,18.55,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
2722,夏都,22.00,50,30.80,22.00,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
7562,博來科技,72.00,58,76.70,39.24,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (70.08)，進入噴發段,強勢突破 (軌外)
6240,松崗,18.20,49,23.00,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
2885,元大金,63.30,20467,71.50,30.29,---,4.54%,進入盤整,無,無,ADX 為 14.37 (低於 20),進入盤整
6812,梭特,60.20,33,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,49.15,185,63.20,40.40,---,2.32%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (49.15 > 1.5σ)，動能強勁,貼軌運行
8472,夠麻吉,71.40,2,106.50,31.10,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,44.80,96,68.80,37.28,---,5.13%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2929,淘帝-KY,5.85,146,10.15,5.17,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
4190,佐登-KY,26.70,49,36.48,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6473,美賣*,7.10,15,17.00,5.96,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,13.90,44,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,18.10,352,20.60,15.60,---,---,進入盤整,無,無,ADX 為 17.43 (低於 20),進入盤整
7871,安立璽榮-KY,81.10,543,91.30,39.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,216.00,93,406.00,182.00,---,3.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,52.45,5458,57.35,22.13,---,7.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,72.80,23,220.00,48.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,62.10,7242,85.40,24.15,---,4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,56.30,3687,96.90,17.90,---,1.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,220.50,29,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.45,47,38.05,20.16,---,1.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,49.75,9284,82.90,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
2535,達欣工,88.50,182,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
5464,霖宏,81.00,219,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,41.00,54,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
3284,太普高,21.90,679,30.32,15.35,---,3.22%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.45,8,21.40,15.25,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
1714,和桐,15.45,12538,22.75,7.39,---,2.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,32.05,619,35.95,28.15,---,6.48%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3709,鑫聯大投控,74.40,614,92.90,36.10,---,2.78%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,30.10,14390,38.24,22.75,---,4.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
