📊 量化獲利品質診斷報告 - 基準日: 20260401 (生成時間: 2026-04-18 19:36)
代號       名稱           價格         PE       15X推估        空間%        狀態
3704.TW    合勤控        33.05      10.49      47.25             13.47%    🧐 疑業外收益
6272.TW    驊陞         0.00       0.00       0.00              13.46%    🚀 利潤擴張
4927.TW    泰鼎-KY      41.45      0.00       -262.95           13.46%    🧐 疑業外收益
6414.TW    樺漢         274.50     4.86       846.60            13.39%    🧐 疑業外收益
6603.TWO   富強鑫        21.20      24.37      13.05             12.78%    🚀 利潤擴張
6625.TW    必應         72.47      3.77       288.00            12.65%    🚀 利潤擴張
2313.TW    華通         266.00     22.13      180.30            12.36%    🚀 利潤擴張
2356.TW    英業達        41.10      7.05       87.45             12.26%    🚀 利潤擴張
3379.TWO   彬台         37.00      12.54      44.25             12.18%    🚀 利潤擴張
5274.TWO   信驊         11315.00   47.20      3595.80           12.18%    🚀 利潤擴張
5206.TWO   坤悅         28.25      2.28       186.00            11.85%    🚀 利潤擴張
2013.TW    中鋼構        44.05      5.90       111.90            11.79%    🚀 利潤擴張
4142.TW    國光生        18.80      0.00       -48.60            11.74%    🧐 疑業外收益
2449.TW    京元電子       280.50     11.23      374.70            11.59%    🚀 利潤擴張
6016.TWO   康和證        16.85      8.47       29.85             11.55%    🚀 利潤擴張
6788.TWO   華景電        363.00     8.93       610.05            11.12%    🚀 利潤擴張
2368.TW    金像電        946.00     21.62      656.40            10.75%    🚀 利潤擴張
3044.TW    健鼎         355.00     7.43       717.15            10.40%    🚀 利潤擴張
2468.TW    華經         34.65      12.42      41.85             10.27%    🚀 利潤擴張
2527.TW    宏璟         30.20      377.50     1.20              10.25%    🌑 雙重衰退
1218.TW    泰山         0.00       0.00       0.00              10.05%    🧐 疑業外收益
3036.TW    文曄         225.00     8.38       402.60            10.05%    🚀 利潤擴張
3357.TWO   臺慶科        145.50     5.68       384.15             9.99%    🚀 利潤擴張
3257.TW    虹冠電        53.50      6.48       123.75             9.86%    🚀 利潤擴張
2884.TW    玉山金        32.30      6.06       79.95              9.62%    🚀 利潤擴張
1471.TW    首利         12.25      55.68      3.30               9.37%    🔄 轉虧為盈
2006.TW    東和鋼鐵       68.60      4.42       232.95             9.21%    🧐 疑業外收益
6138.TWO   茂達         214.00     7.08       453.15             9.05%    🚀 利潤擴張
2880.TW    華南金        33.70      7.39       68.40              9.04%    🚀 利潤擴張
6928.TW    攸泰科技       47.30      0.00       -7.05              8.95%    🧐 疑業外收益
5381.TWO   合正         26.47      12.20      32.55              8.32%    🧐 疑業外收益
5520.TWO   力泰         82.90      3.24       383.40             8.30%    🚀 利潤擴張
4804.TWO   大略-KY      6.12       0.00       -39.30             8.24%    🚀 利潤擴張
6470.TWO   宇智         47.80      6.04       118.80             8.06%    🧐 疑業外收益
5478.TWO   智冠         100.50     5.18       290.85             8.03%    🧐 疑業外收益
2329.TW    華泰         50.50      10.22      74.10              8.00%    🚀 利潤擴張
3653.TW    健策         3950.00    43.55      1360.50            7.96%    🚀 利潤擴張
3611.TWO   鼎翰         186.00     4.04       690.60             7.64%    🚀 利潤擴張
5212.TWO   凌網         50.53      6.25       121.20             7.53%    🚀 利潤擴張
3290.TWO   東浦         43.40      11.02      59.10              7.41%    🚀 利潤擴張
1605.TW    華新         30.80      17.80      25.95              7.18%    🧐 疑業外收益
2404.TW    漢唐         834.00     7.54       1659.90            7.15%    🚀 利潤擴張
3026.TW    禾伸堂        142.00     8.83       241.20             7.09%    🚀 利潤擴張
2301.TW    光寶科        147.50     9.23       239.70             6.98%    🚀 利潤擴張
6662.TWO   樂斯科        28.80      8.23       52.50              6.71%    🌑 雙重衰退
3652.TW    精聯         26.90      8.91       45.30              6.61%    🚀 利潤擴張
5876.TW    上海商銀       39.25      4.79       122.85             6.41%    🚀 利潤擴張
6706.TW    惠特         115.00     0.00       -168.45            6.38%    🧐 疑業外收益
6703.TWO   軒郁         113.00     5.17       327.60             6.29%    🌑 雙重衰退
4532.TW    瑞智         24.50      4.49       81.90              6.26%    🧐 疑業外收益
6415.TW    矽力*-KY     282.50     19.89      213.00             6.20%    🚀 利潤擴張
5534.TW    長虹         78.70      7.82       151.05             6.09%    🌑 雙重衰退
3005.TW    神基         97.70      4.65       315.15             6.07%    🚀 利潤擴張
5601.TWO   台聯櫃        36.80      35.05      15.75              5.88%    🚀 利潤擴張
1337.TW    再生-KY      6.15       0.00       -62.85             5.83%    🌑 雙重衰退
1712.TW    興農         44.10      6.32       104.70             5.68%    🧐 疑業外收益
6122.TWO   擎邦         49.90      4.31       173.55             5.67%    🚀 利潤擴張
2617.TW    台航         0.00       0.00       0.00               5.53%    🧐 疑業外收益
6761.TWO   穩得         159.00     8.66       275.55             5.21%    🧐 疑業外收益
6005.TW    群益證        28.15      4.82       87.60              5.19%    🚀 利潤擴張
2801.TW    彰銀         20.70      5.36       57.90              5.18%    🚀 利潤擴張
2317.TW    鴻海         197.00     5.92       498.75             4.89%    🚀 利潤擴張
3045.TW    台灣大        109.50     9.30       176.55             4.89%    🧐 疑業外收益
4966.TWO   譜瑞-KY      473.09     5.39       1317.60            4.88%    🚀 利潤擴張
6290.TWO   良維         199.00     9.43       316.65             4.74%    🚀 利潤擴張
6515.TW    穎崴         7290.00    60.49      1807.65            4.73%    🚀 利潤擴張
1538.TW    正峰         12.65      0.00       -31.05             4.57%    🚀 利潤擴張
3492.TWO   長盛         23.30      4.69       74.55              4.57%    🚀 利潤擴張
3171.TWO   炎洲流通       67.20      6.67       151.05             4.51%    🚀 利潤擴張
4749.TWO   新應材        828.00     30.15      411.90             4.48%    🚀 利潤擴張
2838.TW    聯邦銀        20.90      6.99       44.85              4.44%    🚀 利潤擴張
1442.TW    名軒         26.30      2.97       132.90             4.43%    🌑 雙重衰退
4571.TW    鈞興-KY      150.50     6.09       370.65             4.35%    🚀 利潤擴張
3037.TW    欣興         488.50     63.77      114.90             4.32%    🚀 利潤擴張
6220.TWO   岳豐         32.60      56.21      8.70               4.30%    🌑 雙重衰退
1210.TW    大成         0.00       0.00       0.00               4.28%    🧐 疑業外收益
3388.TWO   崇越電        66.00      6.57       150.60             4.16%    🧐 疑業外收益
3010.TW    華立         119.00     5.76       309.75             4.14%    🧐 疑業外收益
3349.TWO   寶德         27.70      0.00       -35.10             3.94%    🚀 利潤擴張
3596.TW    智易         167.00     5.34       469.50             3.51%    🚀 利潤擴張
6689.TW    伊雲谷        76.60      15.76      72.90              3.44%    🧐 疑業外收益
6121.TWO   新普         347.50     4.76       1094.85            3.34%    🚀 利潤擴張
6417.TWO   韋僑         104.50     9.28       168.90             3.20%    🚀 利潤擴張
4931.TWO   新盛力        136.50     19.75      103.65             3.16%    🚀 利潤擴張
6492.TWO   生華科        50.30      0.00       -105.60            3.09%    🚀 利潤擴張
3031.TW    佰鴻         22.80      8.09       42.30              3.04%    🌑 雙重衰退
1714.TW    和桐         9.70       8.43       17.25              3.01%    🚀 利潤擴張
1513.TW    中興電        145.00     7.43       292.80             2.96%    🚀 利潤擴張
5455.TWO   昇益         23.80      2.24       159.60             2.93%    🌑 雙重衰退
6173.TWO   信昌電        59.60      8.49       105.30             2.82%    🚀 利潤擴張
2886.TW    兆豐金        38.95      6.45       90.60              2.62%    🧐 疑業外收益
2945.TW    三商家購       40.05      8.22       73.05              2.40%    🚀 利潤擴張
3684.TWO   榮昌         58.80      7.51       117.45             2.39%    🚀 利潤擴張
3583.TW    辛耘         465.00     14.19      491.70             2.39%    🚀 利潤擴張
2321.TW    東訊         14.75      0.00       -29.10             2.36%    🚀 利潤擴張
3558.TWO   神準         111.00     6.72       247.80             2.30%    🚀 利潤擴張
6796.TW    晉弘         73.80      0.00       -18.75             2.28%    🔄 轉虧為盈
2063.TWO   世鎧         26.65      6.26       63.90              2.22%    🌑 雙重衰退
6530.TWO   創威         87.00      18.79      69.45              2.22%    🚀 利潤擴張
5347.TWO   世界         118.00     10.37      170.70             2.17%    🚀 利潤擴張
6192.TW    巨路         117.50     4.58       384.90             2.00%    🌑 雙重衰退
1503.TW    士電         182.50     10.07      271.95             1.91%    🚀 利潤擴張
4911.TWO   德英         37.75      6.57       86.25              1.88%    🚀 利潤擴張
6933.TW    AMAX-KY    127.00     10.32      184.65             1.76%    🚀 利潤擴張
4129.TWO   聯合         100.50     6.82       221.10             1.72%    🚀 利潤擴張
1612.TW    宏泰         34.75      4.93       105.75             1.71%    🚀 利潤擴張
3030.TW    德律         256.50     10.19      377.70             1.61%    🚀 利潤擴張
4904.TW    遠傳         93.50      10.02      139.95             1.55%    🚀 利潤擴張
2383.TW    台光電        2860.00    27.78      1544.10            1.54%    🚀 利潤擴張
6901.TW    鑽石投資       14.00      0.00       -69.00             1.53%    🚀 利潤擴張
1726.TW    永記         75.00      5.30       212.10             1.45%    🚀 利潤擴張
6223.TWO   旺矽         3950.00    49.89      1187.55            1.31%    🚀 利潤擴張
2412.TW    中華電        134.00     10.63      189.15             1.29%    🚀 利潤擴張
2883.TW    凱基金        19.80      5.44       54.60              1.27%    🌑 雙重衰退
2206.TW    三陽工業       59.30      3.96       224.70             1.22%    🌑 雙重衰退
2478.TW    大毅         59.20      7.09       125.25             1.14%    🚀 利潤擴張
2612.TW    中航         54.60      3.92       208.95             1.07%    🚀 利潤擴張
3013.TW    晟銘電        99.90      11.50      130.35             1.03%    🚀 利潤擴張
3551.TWO   世禾         169.50     8.20       309.90             1.03%    🚀 利潤擴張
2406.TW    國碩         32.50      0.00       -41.85             0.83%    🌑 雙重衰退
3293.TWO   鈊象         767.00     8.18       1405.95            0.81%    🚀 利潤擴張
4743.TWO   合一         0.00       0.00       0.00               0.80%    🚀 利潤擴張
2414.TW    精技         43.05      5.41       119.40             0.56%    🚀 利潤擴張
4707.TWO   磐亞         11.40      5.67       30.15              0.46%    🌑 雙重衰退
4198.TWO   欣大健康       38.40      0.00       -73.80             0.38%    🌑 雙重衰退
2852.TW    第一保        25.95      3.34       116.55             0.38%    🌑 雙重衰退
7556.TWO   意德士        171.00     9.21       278.40             0.16%    🚀 利潤擴張
6525.TW    捷敏-KY      80.50      5.67       213.15             0.14%    🚀 利潤擴張
5211.TWO   蒙恬         20.90      0.00       -34.80             0.03%    🚀 利潤擴張
2645.TW    長榮航太       148.50     11.15      199.80            -0.20%    ⚠️ 獲利稀釋
4564.TW    元翎         18.95      0.00       -73.05            -0.30%    🌑 雙重衰退
4192.TWO   杏國         20.10      0.00       -50.40            -0.30%    ⚠️ 獲利稀釋
5205.TWO   中茂         29.30      0.00       -49.80            -0.35%    🌑 雙重衰退
2834.TW    臺企銀        15.20      4.68       48.75             -0.41%    ⚠️ 獲利稀釋
1229.TW    聯華         44.85      7.00       96.15             -0.43%    ⚠️ 獲利稀釋
2610.TW    華航         18.40      2.95       93.60             -0.47%    ⚠️ 獲利稀釋
6442.TW    光聖         2030.00    41.91      726.60            -0.50%    ⚠️ 獲利稀釋
3266.TW    昇陽         13.15      12.41      15.90             -0.58%    🌑 雙重衰退
1736.TW    喬山         130.50     8.90       219.90            -0.58%    ⚠️ 獲利稀釋
4755.TW    三福化        141.00     16.34      129.45            -0.59%    🌑 雙重衰退
7765.TW    中華資安       226.50     7.71       440.55            -0.67%    ⚠️ 獲利稀釋
6811.TWO   宏�硌穈T      186.00     4.98       559.95            -0.74%    ⚠️ 獲利稀釋
3019.TW    亞光         123.00     7.43       248.25            -0.75%    ⚠️ 獲利稀釋
6257.TW    矽格         156.00     11.21      208.65            -0.88%    ⚠️ 獲利稀釋
2882.TW    國泰金        71.90      4.24       254.55            -0.90%    🌑 雙重衰退
3689.TWO   湧德         112.50     5.87       287.55            -0.90%    ⚠️ 獲利稀釋
2633.TW    台灣高鐵       26.80      8.90       45.15             -1.01%    ⚠️ 獲利稀釋
6645.TW    金萬林-創      13.65      0.00       -99.30            -1.12%    ⚠️ 獲利稀釋
3516.TWO   亞帝歐        17.95      47.24      5.70              -1.15%    🌑 雙重衰退
6792.TW    詠業         55.30      9.67       85.80             -1.18%    ⚠️ 獲利稀釋
2395.TW    研華         331.00     11.20      443.40            -1.30%    ⚠️ 獲利稀釋
2889.TW    國票金        15.00      10.79      20.85             -1.32%    ⚠️ 獲利稀釋
6261.TWO   久元         74.70      8.15       137.55            -1.45%    ⚠️ 獲利稀釋
3218.TWO   大學光        136.00     4.50       453.00            -1.50%    🌑 雙重衰退
6526.TW    達發         483.50     10.82      670.20            -1.65%    ⚠️ 獲利稀釋
1717.TW    長興         60.00      17.65      51.00             -1.69%    🌑 雙重衰退
4915.TW    致伸         72.10      4.72       229.35            -1.69%    ⚠️ 獲利稀釋
2820.TW    華票         16.80      4.93       51.15             -1.69%    ⚠️ 獲利稀釋
3169.TWO   亞信         90.80      9.67       140.85            -1.71%    ⚠️ 獲利稀釋
6953.TWO   家碩         213.00     11.68      273.45            -1.72%    📉 獲利侵蝕
2515.TW    中工         13.40      14.41      13.95             -1.77%    🌑 雙重衰退
1590.TW    亞德客-KY     1025.00    10.06      1528.50           -1.79%    ⚠️ 獲利稀釋
4105.TWO   東洋         74.00      4.74       234.15            -1.94%    ⚠️ 獲利稀釋
7751.TWO   竑騰         1515.00    32.30      703.50            -1.94%    ⚠️ 獲利稀釋
6568.TWO   宏觀         217.00     23.90      136.20            -1.98%    ⚠️ 獲利稀釋
5328.TWO   華容         23.85      32.67      10.95             -1.99%    📉 獲利侵蝕
6271.TW    同欣電        149.00     7.86       284.40            -2.30%    🌑 雙重衰退
3632.TWO   研勤         9.84       0.00       -17.40            -2.31%    🌑 雙重衰退
3059.TW    華晶科        36.10      11.68      46.35             -2.32%    ⚠️ 獲利稀釋
5536.TWO   聖暉*        718.00     10.87      991.20            -2.35%    ⚠️ 獲利稀釋
2727.TW    王品         231.50     5.74       604.80            -2.46%    ⚠️ 獲利稀釋
2376.TW    技嘉         232.00     5.06       687.30            -2.50%    ⚠️ 獲利稀釋
3529.TWO   力旺         2725.00    44.40      920.70            -2.55%    ⚠️ 獲利稀釋
2903.TW    遠百         22.95      6.30       54.60             -2.81%    🌑 雙重衰退
3131.TWO   弘塑         2930.00    30.46      1443.00           -2.95%    ⚠️ 獲利稀釋
4527.TWO   方土霖        42.60      7.14       89.55             -3.10%    🌑 雙重衰退
6214.TW    精誠         107.50     6.08       265.05            -3.15%    ⚠️ 獲利稀釋
4584.TWO   君帆         42.90      4.57       140.70            -3.21%    🌑 雙重衰退
3209.TW    全科         0.00       0.00       0.00              -3.25%    📉 獲利侵蝕
6486.TWO   互動         86.10      7.37       175.20            -3.46%    ⚠️ 獲利稀釋
2640.TWO   大車隊        188.00     8.54       330.15            -3.47%    ⚠️ 獲利稀釋
2067.TWO   嘉鋼         7.97       0.00       -110.70           -3.50%    📉 獲利侵蝕
5452.TWO   佶優         33.40      37.53      13.35             -3.55%    🌑 雙重衰退
6672.TW    騰輝電子-KY    127.20     10.92      174.75            -3.69%    📉 獲利侵蝕
7703.TWO   銳澤         215.00     9.68       333.30            -3.75%    ⚠️ 獲利稀釋
4726.TWO   永昕         31.45      0.00       -89.85            -3.81%    ⚠️ 獲利稀釋
3029.TW    零壹         95.90      5.93       242.55            -3.87%    ⚠️ 獲利稀釋
2855.TW    統一證        32.55      6.58       74.25             -3.92%    📉 獲利侵蝕
4722.TW    國精化        164.50     37.73      65.40             -3.99%    🌑 雙重衰退
2312.TW    金寶         22.15      7.91       42.00             -4.04%    🌑 雙重衰退
2948.TWO   寶陞         39.00      7.59       77.10             -4.12%    📉 獲利侵蝕
2892.TW    第一金        28.45      5.85       72.90             -4.28%    ⚠️ 獲利稀釋
6142.TW    友勁         9.51       0.00       -10.80            -4.32%    ⚠️ 獲利稀釋
2347.TW    聯強         77.50      6.75       172.20            -4.48%    🌑 雙重衰退
4171.TWO   瑞基         19.55      0.00       -81.30            -4.50%    ⚠️ 獲利稀釋
4121.TWO   優盛         16.10      0.00       -13.95            -4.54%    🌑 雙重衰退
4728.TWO   雙美         387.00     11.12      522.00            -4.55%    ⚠️ 獲利稀釋
2480.TW    敦陽科        139.00     6.83       305.10            -4.71%    ⚠️ 獲利稀釋
6996.TWO   力領科技       166.50     6.14       406.80            -4.77%    🌑 雙重衰退
5434.TW    崇越         322.50     6.22       777.90            -5.04%    ⚠️ 獲利稀釋
5880.TW    合庫金        23.80      7.08       50.40             -5.07%    ⚠️ 獲利稀釋
2901.TW    欣欣         23.35      26.84      13.05             -5.17%    🌑 雙重衰退
3023.TW    信邦         259.50     7.65       509.10            -5.19%    🌑 雙重衰退
2453.TW    凌群         52.90      6.88       115.35            -5.25%    ⚠️ 獲利稀釋
5548.TWO   安倉         25.20      5.87       64.35             -5.32%    ⚠️ 獲利稀釋
2345.TW    智邦         1660.00    15.56      1599.90           -5.38%    ⚠️ 獲利稀釋
3041.TW    揚智         22.20      0.00       -105.75           -5.49%    🌑 雙重衰退
6658.TW    聯策         73.90      30.29      36.60             -5.76%    ⚠️ 獲利稀釋
5508.TWO   永信建        51.60      6.11       126.60            -6.10%    🌑 雙重衰退
6903.TWO   巨漢         287.00     14.42      298.50            -6.13%    ⚠️ 獲利稀釋
1535.TW    中宇         53.00      5.56       143.10            -6.15%    📉 獲利侵蝕
6409.TW    旭隼         0.00       0.00       0.00              -6.18%    🌑 雙重衰退
6925.TWO   意藍         74.30      10.54      105.75            -6.22%    ⚠️ 獲利稀釋
3321.TW    同泰         15.70      0.00       -134.10           -6.31%    ⚠️ 獲利稀釋
7769.TW    鴻勁         0.00       0.00       0.00              -6.31%    ⚠️ 獲利稀釋
6274.TWO   台燿         618.06     22.30      415.80            -6.40%    ⚠️ 獲利稀釋
3163.TWO   波若威        866.00     81.01      160.35            -6.48%    ⚠️ 獲利稀釋
4148.TW    全宇生技-KY    43.60      8.72       75.00             -6.52%    ⚠️ 獲利稀釋
1735.TW    日勝化        25.50      22.17      17.25             -6.64%    🌑 雙重衰退
3217.TWO   優群         153.50     5.05       455.70            -6.64%    ⚠️ 獲利稀釋
2912.TW    統一超        225.50     8.10       417.60            -6.67%    📉 獲利侵蝕
4585.TW    達明         0.00       0.00       0.00              -6.68%    ⚠️ 獲利稀釋
6874.TWO   倍力         0.00       0.00       0.00              -6.88%    🌑 雙重衰退
6129.TWO   普誠         14.90      0.00       -49.35            -6.94%    🌑 雙重衰退
3556.TWO   禾瑞亞        42.70      9.12       70.20             -6.94%    📉 獲利侵蝕
2812.TW    台中銀        20.75      5.45       57.15             -6.96%    📉 獲利侵蝕
5225.TW    東科-KY      78.80      2.82       419.10            -6.99%    🌑 雙重衰退
4305.TWO   世坤         43.95      5.03       130.95            -7.07%    📉 獲利侵蝕
6955.TW    邦睿生技-創     163.50     15.80      155.25            -7.15%    ⚠️ 獲利稀釋
6133.TW    金橋         22.65      17.29      19.65             -7.16%    ⚠️ 獲利稀釋
1603.TW    華電         0.00       0.00       0.00              -7.28%    ⚠️ 獲利稀釋
2204.TW    中華         56.50      4.36       194.40            -7.33%    🌑 雙重衰退
3168.TW    眾福科        40.85      6.52       94.05             -7.45%    📉 獲利侵蝕
2885.TW    元大金        47.10      7.19       98.25             -7.48%    📉 獲利侵蝕
1525.TW    江申         64.50      7.96       121.50            -7.49%    🌑 雙重衰退
6446.TW    藥華藥        635.00     19.01      501.00            -7.50%    ⚠️ 獲利稀釋
1216.TW    統一         71.90      7.84       137.55            -7.54%    📉 獲利侵蝕
1709.TW    和益         0.00       0.00       0.00              -7.56%    🌑 雙重衰退
6794.TW    向榮生技       80.70      0.00       -71.85            -7.63%    🌑 雙重衰退
2207.TW    和泰車        491.50     6.04       1220.25           -7.66%    📉 獲利侵蝕
2420.TW    新巨         51.30      5.47       140.70            -7.72%    🌑 雙重衰退
2458.TW    義隆         127.50     6.52       293.40            -7.76%    🌑 雙重衰退
6613.TWO   朋億*        208.00     6.61       472.05            -7.77%    🌑 雙重衰退
2402.TW    毅嘉         51.60      8.36       92.55             -7.77%    ⚠️ 獲利稀釋
2756.TWO   聯發國際       68.89      8.22       125.70            -7.83%    ⚠️ 獲利稀釋
1435.TW    中福         17.70      0.00       -14.55            -7.87%    🌑 雙重衰退
4554.TWO   橙的         29.05      6.19       70.35             -7.89%    ⚠️ 獲利稀釋
3078.TWO   僑威         57.00      3.48       245.55            -8.16%    ⚠️ 獲利稀釋
3570.TWO   大塚         167.50     4.53       554.25            -8.23%    ⚠️ 獲利稀釋
5403.TWO   中菲         98.30      4.86       303.30            -8.25%    📉 獲利侵蝕
6589.TW    台康生技       0.00       0.00       0.00              -8.39%    🌑 雙重衰退
5351.TWO   鈺創         70.20      0.00       -77.85            -8.40%    ⚠️ 獲利稀釋
1414.TW    東和         17.15      55.32      4.65              -8.57%    🌑 雙重衰退
5706.TW    鳳凰         52.70      6.65       118.80            -8.60%    🌑 雙重衰退
6821.TWO   聯寶         59.00      21.38      41.40             -8.77%    📉 獲利侵蝕
6781.TW    AES-KY     998.00     10.40      1439.55           -8.97%    ⚠️ 獲利稀釋
6291.TWO   沛亨         370.50     29.10      190.95            -9.03%    ⚠️ 獲利稀釋
1477.TW    聚陽         228.00     5.91       578.70            -9.09%    🌑 雙重衰退
1623.TW    大東電        0.00       0.00       0.00              -9.13%    ⚠️ 獲利稀釋
6753.TW    龍德造船       128.50     9.76       197.55            -9.21%    📉 獲利侵蝕
5871.TW    中租-KY      109.00     3.79       431.55            -9.30%    🌑 雙重衰退
1773.TW    勝一         141.50     8.37       253.50            -9.56%    📉 獲利侵蝕
2618.TW    長榮航        35.00      2.99       175.65            -9.56%    🌑 雙重衰退
4588.TW    玖鼎電力       57.60      9.14       94.50             -9.57%    🌑 雙重衰退
6741.TWO   91APP*-KY  62.00      5.92       157.05            -9.63%    ⚠️ 獲利稀釋
2428.TW    興勤         155.50     5.48       425.85            -9.66%    📉 獲利侵蝕
6206.TW    飛捷         98.70      5.40       274.05            -9.69%    📉 獲利侵蝕
1514.TW    亞力         103.00     13.88      111.30            -9.71%    ⚠️ 獲利稀釋
3227.TWO   原相         182.50     5.77       474.45            -9.73%    📉 獲利侵蝕
1808.TW    潤隆         0.00       0.00       0.00              -9.88%    🔄 轉虧為盈
4766.TW    南寶         314.50     5.99       788.10            -9.98%    📉 獲利侵蝕
5013.TWO   強新         30.00      8.50       52.95            -10.05%    🌑 雙重衰退
3447.TW    展達         38.70      11.87      48.90            -10.37%    ⚠️ 獲利稀釋
2337.TW    旺宏         127.00     0.00       -75.30           -10.42%    ⚠️ 獲利稀釋
5299.TWO   杰力         74.90      7.13       157.65           -10.45%    🌑 雙重衰退
3025.TW    星通         58.30      12.46      70.20            -10.52%    📉 獲利侵蝕
3014.TW    聯陽         116.00     4.61       377.25           -10.66%    📉 獲利侵蝕
7704.TWO   明遠精密       45.20      9.64       70.35            -10.83%    🌑 雙重衰退
2890.TW    永豐金        31.70      6.22       76.50            -10.90%    ⚠️ 獲利稀釋
1295.TWO   生合         64.80      4.70       207.00           -11.05%    📉 獲利侵蝕
1319.TW    東陽         0.00       0.00       0.00             -11.15%    🌑 雙重衰退
2467.TW    志聖         398.50     31.48      189.90           -11.18%    ⚠️ 獲利稀釋
2108.TW    南帝         25.90      12.70      30.60            -11.19%    🌑 雙重衰退
6861.TW    睿生光電       132.00     14.36      137.85           -11.21%    ⚠️ 獲利稀釋
6285.TW    啟��        178.00     11.39      234.45           -11.25%    📉 獲利侵蝕
3122.TWO   笙泉         25.10      0.00       -71.55           -11.28%    🌑 雙重衰退
2755.TWO   揚秦         143.50     8.84       243.45           -11.36%    ⚠️ 獲利稀釋
6894.TWO   衛司特        320.50     12.02      400.05           -11.37%    ⚠️ 獲利稀釋
5425.TWO   台半         53.30      12.09      66.15            -11.42%    ⚠️ 獲利稀釋
6865.TWO   偉康科技       38.40      9.50       60.60            -11.99%    🌑 雙重衰退
2441.TW    超豐         88.40      8.49       156.15           -12.01%    📉 獲利侵蝕
2915.TW    潤泰全        48.20      2.08       347.70           -12.17%    🌑 雙重衰退
6275.TWO   元山         46.75      7.16       97.95            -12.18%    📉 獲利侵蝕
6015.TWO   宏遠證        12.86      25.21      7.65             -12.19%    📉 獲利侵蝕
2379.TW    瑞昱         484.50     6.17       1178.25          -12.23%    📉 獲利侵蝕
6197.TW    佳必琪        163.00     8.10       301.80           -12.26%    📉 獲利侵蝕
6884.TWO   海柏特        34.80      0.00       0.00             -12.33%    📉 獲利侵蝕
6664.TWO   群翊         322.50     9.02       536.55           -12.53%    📉 獲利侵蝕
1305.TW    華夏         16.90      0.00       -68.10           -12.68%    🌑 雙重衰退
1708.TW    東鹼         42.20      5.52       114.60           -12.82%    🌑 雙重衰退
5016.TWO   松和         31.40      8.85       53.25            -12.85%    📉 獲利侵蝕
2059.TW    川湖         3455.00    15.11      3430.95          -12.95%    ⚠️ 獲利稀釋
1459.TW    聯發         11.70      14.27      12.30            -12.95%    ⚠️ 獲利稀釋
6924.TW    榮惠-KY創     79.70      6.68       179.10           -13.04%    🌑 雙重衰退
3259.TWO   鑫創         17.80      0.00       -86.25           -13.05%    ⚠️ 獲利稀釋
6657.TW    華安         41.50      0.00       -117.90          -13.15%    🌑 雙重衰退
6175.TWO   立敦         48.05      7.28       99.00            -13.36%    🌑 雙重衰退
3624.TWO   光頡         47.20      11.43      61.95            -13.36%    📉 獲利侵蝕
1203.TW    味王         39.40      9.14       64.65            -13.44%    🌑 雙重衰退
2454.TW    聯發科        1465.00    8.50       2584.05          -13.46%    📉 獲利侵蝕
3213.TWO   茂訊         99.80      5.06       295.95           -13.51%    📉 獲利侵蝕
3324.TWO   雙鴻         920.00     15.47      891.90           -13.54%    ⚠️ 獲利稀釋
6146.TWO   耕興         194.00     7.20       403.95           -13.59%    🌑 雙重衰退
1537.TW    廣隆         124.00     6.24       298.05           -13.78%    🌑 雙重衰退
6534.TW    正瀚-創       92.00      5.50       251.10           -13.80%    📉 獲利侵蝕
6757.TW    台灣虎航       50.60      3.38       224.40           -13.85%    📉 獲利侵蝕
2949.TWO   欣新網        60.00      6.71       134.10           -14.18%    ⚠️ 獲利稀釋
1568.TW    倉佑         22.55      6.81       49.65            -14.22%    📉 獲利侵蝕
2303.TW    聯電         57.40      7.32       117.60           -14.23%    📉 獲利侵蝕
6231.TWO   系微         267.50     17.05      235.35           -14.27%    📉 獲利侵蝕
6190.TWO   萬泰科        55.30      9.79       84.75            -14.30%    📉 獲利侵蝕
6491.TW    晶碩         281.50     5.33       792.15           -14.34%    📉 獲利侵蝕
3056.TW    富華新        14.95      2.91       77.10            -14.39%    🌑 雙重衰退
3416.TW    融程電        144.00     8.19       263.85           -14.51%    ⚠️ 獲利稀釋
4938.TW    和碩         78.20      6.44       182.25           -14.57%    🌑 雙重衰退
2752.TWO   豆府         193.82     5.25       553.65           -14.67%    📉 獲利侵蝕
2845.TW    遠東銀        12.55      5.39       34.95            -14.91%    📉 獲利侵蝕
3706.TW    神達         76.40      6.22       184.20           -15.05%    ⚠️ 獲利稀釋
1102.TW    亞泥         35.30      4.96       106.65           -15.15%    🌑 雙重衰退
1725.TW    元禎         0.00       0.00       0.00             -15.22%    🌑 雙重衰退
6855.TWO   數泓科        108.00     6.11       265.35           -15.37%    📉 獲利侵蝕
1589.TW    永冠-KY      6.15       0.00       -222.15          -15.41%    ⚠️ 獲利稀釋
1219.TW    福壽         13.95      16.22      12.90            -15.45%    📉 獲利侵蝕
7631.TW    聚賢研發-創     111.50     8.76       190.95           -15.61%    ⚠️ 獲利稀釋
6278.TW    台表科        95.00      4.01       355.35           -15.66%    📉 獲利侵蝕
6949.TW    沛爾生醫-創     570.00     0.00       -237.15          -15.69%    ⚠️ 獲利稀釋
1402.TW    遠東新        27.15      7.24       56.25            -15.69%    🌑 雙重衰退
6598.TW    ABC-KY     23.40      0.00       -69.60           -15.69%    ⚠️ 獲利稀釋
