日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-01,7799.TW,禾榮科,348.0,5.94,764,🚀 MJ低檔反彈,22.01,-8.17
2026-04-01,3550.TW,聯穎,18.55,5.4,3458,🚀 MJ低檔反彈,36.58,-0.12
2026-04-01,4772.TWO,台特化,289.0,5.09,1344,🚀 MJ低檔反彈,18.87,-3.06
2026-04-01,2317.TW,鴻海,197.0,5.07,45046,🚀 MJ低檔反彈,36.14,-0.32
2026-04-01,3481.TW,群創,25.05,5.03,328220,🚀 MJ低檔反彈,22.44,-0.49
2026-04-01,3044.TW,健鼎,355.0,4.87,3483,🚀 MJ低檔反彈,36.27,-0.9
2026-04-01,00983A.TW,主動中信ARK創新,10.4,4.84,2107,🚀 MJ低檔反彈,31.16,-0.06
2026-04-01,2458.TW,義隆,127.5,4.51,4405,🚀 MJ低檔反彈,31.56,-1.78
2026-04-01,3624.TWO,光頡,47.2,4.19,677,🚀 MJ低檔反彈,12.49,-0.17
2026-04-01,00965.TW,元大航太防衛科技,24.31,4.02,4032,🚀 MJ低檔反彈,28.89,-0.2
2026-04-01,2395.TW,研華,331.0,3.92,1942,🚀 MJ低檔反彈,39.18,-4.34
2026-04-01,00757.TW,統一FANG+,105.1,3.91,2186,🚀 MJ低檔反彈,33.09,-0.85
2026-04-01,3374.TWO,精材,159.5,3.91,2014,🚀 MJ低檔反彈,21.09,-1.01
2026-04-01,3231.TW,緯創,127.0,3.67,21044,🚀 MJ低檔反彈,22.83,-0.43
2026-04-01,4939.TWO,亞電,28.3,3.66,886,🚀 MJ低檔反彈,16.35,-0.06
2026-04-01,6116.TW,彩晶,8.25,3.64,24066,🚀 MJ低檔反彈,18.09,-0.07
2026-04-01,6669.TW,緯穎,3420.0,3.64,1393,🚀 MJ低檔反彈,13.9,-67.98
2026-04-01,00770.TW,國泰北美科技,49.95,3.44,899,🚀 MJ低檔反彈,29.72,-0.3
2026-04-01,8249.TW,菱光,47.9,2.9,502,🚀 MJ低檔反彈,13.51,-0.16
2026-04-01,2258.TW,鴻華先進-創,27.3,2.63,768,🚀 MJ低檔反彈,19.96,-0.29
2026-04-01,1215.TW,卜蜂,138.5,2.59,1304,🚀 MJ低檔反彈,19.01,-2.16
2026-04-01,8390.TWO,金益鼎,90.6,2.37,513,🚀 MJ低檔反彈,20.92,-0.46
2026-04-01,4105.TWO,東洋,74.0,1.65,663,🚀 MJ低檔反彈,26.17,-0.1
2026-04-01,2303.TW,聯電,57.4,1.59,61805,🚀 MJ低檔反彈,35.19,-0.0
2026-04-01,2515.TW,中工,13.4,1.52,3163,🚀 MJ低檔反彈,14.25,-0.1
2026-04-01,00882.TW,中信中國高股息,15.53,1.5,6376,🚀 MJ低檔反彈,32.69,-0.06
2026-04-01,2609.TW,陽明,52.7,1.35,11213,🚀 MJ低檔反彈,18.11,-0.47
2026-04-01,4564.TW,元翎,18.95,-0.79,744,🚀 MJ低檔反彈,28.27,-0.28
2026-04-01,7781.TWO,昕力資*,28.8,18.03,5841,💧 築底觀察,4.99,-1.26
2026-04-01,3260.TWO,威剛,368.5,10.0,5686,💧 築底觀察,-1.8,-19.57
2026-04-01,8271.TW,宇瞻,143.0,10.0,954,💧 築底觀察,-2.35,-10.38
2026-04-01,3363.TWO,上詮,605.0,10.0,543,💧 築底觀察,5.41,-25.9
2026-04-01,2337.TW,旺宏,127.0,9.96,15660,💧 築底觀察,-2.46,-6.32
2026-04-01,5289.TWO,宜鼎,931.0,9.92,604,💧 築底觀察,6.56,-58.72
2026-04-01,4973.TWO,廣穎,67.9,9.87,1045,💧 築底觀察,5.94,-4.19
2026-04-01,5351.TWO,鈺創,70.2,9.86,4916,💧 築底觀察,5.7,-2.48
2026-04-01,3661.TW,世芯-KY,2730.0,9.86,1695,💧 築底觀察,7.96,-103.49
2026-04-01,3437.TW,榮創,22.55,9.47,1338,💧 築底觀察,7.8,-0.51
2026-04-01,00631L.TW,元大台灣50正2,21.0,9.03,194646,💧 築底觀察,-10.35,-26.32
2026-04-01,2451.TW,創見,230.0,9.0,2181,💧 築底觀察,-4.5,-12.46
2026-04-01,2369.TW,菱生,30.25,7.46,24780,💧 築底觀察,-2.92,-0.88
2026-04-01,4764.TW,雙鍵,125.5,7.26,2546,💧 築底觀察,9.44,-5.21
2026-04-01,1711.TW,永光,38.95,7.15,4765,💧 築底觀察,1.39,-1.14
2026-04-01,4967.TW,十銓,213.0,7.04,7720,💧 築底觀察,-7.4,-9.77
2026-04-01,2408.TW,南亞科,211.0,6.3,121782,💧 築底觀察,5.98,-4.0
2026-04-01,4919.TW,新唐,94.5,6.18,14134,💧 築底觀察,6.83,-3.04
2026-04-01,8110.TW,華東,50.9,6.15,13025,💧 築底觀察,4.45,-0.81
2026-04-01,3189.TW,景碩,332.0,6.07,7138,💧 築底觀察,7.84,-10.58
2026-04-01,6141.TW,柏承,20.9,5.56,823,💧 築底觀察,-3.88,-1.31
2026-04-01,6205.TW,詮欣,53.6,5.51,1139,💧 築底觀察,-4.43,-1.51
2026-04-01,8088.TWO,品安,51.2,5.35,1731,💧 築底觀察,3.0,-1.29
2026-04-01,00947.TW,台新臺灣IC設計,23.11,5.19,3952,💧 築底觀察,5.81,-0.45
2026-04-01,00988A.TW,主動統一全球創新,12.44,4.98,23364,💧 築底觀察,8.67,-0.27
2026-04-01,6456.TW,GIS-KY,54.4,4.82,5028,💧 築底觀察,4.18,-2.62
2026-04-01,6861.TW,睿生光電,132.0,4.76,517,💧 築底觀察,0.89,-8.57
2026-04-01,3324.TWO,雙鴻,920.0,4.66,3387,💧 築底觀察,4.5,-25.7
2026-04-01,4931.TWO,新盛力,136.5,4.6,2516,💧 築底觀察,0.96,-1.14
2026-04-01,2340.TW,台亞,25.3,4.55,1694,💧 築底觀察,-5.15,-0.83
2026-04-01,6120.TW,達運,12.7,4.53,2623,💧 築底觀察,6.93,-0.17
2026-04-01,3135.TW,凌航,106.5,4.41,863,💧 築底觀察,-7.59,-6.36
2026-04-01,5536.TWO,聖暉*,718.0,4.36,1177,💧 築底觀察,8.13,-7.09
2026-04-01,3234.TWO,光環,86.3,4.35,1889,💧 築底觀察,5.91,-2.47
2026-04-01,3006.TW,晶豪科,156.5,4.33,3431,💧 築底觀察,-6.87,-7.54
2026-04-01,8111.TWO,立��,60.5,4.31,1019,💧 築底觀察,9.53,-0.67
2026-04-01,1717.TW,長興,60.0,4.17,6916,💧 築底觀察,6.72,-0.88
2026-04-01,2436.TW,偉詮電,61.1,4.09,2099,💧 築底觀察,7.01,-1.27
2026-04-01,6531.TW,愛普*,460.0,4.07,2862,💧 築底觀察,-5.47,-21.76
2026-04-01,2421.TW,建準,128.0,4.07,2600,💧 築底觀察,4.99,-2.34
2026-04-01,6546.TWO,正基,67.5,4.01,720,💧 築底觀察,9.74,-2.12
2026-04-01,8112.TW,至上,76.6,3.93,10707,💧 築底觀察,0.18,-2.63
2026-04-01,6290.TWO,良維,199.0,3.92,5084,💧 築底觀察,1.2,-6.45
2026-04-01,6126.TWO,信音,29.95,3.81,702,💧 築底觀察,5.67,-0.19
2026-04-01,2323.TW,中環,11.05,3.76,6120,💧 築底觀察,-2.32,-0.24
2026-04-01,6265.TWO,方土昶,37.35,3.75,2708,💧 築底觀察,-5.88,-1.41
2026-04-01,3028.TW,增你強,50.4,3.7,1696,💧 築底觀察,-2.32,-1.38
2026-04-01,3036.TW,文曄,225.0,3.69,10326,💧 築底觀察,5.86,-8.32
2026-04-01,8105.TW,凌巨,12.9,3.61,1084,💧 築底觀察,6.37,-0.12
2026-04-01,8150.TW,南茂,55.5,3.54,4998,💧 築底觀察,7.96,-1.16
2026-04-01,6168.TW,宏齊,23.65,3.5,3314,💧 築底觀察,-0.12,-0.46
2026-04-01,6770.TW,力積電,54.9,3.39,147690,💧 築底觀察,-5.68,-3.01
2026-04-01,6854.TW,錼創科技-KY創,141.0,3.3,660,💧 築底觀察,6.73,-1.86
2026-04-01,2327.TW,國巨*,251.5,3.29,11937,💧 築底觀察,7.25,-2.42
2026-04-01,1519.TW,華城,812.0,3.18,3428,💧 築底觀察,4.65,-18.1
2026-04-01,2495.TW,普安,34.2,3.17,3775,💧 築底觀察,-8.49,-0.71
2026-04-01,6215.TW,和椿,98.0,3.16,583,💧 築底觀察,4.62,-1.18
2026-04-01,3289.TWO,宜特,132.0,3.12,2110,💧 築底觀察,-2.45,-2.38
2026-04-01,4977.TW,眾達-KY,182.5,3.11,4522,💧 築底觀察,2.61,-5.11
2026-04-01,6191.TW,精成科,90.8,3.06,2137,💧 築底觀察,9.76,-0.32
2026-04-01,1815.TWO,富喬,98.7,3.03,29622,💧 築底觀察,9.04,-2.04
2026-04-01,2431.TW,聯昌,11.9,3.03,509,💧 築底觀察,4.47,0.01
2026-04-01,6757.TW,台灣虎航,50.6,2.95,1089,💧 築底觀察,-0.51,-0.01
2026-04-01,2363.TW,矽統,47.65,2.92,1871,💧 築底觀察,7.45,-0.43
2026-04-01,2457.TW,飛宏,24.75,2.91,1620,💧 築底觀察,7.48,-0.34
2026-04-01,2331.TW,精英,21.45,2.88,1070,💧 築底觀察,5.64,-0.13
2026-04-01,6903.TWO,巨漢,287.0,2.87,695,💧 築底觀察,6.82,-7.3
2026-04-01,9136.TW,巨騰-DR,8.7,2.84,1085,💧 築底觀察,-17.26,-0.58
2026-04-01,6207.TWO,雷科,50.7,2.84,686,💧 築底觀察,5.69,-0.61
2026-04-01,6197.TW,佳必琪,163.0,2.84,1655,💧 築底觀察,-5.46,-6.33
2026-04-01,8261.TW,富鼎,99.3,2.8,1030,💧 築底觀察,-0.12,-2.66
2026-04-01,2312.TW,金寶,22.15,2.78,7570,💧 築底觀察,3.25,-0.12
2026-04-01,2349.TW,錸德,13.1,2.75,2456,💧 築底觀察,-4.92,-0.2
2026-04-01,1785.TWO,光洋科,91.9,2.68,34896,💧 築底觀察,5.47,-2.08
2026-04-01,6209.TW,今國光,50.3,2.65,1283,💧 築底觀察,2.64,-0.59
2026-04-01,5469.TW,瀚宇博,81.8,2.63,1168,💧 築底觀察,9.43,0.0
2026-04-01,3376.TW,新日興,196.0,2.62,4045,💧 築底觀察,-3.72,-4.93
2026-04-01,2356.TW,英業達,41.1,2.62,12279,💧 築底觀察,9.36,-0.35
2026-04-01,3010.TW,華立,119.0,2.59,1613,💧 築底觀察,3.34,-2.81
2026-04-01,3029.TW,零壹,95.9,2.57,2006,💧 築底觀察,9.89,-1.5
2026-04-01,3508.TWO,位速,40.05,2.56,1004,💧 築底觀察,-6.61,-1.8
2026-04-01,2481.TW,強茂,88.6,2.55,13994,💧 築底觀察,-3.8,-2.79
2026-04-01,8155.TWO,博智,244.5,2.52,918,💧 築底觀察,-6.59,-6.05
2026-04-01,3033.TW,威健,32.6,2.52,2158,💧 築底觀察,-4.21,-0.42
2026-04-01,2342.TW,茂矽,28.8,2.49,516,💧 築底觀察,-1.62,-0.62
2026-04-01,5309.TWO,系統電,57.8,2.48,1856,💧 築底觀察,4.34,-0.25
2026-04-01,3035.TW,智原,144.5,2.48,1176,💧 築底觀察,5.06,-1.47
2026-04-01,3357.TWO,臺慶科,145.5,2.46,799,💧 築底觀察,4.19,-2.44
2026-04-01,2352.TW,佳世達,23.3,2.42,3558,💧 築底觀察,8.62,-0.11
2026-04-01,3535.TW,晶彩科,106.0,2.42,3189,💧 築底觀察,2.98,-3.9
2026-04-01,4956.TW,光鋐,32.35,2.37,2886,💧 築底觀察,-8.34,-1.15
2026-04-01,5864.TWO,致和證,23.85,2.36,979,💧 築底觀察,2.18,-0.39
2026-04-01,6907.TWO,雅特力-KY,109.0,2.35,573,💧 築底觀察,-14.5,-10.32
2026-04-01,3050.TW,鈺德,13.25,2.32,534,💧 築底觀察,0.09,-0.12
2026-04-01,4916.TW,事欣科,57.4,2.32,2210,💧 築底觀察,2.28,-0.64
2026-04-01,7822.TW,倍利科,1545.0,2.32,695,💧 築底觀察,9.51,-32.82
2026-04-01,8383.TWO,千附,44.25,2.31,527,💧 築底觀察,2.94,-0.36
2026-04-01,6269.TW,台郡,58.5,2.27,1144,💧 築底觀察,1.03,-0.29
2026-04-01,3450.TW,聯鈞,247.5,2.27,7914,💧 築底觀察,3.95,-6.5
2026-04-01,2316.TW,楠梓電,99.5,2.26,2762,💧 築底觀察,-0.34,-1.42
2026-04-01,1503.TW,士電,182.5,2.24,904,💧 築底觀察,7.04,-2.46
2026-04-01,6152.TW,百一,16.05,2.23,3964,💧 築底觀察,-2.75,-0.83
2026-04-01,6706.TW,惠特,115.0,2.22,3402,💧 築底觀察,1.75,-2.22
2026-04-01,6153.TW,嘉聯益,16.2,2.21,2550,💧 築底觀察,3.76,-0.19
2026-04-01,3090.TW,日電貿,92.5,2.21,1028,💧 築底觀察,5.85,-0.51
2026-04-01,8033.TW,雷虎,139.0,2.21,1403,💧 築底觀察,-2.04,-1.6
2026-04-01,3049.TW,精金,11.7,2.18,9524,💧 築底觀察,-13.49,-0.98
2026-04-01,3702.TW,大聯大,89.9,2.16,15912,💧 築底觀察,3.64,-1.99
2026-04-01,4934.TW,太極,16.65,2.15,795,💧 築底觀察,-0.81,-0.52
2026-04-01,5425.TWO,台半,53.3,2.11,1400,💧 築底觀察,-7.35,-1.27
2026-04-01,00929.TW,復華台灣科技優息,19.0,2.1,19959,💧 築底觀察,6.74,-0.17
2026-04-01,3413.TW,京鼎,295.0,2.08,1520,💧 築底觀察,3.8,-3.6
2026-04-01,6188.TWO,廣明,88.4,2.08,575,💧 築底觀察,4.35,-0.87
2026-04-01,2401.TW,凌陽,19.9,2.05,1567,💧 築底觀察,4.21,-0.14
2026-04-01,6202.TW,盛群,47.7,2.03,1220,💧 築底觀察,2.53,-1.24
2026-04-01,4763.TW,材料*-KY,42.9,2.02,2390,💧 築底觀察,-0.96,-0.23
2026-04-01,9105.TW,泰金寶-DR,5.55,2.02,5580,💧 築底觀察,8.11,-0.01
2026-04-01,2365.TW,昆盈,31.2,1.96,1079,💧 築底觀察,-2.21,-0.44
2026-04-01,6134.TWO,萬旭,28.85,1.94,570,💧 築底觀察,5.79,-0.3
2026-04-01,2413.TW,環科,50.1,1.93,2836,💧 築底觀察,-6.15,-1.58
2026-04-01,3016.TW,嘉晶,52.8,1.93,760,💧 築底觀察,-11.19,-2.05
2026-04-01,6761.TWO,穩得,159.0,1.92,512,💧 築底觀察,6.31,-3.17
2026-04-01,8064.TWO,東捷,64.5,1.9,6502,💧 築底觀察,-8.2,-1.73
2026-04-01,2478.TW,大毅,59.2,1.89,676,💧 築底觀察,-2.13,-1.43
2026-04-01,6125.TWO,廣運,54.4,1.87,826,💧 築底觀察,0.97,-0.73
2026-04-01,2324.TW,仁寶,27.45,1.86,34007,💧 築底觀察,-7.66,-0.86
2026-04-01,3707.TWO,漢磊,49.75,1.84,2261,💧 築底觀察,-12.77,-2.13
2026-04-01,4540.TW,全球傳動,41.9,1.82,630,💧 築底觀察,5.28,-0.63
2026-04-01,2010.TW,春源,25.2,1.82,1379,💧 築底觀察,9.85,-0.18
2026-04-01,3058.TW,立德,9.5,1.82,663,💧 築底觀察,-3.4,-0.1
2026-04-01,2374.TW,佳能,67.9,1.8,2017,💧 築底觀察,4.97,-0.23
2026-04-01,6179.TWO,亞通,24.0,1.69,753,💧 築底觀察,-2.92,-0.63
2026-04-01,5452.TWO,佶優,33.4,1.67,1983,💧 築底觀察,-4.13,-0.76
2026-04-01,2014.TW,中鴻,18.3,1.67,4131,💧 築底觀察,2.74,-0.08
2026-04-01,3019.TW,亞光,123.0,1.65,1189,💧 築底觀察,7.82,-0.32
2026-04-01,6233.TWO,旺玖,25.3,1.61,575,💧 築底觀察,-2.51,-0.73
2026-04-01,2404.TW,漢唐,834.0,1.58,2137,💧 築底觀察,1.58,-18.81
2026-04-01,3060.TW,銘異,28.9,1.58,1729,💧 築底觀察,-10.17,-0.72
2026-04-01,1809.TW,中釉,26.05,1.56,1829,💧 築底觀察,-11.07,-0.86
2026-04-01,1727.TW,中華化,49.25,1.55,2372,💧 築底觀察,6.51,-1.23
2026-04-01,6477.TW,安集,33.6,1.51,652,💧 築底觀察,-0.97,-0.66
2026-04-01,3581.TWO,博磊,67.8,1.5,524,💧 築底觀察,-3.51,-1.69
2026-04-01,2630.TW,亞航,47.7,1.49,697,💧 築底觀察,2.45,-0.24
2026-04-01,1514.TW,亞力,103.0,1.48,1892,💧 築底觀察,3.76,-1.96
2026-04-01,3701.TW,大眾控,56.5,1.44,2672,💧 築底觀察,-1.9,-1.46
2026-04-01,6603.TWO,富強鑫,21.2,1.44,763,💧 築底觀察,4.49,-0.0
2026-04-01,1513.TW,中興電,145.0,1.4,5921,💧 築底觀察,-1.83,-2.13
2026-04-01,3323.TWO,加百裕,33.05,1.38,556,💧 築底觀察,-8.06,-0.3
2026-04-01,6781.TW,AES-KY,998.0,1.32,727,💧 築底觀察,-9.77,-8.55
2026-04-01,4966.TWO,譜瑞-KY,482.0,1.26,741,💧 築底觀察,3.71,-3.23
2026-04-01,2034.TW,允強,20.3,1.25,664,💧 築底觀察,0.09,0.03
2026-04-01,3645.TW,達邁,73.1,1.25,3579,💧 築底觀察,-3.83,-2.3
2026-04-01,2006.TW,東和鋼鐵,68.6,1.18,2698,💧 築底觀察,5.54,-0.98
2026-04-01,1455.TW,集盛,8.72,1.16,517,💧 築底觀察,0.4,-0.12
2026-04-01,3022.TW,威強電,61.4,1.15,644,💧 築底觀察,-8.78,-0.68
2026-04-01,2464.TW,盟立,68.1,1.04,1667,💧 築底觀察,-8.46,-1.6
2026-04-01,8926.TW,台汽電,43.65,1.04,708,💧 築底觀察,6.28,-0.39
2026-04-01,8431.TWO,匯鑽科,58.8,1.03,776,💧 築底觀察,-7.09,-1.98
2026-04-01,4768.TWO,晶呈科技,440.0,1.03,1554,💧 築底觀察,-6.16,-10.94
2026-04-01,6173.TWO,信昌電,59.6,1.02,930,💧 築底觀察,2.05,-0.33
2026-04-01,4908.TWO,前鼎,101.5,1.0,2603,💧 築底觀察,-6.93,-3.33
2026-04-01,2329.TW,華泰,50.5,1.0,6437,💧 築底觀察,-11.12,-1.28
2026-04-01,2405.TW,輔信,15.4,0.98,1740,💧 築底觀察,0.29,-0.08
2026-04-01,6412.TW,群電,73.0,0.97,699,💧 築底觀察,6.97,-0.33
2026-04-01,6143.TWO,振曜,96.0,0.95,543,💧 築底觀察,1.17,-0.38
2026-04-01,9914.TW,美利達,65.5,0.92,1384,💧 築底觀察,9.06,0.25
2026-04-01,1721.TW,三晃,17.35,0.87,582,💧 築底觀察,-5.04,-0.39
2026-04-01,3580.TWO,友威科,69.7,0.87,606,💧 築底觀察,1.43,-1.06
2026-04-01,2492.TW,華新科,118.0,0.85,5676,💧 築底觀察,-3.43,-2.2
2026-04-01,4739.TW,康普,78.1,0.77,1702,💧 築底觀察,-2.07,-1.95
2026-04-01,6443.TW,元晶,41.15,0.73,29727,💧 築底觀察,-4.87,-1.73
2026-04-01,3048.TW,益登,34.7,0.73,1277,💧 築底觀察,-8.58,-0.93
2026-04-01,2646.TW,星宇航空,21.1,0.72,2733,💧 築底觀察,6.74,-0.02
2026-04-01,2889.TW,國票金,15.0,0.67,2422,💧 築底觀察,-21.3,-0.33
2026-04-01,6689.TW,伊雲谷,76.6,0.66,666,💧 築底觀察,0.56,-2.2
2026-04-01,1409.TW,新纖,15.55,0.65,3681,💧 築底觀察,-2.9,-0.17
2026-04-01,5328.TWO,華容,23.85,0.63,2471,💧 築底觀察,-4.55,-0.54
2026-04-01,4542.TWO,科嶠,164.5,0.61,732,💧 築底觀察,-10.46,-6.93
2026-04-01,2535.TW,達欣工,70.9,0.57,634,💧 築底觀察,-1.32,-0.7
2026-04-01,6415.TW,矽力*-KY,282.5,0.53,5072,💧 築底觀察,1.78,-1.25
2026-04-01,2634.TW,漢翔,47.05,0.53,2618,💧 築底觀察,-0.99,-0.37
2026-04-01,1536.TW,和大,49.45,0.51,1198,💧 築底觀察,6.31,0.1
2026-04-01,2547.TW,日勝生,10.55,0.48,1196,💧 築底觀察,-0.57,-0.08
2026-04-01,1307.TW,三芳,32.5,0.46,1211,💧 築底觀察,-1.75,-0.45
2026-04-01,9958.TW,世紀鋼,112.5,0.45,1155,💧 築底觀察,-6.18,-2.12
2026-04-01,3543.TW,州巧,47.35,0.42,1083,💧 築底觀察,-3.86,-0.75
2026-04-01,6142.TW,友勁,9.51,0.42,664,💧 築底觀察,-10.55,-0.12
2026-04-01,6234.TWO,高僑,28.0,0.36,775,💧 築底觀察,-9.83,-0.24
2026-04-01,2543.TW,皇昌,58.0,0.35,2514,💧 築底觀察,-2.5,-2.01
2026-04-01,2338.TW,光罩,43.45,0.35,2582,💧 築底觀察,-10.16,-1.7
2026-04-01,1337.TW,再生-KY,6.15,0.33,732,💧 築底觀察,8.35,-0.06
2026-04-01,1476.TW,儒鴻,331.0,0.3,2722,💧 築底觀察,8.68,-2.78
2026-04-01,2504.TW,國產,35.9,0.28,3490,💧 築底觀察,-12.4,-0.56
2026-03-31,2072.TWO,CWP,185.0,0.27,787,💧 築底觀察,1.97,-10.24
2026-04-01,2208.TW,台船,20.4,0.25,2994,💧 築底觀察,-6.35,-0.16
2026-04-01,1477.TW,聚陽,228.0,0.22,3494,💧 築底觀察,-2.27,-5.74
2026-04-01,3005.TW,神基,97.7,0.21,9441,💧 築底觀察,-8.85,-5.5
2026-04-01,8936.TWO,國統,50.9,0.2,2720,💧 築底觀察,-16.19,-0.87
2026-04-01,6244.TWO,茂迪,26.45,0.19,4693,💧 築底觀察,-5.31,-1.03
2026-04-01,6139.TW,亞翔,525.0,0.19,2652,💧 築底觀察,-21.72,-18.98
2026-04-01,9933.TW,中鼎,35.5,0.14,5196,💧 築底觀察,6.32,-0.39
2026-04-01,3680.TWO,家登,377.0,0.13,1104,💧 築底觀察,-6.84,-3.57
2026-04-01,3673.TW,TPK-KY,43.45,0.12,2387,💧 築底觀察,2.26,-0.4
2026-04-01,3209.TW,全科,41.5,0.12,2915,💧 築底觀察,3.05,-0.84
2026-03-31,5381.TWO,合正,26.47,0.0,844,💧 築底觀察,-0.89,-0.43
2026-04-01,2501.TW,國建,22.6,0.0,2008,💧 築底觀察,-9.72,-0.27
2026-04-01,4903.TWO,聯光通,44.85,-0.11,7847,💧 築底觀察,-1.09,-0.74
2026-04-01,3663.TWO,鑫科,68.8,-0.29,2291,💧 築底觀察,-6.99,-1.66
2026-04-01,6596.TWO,寬宏藝術,99.6,-0.4,931,💧 築底觀察,-7.47,-5.66
2026-04-01,5483.TWO,中美晶,107.0,-0.47,10172,💧 築底觀察,-12.66,-2.57
2026-04-01,4532.TW,瑞智,26.0,-0.57,1463,💧 築底觀察,0.47,-0.23
2026-04-01,2406.TW,國碩,32.5,-0.61,14110,💧 築底觀察,-13.67,-1.11
2026-04-01,6182.TWO,合晶,32.55,-0.61,6000,💧 築底觀察,-10.81,-0.48
2026-04-01,6282.TW,康舒,45.25,-0.77,15779,💧 築底觀察,4.47,-0.46
2026-04-01,8255.TWO,朋程,118.0,-0.84,502,💧 築底觀察,-16.58,-2.52
2026-03-31,8937.TWO,合騏,36.38,-1.03,936,💧 築底觀察,1.77,0.88
2026-04-01,2528.TW,皇普,24.65,-1.6,656,💧 築底觀察,0.66,-0.1
2026-04-01,6488.TWO,環球晶,413.5,-1.66,4944,💧 築底觀察,-5.73,-6.98
2026-04-01,2454.TW,聯發科,1465.0,-1.68,11636,💧 築底觀察,-6.05,-33.47
2026-04-01,8043.TWO,蜜望實,68.0,-1.88,991,💧 築底觀察,-11.05,-0.63
2026-04-01,8028.TW,昇陽半導體,177.5,-1.93,11875,💧 築底觀察,6.54,-3.06
2026-04-01,00674R.TW,期元大S&P黃金反1,5.28,-2.94,1854,💧 築底觀察,8.65,-0.03
2026-04-01,00641R.TW,富邦日本反1,4.18,-3.24,3347,💧 築底觀察,8.08,-0.02
2026-04-01,1786.TW,科妍,59.4,-4.96,1314,💧 築底觀察,6.29,-0.39
