日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-01,3481.TW,群創,25.05,5.03,328220,🚀 MJ低檔反彈,22.44,-0.49
2026-04-01,4956.TW,光鋐,32.35,2.37,2886,💧 築底觀察,-8.34,-1.15
2026-04-01,3049.TW,精金,11.7,2.18,9524,💧 築底觀察,-13.49,-0.98
2026-04-01,3702.TW,大聯大,89.9,2.16,15912,💧 築底觀察,3.64,-1.99
