代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,25.55,25.05,3000,26.25,3000,26.25,25.50,25.78,26.25,5812,-,
1269,乾杯,65.95,60.6,2000,61.7,5478,64.00,58.50,60.44,61.70,114144,-,
1271,晨暉生技,59.40,60.1,3000,60.8,1990,61.90,59.70,60.14,60.80,25723,-,
1293,利統,23.05,22.7,3000,23.45,3000,23.45,23.45,23.45,23.45,253,-,
1343,旭東環保,31.29,34.45,3000,35.5,2999,35.50,31.00,33.74,35.50,162958,-,
1480,東盟開發,8.02,8.12,20000,8.2,20000,8.03,7.97,8.00,8.00,21000,-,
1594,日高,7.87,7.6,10000,8.0,9998,8.00,8.00,8.00,8.00,2,-,
2071,震南鐵,34.22,33.85,3000,34.25,6000,35.50,33.50,33.94,34.00,95530,-,
2237,華德動能,33.08,30.8,3000,32.25,3000,33.45,30.35,31.13,31.60,497338,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,24.70,23.85,2999,24.6,2995,24.60,23.85,24.48,24.60,6,-,
2249,湧盛,102.27,100.0,2000,102.5,1900,103.00,100.00,101.54,102.50,31430,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,15.53,16.0,2100,16.3,4699,16.35,16.00,16.08,16.30,25211,-,
2255,凱銳光電,15.90,15.2,5000,15.85,4995,15.90,15.20,15.41,15.85,11422,-,
2256,歐特明,60.31,60.5,3000,62.0,3000,62.00,59.00,60.35,61.90,76403,-,
2644,中信造船,80.68,81.0,3000,82.0,3000,83.20,80.70,81.59,81.50,30525,-,
2733,維格餅家,10.70,10.55,10000,11.1,9999,11.10,10.70,10.70,11.10,4003,-,
2741,老四川,20.03,19.7,5000,20.1,1737,20.20,19.70,19.83,20.10,59902,-,
2758,路易莎咖啡,69.85,68.8,3000,72.0,2950,72.00,68.80,69.97,72.00,350,-,
2760,巨宇翔,11.85,10.95,5000,11.45,4999,11.85,10.95,11.33,11.45,6070,-,
2761,橘焱胡同,14.61,14.5,5000,15.1,5000,-,-,-,-,-,-,
2938,床的世界,25.00,24.4,3000,25.45,3000,25.00,24.30,24.52,24.60,6005,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.23,23.95,6000,24.45,3000,-,-,-,-,-,-,
2942,京站,35.56,34.7,2950,36.0,2999,36.05,34.70,34.75,36.00,52,-,
3097,拍檔,23.23,25.0,3000,26.2,2000,26.25,24.30,25.10,26.20,17502,-,
3117,年程,29.44,27.5,6000,28.8,1000,29.80,28.15,28.98,28.80,84342,-,
3184,微邦,13.15,13.0,10000,13.65,9604,14.20,12.60,13.67,13.65,91605,-,
3194,圓方科技,35.72,33.7,3000,35.2,3000,36.00,33.75,34.86,35.00,11711,-,
3473,智通聯網,84.01,82.1,3000,86.2,2999,88.00,83.90,84.12,86.20,22010,-,
3585,聯致,43.03,43.0,2470,44.15,6000,45.70,41.65,43.57,44.15,658258,-,
3595,山太士,1531.76,1570.0,2000,1625.0,2000,1650.00,1480.00,1565.85,1625.00,478908,115/07/31,上櫃審議會通過
3603,建祥國際,6.70,6.6,5000,6.9,5000,6.70,6.65,6.67,6.65,3000,-,
3633,云光,115.37,114.5,6000,117.5,2000,121.00,114.50,115.86,117.50,45121,-,
3644,凌嘉科,283.36,269.0,4000,274.5,2000,283.50,268.50,272.41,272.00,112642,-,
3659,百辰,19.15,18.25,10000,18.6,5000,18.40,18.25,18.34,18.40,12600,-,
3678,聯享,48.53,48.8,3000,49.1,3000,48.95,48.80,48.86,48.95,5001,-,
4115,善德生技,7.53,7.5,5000,7.81,4998,7.81,7.50,7.55,7.81,10002,-,
4117,普生,10.24,10.1,4000,10.45,4989,10.60,10.05,10.37,10.45,131647,-,
4150,優你康,4.00,4.06,10000,4.15,3000,4.80,3.86,4.26,4.15,839228,-,
4170,鑫品生醫,12.03,11.85,5000,12.3,4900,12.60,11.90,12.25,12.30,79100,-,
4172,因華,11.20,10.95,5000,11.35,5000,11.40,10.30,10.72,11.35,855905,-,
4186,尖端醫,8.83,8.61,10000,8.88,4900,9.11,8.41,8.68,8.88,147398,-,
4194,禾生技,6.20,5.94,10000,6.25,9980,6.25,5.94,6.06,6.25,43651,-,
4197,暐世,8.38,8.1,5000,8.51,8000,8.51,8.10,8.22,8.51,7000,-,
4431,敏成健康,17.44,17.0,3500,17.55,3998,17.55,16.95,17.14,17.55,26503,-,
4537,旭東,115.32,129.5,2000,132.5,4000,132.00,117.50,125.99,132.00,155669,115/07/09,送件申請上市
