代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6108.TW,競國,16.9,140,0,3,20260803,206,0,0,N/A,0.00%,🚨 外資提款
7631.TW,聚賢研發-創,132.5,-12,0,0,20260803,10,0,0,N/A,-4.33%,🚨 外資提款
5488.TWO,松普,12.7,-238,0,0,20260803,580,0,0,N/A,-4.87%,🚨 外資提款
8374.TW,羅昇,74.7,29,0,2,20260803,5,0,0,N/A,-4.23%,🚨 外資提款
1435.TW,中福,24.4,-1,0,0,20260803,0,0,0,N/A,-4.31%,🚨 外資提款
6918.TW,愛派司,70.4,0,0,0,20260803,0,0,0,N/A,-2.36%,🚨 外資提款
6231.TWO,系微,216.5,-30,0,8,20260803,47,0,0,N/A,-3.13%,🚨 外資提款
2374.TW,佳能,67.3,-2,2,-24,20260803,-1640,0,0,N/A,-1.17%,🚨 外資提款
8045.TW,達運光電,53.5,-12,0,6,20260803,229,0,0,N/A,-11.86%,🚨 外資提款
4770.TW,上品,214.0,-24,0,1,20260803,526,0,0,N/A,-4.04%,🚨 外資提款
2070.TWO,精湛,48.2,14,0,2,20260803,26,0,0,N/A,-7.13%,🚨 外資提款
6848.TWO,拉法醫,18.9,0,0,0,20260803,0,0,0,N/A,-2.83%,🚨 外資提款
1626.TW,艾美特-KY,9.81,-1,0,-1,20260803,0,0,0,N/A,-1.80%,🚨 外資提款
00867B.TWO,新光A-BBB電信債,30.23,-1,0,0,20260803,0,0,0,N/A,-1.43%,🚨 外資提款
3363.TWO,上詮,525.0,118,-100,8,20260803,1986,0,0,N/A,-12.21%,🚨 外資提款
2836.TW,高雄銀,11.95,1589,0,-34,20260803,737,0,0,N/A,-3.94%,🚨 外資提款
3171.TWO,炎洲流通,65.0,-2,0,0,20260803,0,0,0,N/A,0.15%,🚨 外資提款
6910.TWO,德鴻,24.4,-5,0,0,20260803,0,0,0,N/A,-0.81%,🚨 外資提款
1342.TW,八貫,98.1,-28,1,-6,20260803,-2,0,0,N/A,-10.82%,🚨 外資提款
3131.TWO,弘塑,2420.0,-146,-13,13,20260803,216,0,0,N/A,-11.35%,🚨 外資提款
7891.TWO,博研醫藥,25.2,0,0,0,20260803,0,0,0,N/A,-0.20%,🚨 外資提款
4728.TWO,雙美,383.0,1,0,0,20260731,0,0,0,N/A,0.00%,⏳ 買盤續航
8068.TWO,全達,17.3,46,0,0,20260803,24,0,0,N/A,-5.21%,🚨 外資提款
5516.TWO,雙喜,11.9,0,0,0,20260803,0,0,0,N/A,10.70%,🚨 外資提款
5309.TWO,系統電,50.5,500,5,109,20260803,166,0,0,N/A,-3.99%,🚨 外資提款
5489.TWO,彩富,41.0,-45,0,0,20260803,-8,0,0,N/A,-8.79%,🚨 外資提款
6222.TWO,立軒,21.0,1,0,0,20260803,0,0,0,N/A,1.94%,🚨 外資提款
2880.TW,華南金,43.05,-1590,2422,2112,20260803,-6527,0,0,N/A,3.99%,🚨 外資提款
00715L.TW,期街口S&P布蘭特油正2,42.84,-4,0,-2039,20260803,7952,0,0,N/A,-9.89%,🚨 外資提款
6589.TW,台康生技,46.1,-190,0,4,20260803,73,0,0,N/A,-2.02%,🚨 外資提款
1521.TW,大億,25.4,1,0,0,20260803,0,0,0,N/A,0.59%,🚨 外資提款
4536.TW,拓凱,165.0,78,-1,-1,20260803,121,0,0,N/A,-0.30%,🚨 外資提款
006208.TW,富邦台50,232.9,-427,0,-450,20260803,-81,0,0,N/A,0.06%,🚨 外資提款
3083.TWO,網龍,25.4,35,0,0,20260803,3,0,0,N/A,0.99%,🚨 外資提款
4953.TWO,緯軟,124.5,39,0,1,20260803,78,0,0,N/A,1.22%,🚨 外資提款
6467.TWO,泰合,111.5,0,0,0,20260803,0,0,0,N/A,-0.89%,🚨 外資提款
6971.TWO,惠民實業,25.9,-2,0,0,20260803,0,0,0,N/A,-3.18%,🚨 外資提款
2609.TW,陽明,50.8,3710,-30,-166,20260803,22768,0,0,N/A,-0.59%,🚨 外資提款
8201.TW,無敵,11.6,8,0,0,20260803,-1,0,0,N/A,-3.73%,🚨 外資提款
5425.TWO,台半,80.4,-1276,0,89,20260803,-24796,0,0,N/A,-2.90%,🚨 外資提款
7732.TW,金興精密,35.55,7,0,-17,20260803,1,0,0,N/A,-1.25%,🚨 外資提款
2357.TW,華碩,799.0,-1227,555,-28,20260803,4403,0,0,N/A,5.13%,🚨 外資提款
3169.TWO,亞信,99.0,40,7,1,20260803,110,0,0,N/A,-1.49%,🚨 外資提款
6269.TW,台郡,54.1,-157,3,75,20260803,-1059,0,0,N/A,0.00%,🚨 外資提款
3052.TW,夆典,10.55,105,0,2,20260803,-41,0,0,N/A,-1.40%,🚨 外資提款
8924.TWO,大田,53.5,-44,0,5,20260803,5,0,0,N/A,-5.98%,🚨 外資提款
6209.TW,今國光,69.8,753,0,231,20260803,-8591,0,0,N/A,0.87%,🚨 外資提款
8150.TW,南茂,77.6,554,0,-12,20260803,-377854,0,0,N/A,-13.68%,🚨 外資提款
2207.TW,和泰車,522.0,570,2,-5,20260803,1,0,0,N/A,4.82%,🚨 外資提款
2363.TW,矽統,49.85,-1636,0,-84,20260803,841,0,0,N/A,-8.70%,🚨 外資提款
4584.TWO,君帆,38.0,-4,0,0,20260803,0,0,0,N/A,-1.20%,🚨 外資提款
2852.TW,第一保,27.0,268,0,1,20260803,-5,0,0,N/A,0.75%,🚨 外資提款
3049.TW,精金,10.15,-273,0,-42,20260803,86,0,0,N/A,-5.14%,🚨 外資提款
2385.TW,群光,106.0,2010,1,20,20260803,3785,0,0,N/A,0.00%,🚨 外資提款
4523.TWO,永彰,25.3,48,0,0,20260803,11,0,0,N/A,2.02%,🚨 外資提款
1260.TWO,富味鄉,26.25,0,0,0,20260803,0,0,0,N/A,2.14%,🚨 外資提款
7704.TWO,明遠精密,55.4,0,0,0,20260803,0,0,0,N/A,3.75%,🚨 外資提款
6144.TWO,得利影,13.4,-2,0,0,20260803,0,0,0,N/A,-2.55%,🚨 外資提款
7770.TWO,君曜,39.8,-2,0,0,20260803,0,0,0,N/A,-2.69%,🚨 外資提款
6498.TWO,久禾光,72.2,77,0,0,20260803,40,0,0,N/A,-7.67%,🚨 外資提款
9908.TW,大台北,29.2,-126,0,12,20260803,57,0,0,N/A,-0.68%,🚨 外資提款
2801.TW,彰銀,25.4,8945,-38,3206,20260803,-10005,0,0,N/A,2.83%,🚨 外資提款
00655L.TW,國泰中國A50正2,33.55,20,0,-447,20260803,738,0,0,N/A,-4.93%,🚨 外資提款
2368.TW,金像電,872.0,-98,-862,59,20260803,2553,0,0,N/A,-2.57%,🚨 外資提款
4532.TW,瑞智,24.0,21,0,18,20260803,95,0,0,N/A,-1.64%,🚨 外資提款
2729.TWO,瓦城,162.0,-3,0,0,20260803,4,0,0,N/A,0.00%,🚨 外資提款
2611.TW,志信,13.45,-27,0,12,20260803,44,0,0,N/A,-3.24%,🚨 外資提款
6559.TWO,研晶,15.2,0,0,0,20260803,0,0,0,N/A,-2.25%,🚨 外資提款
6202.TW,盛群,58.7,505,0,-20,20260803,-597,0,0,N/A,10.13%,🚨 外資提款
6614.TW,資拓宏宇,35.9,-7,0,1,20260803,0,0,0,N/A,-6.87%,🚨 外資提款
8942.TWO,森鉅,36.9,-14,0,6,20260803,-23,0,0,N/A,-1.07%,🚨 外資提款
00998A.TWO,主動復華金融股息,17.89,68,0,245,20260803,1635,0,0,N/A,1.53%,🚨 外資提款
3236.TWO,千如,42.6,174,0,13,20260803,-6269,0,0,N/A,-0.35%,🚨 外資提款
00404A.TW,主動聯博動能50,9.27,1135,0,-1481,20260803,1029,0,0,N/A,-0.96%,🚨 外資提款
3580.TWO,友威科,74.2,99,0,0,20260803,39,0,0,N/A,-8.17%,🚨 外資提款
3217.TWO,優群,141.0,-151,0,-3,20260803,87,0,0,N/A,-7.24%,🚨 外資提款
2483.TW,百容,38.0,8,0,77,20260803,-2669,0,0,N/A,5.12%,🚨 外資提款
2601.TW,益航,6.24,-226,0,-7,20260803,-328,0,0,N/A,-4.00%,🚨 外資提款
