股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
3044,健鼎,374.00,3554,573.00,266.50,---,4.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3011,今皓,11.40,637,17.15,11.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00876,元大全球5G,84.55,230,107.70,37.15,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00676,富邦臺灣加權反1,5.86,11754,11.52,5.32,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4961,天鈺,153.50,411,188.00,135.00,📅 預告 (20260807),5.89%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2012,春雨,15.65,21,18.23,14.15,---,5.31%,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
8114,振樺電,215.00,1264,283.50,164.00,---,2.62%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,51.40,2,66.90,24.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
8028,昇陽半導體,260.50,1608,356.50,128.00,---,1.49%,進入盤整,連2日大漲,無,ADX 為 17.35 (低於 20),進入盤整
6972,博瑞達應材,23.50,0,31.40,22.70,---,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6443,元晶,24.95,5303,52.30,11.95,---,1.64%,進入盤整,連2日大漲,無,ADX 為 19.07 (低於 20),進入盤整
00990,主動元大AI新經濟,10.08,1285,10.08,9.99,---,---,貼軌運行,無,無,股價於高位貼軌 (10.08 > 1.5σ)，動能強勁,貼軌運行
2748,雲品,38.20,132,49.24,37.76,---,4.02%,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
6525,捷敏-KY,127.50,3102,221.00,67.50,---,5.85%,進入盤整,無,無,ADX 為 17.08 (低於 20),進入盤整
006205,富邦上証,40.65,442,42.30,32.28,---,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
6877,鏵友益,120.50,450,186.00,71.37,---,0.1%,進入盤整,連2日大漲,無,ADX 為 11.51 (低於 20),進入盤整
4582,聚恆-創,27.10,61,43.20,17.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
2758,路易莎咖啡,72.00,0,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
1802,台玻,47.55,31705,76.60,16.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7642,昶瑞機電,76.50,7,129.00,63.20,---,4.08%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
9938,百和,45.90,2761,60.40,42.10,---,5.67%,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
4442,竣邦-KY,65.40,400,72.60,45.46,---,5.25%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,42.26,1115,60.55,35.95,---,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
2408,南亞科,396.50,57981,505.00,40.55,---,0.32%,進入盤整,連2日大漲,無,ADX 為 9.92 (低於 20),進入盤整
2539,櫻花建,42.40,1309,57.09,33.20,---,0.83%,進入盤整,無,無,ADX 為 13.16 (低於 20),進入盤整
2504,國產,31.50,1743,40.05,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
5546,永固-KY,13.50,21,28.45,13.50,---,6.57%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3086,華義*,27.85,201,43.50,13.35,---,0.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,576.00,4385,600.00,273.50,📅 預告 (20260805),2.49%,進入盤整,無,無,ADX 為 9.74 (低於 20),進入盤整
3050,鈺德,11.20,387,15.30,10.65,---,3.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.03,1284,16.82,14.73,---,0.48%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
6591,動力-KY,44.30,96,98.76,42.30,---,3.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6176,瑞儀,86.20,7693,139.27,82.30,---,7.07%,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
6811,宏�硌穈T,221.00,169,263.00,182.50,---,3.86%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4544,春日,13.65,15,17.95,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
9949,琉園,23.15,20,36.70,15.58,---,8.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4510,高鋒,36.40,510,55.20,33.00,---,4.14%,進入盤整,無,無,ADX 為 16.73 (低於 20),進入盤整
6194,育富,29.70,15,39.65,29.20,---,5.78%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
6124,業強,24.80,26,37.95,23.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,133.05,2727,138.05,101.15,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
2101,南港,33.35,1573,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
00945,凱基美國非投等債,14.68,5026,14.68,13.02,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
4556,旭然,83.10,1380,132.50,22.45,---,1.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,30.45,351,40.65,29.60,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,38.45,0,72.50,31.85,---,1.56%,進入盤整,無,無,ADX 為 13.62 (低於 20),進入盤整
3081,聯亞,1790.00,666,3160.00,346.00,📅 預告 (20260812),0.14%,進入盤整,連2日大漲,無,ADX 為 13.44 (低於 20),進入盤整
9925,新保,40.35,404,40.60,37.79,---,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
8446,華研,85.10,52,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
00685,群益臺灣加權正2,10.56,302167,329.55,9.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1165.00,975,1395.00,442.00,📅 預告 (20260812),0.22%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,11.21,2758,11.45,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
6485,點序,59.20,349,124.50,50.00,---,0.96%,進入盤整,無,無,ADX 為 12.80 (低於 20),進入盤整
6294,智基,26.40,15,56.63,26.30,---,5.98%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
5403,中菲,92.00,130,118.35,84.50,---,5.04%,離開盤整 (向下),無,無,跌破布林下軌 (92.45),離開盤整 (向下)
6775,穎台科技,30.25,150,72.30,20.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00981,平衡凱基雙核收息,10.49,4181,10.58,9.91,---,0.67%,均線糾擺,無,無,MA 乖離率僅 0.05%,均線糾擺
5455,昇益,28.30,11,32.00,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
2374,佳能,67.30,3556,94.96,51.83,---,0.56%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6113,亞矽,21.55,100,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,11.75,27,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
6804,明係,17.40,184,24.20,15.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,26.50,15,31.10,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
2025,千興,11.90,310,15.30,9.01,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
6141,柏承,30.40,853,46.00,10.25,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,80.40,1223,135.00,60.01,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,186.50,219,215.00,170.00,---,3.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,118.00,372263,178.50,40.40,---,6.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3372,典範,15.25,403,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,95.90,569,166.50,87.60,---,0.76%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,17.35,33,24.75,17.05,---,3.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,247.50,677,439.50,170.00,📅 預告 (20260804),4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.10,45,20.75,14.00,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
8433,弘帆,53.30,5,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
00991,主動復華未來50,15.98,287066,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,19.80,233,28.45,18.80,---,5.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2417,圓剛,40.00,478,56.90,33.40,---,0.55%,進入盤整,無,無,ADX 為 16.33 (低於 20),進入盤整
2402,毅嘉,53.20,1643,77.70,37.13,---,4.8%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,156.50,3136,229.00,70.88,---,3.17%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,54.40,572,65.30,47.60,---,5.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6189,豐藝,47.20,398,65.30,42.50,---,5.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,162.00,37,249.00,140.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.62,103,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
8222,寶一,35.90,493,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,20.50,2,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
3499,環天科,13.00,18,21.35,12.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,5805.00,537,7354.87,994.00,---,1.5%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,74.40,417,133.50,57.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,35.85,9,87.00,34.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
3287,廣寰科,28.60,34,38.45,27.00,---,4.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6658,聯策,143.00,340,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 15.78 (低於 20),進入盤整
1232,大統益,153.50,282,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
2732,六角,64.00,11,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
2497,怡利電,45.65,585,66.80,37.76,---,4.88%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,8635.00,613,8655.00,2467.67,📅 預告 (20260807),1.1%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
7773,富禾生醫,26.75,1,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
3434,哲固,29.90,51,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
6913,鴻呈,124.50,122,156.00,105.00,📅 預告 (20260806),1.49%,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
00749,凱基新興債10+,31.12,102,32.43,27.64,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
3030,德律,286.50,1550,419.50,141.00,---,3.79%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,49.50,143,123.00,48.50,---,3.41%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,16.10,1,29.05,15.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9802,鈺齊-KY,72.00,410,112.32,71.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
3219,倚強科,60.80,160,109.50,44.55,---,0.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,32.97,30738,32.97,20.68,---,3.92%,貼軌運行,無,無,股價於高位貼軌 (32.97 > 1.5σ)，動能強勁,貼軌運行
7848,騏億鑫,323.50,13,529.00,279.50,---,---,進入盤整,無,無,ADX 為 17.35 (低於 20),進入盤整
4951,精拓科,78.90,291,140.00,63.70,---,4.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,92.00,2310,94.30,56.20,---,5.62%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.85%,均線糾擺
4537,旭東,131.00,148,200.00,31.07,---,---,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,41.00,6,55.80,35.15,---,1.58%,貼軌運行,無,無,股價於高位貼軌 (41.00 > 1.5σ)，動能強勁,貼軌運行
4167,松瑞藥,17.55,1015,21.85,16.70,---,2.15%,進入盤整,無,無,ADX 為 16.91 (低於 20),進入盤整
00641,富邦日本反1,3.81,1581,5.64,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
7842,天能綠電,76.00,127,220.71,76.00,---,---,離開盤整 (向下),無,無,跌破布林下軌 (77.26),離開盤整 (向下)
00912,中信臺灣智慧50,32.01,1126,35.82,17.83,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,56.40,165,96.22,56.40,---,1.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7689,大鵬科CLMX,171.00,109,309.31,155.39,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6617,共信-KY,79.90,451,117.50,60.20,---,---,進入盤整,連1日大漲,無,ADX 為 15.82 (低於 20),進入盤整
2412,中華電,139.00,10516,146.50,129.00,📅 預告 (20260805),3.72%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
8354,冠好,15.45,20,19.00,13.92,---,4.03%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,224.00,1087,343.50,127.73,---,3.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,31.45,21,36.20,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
6818,連騰,46.00,27,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,165.00,303,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.11%,均線糾擺
2901,欣欣,24.30,3,26.20,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
00944,野村趨勢動能高息,20.19,610,22.54,13.44,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4554,橙的,30.50,8,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
6023,元大期,84.70,973,89.84,68.46,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
6173,信昌電,160.00,1137,348.19,38.00,---,3.79%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,34.80,21,52.50,33.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,186.00,162186,194.00,109.50,📅 預告 (20260804),3.3%,貼軌運行,連2日大漲,無,股價於高位貼軌 (186.00 > 1.5σ)，動能強勁,貼軌運行
8930,青鋼,30.95,67,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
2464,盟立,147.50,6352,199.00,54.60,---,0.6%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,59.40,60,66.00,41.85,---,5.75%,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
7758,睿騰能源,40.00,11,58.20,35.05,---,---,離開盤整 (向下),無,無,跌破布林下軌 (40.12),離開盤整 (向下)
4765,磐采,11.90,7,31.15,11.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,38.45,41897,38.65,29.50,📅 預告 (20260813),3.51%,強勢突破 (軌外),無,無,股價衝破布林上軌 (38.45)，進入噴發段,強勢突破 (軌外)
2007,燁興,7.03,174,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
6842,瑞宇,65.00,61,161.50,31.05,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,4.10,820,11.40,3.73,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,5.53,167,11.30,5.02,---,---,進入盤整,連1日大漲,無,ADX 為 12.73 (低於 20),進入盤整
1725,元禎,29.90,40,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
006201,元大富櫃50,39.88,659,50.80,19.37,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.65,91,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,40.10,45,53.30,23.80,---,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
6116,彩晶,12.50,20065,22.70,6.69,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,240.00,55,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,52.60,198,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
6735,美達科技,63.30,97,145.00,42.95,---,3.61%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,24.30,9,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,25.80,168,52.00,21.20,---,---,進入盤整,連1日大漲,無,ADX 為 17.00 (低於 20),進入盤整
4568,科際精密,39.45,5,46.20,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
8923,時報,19.15,4,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
7789,開展,39.15,8,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
8068,全達,17.30,70,28.90,16.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,105.50,1217,203.00,101.00,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.35,240,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
006208,富邦台50,232.90,3774,257.45,114.99,---,2.38%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8932,智通*,93.60,2728,129.50,63.79,---,0.12%,進入盤整,連1日大漲,無,ADX 為 11.89 (低於 20),進入盤整
1709,和益,22.95,1375,28.10,16.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,39.85,37,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
2459,敦吉,64.00,96,67.20,55.67,---,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
4174,浩鼎,26.85,799,70.80,24.90,---,---,進入盤整,連1日大漲,無,ADX 為 19.22 (低於 20),進入盤整
00930,永豐ESG低碳高息,23.42,681,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
00861,元大全球未來通訊,84.75,61,97.50,43.48,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6597,立誠,62.00,1,83.44,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,93.10,552,193.00,54.00,---,1.09%,進入盤整,無,無,ADX 為 13.67 (低於 20),進入盤整
5276,達輝-KY,18.60,6,22.20,14.45,---,4%,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
1584,精剛,17.20,433,25.55,16.85,---,2.71%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,22.15,67,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
7562,博來科技,67.60,9,77.00,39.24,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,19.80,189,23.00,17.20,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (19.36)，進入噴發段,強勢突破 (軌外)
2885,元大金,68.00,30306,71.50,30.29,---,4.54%,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
6812,梭特,57.00,38,104.00,43.10,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,48.75,81,61.80,40.40,---,2.32%,進入盤整,無,無,ADX 為 15.34 (低於 20),進入盤整
8472,夠麻吉,68.30,13,106.50,48.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,43.10,234,68.80,38.28,---,5.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2929,淘帝-KY,5.60,144,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
4190,佐登-KY,25.50,4,34.95,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
6473,美賣*,6.80,27,17.00,5.96,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,13.05,17,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.80,376,20.60,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
7871,安立璽榮-KY,81.80,528,91.30,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
7792,安葆,200.00,87,406.00,180.50,---,3.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,50.85,45495,57.35,22.80,---,7.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,68.80,40,220.00,48.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,61.70,7652,85.40,25.85,📅 預告 (20260813),4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,48.25,7257,96.90,17.90,---,1.39%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,215.00,19,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.25,23,38.05,20.00,---,1.35%,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
4763,材料*-KY,49.85,10293,82.80,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
2535,達欣工,89.40,542,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
5464,霖宏,64.20,506,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,40.60,110,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
3284,太普高,20.65,188,30.32,15.35,---,3.22%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.20,30,21.40,15.00,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
1714,和桐,14.35,18788,22.75,7.49,---,2.54%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,33.10,2087,35.95,28.15,---,6.48%,貼軌運行,無,無,股價於高位貼軌 (33.10 > 1.5σ)，動能強勁,貼軌運行
3709,鑫聯大投控,73.90,607,92.90,36.10,---,2.78%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,28.45,5331,38.24,22.75,📅 預告 (20260810),4.16%,進入盤整,無,無,ADX 為 14.16 (低於 20),進入盤整
1568,倉佑,27.15,641,49.80,21.00,---,4.71%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
