代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.81,29.95,3000,31.45,3000,31.45,30.00,30.27,31.45,183197,-,
1269,乾杯,58.30,55.8,3000,58.5,2989,58.50,58.50,58.50,58.50,11,-,
1271,晨暉生技,59.91,59.3,15000,60.2,9000,60.40,59.30,59.90,59.80,60172,-,
1293,利統,23.07,23,6000,24.2,6000,24.20,23.10,23.38,24.20,4001,-,
1343,旭東環保,29.85,29.5,3000,29.75,3000,29.80,29.50,29.63,29.60,20124,-,
1480,東盟開發,7.95,7.68,5000,7.95,4000,7.95,7.95,7.95,7.95,1000,-,
1594,日高,7.79,7.79,10000,8.2,10000,-,-,-,-,-,-,
2071,震南鐵,33.36,32.5,3000,34,6000,34.00,31.00,31.80,32.55,141613,-,
2245,詠勝昌*,23.70,23.5,3000,24.05,6000,23.85,22.85,23.68,23.70,6181,-,
2249,湧盛,88.48,87.5,2000,89,3000,90.00,87.00,87.62,89.50,29502,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,25.47,27.4,5000,28.3,2999,28.60,25.65,26.85,28.30,795468,-,
2255,凱銳光電,14.45,16.8,6000,17.35,5000,17.00,14.55,15.57,16.80,194389,-,
2256,歐特明,83.29,76.7,5820,79.1,2999,82.40,74.50,77.22,79.10,285679,-,
2644,中信造船,75.97,75.2,6000,77.4,2990,78.90,75.70,76.95,77.40,51614,-,
2733,維格餅家,10.50,10,10000,10.5,9950,10.50,10.50,10.50,10.50,50,-,
2741,老四川,20.60,20,3000,20.7,5934,20.70,20.00,20.06,20.70,6166,-,
2758,路易莎咖啡,67.14,66,2000,67.8,3000,67.80,66.00,66.09,67.80,1183,-,
2760,巨宇翔,8.40,8.01,5000,8.29,5000,8.47,8.10,8.23,8.25,46004,-,
2761,橘焱胡同,12.55,13,1000,13.4,5000,13.10,12.80,12.98,13.00,48300,-,
2938,床的世界,22.74,21.85,3000,22.65,3000,23.05,21.80,22.23,22.10,37034,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,23.98,23.95,3000,24.1,6000,24.05,24.05,24.05,24.05,3000,-,
2942,京站,37.40,36.85,3000,38.65,3000,-,-,-,-,-,-,
3097,拍檔,24.35,24.4,3000,25.3,3000,25.55,24.30,24.43,25.50,18009,-,
3117,年程,28.76,27.8,3000,28.6,3000,29.00,27.55,28.27,28.60,85843,-,
3184,微邦,19.23,17.6,9000,18.45,9970,19.55,17.60,18.02,18.45,810400,-,
3194,圓方科技,31.21,30.9,5103,32.5,4900,32.50,30.90,31.43,32.50,4997,-,
3473,智通聯網,79.50,76.3,3000,79.5,3000,-,-,-,-,-,-,
3585,聯致,46.90,46.4,3000,47,1894,48.50,45.05,46.16,47.00,685353,-,
3595,山太士,1496.78,1400,1900,1420,5987,1495.00,1390.00,1414.23,1415.00,420698,115/08/26,櫃買中心同意上櫃契約
3603,建祥國際,6.39,6.17,5000,6.48,5000,6.47,6.45,6.46,6.45,2010,-,
3633,云光,143.91,143.5,5000,144.5,1998,145.00,141.00,142.66,144.00,19272,-,
3644,凌嘉科,312.92,293,4000,296.5,2000,314.00,290.00,295.23,294.00,230274,-,
3659,百辰,7.86,7.45,5000,7.6,10000,7.86,7.34,7.51,7.50,121463,-,
3678,聯享,49.93,49.85,1004,50.1,3000,50.80,49.80,50.31,49.85,48690,-,
4115,善德生技,7.49,7.38,4000,7.7,5000,7.70,7.38,7.59,7.70,3002,-,
4117,普生,9.23,9.05,4000,9.23,6999,9.57,9.00,9.20,9.23,52202,-,
4170,鑫品生醫,12.23,12.1,3500,12.45,4997,12.45,12.05,12.24,12.45,2538,-,
4172,因華,10.70,10.35,4000,10.75,5000,11.10,10.25,10.60,10.35,390536,-,
4186,尖端醫,7.00,6.83,5000,7.16,1998,7.16,6.82,7.00,7.16,52478,-,
4194,禾生技,7.42,7.11,5000,7.4,4800,7.58,7.07,7.26,7.40,88850,-,
4197,暐世,13.01,10.2,5000,10.55,5000,11.80,9.96,10.58,10.55,415925,-,
4431,敏成健康,20.31,20.05,3000,20.35,6000,20.55,20.00,20.20,20.35,63410,-,
4537,旭東,172.13,160.5,4800,162,4994,168.50,157.00,162.31,162.00,164550,115/07/09,送件申請上市
4544,春日,13.43,13.05,5000,13.3,4957,13.45,13.30,13.44,13.30,1045,-,
4553,盛復,15.53,15.4,5000,15.8,5000,15.75,15.50,15.56,15.75,4201,-,
4559,久裕興,8.71,8.37,4000,8.74,5000,8.65,8.37,8.60,8.37,16010,-,
4565,宏偉,135.07,134,2000,138,2000,138.00,134.50,135.61,138.00,45077,115/08/26,櫃買中心同意上櫃契約
4570,傑生,70.50,70.5,3000,70.6,4000,70.60,69.00,70.55,70.50,2001,-,
4573,高明鐵,620.48,619,2000,625,1999,649.00,606.00,625.56,625.00,1147912,-,
4575,銓寶,22.71,21.85,6000,22.7,5500,22.95,22.60,22.62,22.70,3610,-,
4587,寶元數控,41.36,40,3000,40.6,3000,41.00,40.00,40.40,40.50,30000,-,
4589,碩陽電機,33.40,31.8,6000,32,3000,33.00,31.85,32.13,32.00,17632,-,
4724,宣捷幹細胞,8.72,8.27,5000,8.69,4000,8.90,8.45,8.56,8.69,44399,-,
4732,彥臣,17.50,17.55,5000,17.9,4000,17.90,17.10,17.65,17.90,14006,-,
4738,大同精化,7.30,6.85,10000,7.19,9000,7.53,6.84,6.99,7.19,204778,-,
4765,磐采,16.14,15.7,4000,16.3,5000,15.70,15.70,15.70,15.70,1000,-,
4925,智微,128.46,122.5,6000,128,3000,128.00,118.50,122.37,124.00,220972,-,
4980,佐臻,38.40,36.3,3000,38.1,3000,40.00,36.30,38.02,38.10,62546,-,
5240,建騰,17.01,16.85,5000,17.5,4300,17.50,17.50,17.50,17.50,700,-,
5246,勵威,141.88,146,2000,149.5,2999,152.00,133.50,144.91,149.50,834663,-,
5248,景傳,32.84,31,1000,31.95,2900,32.10,30.25,30.83,31.00,152553,-,
5254,欣訊科技,39.47,38.45,5500,39.9,3000,39.65,38.40,38.92,38.45,23650,-,
5262,立達,43.29,43.85,1000,44.15,3000,44.05,42.55,43.76,43.85,76492,-,
5267,龍翩,48.85,45.1,3000,46.1,3000,48.20,44.95,45.72,45.50,92002,-,
5297,廣化,77.82,73.2,4750,73.9,4199,77.00,72.50,73.74,73.20,443884,-,
5859,遠壽,13.96,14.05,10000,14.15,10000,14.10,13.90,13.99,14.05,207986,-,
5863,瑞興銀,10.78,10.7,5000,11.05,10000,10.95,10.75,10.78,10.80,9052,-,
6027,德信,14.46,14.6,5000,15.3,10000,15.55,14.00,14.77,15.55,117559,-,
6035,悠遊卡,50.53,48.95,3000,51.2,3000,51.50,50.00,50.00,50.00,2101,-,
6407,相互,22.92,22.65,3000,22.9,5000,23.00,21.90,22.67,22.80,188926,-,
6428,淘米,38.97,32.85,3000,34.5,6000,36.45,31.40,33.01,34.45,220403,-,
6434,達輝光電,14.55,14.3,5000,14.9,5000,15.00,14.05,14.45,14.45,115891,-,
6467,泰合,244.94,284.5,4850,291.5,4514,292.00,237.00,267.16,291.50,3055601,115/05/28,證交所同意上市契約
6473,美賣*,6.22,6.3,5000,6.39,9995,6.39,6.11,6.29,6.39,207989,-,
6483,原創生醫,13.00,12.35,15000,12.9,9000,12.90,12.35,12.68,12.85,46067,-,
6493,雷虎生,37.09,38.55,3000,39.9,2999,40.00,37.50,38.61,39.90,72294,-,
6518,康科特,30.95,31.6,6000,32.6,3000,32.60,31.00,31.72,32.60,10243,-,
6536,碩豐,16.41,16.3,10000,16.8,4980,16.80,16.80,16.80,16.80,20,-,
6539,麗彤,41.05,39,5500,41.05,5990,41.05,39.00,39.04,41.05,510,-,
6543,普惠醫工,17.75,17.55,5000,18,4000,18.00,18.00,18.00,18.00,1000,-,
6549,景凱,6.72,6.57,1609,6.88,4999,6.88,6.57,6.75,6.78,80396,-,
6555,榮炭,15.05,13.8,5000,13.95,2950,15.00,13.85,14.24,13.95,184992,-,
6559,研晶,16.51,15.95,5000,16.7,9999,16.70,15.90,16.53,16.70,7805,-,
6563,映智,19.88,19.7,5000,20.25,6999,20.30,18.40,19.47,20.25,247655,-,
6564,安特羅,15.47,15.35,5000,15.85,5000,15.95,15.25,15.32,15.40,86362,-,
6565,物聯,18.35,17.1,5000,17.5,8900,18.60,16.85,17.70,17.50,95104,-,
6572,博錸,7.21,6.95,5000,7.29,4000,7.53,6.85,7.16,7.29,280948,-,
6580,台睿,12.61,12.7,5000,13.05,5000,13.10,12.60,12.93,13.05,141514,-,
6583,友松,11.05,11.05,5000,11.55,10000,-,-,-,-,-,-,
6586,醣基,102.10,99.6,3000,100.5,2995,102.50,99.00,100.27,100.50,348069,-,
6595,光禹國際,29.50,28.8,3000,30,3000,30.00,30.00,30.00,30.00,1,-,
6599,普達系統,38.30,38.2,3000,38.5,3000,-,-,-,-,-,115/07/31,送件申請上櫃
6604,儒億,31.05,30.15,1000,30.65,3000,31.95,29.50,30.33,30.65,158319,115/07/02,櫃買中心同意上櫃契約
6610,安成生技,41.12,40.1,3000,41,5980,41.50,39.60,40.28,41.00,828241,-,
6618,永虹先進,16.81,15.55,10000,16.25,9999,16.90,15.60,16.24,16.25,828347,-,
6621,華宇藥,11.33,11.2,5000,11.6,10000,11.55,11.20,11.52,11.55,10171,-,
6622,百聿數碼,6.94,6.94,5000,7.27,8939,7.27,7.27,7.27,7.27,1061,-,
6634,欣耀,49.77,49.9,3000,51,5932,51.00,47.55,48.76,51.00,59433,-,
6638,沅聖,44.35,43.7,3000,45.5,3000,45.95,43.95,44.30,45.00,79001,-,
6639,源大環能,3.85,3.49,5000,3.66,5000,3.87,3.50,3.66,3.57,194000,-,
6648,斯其大,14.98,14.3,4998,15,15000,14.95,14.30,14.88,14.85,34002,-,
6650,帝圖,28.77,28.6,2800,30,2800,30.00,28.50,29.50,30.00,621,-,
6659,天明製藥,22.14,21.1,3000,22.05,2999,23.60,19.90,21.38,22.05,462195,-,
6665,康聯生醫,18.00,16.95,5000,17.65,5000,17.65,17.20,17.35,17.65,10021,-,
6673,和詮,17.21,16.2,5000,16.5,4989,17.25,16.25,16.49,16.50,169948,-,
6676,祥翊,11.37,11.2,5000,11.45,9999,11.75,11.10,11.34,11.45,136347,-,
6677,瑩碩生技,16.63,16.6,10000,17,9897,17.00,16.55,16.60,17.00,9104,-,
6682,華旭先進,39.39,35.05,10000,36.25,10000,39.95,35.05,36.04,35.55,681235,-,
6696,仁新*,166.48,161.5,8999,162.5,9999,169.00,150.00,160.11,161.50,15276233,-,
6704,國璽幹細胞,20.22,20.1,3000,20.5,3000,20.65,19.20,20.01,20.50,69805,-,
6705,振躍精密,99.71,98,3000,99.9,2798,100.00,96.60,99.04,99.90,12075,-,
6707,富基電通,36.49,34.7,3000,35.45,1500,36.75,34.55,35.44,35.45,166357,-,
6709,昱厚生技,24.20,24,1000,24.55,2998,24.55,24.00,24.08,24.55,4002,-,
6723,傑智環境,33.39,32.85,3000,34.45,3000,34.90,33.25,33.37,33.30,17663,-,
6729,機光科技,48.80,47.5,3000,49.7,2995,50.50,48.00,48.95,49.70,44735,-,
6734,安盛生,5.74,7.13,5000,7.48,2000,7.90,5.70,7.00,7.48,1667354,-,
6737,秀育,25.48,25.95,2815,27,4498,27.00,25.95,26.55,27.00,7277,-,
6738,鼎恒,78.40,76.9,5000,78.6,4000,78.70,77.00,78.02,78.60,40001,-,
6744,豐技生技,15.02,14.9,5000,15.5,9997,15.50,14.90,15.25,15.50,14213,-,
6748,亞果生醫,175.06,175.5,6000,177.5,2773,184.50,174.50,179.57,177.50,432748,-,
6750,泰創工程,57.80,56.8,3000,58.6,2998,59.20,56.80,57.64,58.60,189813,-,
6755,連鋐科技,10.99,10.75,4188,11.1,10000,10.85,10.75,10.78,10.75,29213,-,
6758,冠亞,29.72,30,2728,30.05,5000,30.05,29.65,29.83,30.00,11046,-,
6775,穎台科技,40.56,39.55,3000,40.15,6000,40.10,38.35,38.79,39.55,268810,-,
6780,學習王,39.83,39.8,5000,41.8,3000,39.80,39.80,39.80,39.80,1000,-,
6784,天凱科技,17.80,17.1,5000,17.6,4990,18.15,17.20,17.34,17.60,22348,-,
6786,芯測,50.24,49.05,3000,51.4,1000,51.40,47.50,50.16,51.40,91699,-,
6787,晶瑞光,27.83,25.85,6000,26.55,3998,27.50,25.90,26.15,26.55,1144908,-,
6793,天力離岸,6.16,6.15,3000,6.42,4999,6.80,6.00,6.38,6.42,520092,-,
