id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,2830.0,🟡 預警 (⚠️ 乖離過高),196.05,9,66.67,[P:0.95/8.0] [📈 穩定] 乖離率 11.1% 謹慎追價
8046.TW,南電,1070.0,☁️ 觀望,154.62,10,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6640.TWO,均華,1210.0,💎 持股,123.4,7,71.43,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3037.TW,欣興,994.0,☁️ 觀望,101.67,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
3189.TW,景碩,827.0,☁️ 觀望,95.79,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3363.TWO,上詮,714.0,💎 持股,81.95,10,50.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3030.TW,德律,266.5,☁️ 觀望,79.35,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
6196.TW,帆宣,535.0,💎 持股,74.97,10,50.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
4979.TWO,華星光,571.0,❄️ 賣出,62.67,13,38.46,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
3583.TW,辛耘,713.0,❄️ 賣出,49.87,9,55.56,[📈 標準 V3] [P:0.95/8.0] [📉 轉弱] 趨勢轉弱(強制)
3455.TWO,由田,229.0,☁️ 觀望,38.05,8,12.5,[P:0.95/8.0] [🚀 極強] 等待機會
