id,name,price,signal,pnl,count,win_rate,reason
VHM.VN,VHM.VN,72000.0,🟡 預警 (🚀 盤整突破),97.49,6,83.33,[P:0.85/5.0] [📈 穩定] 離開盤整區
VPB.VN,VPB.VN,26950.0,🟡 預警 (🚀 盤整突破),85.0,6,33.33,[P:1.0/5.0] [📈 穩定] 離開盤整區
VIC.VN,VIC.VN,243300.0,🟡 預警 (⚠️ 乖離過高),72.39,2,100.0,[P:0.95/5.0] [📈 穩定] 乖離率 6.1% 謹慎追價
PLX.VN,PLX.VN,35200.0,☁️ 觀望,51.34,8,37.5,[P:0.93/5.0] [🚀 極強] 等待機會
LPB.VN,LPB.VN,46700.0,☁️ 觀望,51.23,5,80.0,[P:0.96/5.0] [📉 轉弱] 等待機會
MBB.VN,MBB.VN,19750.0,☁️ 觀望,50.5,6,66.67,[P:0.85/5.0] [📉 轉弱] 等待機會
BID.VN,BID.VN,35600.0,☁️ 觀望,36.66,6,50.0,[P:0.99/5.0] [📉 轉弱] 等待機會
E1VFVN30.VN,E1VFVN30.VN,34850.0,❄️ 賣出,34.43,10,50.0,[📈 標準 V3] [P:0.85/5.0] [📈 穩定] 趨勢轉弱(強制)
VCB.VN,VCB.VN,58200.0,☁️ 觀望,19.53,3,66.67,[P:0.85/5.0] [📉 轉弱] 等待機會
FRT.VN,FRT.VN,137000.0,☁️ 觀望,18.41,3,66.67,[P:0.85/5.0] [📉 轉弱] 等待機會
HPG.VN,HPG.VN,21300.0,☁️ 觀望,14.31,1,100.0,[P:1.01/5.0] [📈 穩定] 等待機會
FUEVFVND.VN,FUEVFVND.VN,33520.0,❄️ 賣出,13.02,8,50.0,[📈 標準 V3] [P:0.85/5.0] [📉 轉弱] 趨勢轉弱(強制)
VID.VN,VID.VN,4550.0,🟡 預警 (🚀 盤整突破),1.17,5,60.0,[P:0.99/5.0] [📉 轉弱] 離開盤整區
SSI.VN,SSI.VN,20300.0,☁️ 觀望,0.57,1,100.0,[P:1.0/5.0] [📈 穩定] 等待機會
BCM.VN,BCM.VN,38850.0,☁️ 觀望,0,0,0,[P:1.01/5.0] [📉 轉弱] 等待機會
MWG.VN,MWG.VN,71300.0,☁️ 觀望,0,0,0,[P:1.01/5.0] [📉 轉弱] 等待機會
VNM.VN,VNM.VN,59900.0,☁️ 觀望,0,0,0,[P:1.01/5.0] [📉 轉弱] 等待機會
FPT.VN,FPT.VN,72700.0,🟡 預警 (🚀 盤整突破),-0.1,1,0.0,[P:1.0/5.0] [📈 穩定] 離開盤整區
VJC.VN,VJC.VN,124700.0,☁️ 觀望,-0.38,1,0.0,[P:1.0/5.0] [📈 穩定] 等待機會
HVN.VN,HVN.VN,21200.0,☁️ 觀望,-0.56,3,33.33,[P:0.85/5.0] [📉 轉弱] 等待機會
GMD.VN,GMD.VN,74600.0,☁️ 觀望,-1.46,1,0.0,[P:1.01/5.0] [📉 轉弱] 等待機會
HDB.VN,HDB.VN,26800.0,❄️ 賣出,-6.73,5,20.0,[📈 標準 V3] [P:0.99/5.0] [📈 穩定] 趨勢轉弱(強制)
GEE.VN,GEE.VN,62000.0,☁️ 觀望,-14.84,1,0.0,[P:0.85/5.0] [📉 轉弱] 等待機會
VHC.VN,VHC.VN,50200.0,☁️ 觀望,-16.91,8,25.0,[P:0.85/5.0] [📉 轉弱] 等待機會
