代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
009802.TW,富邦旗艦50,19.92,2841,0,1633,20260623,-5214,7515,12729,-1.4x,1.01%,▲ 順勢追意
8033.TW,雷虎,141.0,2900,0,-535,20260623,566,12697,12131,22.4x,9.30%,▲ 順勢追意
8086.TWO,宏捷科,159.5,-388,0,-32,20260623,-2720,8968,11688,-3.3x,2.24%,▲ 順勢追意
8390.TWO,金益鼎,113.5,179,0,10,20260623,-10825,636,11461,-0.1x,-2.99%,★ 壓低偷買
9910.TW,豐泰,71.4,141,-541,-6,20260623,-8645,2487,11133,-0.3x,-9.73%,★ 壓低偷買
00984D.TW,主動聯博全球非投,10.09,-2151,0,-9733,20260623,-2336,8193,10530,-3.5x,0.10%,★ 壓低偷買
8110.TW,華東,58.5,3330,0,303,20260623,2180,12595,10414,5.8x,1.74%,▲ 順勢追意
00910.TW,第一金太空衛星,62.3,-61,0,359,20260623,-4058,5843,9901,-1.4x,-11.57%,★ 壓低偷買
00961.TW,FT臺灣永續高息,12.72,-468,0,-2117,20260623,-7948,1360,9309,-0.2x,-0.55%,★ 壓低偷買
8215.TW,明基材,30.0,1309,-10,-2,20260623,-4754,4440,9195,-0.9x,-1.80%,★ 壓低偷買
1477.TW,聚陽,215.0,369,-1785,-41,20260623,-235,8574,8809,-36.5x,-1.38%,★ 壓低偷買
1326.TW,台化,52.5,10089,-1,862,20260623,367,8531,8163,23.2x,1.74%,▲ 順勢追意
00931B.TWO,統一美債20年,13.57,4662,0,-1715,20260623,-3718,3623,7342,-1.0x,0.15%,★ 壓低偷買
7712.TWO,博盛半導體,200.0,192,0,-6,20260623,0,7030,7030,新進貨,30.72%,▲ 順勢追意
00894.TW,中信小資高價30,50.5,427,0,549,20260623,-5045,1929,6975,-0.4x,2.83%,▲ 順勢追意
8064.TWO,東捷,156.0,1066,0,15,20260623,6232,13132,6899,2.1x,11.83%,▲ 順勢追意
00857B.TWO,永豐20年美公債,23.47,1819,0,-1143,20260623,-4953,1924,6878,-0.4x,0.26%,★ 壓低偷買
00996A.TW,主動兆豐台灣豐收,15.85,-11,0,1331,20260623,15739,22611,6872,1.4x,3.06%,▲ 順勢追意
1312.TW,國喬,13.8,1264,0,151,20260623,1429,8294,6864,5.8x,8.66%,▲ 順勢追意
00865B.TW,國泰US短期公債,48.15,1077,0,-1462,20260623,-3552,3306,6858,-0.9x,0.40%,★ 壓低偷買
1210.TW,大成,54.6,-202,111,5,20260623,-6545,154,6699,-0.0x,-2.15%,★ 壓低偷買
1905.TW,華紙,16.75,-1118,0,601,20260623,945,7631,6685,8.1x,29.84%,▲ 順勢追意
1582.TW,信錦,90.5,26,0,-28,20260623,-5822,745,6567,-0.1x,2.03%,▲ 順勢追意
00986D.TWO,主動復華金融債息,14.74,154,0,434,20260623,-5412,1043,6455,-0.2x,0.20%,★ 壓低偷買
8016.TW,矽創,320.5,1063,22,91,20260623,-573,5469,6043,-9.5x,16.97%,▲ 順勢追意
8027.TWO,鈦昇,237.0,-266,0,13,20260623,-4291,1549,5841,-0.4x,-0.84%,★ 壓低偷買
00992A.TW,主動群益科技創新,18.95,18844,0,14556,20260623,65168,70855,5687,1.1x,3.89%,▲ 順勢追意
8996.TW,高力,1450.0,482,-582,23,20260623,-629,4957,5586,-7.9x,15.54%,▲ 順勢追意
00764B.TWO,群益25年美債,27.84,3192,0,-389,20260623,-2172,3269,5441,-1.5x,0.18%,★ 壓低偷買
00678.TW,群益那斯達克生技,36.87,114,0,-112,20260623,-2861,2244,5105,-0.8x,1.24%,▲ 順勢追意
00950B.TWO,凱基A級公司債,14.12,1091,0,-1636,20260623,-4579,517,5097,-0.1x,-0.21%,★ 壓低偷買
00694B.TWO,富邦美債1-3年,41.65,237,0,-228,20260623,-3673,995,4668,-0.3x,0.19%,★ 壓低偷買
8074.TWO,鉅橡,73.0,726,0,64,20260623,-2237,2107,4345,-0.9x,1.11%,▲ 順勢追意
00969B.TWO,元大零息超長美債,8.52,-20,0,278,20260623,-4116,223,4340,-0.1x,0.83%,▲ 順勢追意
1563.TW,巧新,69.7,138,0,-6,20260623,-825,3459,4284,-4.2x,8.91%,▲ 順勢追意
8255.TWO,朋程,199.5,909,0,-24,20260623,-1151,2928,4079,-2.5x,9.02%,▲ 順勢追意
7777.TWO,能率亞洲,41.5,118,0,-13,20260623,672,4637,3964,6.9x,5.46%,▲ 順勢追意
009815.TWO,大華美國MAG7+,11.06,2,0,8258,20260623,-1377,2530,3907,-1.8x,-1.43%,★ 壓低偷買
1710.TW,東聯,13.5,1193,0,-98,20260623,-3761,49,3811,-0.0x,-1.82%,★ 壓低偷買
00772B.TWO,中信高評級公司債,33.72,1462,0,214,20260623,-3241,562,3803,-0.2x,-0.41%,★ 壓低偷買
00958B.TWO,永豐ESG銀行債15+,9.35,232,0,416,20260623,-3112,507,3620,-0.2x,-0.21%,★ 壓低偷買
00675L.TW,富邦臺灣加權正2,351.8,127,0,299,20260623,505,3993,3488,7.9x,7.96%,▲ 順勢追意
00637L.TW,元大滬深300正2,21.86,431,0,14687,20260623,5022,8398,3375,1.7x,-0.09%,★ 壓低偷買
8476.TW,台境*,23.0,-228,0,-1,20260623,-1316,1836,3152,-1.4x,16.75%,▲ 順勢追意
9958.TW,世紀鋼,116.0,1033,0,111,20260623,-2448,557,3006,-0.2x,5.45%,▲ 順勢追意
00930.TW,永豐ESG低碳高息,26.11,1031,0,-747,20260623,-970,1797,2768,-1.9x,5.54%,▲ 順勢追意
8040.TWO,九暘,114.0,9,0,29,20260623,-285,2425,2710,-8.5x,17.53%,▲ 順勢追意
00885.TW,富邦越南,18.98,629,0,1672,20260623,-1014,1540,2554,-1.5x,3.89%,▲ 順勢追意
00662.TW,富邦NASDAQ,121.5,-737,0,-1430,20260623,-785,1698,2484,-2.2x,-0.78%,★ 壓低偷買
00985A.TW,主動野村台灣50,22.56,1649,0,2522,20260623,265,2632,2367,9.9x,2.64%,▲ 順勢追意
8183.TWO,精星,32.35,303,0,0,20260623,-2266,91,2357,-0.0x,-2.71%,★ 壓低偷買
1313.TW,聯成,11.45,3321,0,26,20260623,915,3233,2318,3.5x,3.62%,▲ 順勢追意
00673R.TW,期元大S&P原油反1,15.05,-20,0,4887,20260623,8613,10871,2258,1.3x,7.65%,▲ 順勢追意
00995A.TW,主動中信台灣卓越,18.32,891,0,1467,20260623,56,2290,2234,40.8x,2.52%,▲ 順勢追意
00719B.TWO,元大美債1-3,30.96,575,0,-1114,20260623,-1013,1131,2145,-1.1x,0.13%,★ 壓低偷買
8358.TWO,金居,657.0,808,1207,-1069,20260623,1943,4002,2059,2.1x,5.29%,▲ 順勢追意
1717.TW,長興,71.7,1839,5,341,20260623,-287,1764,2051,-6.1x,0.70%,▲ 順勢追意
1810.TW,和成,20.05,959,0,-8,20260623,-1330,624,1955,-0.5x,-1.96%,★ 壓低偷買
8044.TWO,網家,29.65,-443,0,-1,20260623,-537,1333,1871,-2.5x,1.54%,▲ 順勢追意
00740B.TWO,富邦全球投等債,38.73,1,0,-3278,20260623,-1561,105,1666,-0.1x,-0.41%,★ 壓低偷買
00982D.TW,主動富邦動態入息,9.93,0,0,-8,20260623,-1657,1,1659,-0.0x,-0.40%,★ 壓低偷買
1218.TW,泰山,17.85,-217,0,0,20260623,-1619,7,1626,-0.0x,-0.56%,★ 壓低偷買
00633L.TW,富邦上証正2,52.85,66,0,701,20260623,-747,760,1507,-1.0x,-0.28%,★ 壓低偷買
8069.TWO,元太,196.0,-1668,26,10,20260623,632,2121,1489,3.4x,-2.24%,★ 壓低偷買
00722B.TWO,群益投資級電信債,36.23,-22,0,35,20260623,-1407,43,1450,-0.0x,-0.52%,★ 壓低偷買
00655L.TW,國泰中國A50正2,36.81,-28,0,718,20260623,-688,752,1440,-1.1x,-0.59%,★ 壓低偷買
00685L.TW,群益臺灣加權正2,318.55,23,0,-1734,20260623,-1002,309,1311,-0.3x,7.64%,▲ 順勢追意
8438.TW,昶昕,101.0,-112,0,0,20260623,53,1328,1274,24.7x,22.42%,▲ 順勢追意
8071.TWO,能率網通,27.0,-386,0,-10,20260623,2542,3780,1237,1.5x,0.19%,★ 壓低偷買
1762.TW,中化生,37.5,85,0,1,20260623,-978,174,1153,-0.2x,6.08%,▲ 順勢追意
00676R.TW,富邦臺灣加權反1,5.41,95,0,-2180,20260623,-762,311,1074,-0.4x,-3.91%,★ 壓低偷買
00952.TW,凱基台灣AI50,18.62,406,0,663,20260623,-186,807,993,-4.3x,1.14%,▲ 順勢追意
7610.TW,聯友金屬-創,2415.0,-3,0,-9,20260623,325,1305,980,4.0x,38.40%,▲ 順勢追意
8299.TWO,群聯,2430.0,-901,-12,117,20260623,-909,44,954,-0.0x,4.74%,▲ 順勢追意
7722.TW,LINEPAY,306.0,-32,0,-1,20260623,-894,28,922,-0.0x,-6.42%,★ 壓低偷買
00940.TW,元大台灣價值高息,12.69,6751,0,10463,20260623,162,1034,871,6.4x,2.09%,▲ 順勢追意
1308.TW,亞聚,13.6,49,0,31,20260623,-357,420,777,-1.2x,1.12%,▲ 順勢追意
8076.TWO,伍豐,25.2,194,0,1,20260623,277,991,713,3.6x,-5.79%,★ 壓低偷買
7795.TW,長廣,431.5,276,0,39,20260623,-99,571,670,-5.8x,14.76%,▲ 順勢追意
1229.TW,聯華,41.7,-809,-1,-5,20260623,-93,539,633,-5.7x,-0.12%,★ 壓低偷買
8171.TWO,天宇,21.45,47,0,0,20260623,-594,36,631,-0.1x,2.39%,▲ 順勢追意
00733.TW,富邦臺灣中小,76.15,6,0,483,20260623,950,1556,605,1.6x,3.04%,▲ 順勢追意
00700.TW,富邦�琤肭磪�,15.69,285,0,-165,20260623,207,800,593,3.9x,-7.21%,★ 壓低偷買
1455.TW,集盛,9.4,-1013,0,17,20260623,43,613,569,14.2x,-5.91%,★ 壓低偷買
1434.TW,福懋,16.6,1463,-1,6,20260623,393,945,552,2.4x,-0.90%,★ 壓低偷買
1529.TW,樂事綠能,22.95,541,0,1,20260623,-34,512,547,-14.7x,-1.08%,★ 壓低偷買
00852L.TW,國泰美國道瓊正2,33.65,110,0,-146,20260623,0,512,511,新進貨,-1.00%,★ 壓低偷買
8222.TW,寶一,35.5,199,0,-1,20260623,-189,259,449,-1.4x,0.57%,▲ 順勢追意
6994.TW,富威電力,51.3,120,0,1,20260623,101,540,438,5.3x,-10.16%,★ 壓低偷買
8103.TW,瀚荃,97.4,-123,0,11,20260623,-179,252,431,-1.4x,0.83%,▲ 順勢追意
00768B.TWO,復華20年美債,50.35,858,0,-764,20260623,-213,210,423,-1.0x,0.20%,★ 壓低偷買
1515.TW,力山,26.8,26,0,0,20260623,-205,196,401,-1.0x,13.56%,▲ 順勢追意
7827.TW,漢康-KY創,161.0,497,0,-2,20260623,13,399,385,30.0x,-1.53%,★ 壓低偷買
7827.TW,漢康-KY創,161.0,497,0,-2,20260623,13,399,385,30.0x,-1.53%,★ 壓低偷買
8162.TW,微矽電子-創,82.6,184,0,-7,20260623,-143,233,376,-1.6x,15.78%,▲ 順勢追意
7717.TWO,萊德光電-KY,497.5,22,0,1,20260623,-313,58,371,-0.2x,-13.18%,★ 壓低偷買
6937.TW,天虹,277.0,-2,0,15,20260623,-89,206,295,-2.3x,2.97%,▲ 順勢追意
00773B.TWO,中信優先金融債,35.94,549,0,-427,20260623,-244,35,280,-0.1x,-0.19%,★ 壓低偷買
9914.TW,美利達,72.1,436,0,10,20260623,29,308,279,10.4x,-2.17%,★ 壓低偷買
7715.TWO,裕山,35.8,-16,0,2,20260623,-14,264,278,-18.3x,17.57%,▲ 順勢追意
00724B.TWO,群益投資級金融債,34.03,108,0,-5,20260623,-249,19,269,-0.1x,0.00%,★ 壓低偷買
00752.TW,中信中國50,21.02,352,0,735,20260623,-193,49,242,-0.3x,-7.81%,★ 壓低偷買
8109.TWO,博大,122.5,161,-3,2,20260623,-16,223,240,-13.3x,2.94%,▲ 順勢追意
1471.TW,首利,10.9,185,0,0,20260623,-139,99,239,-0.7x,-1.36%,★ 壓低偷買
8374.TW,羅昇,90.4,108,0,1,20260623,-80,122,202,-1.5x,-2.27%,★ 壓低偷買
8111.TWO,立��,55.3,173,0,-58,20260623,-187,7,195,-0.0x,-1.43%,★ 壓低偷買
6949.TW,沛爾生醫-創,833.0,-69,0,1,20260623,12,206,194,16.5x,12.57%,▲ 順勢追意
7799.TW,禾榮科,424.5,105,0,-64,20260623,-107,79,187,-0.7x,20.60%,▲ 順勢追意
1560.TW,中砂,705.0,1,1,-18,20260623,-28,149,178,-5.3x,0.28%,★ 壓低偷買
7734.TWO,印能科技,3390.0,-10,14,-4,20260623,-146,28,175,-0.2x,15.70%,▲ 順勢追意
00847B.TWO,中信美國市政債,25.65,0,0,1,20260623,27,197,170,7.2x,0.31%,★ 壓低偷買
00761B.TWO,國泰A級公司債,34.6,199,0,-93,20260623,-134,24,158,-0.2x,-0.40%,★ 壓低偷買
00924.TW,復華S&P500成長,31.93,27,0,845,20260623,-83,74,157,-0.9x,-1.08%,★ 壓低偷買
1432.TW,大魯閣,15.85,-12,0,0,20260623,-7,144,152,-18.1x,-8.12%,★ 壓低偷買
1584.TWO,精剛,19.35,295,0,0,20260623,90,230,140,2.5x,-0.72%,★ 壓低偷買
006201.TWO,元大富櫃50,49.24,2,-10,76,20260623,-49,82,131,-1.7x,3.12%,▲ 順勢追意
1786.TW,科妍,52.9,96,0,5,20260623,-43,87,131,-2.0x,-5.54%,★ 壓低偷買
00670L.TW,富邦NASDAQ正2,211.4,7,0,272,20260623,-13,110,123,-8.1x,-2.54%,★ 壓低偷買
1611.TW,中電,13.2,190,0,27,20260623,-88,26,115,-0.3x,-0.75%,★ 壓低偷買
8084.TWO,巨虹,50.0,132,0,1,20260623,-22,89,112,-3.9x,8.93%,▲ 順勢追意
8478.TW,東哥遊艇,152.0,-9,0,0,20260623,-103,7,111,-0.1x,1.00%,▲ 順勢追意
4195.TWO,,15.3,34,0,0,20260623,-29,76,105,-2.6x,-2.55%,★ 壓低偷買
4195.TWO,,15.3,34,0,0,20260623,-29,76,105,-2.6x,-2.55%,★ 壓低偷買
1339.TW,昭輝,43.8,-32,0,-1,20260623,22,122,100,5.5x,-2.88%,★ 壓低偷買
9940.TW,信義,19.25,130,0,7,20260623,-46,52,98,-1.1x,-1.79%,★ 壓低偷買
7769.TW,鴻勁,6810.0,238,-361,4,20260623,-72,24,96,-0.3x,-5.48%,★ 壓低偷買
1337.TW,再生-KY,4.96,204,0,2,20260623,-25,70,96,-2.7x,-1.39%,★ 壓低偷買
1414.TW,東和,17.45,-17,0,0,20260623,-94,0,95,-0.0x,1.45%,▲ 順勢追意
6961.TWO,旅天下,54.7,-4,0,0,20260623,-90,1,91,-0.0x,-1.44%,★ 壓低偷買
9924.TW,福興,40.35,-16,0,-2,20260623,-85,0,85,-0.0x,-1.34%,★ 壓低偷買
8097.TWO,常珵,60.8,64,0,0,20260623,-73,4,78,-0.1x,4.29%,▲ 順勢追意
8429.TW,金麗-KY,6.35,106,0,0,20260623,-34,43,77,-1.3x,-4.94%,★ 壓低偷買
00693U.TW,期街口S&P黃豆,20.77,60,0,299,20260623,39,109,69,2.8x,0.63%,▲ 順勢追意
7772.TWO,耀穎,140.0,19,0,0,20260623,-57,11,68,-0.2x,-5.41%,★ 壓低偷買
00666R.TW,富邦�琤肭磪齯�1,9.9,0,0,155,20260623,-51,15,67,-0.3x,7.73%,▲ 順勢追意
8234.TWO,新漢,64.3,201,0,0,20260623,-8,57,65,-7.0x,-2.28%,★ 壓低偷買
1590.TW,亞德客-KY,1375.0,112,23,-14,20260623,43,108,65,2.5x,4.96%,▲ 順勢追意
1535.TW,中宇,50.0,78,0,0,20260623,-41,18,60,-0.4x,-0.79%,★ 壓低偷買
8499.TW,鼎炫-KY,312.0,76,0,10,20260623,-14,42,56,-3.0x,7.96%,▲ 順勢追意
1773.TW,勝一,174.0,-126,0,-16,20260623,53,110,56,2.1x,0.29%,★ 壓低偷買
1725.TW,元禎,37.05,-18,0,3,20260623,-18,31,50,-1.7x,10.10%,▲ 順勢追意
1460.TW,宏遠,7.04,95,0,-4,20260623,-8,42,50,-4.9x,-1.26%,★ 壓低偷買
00726B.TWO,國泰新興投等債,33.0,256,0,-172,20260623,-27,19,47,-0.7x,0.18%,★ 壓低偷買
1466.TW,聚隆,14.4,159,0,-2,20260623,225,270,44,1.2x,-2.04%,★ 壓低偷買
7556.TWO,意德士,282.0,104,0,9,20260623,84,127,43,1.5x,1.26%,▲ 順勢追意
8038.TWO,長園科,40.2,185,0,0,20260623,117,155,38,1.3x,-2.90%,★ 壓低偷買
7792.TWO,安葆,283.0,49,0,19,20260623,5,42,37,8.4x,10.40%,▲ 順勢追意
8446.TWO,華研,87.2,11,0,0,20260623,-31,5,37,-0.2x,-1.36%,★ 壓低偷買
1784.TWO,訊聯,66.8,44,0,-2,20260623,-4,33,37,新進貨,1.21%,▲ 順勢追意
7704.TWO,明遠精密,63.7,38,0,0,20260623,8,44,36,5.4x,5.99%,▲ 順勢追意
8059.TWO,凱碩,16.9,54,0,0,20260623,-6,29,35,-4.6x,-6.11%,★ 壓低偷買
6983.TWO,華洋精機,381.0,-29,0,0,20260623,-1,34,35,新進貨,9.17%,▲ 順勢追意
8176.TWO,智捷,10.05,41,0,0,20260623,-13,22,35,-1.6x,-1.47%,★ 壓低偷買
7703.TWO,銳澤,203.0,64,0,0,20260623,50,84,33,1.7x,-2.87%,★ 壓低偷買
1447.TW,力鵬,6.07,54,0,-2,20260623,-19,10,30,-0.5x,-1.78%,★ 壓低偷買
8045.TW,達運光電,61.5,100,0,0,20260623,-10,18,29,-1.8x,-3.91%,★ 壓低偷買
1789.TW,神隆,20.25,24,0,0,20260623,-1,26,27,新進貨,0.75%,▲ 順勢追意
1304.TW,台聚,12.8,1337,0,-144,20260623,469,495,26,1.1x,0.79%,▲ 順勢追意
1456.TW,怡華,15.0,-14,0,0,20260623,2,27,24,新進貨,2.74%,▲ 順勢追意
8437.TWO,大地-KY,10.2,24,0,0,20260623,-10,12,23,-1.1x,-2.39%,★ 壓低偷買
8354.TWO,冠好,16.3,7,0,0,20260623,-21,1,23,-0.1x,-0.91%,★ 壓低偷買
00648R.TW,元大S&P500反1,4.04,9,0,-3296,20260623,44,65,21,1.5x,1.76%,▲ 順勢追意
8291.TWO,尚茂,49.8,2,0,0,20260623,-11,10,21,-0.9x,27.04%,▲ 順勢追意
8942.TWO,森鉅,41.65,176,0,0,20260623,46,67,21,1.5x,-0.48%,★ 壓低偷買
1760.TW,寶齡富錦,60.9,43,0,2,20260623,-8,11,19,-1.3x,1.50%,▲ 順勢追意
7818.TW,溢泰實業,63.9,-56,0,0,20260623,-1,15,17,新進貨,4.24%,▲ 順勢追意
7818.TW,溢泰實業,63.9,-56,0,0,20260623,-1,15,17,新進貨,4.24%,▲ 順勢追意
8442.TW,威宏-KY,40.55,62,0,0,20260623,5,22,17,4.4x,0.37%,★ 壓低偷買
1731.TW,美吾華,21.75,23,0,-3,20260623,-6,8,15,-1.5x,0.00%,★ 壓低偷買
911608.TW,明輝-DR,2.86,28,0,0,20260623,-4,10,14,新進貨,-1.04%,★ 壓低偷買
1530.TW,亞崴,28.95,54,0,3,20260623,11,25,13,2.2x,-5.55%,★ 壓低偷買
9930.TW,中聯資源,66.1,-33,0,0,20260623,-3,9,13,新進貨,-5.30%,★ 壓低偷買
7786.TW,東方風能,126.5,-56,0,-1,20260623,17,31,13,1.8x,-0.39%,★ 壓低偷買
1324.TW,地球,10.35,-14,0,-2,20260623,-1,12,13,新進貨,-1.90%,★ 壓低偷買
1457.TW,宜進,14.15,-14,0,5,20260623,-6,6,12,-1.0x,-2.75%,★ 壓低偷買
7842.TWO,天能綠電,99.4,-2,0,0,20260623,-8,2,10,-0.4x,-4.88%,★ 壓低偷買
1294.TWO,漢田生技,78.7,-9,0,0,20260623,-9,1,10,-0.1x,-1.01%,★ 壓低偷買
8908.TWO,欣雄,42.1,18,0,0,20260623,0,9,10,新進貨,0.48%,★ 壓低偷買
9918.TW,欣天然,43.65,1,0,0,20260623,-6,3,9,-0.5x,0.81%,▲ 順勢追意
8489.TWO,三貝德,22.15,12,0,0,20260623,-9,0,9,-0.0x,-1.99%,★ 壓低偷買
910861.TW,神州-DR,4.42,3,0,0,20260623,0,9,9,新進貨,-5.56%,★ 壓低偷買
009807.TWO,台新標普科技精選,17.02,0,0,12,20260623,0,8,8,新進貨,1.49%,▲ 順勢追意
9931.TW,欣高,34.8,30,0,0,20260623,-2,5,8,新進貨,-0.71%,★ 壓低偷買
8931.TWO,大汽電,42.1,-1,0,-1,20260623,-7,0,7,-0.1x,-0.24%,★ 壓低偷買
7750.TW,新代,2165.0,-80,0,1,20260623,23,30,7,1.3x,-0.23%,★ 壓低偷買
7794.TWO,宏�硒撥s,31.45,4,0,-17,20260623,-6,0,7,-0.1x,-1.72%,★ 壓低偷買
1799.TWO,易威,30.6,34,0,-1,20260623,2,8,6,新進貨,-1.45%,★ 壓低偷買
1110.TW,東泥,15.55,39,0,0,20260623,0,7,6,新進貨,-1.58%,★ 壓低偷買
1465.TW,偉全,12.45,-14,0,-5,20260623,0,4,5,新進貨,0.40%,★ 壓低偷買
8024.TWO,佑華,13.75,15,0,0,20260623,0,5,5,新進貨,13.17%,▲ 順勢追意
1467.TW,南緯,7.11,22,0,28,20260623,0,5,5,新進貨,-3.92%,★ 壓低偷買
1236.TW,宏亞,25.85,1,0,-2,20260623,-2,2,4,新進貨,0.98%,▲ 順勢追意
1806.TW,冠軍,8.18,-57,0,-1,20260623,0,4,4,新進貨,-0.12%,★ 壓低偷買
1419.TW,新紡,66.5,-7,0,-4,20260623,0,4,4,新進貨,1.22%,▲ 順勢追意
7810.TWO,捷創科技,205.0,5,0,-1,20260623,-3,0,3,新進貨,-1.68%,★ 壓低偷買
1220.TW,台榮,11.7,-11,0,0,20260623,-1,2,3,新進貨,0.00%,★ 壓低偷買
9949.TWO,琉園,27.0,8,0,-1,20260623,0,3,3,新進貨,12.50%,▲ 順勢追意
1418.TW,東華,18.0,0,0,-1,20260623,-1,0,2,新進貨,-3.23%,★ 壓低偷買
8927.TWO,北基,21.25,135,0,0,20260623,48,51,2,1.1x,4.42%,▲ 順勢追意
8467.TW,波力-KY,123.5,4,0,0,20260623,-1,0,1,新進貨,-1.20%,★ 壓低偷買
1512.TW,瑞利,6.76,13,0,-1,20260623,4,5,1,新進貨,-1.46%,★ 壓低偷買
6988.TW,威力暘-創,13.85,0,0,0,20260623,0,0,1,新進貨,-1.42%,★ 壓低偷買
6958.TW,日盛台駿,17.25,14,0,-2,20260623,0,1,1,新進貨,-2.27%,★ 壓低偷買
8433.TWO,弘帆,52.3,9,0,0,20260623,0,1,1,新進貨,-2.97%,★ 壓低偷買
1781.TWO,合世,11.6,0,0,0,20260623,0,1,1,新進貨,-1.69%,★ 壓低偷買
1470.TW,大統新創,22.65,2,0,0,20260623,0,0,1,新進貨,-0.22%,★ 壓低偷買
