id,name,price,signal,pnl,count,win_rate,reason
8210.TW,勤誠,900.0,☁️ 觀望,127.42,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
6206.TW,飛捷,142.0,💎 持股,59.16,10,20.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
2357.TW,華碩,946.0,☁️ 觀望,57.59,10,60.0,[P:0.95/8.0] [🚀 極強] 等待機會
3653.TW,健策,5790.0,☁️ 觀望,56.65,8,75.0,[P:0.95/50.0] [🚀 極強] 等待機會
3533.TW,嘉澤,1590.0,☁️ 觀望,50.81,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
6655.TW,科定,124.5,💎 持股,1.38,8,62.5,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
2376.TW,技嘉,368.0,🟡 預警 (⚡ 糾結噴發),-6.57,8,25.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
2362.TW,藍天,48.25,🟡 預警 (⚡ 糾結噴發),-6.8,6,16.67,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
5484.TW,慧友,40.2000007629,🟡 預警 (⚡ 糾結噴發),-14.67,6,33.33,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
2474.TW,可成,211.0,🟡 預警 (⚡ 糾結噴發),-20.21,9,44.44,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
2377.TW,微星,153.0,☁️ 觀望,-20.77,9,33.33,[P:0.95/8.0] [📈 穩定] 等待機會
8234.TWO,新漢,62.5,☁️ 觀望,-21.71,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
8114.TW,振樺電,177.5,☁️ 觀望,-23.68,3,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3015.TW,全漢,52.7999992371,🟡 預警 (⚡ 糾結噴發),-30.25,10,10.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
6125.TWO,廣運,49.7000007629,🟡 預警 (⚡ 糾結噴發),-33.77,8,37.5,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
4523.TWO,永彰,24.2000007629,💎 持股,-34.14,10,20.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2465.TW,麗臺,92.0,☁️ 觀望,-42.67,10,30.0,[P:0.95/8.0] [🚀 極強] 等待機會
