代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8054.TWO,安國,83.2,188,0,-2,20260805,907,0,0,N/A,5.36%,🚨 外資提款
8098.TWO,慶康科技,408.0,0,0,0,20260805,0,0,0,N/A,14.93%,🚨 外資提款
7779.TWO,鍇睿國際,13.1,0,0,0,20260805,0,0,0,N/A,4.80%,🚨 外資提款
5310.TWO,天剛,25.0,0,0,0,20260805,0,0,0,N/A,2.46%,🚨 外資提款
8431.TWO,匯鑽科,50.9,187,0,0,20260805,16,0,0,N/A,14.38%,🚨 外資提款
4163.TWO,鐿鈦,122.5,-43,0,-1,20260805,6,0,0,N/A,2.51%,🚨 外資提款
8941.TWO,關中,43.4,-1,0,0,20260805,0,0,0,N/A,0.93%,🚨 外資提款
2014.TW,中鴻,16.85,534,0,-73,20260805,308,0,0,N/A,0.30%,🚨 外資提款
6762.TWO,達亞,169.0,2,0,0,20260804,0,0,0,N/A,-5.59%,🚨 外資提款
3466.TWO,德晉,24.85,125,0,0,20260805,90,0,0,N/A,-6.05%,🚨 外資提款
4526.TW,東台,30.7,205,0,14,20260805,-282,0,0,N/A,15.63%,🚨 外資提款
020034.TW,元大IC設計N,14.12,0,0,70,20260805,0,0,0,N/A,24.96%,🚨 外資提款
4138.TWO,曜亞,51.2,1,0,0,20260805,3,0,0,N/A,1.39%,🚨 外資提款
1305.TW,華夏,11.35,-118,0,-72,20260805,-1717,0,0,N/A,3.65%,🚨 外資提款
2915.TW,潤泰全,51.8,707,0,-56,20260805,1028,0,0,N/A,1.37%,🚨 外資提款
3232.TWO,昱捷,19.6,3,0,-1,20260805,8,0,0,N/A,3.16%,🚨 外資提款
3228.TWO,金麗科,145.5,98,0,3,20260805,101,0,0,N/A,7.38%,🚨 外資提款
8215.TW,明基材,23.85,112,0,-14,20260805,-96,0,0,N/A,9.91%,🚨 外資提款
7854.TWO,佐茂,64.0,0,0,0,20260805,0,0,0,N/A,-0.31%,🚨 外資提款
1808.TW,潤隆,32.4,-508,0,32,20260805,125,0,0,N/A,3.18%,🚨 外資提款
2305.TW,全友,29.35,-158,-1,-59,20260805,-9821,0,0,N/A,6.92%,🚨 外資提款
2073.TWO,雄順,26.15,0,0,0,20260805,0,0,0,N/A,-7.60%,🚨 外資提款
6120.TW,達運,13.65,1113,0,-36,20260805,-2714,0,0,N/A,17.67%,🚨 外資提款
4577.TWO,達航科技,75.8,95,0,5,20260805,-4662,0,0,N/A,8.91%,🚨 外資提款
3219.TWO,倚強科,65.0,1,0,0,20260805,-2,0,0,N/A,16.28%,🚨 外資提款
6272.TW,驊陞,24.1,-26,0,0,20260805,30,0,0,N/A,-3.21%,🚨 外資提款
3356.TW,奇偶,57.1,36,0,-16,20260805,-1100,0,0,N/A,4.77%,🚨 外資提款
2606.TW,裕民,64.5,931,-248,-14,20260805,1733,0,0,N/A,5.22%,🚨 外資提款
7870.TWO,聯剛科技,124.0,0,0,0,20260805,0,0,0,N/A,6.07%,🚨 外資提款
6234.TWO,高僑,35.2,115,0,-1,20260805,747,0,0,N/A,10.17%,🚨 外資提款
6104.TWO,創惟,94.2,155,0,1,20260805,65,0,0,N/A,8.90%,🚨 外資提款
2739.TW,寒舍,34.05,-67,0,1,20260805,34,0,0,N/A,-2.01%,🚨 外資提款
3485.TWO,敘豐,208.5,2,0,0,20260805,29,0,0,N/A,11.20%,🚨 外資提款
1447.TW,力鵬,6.93,39,-9,-21,20260805,86,0,0,N/A,1.17%,🚨 外資提款
5489.TWO,彩富,42.55,28,0,0,20260805,20,0,0,N/A,3.53%,🚨 外資提款
3323.TWO,加百裕,29.35,21,0,1,20260805,271,0,0,N/A,11.81%,🚨 外資提款
00686R.TW,群益臺灣加權反1,1.02,-10,0,-1240,20260805,-165,0,0,N/A,-8.93%,🚨 外資提款
9906.TW,欣巴巴,39.4,14,0,-13,20260805,23,0,0,N/A,2.47%,🚨 外資提款
1227.TW,佳格,28.7,-336,3,-228,20260805,967,0,0,N/A,-3.69%,🚨 外資提款
4530.TWO,宏易,24.35,0,0,0,20260805,0,0,0,N/A,-2.21%,🚨 外資提款
1762.TW,中化生,32.35,36,0,-24,20260805,2,0,0,N/A,-0.46%,🚨 外資提款
6183.TW,關貿,92.1,-1,0,-11,20260805,3,0,0,N/A,-0.75%,🚨 外資提款
9958.TW,世紀鋼,107.0,232,-116,-28,20260805,1859,0,0,N/A,2.88%,🚨 外資提款
4502.TWO,健信,15.7,0,0,0,20260805,0,0,0,N/A,0.32%,🚨 外資提款
2247.TW,汎德永業,226.5,-18,0,-1,20260805,21,0,0,N/A,0.22%,🚨 外資提款
6564.TWO,安特羅,16.75,0,0,0,20260805,0,0,0,N/A,9.12%,🚨 外資提款
3339.TWO,泰谷,39.8,144,0,5,20260805,519,0,0,N/A,25.16%,🚨 外資提款
2762.TW,世界健身-KY,85.4,-110,0,-4,20260805,30,0,0,N/A,-3.06%,🚨 外資提款
00999A.TW,主動野村臺灣高息,10.75,7878,0,-1900,20260805,-31975,0,0,N/A,14.12%,🚨 外資提款
8096.TWO,擎亞,129.5,210,-180,57,20260805,562,0,0,N/A,14.10%,🚨 外資提款
6139.TW,亞翔,800.0,-431,263,114,20260805,-16584,0,0,N/A,19.23%,🚨 外資提款
7811.TWO,民盛,71.0,0,0,0,20260805,0,0,0,N/A,0.42%,🚨 外資提款
3213.TWO,茂訊,134.5,-43,0,9,20260805,-35,0,0,N/A,10.70%,🚨 外資提款
6223.TWO,旺矽,6245.0,-278,246,-18,20260805,250,0,0,N/A,30.38%,🚨 外資提款
7882.TWO,倍利創投,22.35,0,0,0,20260805,0,0,0,N/A,3.00%,🚨 外資提款
4739.TW,康普,85.9,-96,0,41,20260805,1171,0,0,N/A,20.14%,🚨 外資提款
8271.TW,宇瞻,227.0,1469,89,45,20260805,10403,0,0,N/A,2.02%,🚨 外資提款
6810.TWO,新穎生醫,20.95,0,0,0,20260805,0,0,0,N/A,2.44%,🚨 外資提款
3105.TWO,穩懋,376.0,1852,119,317,20260805,22989,0,0,N/A,29.21%,🚨 外資提款
6673.TWO,和詮,14.1,0,0,0,20260805,0,0,0,N/A,27.60%,🚨 外資提款
00909.TW,國泰數位支付服務,46.14,-12,0,-31,20260805,797,0,0,N/A,6.04%,🚨 外資提款
9105.TW,泰金寶-DR,8.21,2304,0,9,20260805,14470,0,0,N/A,11.25%,🚨 外資提款
