日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-08-05,1540,喬福,19.8,44.99,2000,-50380,-55.99%
2026-08-05,2399,映泰,36.4,41.99,3000,-16770,-13.31%
2026-08-05,2609,陽明,50.8,77.27,1000,-26470,-34.26%
2026-08-05,2618,長榮航,43.7,46.14,2000,-4880,-5.29%
2026-08-05,00738U,期元大道瓊白銀,46.76,68.36,1000,-21600,-31.60%
2026-08-05,00635U,期元大S&P黃金,42.26,53.65,2000,-22780,-21.23%
2026-08-05,009816,凱基台灣TOP50,14.61,11.32,35000,115150,29.06%
