股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2374,佳能,75.00,3436,94.96,46.06,---,0.56%,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
6113,亞矽,27.45,323,29.85,18.45,---,1.65%,均線糾擺 -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,12.10,87,20.40,12.00,---,---,進入盤整,無,無,ADX 為 17.51 (低於 20),進入盤整
6804,明係,16.10,26,24.50,15.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
1443,立益物流,26.45,16,32.25,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
2025,千興,13.65,694,15.30,9.01,---,---,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
6141,柏承,38.60,520,46.00,10.25,---,---,進入盤整,無,無,ADX 為 17.45 (低於 20),進入盤整
5243,乙盛-KY,102.00,1592,135.00,54.32,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,196.00,269,207.00,170.00,---,3.09%,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
2303,聯電,164.50,299547,178.50,40.40,---,6.06%,進入盤整,無,無,ADX 為 11.38 (低於 20),進入盤整
3372,典範,20.15,1208,25.65,12.65,---,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
4968,立積,115.50,864,166.50,101.00,---,0.76%,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
6158,禾昌,17.25,81,24.75,17.10,---,3.32%,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
8454,富邦媒,297.50,2654,439.50,170.00,---,4.28%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.80,87,21.08,14.65,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
8433,弘帆,52.70,58,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
00991,主動復華未來50,20.66,131717,21.33,9.66,---,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.15%,均線糾擺
1540,喬福,21.70,101,28.54,20.30,---,5.35%,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
2417,圓剛,44.05,571,56.90,33.40,---,0.55%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,64.80,1848,77.70,36.65,---,4.8%,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
2351,順德,212.50,6989,229.00,66.04,---,3.17%,進入盤整,連1日大漲,無,ADX 為 15.40 (低於 20),進入盤整
2420,新巨,60.70,663,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
6189,豐藝,50.20,692,65.30,42.50,---,5.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,201.00,83,249.00,140.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
911622,泰聚亨-DR,3.77,5,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
8222,寶一,39.20,2785,58.60,33.75,---,1.46%,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (38.40)，進入噴發段,強勢突破 (軌外)
7743,金利食安,19.85,15,30.80,18.50,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
3499,環天科,14.70,33,21.35,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
6223,旺矽,6090.00,1034,7175.00,853.96,---,1.5%,進入盤整,無,無,ADX 為 10.59 (低於 20),進入盤整
6261,久元,93.50,732,133.50,56.72,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,41.05,0,87.00,34.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,32.20,95,38.45,27.85,---,4.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6658,聯策,234.00,3506,234.00,46.40,---,1.31%,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (223.42)，進入噴發段,強勢突破 (軌外)
2732,六角,65.00,10,82.37,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
2497,怡利電,57.40,382,65.80,36.72,---,4.88%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,7360.00,434,7550.00,1968.20,---,1.1%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7773,富禾生醫,28.85,6,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
3434,哲固,29.50,134,48.71,27.90,---,1.03%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6913,鴻呈,119.50,119,156.00,102.63,---,1.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,32.43,100,32.43,27.40,---,1.31%,貼軌運行,無,無,股價於高位貼軌 (32.43 > 1.5σ)，動能強勁,貼軌運行
3030,德律,327.50,2198,419.50,135.00,---,3.79%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
1786,科妍,53.70,284,123.00,51.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
6677,瑩碩生技,16.55,25,29.05,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
9802,鈺齊-KY,72.70,581,112.32,72.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3219,倚強科,73.50,171,109.50,44.14,---,0.58%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,32.13,34353,32.48,20.34,---,3.92%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
7848,騏億鑫,341.50,10,529.00,279.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4951,精拓科,96.30,390,140.00,62.50,---,4.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,83.80,1188,87.10,56.20,---,5.62%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
4537,旭東,165.50,208,200.00,26.59,---,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
5906,台南-KY,38.00,21,55.80,38.00,---,1.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,20.45,1336,21.85,17.00,---,2.15%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
00641,富邦日本反1,3.79,1424,5.80,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
7842,天能綠電,96.80,21,243.83,95.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,34.37,930,35.82,16.91,---,2.72%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
2743,山富,66.20,44,99.22,65.40,---,1.75%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
6617,共信-KY,69.70,264,113.00,60.20,---,---,離開盤整 (向下) -> 均線糾擺,連1日大漲,無,MA 乖離率僅 0.99%,均線糾擺
2412,中華電,141.50,19492,146.50,128.00,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
8354,冠好,16.15,52,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
2428,興勤,315.00,2647,316.00,123.89,---,3.96%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,32.80,35,38.59,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6818,連騰,59.00,12,100.50,32.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
4536,拓凱,167.00,301,195.00,148.00,---,4.83%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (167.00 > 1.5σ)，動能強勁,貼軌運行
2901,欣欣,23.70,10,26.71,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
00944,野村趨勢動能高息,22.27,1215,22.54,13.16,---,---,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
4554,橙的,31.55,24,38.26,24.70,---,0.95%,貼軌運行,無,無,股價於高位貼軌 (31.55 > 1.5σ)，動能強勁,貼軌運行
6173,信昌電,310.50,1233,316.00,34.78,---,3.79%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,37.75,12,52.50,33.75,---,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
3231,緯創,158.50,26496,194.00,109.50,---,3.3%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,27.30,28,31.50,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
2464,盟立,173.00,11624,199.00,53.30,---,0.6%,均線糾擺,連1日大漲,無,MA 乖離率僅 1.26%,均線糾擺
2248,華勝-KY,55.00,22,59.90,41.85,---,5.75%,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
7758,睿騰能源,46.50,125,58.77,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
4765,磐采,16.70,3,31.15,11.45,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
2884,玉山金,34.45,67653,35.80,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
2007,燁興,7.22,240,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
6842,瑞宇,90.10,85,161.50,30.35,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,4.85,318,11.40,4.59,---,---,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
5355,佳總,6.21,41,11.30,5.62,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1725,元禎,34.75,175,41.15,26.40,---,4.13%,進入盤整,無,無,ADX 為 18.08 (低於 20),進入盤整
006201,元大富櫃50,47.33,156,50.80,18.83,---,3.24%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
3184,微邦,17.05,158,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,34.05,119,57.93,23.80,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (33.42)，進入噴發段,強勢突破 (軌外)
6116,彩晶,19.60,158528,22.70,6.69,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,398.50,81,580.34,136.50,---,---,進入盤整,無,無,ADX 為 17.95 (低於 20),進入盤整
2453,凌群,55.90,230,63.90,50.50,---,4.44%,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
6735,美達科技,87.00,258,145.00,42.95,---,3.61%,進入盤整,無,無,ADX 為 15.95 (低於 20),進入盤整
6867,坦德科技,22.40,74,29.60,19.80,---,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (21.81)，進入噴發段,強勢突破 (軌外)
3609,三一東林,26.05,170,52.90,21.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,41.60,5,48.50,39.80,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
8923,時報,20.10,1,22.55,18.70,---,3.86%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (20.10 > 1.5σ)，動能強勁,貼軌運行
7789,開展,38.70,0,62.80,31.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,18.95,118,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
9958,世紀鋼,117.50,5396,239.72,101.00,---,2.16%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
1586,和勤,19.65,415,30.40,19.65,---,0.31%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006208,富邦台50,250.20,3222,257.45,105.89,---,2.38%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
8932,智通*,108.50,3148,118.75,58.50,---,0.12%,進入盤整 -> 趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,21.95,2099,21.95,16.40,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (21.95 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,41.70,162,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
4174,浩鼎,30.10,1658,70.80,26.55,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (30.10 > 1.5σ)，動能強勁,貼軌運行
00930,永豐ESG低碳高息,24.95,729,26.19,16.07,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6597,立誠,67.00,8,85.51,50.30,---,3.58%,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
3055,蔚華科,116.00,1479,124.00,54.00,---,1.09%,趨勢運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (113.26)，進入噴發段,強勢突破 (軌外)
5276,達輝-KY,18.70,15,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
1584,精剛,19.05,1154,25.55,18.55,---,2.71%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
2722,夏都,23.20,19,30.95,22.30,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
7562,博來科技,59.40,10,76.70,36.83,---,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6240,松崗,17.65,10,23.80,17.20,---,---,離開盤整 (向下),無,無,跌破布林下軌 (17.65),離開盤整 (向下)
2885,元大金,65.70,32243,68.80,30.29,---,4.54%,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
6812,梭特,69.90,66,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,44.80,172,66.40,40.40,---,2.32%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (44.80 > 1.5σ)，動能強勁,貼軌運行
8472,夠麻吉,81.70,30,106.50,28.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,48.25,254,68.80,36.86,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
2929,淘帝-KY,5.65,183,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
4190,佐登-KY,25.40,318,36.48,24.00,---,1.4%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.70%,均線糾擺
6473,美賣*,7.72,297,17.00,5.93,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
6645,金萬林-創,16.00,34,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,19.55,362,20.60,15.60,---,---,進入盤整,無,無,ADX 為 8.61 (低於 20),進入盤整
7871,安立璽榮-KY,76.00,859,87.00,39.50,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
7792,安葆,258.50,53,406.00,179.00,---,3.08%,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
00881,國泰台灣科技龍頭,54.85,9943,57.35,20.81,---,7.39%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
7825,和亞智慧,90.20,37,220.00,48.00,---,---,進入盤整,無,無,ADX 為 15.95 (低於 20),進入盤整
1717,長興,74.00,10588,84.50,23.90,---,4.51%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
6127,九豪,92.90,10962,93.60,17.90,---,1.39%,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (92.90 > 1.5σ)，動能強勁,貼軌運行
7556,意德士,280.00,37,319.00,152.50,---,1.84%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
5206,坤悅,22.75,96,38.05,21.60,---,1.35%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
4763,材料*-KY,47.40,26825,88.06,40.30,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (47.40 > 1.5σ)，動能強勁,貼軌運行
2535,達欣工,91.60,462,96.70,55.50,---,6.4%,進入盤整,無,無,ADX 為 8.82 (低於 20),進入盤整
5464,霖宏,99.00,568,107.50,22.60,---,2.51%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,43.60,233,45.15,40.09,---,4.55%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
3284,太普高,28.65,2698,29.55,15.35,---,3.22%,貼軌運行 -> 進入盤整,無,無,ADX 為 11.76 (低於 20),進入盤整
4528,江興鍛,15.30,39,21.40,15.30,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
1714,和桐,19.65,9200,20.35,7.18,---,2.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,30.00,899,35.95,28.15,---,6.48%,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
3709,鑫聯大投控,74.60,711,92.90,33.65,---,2.78%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
2352,佳世達,34.10,40670,38.24,22.75,---,4.16%,均線糾擺 -> 貼軌運行,連2日大漲,無,股價於高位貼軌 (34.10 > 1.5σ)，動能強勁,貼軌運行
1568,倉佑,37.40,664,49.80,21.00,---,4.71%,進入盤整,無,無,ADX 為 19.97 (低於 20),進入盤整
