股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,無,42400.0,56.1,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0,0.7,0.0591
PLX.VN,未知,無,36950.0,22.32,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0,0.6667,0.0874
VCB.VN,未知,無,62200.0,56.76,🟡 妖股/高波動,66.67%,33.33%,3.17%,-2.00%,12,0,0.3333,0.0317
VPB.VN,未知,無,27000.0,70.21,⚪ 一般監控,0.00%,100.00%,1.69%,-1.32%,1,0,1.0,0.0169
LPB.VN,未知,無,53500.0,69.71,⚪ 一般監控,57.14%,71.43%,2.65%,-1.51%,7,0,0.7143,0.0265
VIC.VN,未知,無,220000.0,67.8,⚪ 一般監控,66.67%,50.00%,3.00%,-4.57%,6,0,0.5,0.03
BCM.VN,未知,無,52400.0,47.54,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0,0.5,0.0175
VNM.VN,未知,無,54800.0,25.51,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0,0.4,0.0033
MBB.VN,未知,無,25200.0,63.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VID.VN,未知,無,4970.0,53.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,36260.0,55.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
SSI.VN,未知,無,26750.0,52.7,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0,0.5,-0.0279
GMD.VN,未知,無,73600.0,42.19,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0,0.5,-0.0111
HDB.VN,未知,無,25850.0,65.71,🔴 空頭陷阱,25.00%,50.00%,-0.89%,-2.11%,4,0,0.5,-0.0089
VHC.VN,未知,無,59500.0,65.82,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0,0.4286,-0.0068
FPT.VN,未知,無,70200.0,15.52,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0,0.4,-0.0016
FRT.VN,未知,無,120000.0,59.62,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0,0.3333,-0.0123
E1VFVN30.VN,未知,無,35870.0,74.58,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0,0.3333,-0.0142
HPG.VN,未知,無,23300.0,45.71,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0,0.3333,-0.0029
VHM.VN,未知,無,151800.0,60.17,🔴 空頭陷阱,20.00%,20.00%,-1.05%,-5.09%,5,0,0.2,-0.0105
GEE.VN,未知,無,92300.0,38.25,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0,0.1818,-0.0581
MWG.VN,未知,無,78100.0,49.62,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0,0.0,-0.0617
HVN.VN,未知,無,23500.0,65.58,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0,0.0,-0.0438
VJC.VN,未知,無,139500.0,49.26,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0,0.0,-0.0302
