date,eps_yoy,gm,prev_eps_yoy,rev_yoy,eps,prev_year,symbol,name,price,expansion,om,pe,status,est_price,prev_rev_yoy,advice,prev_eps
2026-03,1.33,46.40%,-29.79,129.18,0.76,2025,4908.TWO,前鼎,189.0,-127.85000000000001,17.75%,37.64940239043825,⚠️ 獲利稀釋,75.3,-12.98,❌ 暫避觀望,1.98
2026-03,5.34,51.54%,-15.21,133.38,21.37,2025,3533.TW,嘉澤,2110.0,-128.04,29.92%,12.701661449554539,🏰 高護城河,2491.8,12.28,⚪ 中性觀察,70.17
2026-03,4.21,N/A,-14.93,133.06,2.97,2025,6146.TWO,耕興,191.0,-128.85,N/A,7.060998151571164,⚠️ 獲利稀釋,405.75,-1.34,⚪ 中性觀察,10.77
2026-03,24.33,N/A,10.48,153.5,9.3,2025,5904.TWO,寶雅,667.0,-129.17000000000002,N/A,9.216526184883238,⚠️ 獲利稀釋,1085.5500000000002,7.16,⚪ 中性觀察,29.54
2026-03,3.92,N/A,7.23,133.24,1.08,2025,6899.TWO,創為精密,57.5,-129.32000000000002,N/A,6.601607347876004,⚠️ 獲利稀釋,130.65,27.05,⚪ 中性觀察,3.59
2026-03,-30.43,60.10%,79.17,100.47,0.16,2025,4166.TWO,友霖,26.0499992371,-130.9,23.50%,13.783068379417989,🏰 高護城河,28.35,14.52,⚪ 中性觀察,0.9
2026-03,103.4,N/A,51.69,234.77,15.38,2025,7750.TW,新代,2010.0,-131.37,N/A,22.209944751381215,⚠️ 獲利稀釋,1357.5,29.17,❌ 暫避觀望,35.12
2026-03,-45.71,N/A,-25.66,86.74,0.38,2025,6205.TW,詮欣,74.8000030518,-132.45,N/A,15.681342358867926,📉 獲利侵蝕,71.55,-3.02,❌ 暫避觀望,2.0
2026-03,107.14,N/A,56.47,239.86,0.58,2025,4968.TW,立積,115.5,-132.72000000000003,N/A,25.273522975929975,⚠️ 獲利稀釋,68.55000000000001,2.24,❌ 暫避觀望,2.66
2026-03,-5.56,N/A,382.35,127.49,0.7,2025,5490.TWO,同亨,28.5499992371,-133.04999999999998,N/A,6.33037677097561,📉 獲利侵蝕,67.64999999999999,12.01,⚪ 中性觀察,1.69
2026-03,15.91,43.28%,-22.51,149.46,2.55,2025,3680.TWO,家登,508.0,-133.55,17.47%,26.992561105207226,⚠️ 獲利稀釋,282.3,12.26,❌ 暫避觀望,9.43
2026-03,2.56,48.05%,-2.28,136.2,0.4,2025,2948.TWO,寶陞,37.4500007629,-133.64,9.02%,7.271844808330096,⚠️ 獲利稀釋,77.25,1.84,⚪ 中性觀察,2.14
2026-03,81.01,42.10%,56.98,215.25,16.11,2025,3131.TWO,弘塑,3630.0,-134.24,29.56%,35.04875929323163,⚠️ 獲利稀釋,1553.55,59.93,❌ 暫避觀望,45.48
2026-03,-70.27,N/A,-41.32,64.29,0.11,2025,5906.TW,台南-KY,38.0,-134.56,N/A,13.42756183745583,📉 獲利侵蝕,42.45,-7.04,⚪ 中性觀察,0.98
2026-03,166.67,N/A,-33.33,301.75,0.08,2025,6171.TWO,大城地產,23.7999992371,-135.08,N/A,2.258064443747628,⚠️ 獲利稀釋,158.10000000000002,-35.35,⚪ 中性觀察,3.82
2026-03,90.48,41.30%,-51.49,226.98,-0.02,2025,3138.TW,耀登,121.0,-136.5,7.58%,118.62745098039215,⚠️ 獲利稀釋,15.3,2.05,❌ 暫避觀望,1.5
2026-03,-21.62,N/A,56.72,115.09,0.29,2025,5278.TWO,尚凡*,24.7999992371,-136.71,N/A,9.57528928073359,📉 獲利侵蝕,38.849999999999994,18.28,⚪ 中性觀察,1.05
2026-03,-11.9,N/A,-27.37,124.86,0.74,2025,6642.TWO,富致,78.8000030518,-136.76,N/A,12.689211441513688,📉 獲利侵蝕,93.15,3.61,⚪ 中性觀察,2.6
2026-03,45.45,24.70%,-80.37,182.43,0.15,2025,4109.TWO,加捷生醫,11.3000001907,-136.98000000000002,-7.54%,12.696629427752809,⚠️ 獲利稀釋,13.35,-9.62,⚪ 中性觀察,0.43
2026-03,100.0,N/A,-106.78,237.41,0.08,2025,6680.TWO,鑫創電子,48.2999992371,-137.41,N/A,0.0,🔄 轉虧為盈,-35.849999999999994,-15.41,⚪ 數據不足,-0.29
2026-03,-34.68,33.68%,-13.11,102.78,1.62,2025,1319.TW,東陽,0.0,-137.46,18.07%,0.0,📉 獲利侵蝕,0.0,-1.96,⚪ 數據不足,6.43
2026-03,-35.0,N/A,-55.59,102.54,0.52,2025,6517.TWO,保勝光學,73.0,-137.54000000000002,N/A,24.172185430463575,📉 獲利侵蝕,45.3,-1.73,❌ 暫避觀望,1.63
2026-03,0.0,40.70%,31.82,137.61,-0.04,2025,2913.TW,農林,10.8500003815,-137.61,-7.01%,0.0,📉 獲利侵蝕,-5.7,9.13,⚪ 數據不足,-0.15
2026-03,-94.21,N/A,-87.79,43.67,0.21,2025,8422.TW,可寧衛*,27.8999996185,-137.88,N/A,1.3970956243615424,📉 獲利侵蝕,299.54999999999995,-7.53,⚪ 中性觀察,1.29
2026-03,10.57,N/A,-0.43,148.7,2.51,2025,6206.TW,飛捷,129.0,-138.13,N/A,6.969205834683954,⚠️ 獲利稀釋,277.65000000000003,9.26,⚪ 中性觀察,6.9
2026-03,-34.88,N/A,81.39,103.42,0.84,2025,6532.TWO,瑞耘,89.9000015259,-138.3,N/A,7.696917938861301,📉 獲利侵蝕,175.2,-6.21,⚪ 中性觀察,7.31
2026-03,35.71,N/A,34.19,174.21,-0.18,2025,5211.TWO,蒙恬,21.6499996185,-138.5,N/A,0.0,⚠️ 獲利稀釋,-33.3,34.16,⚪ 數據不足,-0.77
2026-03,173.33,25.80%,-33.45,312.01,0.11,2025,3306.TWO,鼎天,48.25,-138.67999999999998,1.28%,8.662477558348295,⚠️ 獲利稀釋,83.55000000000001,10.49,⚪ 中性觀察,1.95
2026-03,10.06,N/A,-4.63,148.79,1.75,2025,8109.TWO,博大,123.5,-138.73,N/A,8.277479892761393,⚠️ 獲利稀釋,223.8,15.04,⚪ 中性觀察,6.18
2026-03,400.0,15.75%,-19.23,539.09,0.06,2025,1414.TW,東和,18.3999996185,-139.09000000000003,-3.56%,47.17948620128205,⚠️ 獲利稀釋,5.8500000000000005,-10.66,❌ 暫避觀望,0.19
2026-03,-87.95,N/A,-47.4,51.4,0.1,2025,7770.TWO,君曜,42.3499984741,-139.35,N/A,8.144230475788461,📉 獲利侵蝕,78.0,12.79,⚪ 中性觀察,3.0
2026-03,2.74,N/A,2.97,142.19,3.38,2025,7765.TW,中華資安,221.5,-139.45,N/A,7.539142273655547,⚠️ 獲利稀釋,440.70000000000005,3.64,⚪ 中性觀察,11.47
2026-03,-69.05,49.97%,-6.08,70.64,0.39,2025,1295.TWO,生合,48.0,-139.69,11.73%,3.712296983758701,📉 獲利侵蝕,193.95,4.97,⚪ 中性觀察,5.29
2026-03,-109.68,N/A,-147.27,30.39,-0.03,2025,6243.TW,迅杰,39.9000015259,-140.07,N/A,0.0,📉 獲利侵蝕,-18.6,-12.93,⚪ 數據不足,-0.52
2026-03,-31.58,34.23%,-4.72,108.67,0.91,2025,4584.TWO,君帆,40.0999984741,-140.25,12.30%,4.47544625827009,📉 獲利侵蝕,134.39999999999998,-1.51,⚪ 中性觀察,3.43
2026-03,-36.22,N/A,-24.75,104.46,1.64,2025,2729.TWO,瓦城,160.5,-140.68,N/A,8.277462609592574,📉 獲利侵蝕,290.85,0.46,⚪ 中性觀察,6.76
2026-03,-69.92,42.16%,-29.75,71.65,0.4,2025,3035.TW,智原,211.0,-141.57,2.86%,31.72932330827068,📉 獲利侵蝕,99.74999999999999,62.61,❌ 暫避觀望,2.81
2026-03,102.78,N/A,-48.05,244.55,0.73,2025,6292.TWO,迅德,62.2999992371,-141.77,N/A,17.64872499634561,⚠️ 獲利稀釋,52.95,-3.28,❌ 暫避觀望,2.0
2026-03,-4.18,N/A,-0.84,137.6,4.62,2025,8081.TW,致新,313.0,-141.78,N/A,7.123350022758306,📉 獲利侵蝕,659.1,5.0,⚪ 中性觀察,17.76
2026-03,-8.28,N/A,15.63,133.59,1.33,2025,6527.TWO,明達醫,73.0999984741,-141.87,N/A,5.083449128936023,📉 獲利侵蝕,215.7,9.33,⚪ 中性觀察,5.8
2026-03,1.56,N/A,18.35,143.49,-0.63,2025,6461.TWO,益得,15.1000003815,-141.93,N/A,0.0,⚠️ 獲利稀釋,-88.05,170.31,⚪ 數據不足,-2.57
2026-03,-52.24,N/A,-39.84,89.96,0.64,2025,7715.TWO,裕山,35.0,-142.2,N/A,4.112808460634548,📉 獲利侵蝕,127.64999999999999,-27.76,⚪ 中性觀察,3.09
2026-03,37.91,47.51%,10.18,180.17,13.35,2025,1590.TW,亞德客-KY,1335.0,-142.26,31.25%,12.645637965331058,⚠️ 獲利稀釋,1583.5500000000002,11.97,⚪ 中性觀察,42.0
2026-03,-91.38,32.24%,6.47,51.34,-1.11,2025,1538.TW,正峰,11.1999998093,-142.72,-58.77%,0.0,📉 獲利侵蝕,-39.0,1.9,⚪ 數據不足,-1.59
2026-03,300.0,N/A,-246.15,443.05,0.12,2025,5468.TWO,凱鈺,30.6000003815,-143.05,N/A,0.0,🔄 轉虧為盈,-13.65,36.88,⚪ 數據不足,-0.65
2026-03,-28.44,38.19%,-19.62,114.65,6.19,2025,3034.TW,聯詠,535.0,-143.09,16.92%,7.792018642586659,📉 獲利侵蝕,1029.8999999999999,-2.07,⚪ 中性觀察,26.87
2026-03,41.67,N/A,14.0,185.98,0.34,2025,8033.TW,雷虎,169.5,-144.31,N/A,72.1276595744681,⚠️ 獲利稀釋,35.24999999999999,14.37,❌ 暫避觀望,0.58
2026-03,-19.19,N/A,6.64,125.8,6.77,2025,4966.TWO,譜瑞-KY,629.0,-144.99,N/A,7.294445088716225,📉 獲利侵蝕,1293.4499999999998,1.76,⚪ 中性觀察,34.51
2026-03,61.74,N/A,110.03,206.98,25.7,2025,7769.TW,鴻勁,6470.0,-145.23999999999998,N/A,34.76625470177324,⚠️ 獲利稀釋,2791.5,116.34,❌ 暫避觀望,75.71
2026-03,92.31,N/A,-50.22,237.89,1.01,2025,4995.TWO,晶達,44.7999992371,-145.57999999999998,N/A,9.27536216089027,⚠️ 獲利稀釋,72.45,-7.32,⚪ 中性觀察,2.25
2026-03,123.53,N/A,-10.94,269.52,0.39,2025,4155.TW,訊映,15.0500001907,-145.98999999999998,N/A,19.545454793116885,⚠️ 獲利稀釋,11.549999999999999,-6.81,❌ 暫避觀望,0.58
2026-03,-15.52,33.56%,-23.5,130.66,0.49,2025,1203.TW,味王,43.5,-146.18,14.34%,10.308056872037914,📉 獲利侵蝕,63.3,-10.06,⚪ 中性觀察,1.81
2026-03,-66.89,N/A,-50.94,79.57,0.5,2025,7642.TWO,昶瑞機電,72.5,-146.45999999999998,N/A,8.342922899884924,📉 獲利侵蝕,130.35000000000002,-15.67,⚪ 中性觀察,3.29
2026-03,30.71,N/A,47.62,177.74,1.83,2025,7810.TWO,捷創科技,207.5,-147.03,N/A,15.393175074183977,⚠️ 獲利稀釋,202.2,34.56,❌ 暫避觀望,6.25
2026-03,-39.77,N/A,-7.07,107.87,0.53,2025,8932.TWO,智通*,108.5,-147.64000000000001,N/A,15.19607843137255,📉 獲利侵蝕,107.1,51.84,❌ 暫避觀望,1.85
2026-03,3.33,N/A,-5.93,151.01,0.32,2025,6821.TWO,聯寶,64.5,-147.67999999999998,N/A,23.201438848920866,⚠️ 獲利稀釋,41.699999999999996,2.84,❌ 暫避觀望,1.13
2026-03,17.55,N/A,32.55,165.36,2.21,2025,5234.TW,達興材料,390.5,-147.81,N/A,21.292257360959653,⚠️ 獲利稀釋,275.1,12.43,❌ 暫避觀望,7.37
2026-03,-29.73,N/A,-25.47,118.45,0.26,2025,6671.TW,三能-KY,24.3500003815,-148.18,N/A,4.746588768323588,📉 獲利侵蝕,76.94999999999999,-2.1,⚪ 中性觀察,2.37
2026-03,-62.5,N/A,3.23,86.03,0.18,2025,8923.TWO,時報,20.1000003815,-148.53,N/A,8.815789641008772,📉 獲利侵蝕,34.199999999999996,2.69,⚪ 中性觀察,0.96
2026-03,-29.77,N/A,-58.85,119.1,0.92,2025,4572.TW,駐龍,145.0,-148.87,N/A,20.365168539325843,📉 獲利侵蝕,106.8,-23.02,❌ 暫避觀望,3.0
2026-03,-0.63,41.25%,49.96,148.55,9.53,2025,3653.TW,健策,3430.0,-149.18,31.26%,37.84201235657547,📉 獲利侵蝕,1359.6,42.0,❌ 暫避觀望,36.75
2026-03,-42.86,23.65%,-148.96,106.56,0.4,2025,2231.TW,為升,101.0,-149.42000000000002,-15.73%,0.0,🔄 轉虧為盈,-24.3,-21.77,⚪ 數據不足,-1.63
2026-03,16.0,N/A,-10.0,166.01,-0.21,2025,4188.TWO,安克,10.8500003815,-150.01,N/A,0.0,⚠️ 獲利稀釋,-33.75,-42.69,⚪ 數據不足,-0.88
2026-03,111.11,N/A,38.64,261.16,0.01,2025,6226.TW,光鼎,22.0499992371,-150.05,N/A,0.0,🔄 轉虧為盈,-9.9,-3.71,⚪ 數據不足,-0.28
2026-03,9.09,N/A,10.39,159.56,1.08,2025,7753.TWO,星亞,42.3499984741,-150.47,N/A,4.021842210265907,⚠️ 獲利稀釋,157.95,9.51,⚪ 中性觀察,4.22
2026-03,17.31,49.56%,1.75,167.87,-0.44,2025,4142.TW,國光生,17.6000003815,-150.56,23.11%,0.0,⚠️ 獲利稀釋,-47.25000000000001,-9.99,⚪ 數據不足,-0.57
2026-03,41.89,N/A,198.64,192.82,2.1,2025,6719.TW,力智,270.0,-150.93,N/A,18.218623481781375,⚠️ 獲利稀釋,222.3,23.89,❌ 暫避觀望,6.58
2026-03,64.88,N/A,-12.9,216.06,6.23,2025,6683.TWO,雍智科技,1725.0,-151.18,N/A,47.00272479564033,⚠️ 獲利稀釋,550.4999999999999,23.03,❌ 暫避觀望,15.42
2026-03,-104.55,44.07%,-192.54,47.85,-0.01,2025,3086.TWO,華義*,32.4500007629,-152.4,-19.63%,0.0,📉 獲利侵蝕,-25.5,5.99,⚪ 數據不足,-0.62
2026-03,13.4,N/A,40.24,166.0,19.54,2025,6515.TW,穎崴,8085.0,-152.6,N/A,65.81732334744383,⚠️ 獲利稀釋,1842.6000000000001,35.51,❌ 暫避觀望,46.93
2026-03,-82.61,N/A,131.69,69.99,0.41,2025,4946.TWO,辣椒,104.5,-152.6,N/A,10.817805383022774,📉 獲利侵蝕,144.9,786.25,⚪ 中性觀察,3.14
2026-03,-69.68,N/A,-39.39,83.05,0.58,2025,6962.TW,奕力-KY,38.6500015259,-152.73000000000002,N/A,4.807214120136815,📉 獲利侵蝕,120.60000000000001,-15.03,⚪ 中性觀察,2.87
2026-03,-3.85,49.60%,61.83,148.91,0.51,2025,2756.TWO,聯發國際,59.7000007629,-152.76,5.94%,7.141148416614833,📉 獲利侵蝕,125.39999999999999,69.66,⚪ 中性觀察,3.93
2026-03,-27.27,38.12%,-33.77,125.85,0.24,2025,3438.TWO,類比科,69.6999969482,-153.12,-0.86%,35.743588178564096,📉 獲利侵蝕,29.250000000000004,4.92,❌ 暫避觀望,1.0
2026-03,-28.46,N/A,-45.5,124.98,1.86,2025,6585.TW,鼎基,130.0,-153.44,N/A,9.285714285714286,📉 獲利侵蝕,210.0,-13.21,⚪ 中性觀察,5.64
2026-03,-98.28,23.48%,-32.0,55.25,0.01,2025,3308.TW,聯德,21.3999996185,-153.53,-362.94%,40.37735777075471,📉 獲利侵蝕,7.95,-88.36,❌ 暫避觀望,0.68
2026-03,-93.37,34.04%,-51.27,60.26,0.16,2025,2348.TW,海悅,72.0,-153.63,22.47%,5.187319884726225,📉 獲利侵蝕,208.2,-27.63,⚪ 中性觀察,6.85
2026-03,-45.92,N/A,-45.98,108.08,0.53,2025,1524.TW,耿鼎,28.9500007629,-154.0,N/A,6.320960865262009,📉 獲利侵蝕,68.7,-12.78,⚪ 中性觀察,1.95
2026-03,22.41,46.23%,3.25,177.0,0.71,2025,2617.TW,台航,0.0,-154.59,41.07%,0.0,⚠️ 獲利稀釋,0.0,-2.28,⚪ 數據不足,3.18
2026-03,45.28,34.82%,-22.38,199.88,-0.29,2025,3122.TWO,笙泉,30.7000007629,-154.6,-12.95%,0.0,⚠️ 獲利稀釋,-67.95,-11.1,⚪ 數據不足,-1.75
2026-03,4.29,N/A,-355.0,159.07,-0.68,2025,6695.TW,芯鼎,59.5999984741,-154.78,N/A,0.0,⚠️ 獲利稀釋,-87.9,10.49,⚪ 數據不足,-1.83
2026-03,70.37,58.57%,-12.03,225.35,3.68,2025,3491.TWO,昇達科,1335.0,-154.98,27.57%,68.88544891640868,🏰 高護城河,290.7,5.02,❌ 暫避觀望,7.83
2026-03,45.61,N/A,-20.23,200.61,0.83,2025,6161.TWO,捷波,51.2999992371,-155.0,N/A,7.691154308410796,⚠️ 獲利稀釋,100.05,12.38,⚪ 中性觀察,2.72
2026-03,-23.31,N/A,-5.16,132.18,1.29,2025,4163.TWO,鐿鈦,122.0,-155.49,N/A,10.209205020920502,📉 獲利侵蝕,179.25000000000003,1.22,⚪ 中性觀察,5.13
2026-03,-14.89,N/A,2.89,140.64,1.6,2025,6761.TWO,穩得,185.5,-155.52999999999997,N/A,10.334261838440112,📉 獲利侵蝕,269.25,-2.32,⚪ 中性觀察,7.34
2026-03,-81.4,40.97%,15.09,74.54,0.08,2025,3093.TWO,港建*,72.0,-155.94,11.18%,24.08026755852843,📉 獲利侵蝕,44.849999999999994,38.76,❌ 暫避觀望,1.22
2026-03,-41.18,N/A,-22.13,115.66,0.6,2025,5474.TWO,聰泰,168.0,-156.84,N/A,13.570274636510502,📉 獲利侵蝕,185.7,22.92,⚪ 中性觀察,5.49
2026-03,16.67,N/A,11.33,173.58,1.75,2025,6498.TWO,久禾光,93.4000015259,-156.91000000000003,N/A,6.092628931891714,⚠️ 獲利稀釋,229.95000000000002,19.77,⚪ 中性觀察,6.51
2026-03,16.98,N/A,-28.18,174.38,0.63,2025,9918.TW,欣天然,43.3499984741,-157.4,N/A,9.942660200481651,⚠️ 獲利稀釋,65.4,2.96,⚪ 中性觀察,1.61
2026-03,-100.0,N/A,16.9,57.79,-0.62,2025,8067.TWO,志旭,13.1499996185,-157.79,N/A,0.0,📉 獲利侵蝕,-29.85,-2.17,⚪ 數據不足,-0.59
2026-03,-90.0,N/A,-1377.78,68.27,-0.57,2025,5272.TWO,笙科,21.2000007629,-158.26999999999998,N/A,0.0,📉 獲利侵蝕,-50.4,2.86,⚪ 數據不足,-1.33
2026-03,-90.0,24.73%,-57.58,68.51,0.02,2025,3024.TW,憶聲,12.3000001907,-158.51,-2.71%,13.369565424673912,📉 獲利侵蝕,13.800000000000002,-31.39,⚪ 中性觀察,0.28
2026-03,-81.82,N/A,139.29,76.73,0.02,2025,8080.TWO,泰霖,27.75,-158.55,N/A,46.25,📉 獲利侵蝕,9.0,22.38,❌ 暫避觀望,0.12
2026-03,-68.65,N/A,-19.59,90.37,1.0,2025,6862.TW,三集瑞-KY,201.5,-159.02,N/A,10.886007563479202,📉 獲利侵蝕,277.65,2.98,⚪ 中性觀察,8.29
2026-03,26.19,42.56%,31.02,185.58,-0.31,2025,4128.TWO,中天,16.0499992371,-159.39000000000001,-18.87%,0.0,⚠️ 獲利稀釋,-58.650000000000006,9.94,⚪ 數據不足,-1.29
2026-03,36.13,N/A,-14.17,195.54,3.27,2025,6996.TWO,力領科技,195.0,-159.41,N/A,6.966773847802786,⚠️ 獲利稀釋,419.85,-9.4,⚪ 中性觀察,12.15
2026-03,-3.77,34.44%,-13.92,155.84,0.51,2025,1568.TW,倉佑,37.4000015259,-159.61,17.09%,11.36778161881459,📉 獲利侵蝕,49.35,0.3,⚪ 中性觀察,1.36
2026-03,52.94,N/A,-462.96,214.29,-0.24,2025,6237.TWO,驊訊,44.7000007629,-161.35,N/A,0.0,⚠️ 獲利稀釋,-67.2,11.69,⚪ 數據不足,-1.52
2026-03,-61.9,N/A,-62.55,100.37,0.4,2025,8102.TWO,傑霖科技,69.0,-162.27,N/A,13.018867924528305,📉 獲利侵蝕,79.49999999999999,-23.31,⚪ 中性觀察,2.25
2026-03,-25.14,N/A,57.43,137.15,1.37,2025,6203.TWO,海韻電,66.5,-162.29000000000002,N/A,6.050955414012739,📉 獲利侵蝕,164.85,37.15,⚪ 中性觀察,5.51
2026-03,22.89,N/A,-22.95,186.39,2.47,2025,6651.TWO,全宇昕,153.5,-163.5,N/A,9.83974358974359,⚠️ 獲利稀釋,234.00000000000003,3.91,⚪ 中性觀察,6.32
2026-03,-8.48,25.33%,-12.32,155.73,2.59,2025,3213.TWO,茂訊,120.5,-164.20999999999998,7.00%,6.182657773217033,📉 獲利侵蝕,292.35,1.19,⚪ 中性觀察,7.4
2026-03,-114.81,27.86%,59.69,50.4,-0.58,2025,2424.TW,隴華,10.0,-165.21,-40.94%,0.0,📉 獲利侵蝕,-58.8,34.04,⚪ 數據不足,-1.34
2026-03,-26.32,44.64%,-32.69,139.24,0.84,2025,4138.TWO,曜亞,51.0,-165.56,12.42%,5.246913580246913,📉 獲利侵蝕,145.8,-11.82,⚪ 中性觀察,3.81
2026-03,333.33,35.36%,-22.2,499.13,1.17,2025,2606.TW,裕民,60.2999992371,-165.8,30.49%,6.497844745377157,⚠️ 獲利稀釋,139.19999999999996,-4.75,⚪ 中性觀察,4.31
2026-03,12.5,43.11%,141.94,179.42,0.09,2025,3252.TWO,海灣,17.75,-166.92,22.84%,104.41176470588236,⚠️ 獲利稀釋,2.55,-3.71,❌ 暫避觀望,0.13
2026-03,197.5,N/A,240.74,364.73,1.19,2025,4949.TW,有成精密,77.5,-167.23000000000002,N/A,14.51310861423221,⚠️ 獲利稀釋,80.1,-0.48,⚪ 中性觀察,1.91
2026-03,96.93,N/A,-0.23,264.19,3.21,2025,6197.TW,佳必琪,350.0,-167.26,N/A,16.12903225806452,⚠️ 獲利稀釋,325.49999999999994,12.03,❌ 暫避觀望,8.67
2026-03,25.58,N/A,-40.62,192.98,-0.64,2025,6550.TW,北極星藥業-KY,13.5500001907,-167.39999999999998,N/A,0.0,⚠️ 獲利稀釋,-160.04999999999998,-62.05,⚪ 數據不足,-5.1
2026-03,-4.55,35.81%,-234.57,162.93,-0.23,2025,2482.TW,連宇,16.6000003815,-167.48000000000002,-38.32%,0.0,📉 獲利侵蝕,-45.3,-16.89,⚪ 數據不足,-1.09
2026-03,-11.11,N/A,-516.13,157.19,-0.4,2025,8437.TWO,大地-KY,10.1000003815,-168.3,N/A,0.0,📉 獲利侵蝕,-46.050000000000004,-31.28,⚪ 數據不足,-1.29
2026-03,21.52,39.78%,17.26,190.06,3.85,2025,2395.TW,研華,492.0,-168.54,15.69%,16.26984126984127,⚠️ 獲利稀釋,453.6,18.56,❌ 暫避觀望,12.25
2026-03,46.51,N/A,-69.96,215.08,0.64,2025,6224.TW,聚鼎,77.1999969482,-168.57000000000002,N/A,24.66453576619808,⚠️ 獲利稀釋,46.949999999999996,-2.5,❌ 暫避觀望,0.67
2026-03,63.39,44.02%,32.78,232.49,3.66,2025,4749.TWO,新應材,875.0,-169.10000000000002,23.34%,30.339805825242717,⚠️ 獲利稀釋,432.6,28.3,❌ 暫避觀望,11.33
2026-03,31.51,N/A,-50.25,201.37,0.96,2025,6937.TW,天虹,268.0,-169.86,N/A,38.84057971014493,⚠️ 獲利稀釋,103.49999999999999,-13.26,❌ 暫避觀望,3.01
2026-03,21.39,N/A,36.27,191.57,2.27,2025,6690.TWO,安�硌穈T,162.0,-170.18,N/A,6.769745089845381,⚠️ 獲利稀釋,358.95000000000005,13.3,⚪ 中性觀察,10.22
2026-03,-100.0,N/A,152.21,70.28,0.0,2025,6485.TWO,點序,83.4000015259,-170.28,N/A,119.14285932271429,📉 獲利侵蝕,10.5,16.84,❌ 暫避觀望,0.71
2026-03,25.0,N/A,-54.29,195.61,-0.21,2025,6929.TWO,佑全,23.75,-170.61,N/A,0.0,⚠️ 獲利稀釋,-49.05,-1.45,⚪ 數據不足,-1.63
2026-03,18.71,N/A,-22.77,189.52,1.65,2025,5299.TWO,杰力,123.0,-170.81,N/A,11.420612813370472,⚠️ 獲利稀釋,161.55,-12.32,⚪ 中性觀察,4.58
2026-03,620.0,15.09%,-89.88,792.05,0.36,2025,1323.TW,永裕,19.7000007629,-172.04999999999995,1.25%,28.970589357205885,⚠️ 獲利稀釋,10.2,-23.91,❌ 暫避觀望,0.26
2026-03,-43.18,45.13%,-22.56,129.05,0.28,2025,2070.TWO,精湛,61.7000007629,-172.23000000000002,17.87%,14.216590037534562,📉 獲利侵蝕,65.1,-2.97,⚪ 中性觀察,2.3
2026-03,-55.88,N/A,60.88,116.4,0.75,2025,6591.TW,動力-KY,53.5,-172.28,N/A,3.9280469897209986,📉 獲利侵蝕,204.29999999999998,38.81,⚪ 中性觀察,5.37
2026-03,6.25,40.82%,100.0,178.72,0.17,2025,2926.TWO,誠品生活,33.7999992371,-172.47,-1.48%,26.406249403984376,⚠️ 獲利稀釋,19.2,1.84,❌ 暫避觀望,0.54
2026-03,28.57,30.70%,461.54,201.59,-0.05,2025,3297.TWO,杭特,31.0,-173.02,-18.51%,25.203252032520325,⚠️ 獲利稀釋,18.45,20.59,❌ 暫避觀望,0.47
2026-03,42.86,N/A,-22.56,216.12,0.7,2025,7704.TWO,明遠精密,62.4000015259,-173.26,N/A,12.734694188959185,⚠️ 獲利稀釋,73.49999999999999,-11.73,⚪ 中性觀察,2.07
2026-03,18.94,N/A,-21.14,192.24,1.57,2025,6844.TWO,諾貝兒,65.0,-173.3,N/A,10.077519379844963,⚠️ 獲利稀釋,96.74999999999999,1.36,⚪ 中性觀察,2.35
2026-03,218.52,N/A,-14.04,392.93,5.19,2025,6640.TWO,均華,1025.0,-174.41,N/A,31.567600862334455,⚠️ 獲利稀釋,487.05000000000007,10.19,❌ 暫避觀望,12.75
2026-03,3.17,33.63%,3.96,177.66,1.3,2025,2412.TW,中華電,141.5,-174.49,17.33%,11.185770750988143,⚠️ 獲利稀釋,189.75,2.67,⚪ 中性觀察,4.99
2026-03,29.27,N/A,-13.79,203.95,0.53,2025,9960.TWO,邁達康,33.25,-174.67999999999998,N/A,8.796296296296296,⚠️ 獲利稀釋,56.7,-3.52,⚪ 中性觀察,1.75
2026-03,416.67,N/A,-43.1,592.65,0.19,2025,3021.TW,鴻名,30.0499992371,-175.97999999999996,N/A,29.460783565784315,⚠️ 獲利稀釋,15.3,-3.87,❌ 暫避觀望,0.33
2026-03,11.85,36.51%,-66.46,188.41,1.51,2025,3675.TWO,德微,378.0,-176.56,9.03%,61.06623586429726,⚠️ 獲利稀釋,92.85,-9.88,❌ 暫避觀望,2.67
2026-03,84.31,N/A,-27.15,261.06,3.81,2025,6579.TW,研揚,157.5,-176.75,N/A,10.66350710900474,⚠️ 獲利稀釋,221.54999999999998,20.03,⚪ 中性觀察,5.62
2026-03,-30.0,21.75%,-93.38,147.2,0.14,2025,1805.TW,寶徠,10.3999996185,-177.2,10.56%,19.259258552777776,📉 獲利侵蝕,8.100000000000001,-54.43,❌ 暫避觀望,0.2
2026-03,42.31,31.63%,-73.51,219.88,0.37,2025,3588.TW,通嘉,67.5,-177.57,-1.96%,44.11764705882353,⚠️ 獲利稀釋,22.95,-7.24,❌ 暫避觀望,0.5
2026-03,196.0,30.02%,-40.84,373.81,2.24,2025,3587.TWO,閎康,292.0,-177.81,10.45%,19.810040705563093,⚠️ 獲利稀釋,221.1,8.51,❌ 暫避觀望,6.1
2026-03,24.71,37.27%,-18.46,202.94,1.06,2025,2455.TW,全新,347.0,-178.23,21.78%,49.57142857142857,⚠️ 獲利稀釋,105.0,4.29,❌ 暫避觀望,2.97
