日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-06-30,1540,喬福,21.45,44.99,2000,-47080,-52.32%
2026-06-30,2399,映泰,47.9,41.99,3000,17730,14.07%
2026-06-30,2609,陽明,51.4,77.27,1000,-25870,-33.48%
2026-06-30,2618,長榮航,43.9,46.14,2000,-4480,-4.85%
2026-06-30,00738U,期元大道瓊白銀,46.82,68.36,1000,-21540,-31.51%
2026-06-30,00635U,期元大S&P黃金,41.9,53.65,2000,-23500,-21.90%
2026-06-30,009816,凱基台灣TOP50,15.0,11.32,35000,128800,32.51%
