代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
2438.TW,翔耀,21.9,-17,0,0,20260703,-31,51,82,-1.7x,2.82%,▲ 順勢追意
1736.TW,喬山,131.5,-204,-32,2,20260706,522,0,0,N/A,1.54%,🚨 外資提款
2329.TW,華泰,54.6,-784,0,-6,20260706,-10079,0,0,N/A,4.40%,🚨 外資提款
6815.TWO,晶鑽生醫,27.6,0,0,0,20260706,0,0,0,N/A,-6.44%,🚨 外資提款
6876.TWO,朗齊生醫*,16.6,0,0,0,20260706,0,0,0,N/A,5.06%,🚨 外資提款
8936.TWO,國統,57.1,-261,-6,35,20260706,682,0,0,N/A,-4.67%,🚨 外資提款
8201.TW,無敵,13.25,19,0,-1,20260706,-3,0,0,N/A,3.11%,🚨 外資提款
8088.TWO,品安,60.8,-217,0,0,20260706,1518,0,0,N/A,0.40%,🚨 外資提款
6990.TWO,華鉬,157.0,0,0,0,20260706,0,0,0,N/A,-10.29%,🚨 外資提款
7590.TWO,怡和國際,20.5,0,0,0,20260706,0,0,0,N/A,1.49%,🚨 外資提款
5205.TWO,中茂,23.95,0,0,0,20260706,0,0,0,N/A,-2.44%,🚨 外資提款
4771.TW,望隼,214.0,344,0,26,20260706,10,0,0,N/A,12.04%,🚨 外資提款
4702.TWO,中美實,9.95,26,0,0,20260706,-9,0,0,N/A,-0.50%,🚨 外資提款
6425.TWO,易發,73.2,37,0,0,20260706,273,0,0,N/A,4.21%,🚨 外資提款
1785.TWO,光洋科,153.0,4325,205,298,20260706,1261,0,0,N/A,8.90%,🚨 外資提款
3687.TWO,歐買尬,76.7,-28,0,0,20260706,25,0,0,N/A,3.51%,🚨 外資提款
8932.TWO,智通*,116.0,-919,0,-35,20260706,-5195,0,0,N/A,10.48%,🚨 外資提款
1722.TW,台肥,48.95,786,6,1,20260706,335,0,0,N/A,2.62%,🚨 外資提款
00995A.TW,主動中信台灣卓越,18.1,-136,0,777,20260706,-13011,0,0,N/A,4.50%,🚨 外資提款
00990A.TW,主動元大AI新經濟,19.32,-23505,0,-5859,20260706,-130937,0,0,N/A,-2.91%,🚨 外資提款
3372.TWO,典範,21.3,-54,0,2,20260706,2000,0,0,N/A,7.47%,🚨 外資提款
5546.TW,永固-KY,16.9,-5,0,-1,20260706,0,0,0,N/A,2.74%,🚨 外資提款
5013.TWO,強新,26.75,-2,0,0,20260706,0,0,0,N/A,-0.56%,🚨 外資提款
5608.TW,四維航,14.95,435,0,1,20260706,-165,0,0,N/A,5.65%,🚨 外資提款
6589.TW,台康生技,51.4,446,0,-4,20260706,-53,0,0,N/A,6.64%,🚨 外資提款
00770.TW,國泰北美科技,67.45,31,0,-2,20260706,-367,0,0,N/A,1.35%,🚨 外資提款
2066.TWO,世德,68.8,36,0,0,20260706,44,0,0,N/A,2.99%,🚨 外資提款
2201.TW,裕隆,29.3,1797,5,3,20260706,260,0,0,N/A,6.93%,🚨 外資提款
3115.TWO,富榮綱,9.18,13,0,0,20260706,0,0,0,N/A,2.00%,🚨 外資提款
7818.TW,溢泰實業,70.5,175,0,0,20260706,-9,0,0,N/A,11.90%,🚨 外資提款
00722B.TWO,群益投資級電信債,36.51,572,0,-633,20260706,218,0,0,N/A,-0.71%,🚨 外資提款
6877.TWO,鏵友益,133.5,0,0,-1,20260706,-48,0,0,N/A,12.18%,🚨 外資提款
6165.TW,浪凡,52.0,84,0,0,20260706,-150,0,0,N/A,10.52%,🚨 外資提款
3689.TWO,湧德,123.0,194,0,-13,20260706,-904,0,0,N/A,7.42%,🚨 外資提款
7752.TWO,世紀樺欣,33.3,0,0,0,20260706,0,0,0,N/A,-2.63%,🚨 外資提款
7415.TWO,元澄半導體,582.0,0,0,0,20260706,0,0,0,N/A,4.49%,🚨 外資提款
6874.TWO,倍力,82.2,2,0,0,20260706,-9,0,0,N/A,-1.32%,🚨 外資提款
3167.TW,大量,905.0,-516,-48,-25,20260706,26,0,0,N/A,16.93%,🚨 外資提款
3288.TWO,點晶,20.2,2,0,0,20260706,-29,0,0,N/A,1.25%,🚨 外資提款
4904.TW,遠傳,103.0,-4815,3118,274,20260706,-67966,0,0,N/A,-2.83%,🚨 外資提款
8024.TWO,佑華,16.1,1,0,0,20260706,-66,0,0,N/A,-0.92%,🚨 外資提款
4142.TW,國光生,17.95,1230,0,-10,20260706,-66,0,0,N/A,2.57%,🚨 外資提款
6244.TWO,茂迪,27.55,425,0,-28,20260706,-3640,0,0,N/A,4.95%,🚨 外資提款
00939.TW,統一台灣高息動能,21.44,469,0,374,20260706,-1121,0,0,N/A,1.42%,🚨 外資提款
9110.TW,越南控-DR,3.36,0,0,0,20260706,0,0,0,N/A,3.07%,🚨 外資提款
4571.TW,鈞興-KY,180.5,-19,0,-1,20260706,-110,0,0,N/A,10.40%,🚨 外資提款
3176.TWO,基亞,37.05,338,0,0,20260706,117,0,0,N/A,11.93%,🚨 外資提款
