日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-06-04,2317,鴻海,293.0,241.21,2000,103580,21.47%
2026-06-04,4142,國光生,17.8,25.32,1000,-7520,-29.70%
2026-06-04,0050,元大台灣50,106.1,46.6,16016,952952,127.68%
2026-06-04,0056,元大高股息,52.65,36.43,8000,129760,44.52%
2026-06-04,00635U,期元大S&P黃金,46.76,55.25,3000,-25470,-15.37%
2026-06-04,00738U,期元大道瓊白銀,59.05,66.26,1000,-7210,-10.88%
2026-06-04,00929,復華台灣科技優息,30.47,19.73,8000,85920,54.43%
2026-06-04,009816,凱基台灣TOP50,15.48,11.01,63000,281610,40.60%
2026-06-04,00990A,主動元大AI新經濟,20.7,11.48,5000,46100,80.31%
2026-06-04,2009,第一銅,44.5,50.56,4000,-24240,-11.99%
2026-06-04,2337,旺宏,156.5,95.28,2000,122440,64.25%
2026-06-04,2409,友達,29.25,16.21,2000,26080,80.44%
2026-06-04,3481,群創,55.8,25.1,4000,122800,122.31%
2026-06-04,6806,森崴能源,6.26,45.39,5000,-195650,-86.21%
2026-06-04,3105,穩懋,487.5,556.47,300,-20691,-12.39%
2026-06-04,4966,譜瑞-KY,756.0,1921.64,1000,-1165640,-60.66%
2026-06-04,00403A,主動統一升級50,10.59,10.68,26026,-2342,-0.84%
2026-06-04,00981A,主動統一台股增長,31.36,27.48,2000,7760,14.12%
2026-06-04,2313,華通,265.5,250.71,1000,14790,5.90%
2026-06-04,2330,台積電,2385.0,225.55,10,21594,957.42%
2026-06-04,6789,采鈺,524.0,593.5,400,-27800,-11.71%
2026-06-04,5474,聰泰,176.0,175.15,2000,1700,0.49%
2026-06-04,6849,奇鼎科技,210.5,266.4,280,-15652,-20.98%
2026-06-04,7853,政美應用,350.5,409.29,280,-16461,-14.36%
2026-06-04,9105,泰金寶-DR,12.7,8.97,3000,11190,41.58%
2026-06-04,3576,聯合再生,18.05,18.5,2000,-900,-2.43%
2026-06-04,1721,三晃,27.65,27.88,3000,-700,-0.84%
2026-06-04,8215,明基材,30.5,31.6,200,-220,-3.48%
