代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6116.TW,彩晶,20.45,-3530,0,-342,20260604,-624519,86553,711073,-0.1x,31.51%,▲ 順勢追意
00988A.TW,主動統一全球創新,22.09,2186,0,-36874,20260604,-90103,525162,615266,-5.8x,4.15%,▲ 順勢追意
3231.TW,緯創,176.0,-11395,18857,-777,20260604,82369,695757,613388,8.4x,21.80%,▲ 順勢追意
2303.TW,聯電,125.0,74045,-140694,2382,20260604,251728,765875,514147,3.0x,-11.97%,★ 壓低偷買
1402.TW,遠東新,27.55,17883,-9986,732,20260604,-206500,177756,384256,-0.9x,11.09%,▲ 順勢追意
8112.TW,至上,95.6,-3216,-9,-437,20260604,-33418,206376,239794,-6.2x,11.16%,▲ 順勢追意
3706.TW,神達,93.9,10591,-42,1554,20260604,23352,230304,206952,9.9x,13.00%,▲ 順勢追意
8027.TWO,鈦昇,292.5,39,0,-23,20260604,-160232,1378,161611,-0.0x,19.14%,▲ 順勢追意
2313.TW,華通,265.5,-12351,-785,-384,20260604,-113269,12068,125337,-0.1x,3.54%,▲ 順勢追意
2892.TW,第一金,29.55,31933,3388,176,20260604,-84632,33858,118490,-0.4x,8.44%,▲ 順勢追意
4967.TW,十銓,302.0,-2368,0,-95,20260604,4172,120562,116390,28.9x,11.65%,▲ 順勢追意
00937B.TWO,群益ESG投等債20+,14.86,76504,0,27505,20260604,16354,124484,108130,7.6x,0.95%,▲ 順勢追意
2609.TW,陽明,53.2,27806,-29388,249,20260604,27023,128805,101782,4.8x,1.72%,▲ 順勢追意
1326.TW,台化,55.2,19073,-137,-140,20260604,-2976,94408,97384,-31.7x,21.59%,▲ 順勢追意
2402.TW,毅嘉,69.3,-289,0,-488,20260604,-76765,18549,95314,-0.2x,4.84%,▲ 順勢追意
6456.TW,GIS-KY,86.0,954,0,91,20260604,-25034,63260,88295,-2.5x,20.11%,▲ 順勢追意
2317.TW,鴻海,293.0,25503,2068,2,20260604,87275,167248,79973,1.9x,11.41%,▲ 順勢追意
1303.TW,南亞,111.0,16576,2133,-1292,20260604,77251,155837,78585,2.0x,22.65%,▲ 順勢追意
3260.TWO,威剛,458.0,-5439,204,-181,20260604,-2426,76125,78552,-31.4x,13.23%,▲ 順勢追意
5351.TWO,鈺創,88.1,-1575,0,28,20260604,59781,135432,75651,2.3x,6.66%,▲ 順勢追意
2834.TW,臺企銀,17.1,46348,-21,119,20260604,-7496,65297,72793,-8.7x,7.55%,▲ 順勢追意
6213.TW,聯茂,260.5,-2503,-5,-216,20260604,-31550,40541,72092,-1.3x,-0.19%,★ 壓低偷買
2890.TW,永豐金,33.15,55409,1221,178,20260604,-9456,62293,71750,-6.6x,12.37%,▲ 順勢追意
2367.TW,燿華,62.0,-2218,0,-478,20260604,-17261,53932,71193,-3.1x,-5.78%,★ 壓低偷買
3234.TWO,光環,136.5,135,0,87,20260604,1155,71222,70066,61.6x,38.44%,▲ 順勢追意
00997A.TW,主動群益美國增長,13.84,6383,0,395,20260604,-57534,6438,63972,-0.1x,7.04%,▲ 順勢追意
00996A.TW,主動兆豐台灣豐收,15.31,-1998,0,-2016,20260604,-36069,24957,61027,-0.7x,1.86%,▲ 順勢追意
2884.TW,玉山金,33.45,26525,2841,-346,20260604,-12201,47032,59233,-3.9x,8.96%,▲ 順勢追意
2377.TW,微星,140.0,-1625,804,361,20260604,-7664,50469,58134,-6.6x,13.36%,▲ 順勢追意
8070.TW,長華*,65.3,-975,-5045,251,20260604,11109,63311,52202,5.7x,28.29%,▲ 順勢追意
8043.TWO,蜜望實,145.0,-1375,0,-24,20260604,-44111,7724,51835,-0.2x,12.84%,▲ 順勢追意
3535.TW,晶彩科,137.0,95,0,-13,20260604,-4269,45717,49986,-10.7x,13.69%,▲ 順勢追意
3324.TWO,雙鴻,1185.0,2612,1,74,20260604,-1118,48550,49668,-43.4x,17.91%,▲ 順勢追意
2342.TW,茂矽,43.05,207,0,0,20260604,-403,45202,45606,-112.0x,1.53%,▲ 順勢追意
2610.TW,華航,19.9,11071,295,599,20260604,188,44490,44301,235.7x,6.99%,▲ 順勢追意
