日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-10,4707.TWO,磐亞,12.6,3.7,4593,⚠️ 超買警示,101.32,0.26
2026-04-10,00990A.TW,主動元大AI新經濟,14.01,3.7,56751,⚠️ 超買警示,118.33,0.39
2026-04-10,6494.TWO,九齊,49.2,3.69,560,⚠️ 超買警示,106.29,0.69
2026-04-10,6530.TWO,創威,101.5,3.68,8936,⚠️ 超買警示,97.61,0.92
2026-04-10,4764.TW,雙鍵,155.0,3.68,8859,⚠️ 超買警示,123.73,5.41
2026-04-10,00685L.TW,群益臺灣加權正2,185.4,3.66,1462,⚠️ 超買警示,117.45,5.47
2026-04-10,5607.TW,遠雄港,48.15,3.66,614,⚠️ 超買警示,105.31,0.7
2026-04-10,6245.TWO,立端,74.5,3.62,2539,⚠️ 超買警示,99.15,0.89
2026-04-10,00675L.TW,富邦臺灣加權正2,205.9,3.6,3505,⚠️ 超買警示,117.61,6.08
2026-04-10,3004.TW,豐達科,116.0,3.57,790,⚠️ 超買警示,103.21,3.55
2026-04-10,6223.TWO,旺矽,4620.0,3.36,1040,⚠️ 超買警示,99.46,119.45
2026-04-10,2303.TW,聯電,62.0,3.33,151352,⚠️ 超買警示,102.0,1.29
2026-04-10,00982A.TW,主動群益台灣強棒,18.14,3.3,32939,⚠️ 超買警示,111.38,0.3
2026-04-10,2421.TW,建準,141.0,3.3,4256,⚠️ 超買警示,100.77,2.83
2026-04-10,3665.TW,貿聯-KY,2200.0,3.29,2351,⚠️ 超買警示,99.38,49.02
2026-04-10,00877.TWO,復華中國5G,31.1,3.29,3087,⚠️ 超買警示,111.89,0.64
2026-04-10,3163.TWO,波若威,1260.0,3.28,978,⚠️ 超買警示,113.95,66.08
2026-04-10,00951.TW,台新日本半導體,14.67,3.24,5326,⚠️ 超買警示,115.83,0.38
2026-04-10,2417.TW,圓剛,40.2,3.21,1974,⚠️ 超買警示,115.15,1.25
2026-04-10,00991A.TW,主動復華未來50,13.89,3.12,63441,⚠️ 超買警示,112.97,0.24
2026-04-10,3491.TWO,昇達科,1815.0,3.12,2279,⚠️ 超買警示,98.68,54.26
2026-04-10,00992A.TW,主動群益科技創新,14.91,3.11,101028,⚠️ 超買警示,110.05,0.27
2026-04-10,6937.TW,天虹,284.5,3.08,1705,⚠️ 超買警示,99.69,5.6
2026-04-10,00830.TW,國泰費城半導體,61.15,3.03,22261,⚠️ 超買警示,117.17,1.49
2026-04-10,00987A.TW,主動台新優勢成長,13.96,3.03,6140,⚠️ 超買警示,112.87,0.28
2026-04-10,00655L.TW,國泰中國A50正2,33.65,3.0,2320,⚠️ 超買警示,108.29,0.38
2026-04-10,6831.TW,邁科,430.0,2.99,1184,⚠️ 超買警示,95.02,4.07
2026-04-10,8996.TW,高力,1040.0,2.97,4819,⚠️ 超買警示,103.4,31.66
2026-04-10,00994A.TW,主動第一金台股優,14.09,2.92,9510,⚠️ 超買警示,112.06,0.28
2026-04-10,6257.TW,矽格,176.0,2.92,15569,⚠️ 超買警示,96.94,5.22
2026-04-10,6913.TWO,鴻呈,126.0,2.86,870,⚠️ 超買警示,107.19,3.77
2026-04-10,6218.TWO,豪勉,35.5,2.75,7469,⚠️ 超買警示,101.44,1.95
2026-04-10,3363.TWO,上詮,784.0,2.75,8083,⚠️ 超買警示,112.92,26.81
2026-04-10,00637L.TW,元大滬深300正2,19.93,2.73,32032,⚠️ 超買警示,107.21,0.21
2026-04-10,2382.TW,廣達,321.5,2.72,38978,⚠️ 超買警示,105.2,7.44
2026-04-10,00633L.TW,富邦上証正2,48.26,2.7,6675,⚠️ 超買警示,108.78,0.56
