id,name,price,signal,pnl,count,win_rate,reason
2408.TW,南亞科,312.0,☁️ 觀望,236.54,6,100.0,[P:0.95/50.0] [🚀 極強] 等待機會
2344.TW,華邦電,155.0,💎 持股,221.17,8,62.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3026.TW,禾伸堂,608.0,🚀 持股,180.14,7,85.71,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
2308.TW,台達電,2520.0,🚀 持股,175.61,7,71.43,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
2327.TW,國巨*,701.0,💎 持股,158.68,7,57.14,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3260.TWO,威剛,412.5,☁️ 觀望,126.45,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
8271.TW,宇瞻,232.5,☁️ 觀望,122.19,7,71.43,[P:0.95/8.0] [🚀 極強] 等待機會
2337.TW,旺宏,155.5,☁️ 觀望,118.09,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2492.TW,華新科,361.0,💎 持股,95.26,10,30.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3264.TWO,欣銓,229.5,🟡 預警 (⚡ 糾結噴發),67.59,10,40.0,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
4967.TW,十銓,267.0,☁️ 觀望,56.02,9,22.22,[P:0.95/8.0] [📉 轉弱] 等待機會
3006.TW,晶豪科,241.0,☁️ 觀望,45.25,8,50.0,[P:0.95/50.0] [🚀 極強] 等待機會
2478.TW,大毅,120.0,☁️ 觀望,44.95,9,33.33,[P:0.95/50.0] [📈 穩定] 等待機會
3357.TWO,臺慶科,285.5,💎 持股,28.27,8,37.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6127.TWO,九豪,56.9000015259,💎 持股,-28.96,10,20.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
