代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.16,23.5,10000,24.5,3000,24.50,23.75,23.92,24.50,76031,-,
1269,乾杯,67.56,66.5,2998,67.8,2576,67.80,66.50,67.79,67.80,426,-,
1271,晨暉生技,61.37,60.1,6000,61,3000,61.20,60.00,60.74,60.20,89197,-,
1293,利統,26.99,26.95,2365,27.6,2998,28.25,26.85,26.96,27.60,28690,-,
1343,旭東環保,20.38,19.9,4000,20.55,3000,20.55,19.90,20.39,19.90,8151,-,
1480,東盟開發,9.08,9.04,4999,9.38,4999,9.38,9.04,9.21,9.38,2,-,
1594,日高,9.80,9.05,5000,9.48,4990,10.10,8.85,9.44,9.48,97745,-,
1780,立弘,33.03,33.35,3000,33.75,3000,33.95,33.20,33.43,33.50,312138,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.98,20.65,3000,21,3000,21.00,20.70,20.87,21.00,54988,-,
2237,華德動能,37.82,37.35,2181,37.9,2991,38.50,37.35,37.85,37.35,201357,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.47,26.4,3000,26.9,3000,26.80,26.40,26.51,26.50,13501,-,
2249,湧盛,120.02,122,4000,124.5,3790,127.00,122.00,124.53,124.50,83793,115/05/08,送件申請上櫃
2252,為昇科,17.73,17.45,10000,18.05,5000,18.60,17.40,18.03,17.50,145944,-,
2255,凱銳光電,19.32,18.8,5000,19.45,2000,19.70,18.70,19.12,19.45,35416,-,
2256,歐特明,88.53,83.7,3000,84.4,2899,90.30,82.50,85.24,84.40,364848,-,
2644,中信造船,77.66,77,3000,77.5,2987,77.80,76.90,77.30,77.50,37818,-,
2733,維格餅家,11.02,10.9,5000,11.05,4991,11.05,11.05,11.05,11.05,9,-,
2741,老四川,21.16,20.5,3000,20.9,1800,21.00,20.80,20.90,20.90,23850,-,
2758,路易莎咖啡,65.77,64.7,3000,67.9,2966,67.90,66.40,67.89,67.90,2334,-,
2760,巨宇翔,20.10,20,5000,21.05,5999,21.05,20.00,20.09,21.05,7001,-,
2761,橘焱胡同,15.20,14.85,10000,15.55,5000,15.15,14.90,15.03,14.90,8000,-,
2938,床的世界,22.70,22.05,3000,22.9,2800,22.95,22.90,22.90,22.90,210,115/04/29,送件申請上櫃
2940,歐都納,24.25,24.05,3000,25.15,3000,24.25,24.15,24.19,24.25,9000,-,
2942,京站,38.06,37.55,3000,38.8,3000,37.70,37.55,37.61,37.55,7006,-,
