     Stock        Name  Score    Close                                BuyReason
  6435.TWO          大中    3.5   160.00                        ADX轉強 | 【EPS連2成長】
   6831.TW          邁科    3.5   292.00                 【EPS連2成長 | 營收爆發(43.88%)】
  7751.TWO          竑騰    3.5  1300.00                 【EPS連2成長 | 營收爆發(80.57%)】
   2374.TW          佳能    3.5    72.40                 【EPS連2成長 | 營收爆發(109.5%)】
  4744.TWO          皇將    3.5    32.10                【EPS連2成長 | 營收爆發(112.88%)】
   2535.TW         達欣工    3.5    72.20                 【EPS連2成長 | 營收爆發(188.6%)】
  4556.TWO          旭然    3.5    27.60                 【EPS連2成長 | 營收爆發(31.02%)】
   2885.TW         元大金    3.5    44.35                 【EPS連2成長 | 營收爆發(36.23%)】
  5289.TWO          宜鼎    3.5   995.00                【EPS連2成長 | 營收爆發(403.21%)】
   7610.TW      聯友金屬-創    3.5   341.00                【EPS連2成長 | 營收爆發(422.68%)】
   2369.TW          菱生    3.5    27.35                 【EPS連2成長 | 營收爆發(61.87%)】
   2059.TW          川湖    3.5  3355.00                 【EPS連2成長 | 營收爆發(31.16%)】
  4542.TWO          科嶠    3.0   162.50                    【營收爆發(96.66%) | 董監加碼】
   1225.TW         福懋油    3.0    31.75                           ADX轉強 | 【董監加碼】
  6219.TWO          富旺    3.0    16.10                 【營收爆發(10807.69%) | 董監加碼】
  8932.TWO         智通*    3.0    96.50                    【營收爆發(30.79%) | 董監加碼】
  3147.TWO          大綜    3.0   180.50                   【營收爆發(206.61%) | 董監加碼】
  3221.TWO         台嘉碩    3.0    29.15                           ADX轉強 | 【董監加碼】
   7780.TW       大研生醫*    3.0    20.05                    【營收爆發(61.36%) | 董監加碼】
   2836.TW         高雄銀    3.0    12.30                    【營收爆發(30.58%) | 董監加碼】
   2481.TW          強茂    3.0    91.80                           ADX轉強 | 【董監加碼】
   1582.TW          信錦    3.0    87.50                           ADX轉強 | 【董監加碼】
  1593.TWO          祺驊    3.0    34.70                           ADX轉強 | 【董監加碼】
  6703.TWO          軒郁    3.0   119.50                           ADX轉強 | 【董監加碼】
  8390.TWO         金益鼎    3.0   103.50                    【營收爆發(60.35%) | 董監加碼】
  4946.TWO          辣椒    3.0   154.00                           ADX轉強 | 【董監加碼】
  6762.TWO          達亞    3.0   170.00                           ADX轉強 | 【董監加碼】
  6187.TWO          萬潤    3.0   586.00                           ADX轉強 | 【董監加碼】
  4538.TWO         大詠城    3.0    18.95                   【營收爆發(122.75%) | 董監加碼】
  2230.TWO          泰茂    3.0    34.45                    【營收爆發(88.54%) | 董監加碼】
  8064.TWO          東捷    2.5    55.70                                 外資買2335張
   6120.TW          達運    2.5    13.35                         【EPS連2成長 | 董監加碼】
  6925.TWO          意藍    2.5    71.10                         【EPS連2成長 | 董監加碼】
   5706.TW          鳳凰    2.5    51.00                         【EPS連2成長 | 董監加碼】
   2323.TW          中環    2.5    11.30                         【EPS連2成長 | 董監加碼】
  3684.TWO          榮昌    2.0    62.30                           【營收爆發(30.66%)】
   1717.TW          長興    2.0    63.80                                    ADX轉強
  7781.TWO        昕力資*    2.0    20.55                           【營收爆發(42.08%)】
   2357.TW          華碩    2.0   584.00                           【營收爆發(79.97%)】
   3596.TW          智易    2.0   204.50                                    ADX轉強
   2615.TW          萬海    2.0    79.80                                    ADX轉強
  7792.TWO          安葆    2.0   338.50                           【營收爆發(68.39%)】
00864B.TWO   中信美國公債0-1    2.0    46.25                                    ADX轉強
 00651R.TW      復華香港反1    2.0     5.25                                    ADX轉強
  8472.TWO         夠麻吉    2.0    66.30                           【營收爆發(30.76%)】
   6112.TW         邁達特    2.0    46.90                                    ADX轉強
   6426.TW          統新    2.0   133.50                          【營收爆發(100.66%)】
  3680.TWO          家登    2.0   390.00                           【營收爆發(62.74%)】
   6645.TW       金萬林-創    2.0    14.45                           【營收爆發(35.79%)】
   2449.TW        京元電子    2.0   306.00                           【營收爆發(41.05%)】
   2616.TW          山隆    2.0    19.40                                    ADX轉強
   3167.TW          大量    2.0   323.00                          【營收爆發(123.02%)】
  3306.TWO          鼎天    2.0    47.45                           【營收爆發(69.33%)】
  6101.TWO        寬魚國際    2.0    38.10                          【營收爆發(685.99%)】
   3062.TW          建漢    2.0    24.10                           【營收爆發(67.97%)】
   2889.TW         國票金    2.0    16.25                          【營收爆發(102.15%)】
  6535.TWO          順藥    2.0   156.50                          【營收爆發(9777.5%)】
  7738.TWO        東聯互動    2.0   182.00                                    ADX轉強
  4171.TWO          瑞基    2.0    18.95                           【營收爆發(84.93%)】
 00666R.TW    富邦恒生國企反1    2.0     9.08                                    ADX轉強
   2438.TW          翔耀    2.0    21.20                          【營收爆發(281.18%)】
   2478.TW          大毅    2.0    70.20                           【營收爆發(37.97%)】
   2548.TW          華固    2.0   116.00                        【營收爆發(19257.44%)】
  4127.TWO          天良    2.0    37.00                          【營收爆發(139.06%)】
   2887.TW       台新新光金    2.0    24.35                          【營收爆發(117.67%)】
  2641.TWO          正德    2.0    19.00                           【營收爆發(33.43%)】
   6214.TW          精誠    2.0   112.50                           【營收爆發(39.19%)】
   3305.TW          昇貿    2.0   106.00                           【營收爆發(62.39%)】
   5469.TW         瀚宇博    2.0    88.60                           【營收爆發(59.14%)】
   6668.TW         中揚光    2.0    35.30                           【營收爆發(41.28%)】
  3441.TWO         聯一光    2.0    33.20                           【營收爆發(36.12%)】
   3017.TW          奇鋐    2.0  1860.00                           【營收爆發(74.74%)】
   3138.TW          耀登    2.0   183.50                                    ADX轉強
   9906.TW         欣巴巴    2.0    41.60                          【營收爆發(351.05%)】
  6016.TWO         康和證    2.0    17.55                          【營收爆發(151.85%)】
  5274.TWO          信驊    2.0 10055.00                           【營收爆發(65.94%)】
   1304.TW          台聚    2.0    12.45                                    ADX轉強
00719B.TWO     元大美債1-3    2.0    31.27                                    ADX轉強
   1305.TW          華夏    2.0    12.75                                    ADX轉強
   1471.TW          首利    2.0    12.15                                    ADX轉強
 00638R.TW   元大滬深300反1    2.0     7.03                                    ADX轉強
   1714.TW          和桐    2.0     9.88                                    ADX轉強
  6217.TWO         中探針    2.0   113.00                           【營收爆發(42.94%)】
   8499.TW       鼎炫-KY    2.0   276.50                           【營收爆發(83.71%)】
  6265.TWO         方土昶    2.0    37.75                          【營收爆發(435.72%)】
  4541.TWO          晟田    2.0    41.05                           【營收爆發(83.73%)】
  6423.TWO         億而得    2.0    92.20                                    ADX轉強
  5439.TWO          高技    2.0   265.50                          【營收爆發(129.51%)】
  3213.TWO          茂訊    2.0   103.00                                    ADX轉強
 00669R.TW    國泰美國道瓊反1    2.0     5.76                                    ADX轉強
  6620.TWO          漢達    2.0    77.90                           【營收爆發(32.15%)】
  4903.TWO         聯光通    2.0    42.90                           【營收爆發(102.6%)】
  00910.TW     第一金太空衛星    2.0    56.00                                    ADX轉強
  5475.TWO          德宏    2.0   201.00                          【營收爆發(101.73%)】
   2495.TW          普安    2.0    30.10                           【營收爆發(37.67%)】
  5514.TWO          三豐    2.0    16.00                         【營收爆發(6851.87%)】
   4569.TW      六方科-KY    2.0   150.00                                    ADX轉強
   2337.TW          旺宏    2.0    99.70                           【營收爆發(59.98%)】
   3533.TW          嘉澤    2.0  1690.00                           【營收爆發(31.46%)】
   5269.TW          祥碩    2.0  1260.00                           【營收爆發(58.31%)】
  8908.TWO          欣雄    2.0    41.70                                    ADX轉強
   2368.TW         金像電    2.0   898.00                           【營收爆發(53.91%)】
  4510.TWO          高鋒    2.0    42.70                           【營收爆發(38.66%)】
  6124.TWO          業強    2.0    34.95                                    ADX轉強
   2380.TW          虹光    2.0     6.00                                    ADX轉強
   3168.TW         眾福科    2.0    41.10                                    ADX轉強
   6869.TW        雲豹能源    2.0   110.50                                    ADX轉強
   4739.TW          康普    2.0    76.50                          【營收爆發(192.15%)】
  3354.TWO          律勝    2.0    27.70                                    ADX轉強
   5607.TW         遠雄港    2.0    51.40                           【營收爆發(41.15%)】
  6584.TWO        南俊國際    2.0   385.00                           【營收爆發(47.92%)】
  6560.TWO         欣普羅    2.0    41.05                           【營收爆發(55.97%)】
   3003.TW         健和興    2.0    50.50                           【營收爆發(59.35%)】
  6629.TWO       泰金-KY    2.0   110.00                           【營收爆發(58.57%)】
   1313.TW          聯成    2.0    12.30                                    ADX轉強
   1402.TW         遠東新    2.0    28.45                                    ADX轉強
   1456.TW          怡華    2.0    13.65                           【營收爆發(50.81%)】
00780B.TWO     國泰A級金融債    2.0    37.97                                    ADX轉強
   8021.TW          尖點    2.0   242.00                           【營收爆發(42.47%)】
   2820.TW          華票    2.0    17.10                          【營收爆發(221.31%)】
  8086.TWO         宏捷科    2.0   137.00                           【營收爆發(43.28%)】
   9908.TW         大台北    2.0    30.45                                    ADX轉強
   2855.TW         統一證    2.0    30.60                          【營收爆發(373.49%)】
   3032.TW          偉訓    2.0    63.40                           【營收爆發(41.57%)】
   9931.TW          欣高    2.0    41.60                                    ADX轉強
   6205.TW          詮欣    2.0    52.50                                    ADX轉強
  4721.TWO         美琪瑪    2.0    66.70                            【營收爆發(31.1%)】
  1785.TWO         光洋科    2.0    79.80                           【營收爆發(67.72%)】
 911608.TW       明輝-DR    2.0     3.00                                    ADX轉強
   3044.TW          健鼎    2.0   357.50                           【營收爆發(30.98%)】
   9918.TW         欣天然    2.0    49.70                                    ADX轉強
  4971.TWO      IET-KY    2.0   481.50                           【營收爆發(43.13%)】
   2440.TW         太空梭    2.0    14.65                                    ADX轉強
   2408.TW         南亞科    2.0   254.00                          【營收爆發(586.71%)】
   1235.TW          興泰    2.0    38.60                          【營收爆發(177.24%)】
   6139.TW          亞翔    2.0   532.00                           【營收爆發(87.64%)】
  3073.TWO        天方能源    2.0    30.95                         【營收爆發(1048.46%)】
   3135.TW          凌航    2.0   115.50                          【營收爆發(343.86%)】
  3086.TWO          華義    2.0   224.00                                    ADX轉強
   2395.TW          研華    2.0   346.00                                    ADX轉強
  8358.TWO          金居    2.0   225.50                           【營收爆發(45.92%)】
   2399.TW          映泰    2.0    24.35                                    ADX轉強
 00656R.TW   國泰中國A50反1    2.0     6.24                                    ADX轉強
   2547.TW         日勝生    2.0    11.10                                    ADX轉強
   9926.TW          新海    2.0    50.70                                    ADX轉強
  6462.TWO          神盾    2.0   106.50                          【營收爆發(200.09%)】
   2432.TW     倚天酷��-創    2.0    27.80                                    ADX轉強
  6223.TWO          旺矽    2.0  3285.00                           【營收爆發(33.06%)】
   2458.TW          義隆    2.0   141.00                                    ADX轉強
   6655.TW          科定    2.0   130.50                           【營收爆發(82.66%)】
  4534.TWO          慶騰    2.0    28.35                                    ADX轉強
  6134.TWO          萬旭    2.0    31.35                           【營收爆發(47.63%)】
   2376.TW          技嘉    2.0   232.00                            【營收爆發(47.4%)】
  7583.TWO        國際海洋    2.0    68.30                           【營收爆發(64.81%)】
  4577.TWO        達航科技    2.0    93.50                                    ADX轉強
   6239.TW          力成    2.0   215.50                           【營收爆發(34.63%)】
   3030.TW          德律    2.0   253.00                                    ADX轉強
  3570.TWO          大塚    2.0   169.50                            【營收爆發(67.7%)】
  3555.TWO         博士旺    2.0   134.50                         【營收爆發(3727.37%)】
  5386.TWO          青雲    2.0   319.00                         【營收爆發(1025.37%)】
   1609.TW          大亞    2.0    36.90                           【營收爆發(41.09%)】
   3231.TW          緯創    2.0   133.00                          【營收爆發(177.37%)】
  3687.TWO         歐買尬    2.0    70.00                            【營收爆發(33.0%)】
   6691.TW        洋基工程    2.0   626.00                           【營收爆發(80.45%)】
   2613.TW          中櫃    2.0    25.85                                    ADX轉強
   2241.TW         艾姆勒    2.0    29.85                           【營收爆發(45.48%)】
   8210.TW          勤誠    2.0   894.00                          【營收爆發(137.01%)】
  3491.TWO         昇達科    2.0  1265.00                           【營收爆發(57.06%)】
  3162.TWO          精確    2.0    53.80                           【營收爆發(30.95%)】
  6624.TWO         萬年清    2.0    58.20                           【營收爆發(46.35%)】
  3081.TWO          聯亞    2.0  1555.00                           【營收爆發(91.44%)】
   2645.TW        長榮航太    2.0   160.00                           【營收爆發(34.77%)】
   1587.TW          吉茂    2.0    37.70                           【營收爆發(42.77%)】
   6446.TW         藥華藥    2.0   670.00                           【營收爆發(56.65%)】
  6727.TWO        亞泰金屬    2.0   216.00                           【營收爆發(265.8%)】
   6141.TW          柏承    2.0    18.10                                    ADX轉強
   2330.TW         台積電    2.0  1940.00                           【營收爆發(36.81%)】
  5450.TWO          南良    2.0    14.55                                    ADX轉強
   2480.TW         敦陽科    2.0   144.00                           【營收爆發(31.32%)】
   2414.TW          精技    2.0    43.40                           【營收爆發(54.11%)】
   2363.TW          矽統    2.0    51.50                          【營收爆發(171.58%)】
  2237.TWO        華德動能    2.0    31.20                          【營收爆發(189.99%)】
  4702.TWO         中美實    2.0     9.97                            【營收爆發(51.9%)】
 00865B.TW    國泰US短期公債    2.0    47.85                                    ADX轉強
  5490.TWO          同亨    2.0    26.45                                    ADX轉強
   8926.TW         台汽電    2.0    45.70                         【營收爆發(1067.24%)】
   2387.TW          精元    2.0    44.00                                    ADX轉強
   7740.TW       熙特爾-創    2.0   202.00                          【營收爆發(604.32%)】
   2425.TW          承啟    2.0    28.25                           【營收爆發(43.93%)】
  2887I.TW           ?    2.0     9.31                          【營收爆發(117.67%)】
   4764.TW          雙鍵    2.0   149.00                                    ADX轉強
  5314.TWO         世紀*    2.0    77.30                          【營收爆發(265.41%)】
  3632.TWO          研勤    2.0     9.83                                    ADX轉強
   2609.TW          陽明    2.0    60.90                                    ADX轉強
   5284.TW      jpp-KY    2.0   275.50                           【營收爆發(50.24%)】
   9945.TW         潤泰新    2.0    27.95                           【營收爆發(58.08%)】
   6598.TW      ABC-KY    2.0    25.30                           【營收爆發(87.92%)】
   3013.TW         晟銘電    2.0    94.00                           【營收爆發(49.92%)】
   6805.TW         富世達    2.0  1865.00                           【營收爆發(51.13%)】
  6903.TWO          巨漢    2.0   298.00                          【營收爆發(586.45%)】
   2308.TW         台達電    2.0  1400.00                           【營收爆發(32.87%)】
   3380.TW          明泰    2.0    35.55                                    ADX轉強
   8103.TW          瀚荃    2.0    87.40                           【營收爆發(43.57%)】
   1589.TW       永冠-KY    2.0     6.60                           【營收爆發(33.94%)】
   4949.TW        有成精密    2.0    56.60                                    ADX轉強
  2061.TWO          風青    2.0    17.90                           【營收爆發(43.27%)】
   6191.TW         精成科    2.0    98.00                           【營收爆發(93.36%)】
  7728.TWO        光焱科技    2.0   706.00                           【營收爆發(46.31%)】
 00985B.TW 群益ESG投等債0-5    2.0    10.36                                    ADX轉強
  1599.TWO         宏佳騰    2.0    26.15                           【營收爆發(39.86%)】
  4772.TWO         台特化    2.0   336.00                          【營收爆發(272.79%)】
   4952.TW          凌通    2.0    45.00                                    ADX轉強
  6904.TWO          伯鑫    2.0   124.00                           【營收爆發(76.93%)】
   3701.TW         大眾控    2.0    59.10                                    ADX轉強
   2483.TW          百容    2.0    21.20                                    ADX轉強
   2515.TW          中工    2.0    15.75                           【營收爆發(84.64%)】
   2382.TW          廣達    2.0   289.00                           【營收爆發(61.92%)】
  6637.TWO          醫影    2.0    74.80                          【營收爆發(196.31%)】
00722B.TWO    群益投資級電信債    2.0    36.93                                    ADX轉強
   3481.TW          群創    2.0    30.30                                    ADX轉強
   3028.TW         增你強    2.0    50.10                          【營收爆發(108.55%)】
  2072.TWO        世紀風電    2.0   251.50                           【營收爆發(52.89%)】
  3285.TWO          微端    2.0    29.20                           【營收爆發(36.71%)】
   6689.TW         伊雲谷    2.0    70.90                                    ADX轉強
  5601.TWO         台聯櫃    2.0    36.40                                    ADX轉強
   3432.TW          台端    2.0    16.95                          【營收爆發(451.09%)】
  8038.TWO         長園科    2.0    43.00                          【營收爆發(643.82%)】
  3169.TWO          亞信    2.0    98.00                                    ADX轉強
  3260.TWO          威剛    2.0   350.50                           【營收爆發(114.3%)】
  3360.TWO          尚立    2.0    15.80                          【營收爆發(152.72%)】
  8489.TWO         三貝德    2.0    21.75                            【營收爆發(53.1%)】
  3693.TWO          營邦    2.0   419.00                                    ADX轉強
 00715L.TW    期街口布蘭特正2    2.0    39.13                                    ADX轉強
 00648R.TW  元大S&P500反1    2.0     4.40                                    ADX轉強
   8476.TW         台境*    2.0    19.30                          【營收爆發(126.49%)】
 00693U.TW    期街口S&P黃豆    2.0    22.73                                    ADX轉強
  8048.TWO          德勝    2.0    59.70                                    ADX轉強
   3694.TW          海華    2.0    56.10                           【營收爆發(58.57%)】
   6166.TW          凌華    2.0    62.70                           【營收爆發(58.39%)】
   1718.TW          中纖    2.0     7.41                                    ADX轉強
   3266.TW          昇陽    2.0    13.55                          【營收爆發(222.03%)】
   2897.TW        王道銀行    2.0     9.76                           【營收爆發(55.65%)】
  3691.TWO          碩禾    2.0   118.00                          【營收爆發(195.71%)】
   1516.TW          川飛    2.0    25.50                                    ADX轉強
  3516.TWO         亞帝歐    2.0    19.60                           【營收爆發(31.89%)】
   2345.TW          智邦    2.0  1485.00                            【營收爆發(82.7%)】
  8047.TWO          星雲    2.0    56.00                                    ADX轉強
  6739.TWO        竹陞科技    2.0  1005.00                           【營收爆發(90.86%)】
   2383.TW         台光電    2.0  2450.00                           【營收爆發(45.01%)】
  3664.TWO       安瑞-KY    2.0    14.35                           【營收爆發(43.94%)】
   2360.TW          致茂    2.0  1495.00                           【營收爆發(86.04%)】
  3211.TWO          順達    2.0   313.00                                    ADX轉強
  3158.TWO          嘉實    2.0    89.20                                    ADX轉強
   4540.TW        全球傳動    2.0    47.90                           【營收爆發(85.11%)】
   8271.TW          宇瞻    2.0   144.00                          【營收爆發(193.82%)】
 00634R.TW      富邦上証反1    2.0     3.26                                    ADX轉強
  5548.TWO          安倉    2.0    23.25                           【營收爆發(95.11%)】
  5452.TWO          佶優    2.0    34.30                                    ADX轉強
   7721.TW         微程式    2.0    49.85                                    ADX轉強
  7734.TWO        印能科技    2.0  1735.00                           【營收爆發(142.0%)】
   3563.TW          牧德    2.0   633.00                                    ADX轉強
  3324.TWO          雙鴻    2.0  1030.00                           【營收爆發(66.95%)】
  8027.TWO          鈦昇    2.0   102.50                           【營收爆發(62.78%)】
   8045.TW        達運光電    2.0    80.00                          【營收爆發(134.92%)】
   8101.TW          華冠    2.0    15.20                           【營收爆發(31.75%)】
   7750.TW          新代    2.0  1310.00                          【營收爆發(102.92%)】
 00642U.TW    期元大S&P石油    2.0    22.20                                    ADX轉強
   8261.TW          富鼎    2.0   101.00                                    ADX轉強
   3033.TW          威健    2.0    30.00                           【營收爆發(59.01%)】
   3025.TW          星通    2.0    61.20                          【營收爆發(113.07%)】
   2010.TW          春源    2.0    22.95                           【營收爆發(30.29%)】
   2451.TW          創見    2.0   229.00                          【營收爆發(246.28%)】
  6980.TWO        鐳洋科技    2.0   126.00                          【營收爆發(133.51%)】
   6230.TW       尼得科超眾    2.0   172.00                                    ADX轉強
   2331.TW          精英    2.0    24.60                           【營收爆發(34.01%)】
   6937.TW          天虹    2.0   261.50                           【營收爆發(31.25%)】
   8112.TW          至上    2.0    85.40                          【營收爆發(136.81%)】
  3615.TWO          安可    2.0    31.95                                    ADX轉強
  5345.TWO          馥鴻    2.0    24.00                          【營收爆發(214.64%)】
  5516.TWO          雙喜    2.0    14.70                           【營收爆發(77.49%)】
   6861.TW        睿生光電    2.0   163.50                           【營收爆發(45.48%)】
  4413.TWO        飛寶企業    2.0    17.70                                    ADX轉強
  4416.TWO          三圓    2.0    13.30                          【營收爆發(792.84%)】
   3054.TW         立萬利    2.0    59.80                          【營收爆發(750.99%)】
  5478.TWO          智冠    2.0   113.00                                    ADX轉強
   6789.TW          采鈺    2.0   350.50                                    ADX轉強
   7769.TW          鴻勁    2.0  4325.00                           【營收爆發(73.94%)】
   4916.TW         事欣科    2.0    60.00                           【營收爆發(40.99%)】
  4529.TWO          淳紳    2.0     3.55                                    ADX轉強
   2923.TW       鼎固-KY    2.0    19.50                          【營收爆發(481.14%)】
  6508.TWO          惠光    2.0    26.20                                    ADX轉強
   2466.TW         冠西電    2.0    46.65                           【營收爆發(54.54%)】
   2367.TW          燿華    2.0    69.20                                    ADX轉強
  3131.TWO          弘塑    2.0  1960.00                           【營收爆發(41.97%)】
  8431.TWO         匯鑽科    2.0    70.50                            【營收爆發(32.1%)】
  5328.TWO          華容    2.0    26.30                           【營收爆發(35.41%)】
   2022.TW          聚亨    2.0     9.15                           【營收爆發(76.64%)】
  8088.TWO          品安    2.0    52.30                          【營收爆發(136.01%)】
  3508.TWO          位速    2.0    36.10                           【營收爆發(30.65%)】
  6640.TWO          均華    2.0   963.00                           【營收爆發(56.66%)】
  6683.TWO        雍智科技    2.0  1080.00                           【營收爆發(46.93%)】
   2485.TW          兆赫    2.0    55.30                          【營收爆發(162.71%)】
   6024.TW         群益期    2.0    55.10                          【營收爆發(152.89%)】
  3629.TWO        地心引力    2.0    18.45                       【營收爆發(123766.67%)】
  6859.TWO         伯特光    2.0   129.50                                    ADX轉強
