股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
00700.TW     富邦�琤肭磪�       17.62          3         37.5          -1.01        3         5505 📈 持有                
00703.TW     台新MSCI中國      20.85          3        55.56          -0.27        3            0 📈 持有                
00712.TW     復華富時不動產        9.19         17          0.0            0.0        0        -9385 📉 觀望/賣出             
00713.TW     元大台灣高息低波      52.25          3        81.25           4.49        3        -2612 📉 觀望/賣出             
00715L.TW    期街口布蘭特正2      39.13         11         70.0          84.75        0        30446 📈 持有                
00719B.TWO   元大美債1-3       31.27          5        33.33          -0.13        2          883 📉 觀望/賣出             
00720B.TWO   元大投資級公司債      33.58         17        38.46          -0.45        1        20616 📉 觀望/賣出             
00722B.TWO   群益投資級電信債      36.93         20        35.71           0.57        0         5183 📈 持有                
00724B.TWO   群益投資級金融債      34.49          4        58.33           0.69        3         2777 📉 觀望/賣出             
00725B.TWO   國泰投資級公司債      35.68         17         50.0           -0.0        1        20100 📉 觀望/賣出             
00735.TW     國泰臺韓科技        69.25          3         75.0           2.96        3         -132 📉 觀望/賣出             
00738U.TW    期元大道瓊白銀        71.8          5        63.64          17.32        2          287 📈 持有                
00740B.TWO   富邦全球投等債       39.28          3        58.33           0.26        4        12529 📉 觀望/賣出             
00746B.TWO   未知            36.25         12         50.0           0.36        1         2436 📉 觀望/賣出             
00749B.TWO   凱基新興債10+      32.35         17         40.0            0.5        2        70027 📉 觀望/賣出             
00751B.TWO   元大AAA至A公司債    32.46         17        38.46          -1.07        1         8131 📉 觀望/賣出             
00752.TW     中信中國50        24.81          3         50.0           -1.4        3         1892 📈 持有                
00753L.TW    中信中國50正2      11.19          3        57.14          -2.98        3        12123 📈 持有                
00757.TW     統一FANG+      112.75         10         60.0           0.11        2         1648 📈 持有                
00761B.TWO   國泰A級公司債       35.05          3        41.67          -0.11        5          689 📉 觀望/賣出             
00764B.TWO   群益25年美債       28.95         15        56.25           2.33        0        21892 📈 持有                
00768B.TWO   復華20年美債        52.1         14         60.0           1.43        0         2129 📉 觀望/賣出             
00770.TW     國泰北美科技        52.35         18         60.0          -2.18        1          335 📈 持有                
00772B.TWO   中信高評級公司債      34.36         18        41.67          -0.07        1        11423 📉 觀望/賣出             
00773B.TWO   中信優先金融債       36.61          3        53.85            0.3        5         3305 📉 觀望/賣出             
00780B.TWO   國泰A級金融債       37.97         16        38.89            0.5        1           93 📈 持有                
00795B.TWO   中信美國公債20年     27.83         13        56.25           2.37        0        35498 📉 觀望/賣出             
00830.TW     國泰費城半導體       55.95         14        58.33           -1.5        2         2470 📉 觀望/賣出             
00857B.TWO   永豐20年美公債      24.12         14        56.25           2.42        0         8889 📉 觀望/賣出             
00864B.TWO   中信美國公債0-1     46.25          4        35.71          -0.13        3         1906 📉 觀望/賣出             
00865B.TW    國泰US短期公債      47.85          4         40.0           0.02        3         -481 📉 觀望/賣出             
00875.TW     國泰網路資安        38.61         13         50.0            4.9        1          634 📈 持有                
00877.TWO    復華中國5G         28.7          5        29.41          -5.63        7         1729 📈 持有                
00878.TW     國泰永續高股息       22.46          5        83.33           6.09        3       -11850 📉 觀望/賣出             
00881.TW     國泰台灣科技龍頭      37.19          6        72.73          12.08        2        -7634 📉 觀望/賣出             
00882.TW     中信中國高股息       16.06          3        64.71           5.86        4         6272 📉 觀望/賣出             
00885.TW     富邦越南          17.58          7        45.45          -0.43        4        -1610 📉 觀望/賣出             
00887.TWO    永豐中國科技50大     13.11         10        58.33           2.35        2         3824 📈 持有                
00891.TW     中信關鍵半導體       24.41          4        68.42          13.54        3        10402 📉 觀望/賣出             
00900.TW     富邦特選高股息30     14.36          3        63.64           1.31        3        -3292 📉 觀望/賣出             
00902.TW     中信電池及儲能       14.59          4        53.33           8.85        3           98 📉 觀望/賣出             
00904.TW     新光臺灣半導體30     28.92          5        71.43           14.9        2          -15 📉 觀望/賣出             
00909.TW     國泰數位支付服務       39.4          3        44.44          -5.51        3         3748 📈 持有                
00910.TW     第一金太空衛星        56.0          4        46.15           1.76        4           37 📉 觀望/賣出             
00915.TW     凱基優選高股息30     23.51          6        63.16            5.1        2        -2221 📉 觀望/賣出             
00918.TW     大華優利高填息30      23.2          3        66.67            2.8        3       -15288 📉 觀望/賣出             
00919.TW     群益台灣精選高息      23.79          3         75.0           6.55        3       -67699 📉 觀望/賣出             
00922.TW     國泰台灣領袖50      30.84          3        73.68           9.95        3       -76700 📉 觀望/賣出             
00923.TW     群益台ESG低碳50    29.34          4        68.42          10.41        3         -302 📉 觀望/賣出             
00924.TW     復華S&P500成長    28.59         16         40.0          -1.64        2         1851 📈 持有                
00927.TW     群益半導體收益       24.88          5         75.0          11.78        3        -1478 📉 觀望/賣出             
00929.TW     復華台灣科技優息      19.74          3        73.33           5.27        3        -5548 📈 持有                
00931B.TWO   統一美債20年       13.96         13        53.33           1.53        0        13844 📉 觀望/賣出             
00933B.TWO   國泰10Y+金融債     16.38          3        58.33           0.67        5        27860 📉 觀望/賣出             
00936.TW     台新永續高息中小      17.47          5        55.56           6.96        2        -1184 📉 觀望/賣出             
00937B.TWO   群益ESG投等債20+    15.09          3         50.0           -0.2        4       178428 📉 觀望/賣出             
00939.TW     統一台灣高息動能       15.8          3        76.47            8.3        3        -1025 📉 觀望/賣出             
00940.TW     元大台灣價值高息       9.68          3        73.33           4.31        3       -14433 📉 觀望/賣出             
00941.TW     中信上游半導體       21.69          6        54.55          12.22        2          700 📉 觀望/賣出             
00942B.TWO   台新美A公司債20+     14.6          3        42.86          -1.19        5         9007 📉 觀望/賣出             
00945B.TW    凱基美國非投等債      14.51          3        42.86          -0.21        4        13643 📈 持有                
00946.TW     群益科技高息成長      10.08          4        68.75           5.79        2         -473 📉 觀望/賣出             
00947.TW     台新臺灣IC設計      23.64          8        70.59           5.03        2        -1712 📉 觀望/賣出             
00948B.TWO   中信優息投資級債        9.6         17        41.67          -0.42        1       407413 📉 觀望/賣出             
00949.TW     復華日本龍頭        19.81          3         50.0           7.27        3          418 📉 觀望/賣出             
00950B.TWO   凱基A級公司債       14.37          3         50.0          -0.21        5       130288 📉 觀望/賣出             
00951.TW     台新日本半導體        14.2          6         50.0            9.5        3          848 📉 觀望/賣出             
00953B.TW    群益優選非投等債       9.71         17         20.0          -0.51        2        47309 📈 持有                
00955.TWO    中信日本商社         15.6          3        76.92          16.12        2          634 📉 觀望/賣出             
00959B.TWO   大華投等美債15Y+     9.57          5        57.14          -0.31        4         5363 📉 觀望/賣出             
00963.TW     中信全球高股息        12.3          9        69.57           5.13        1         1393 📉 觀望/賣出             
00965.TW     元大航太防衛科技      26.36          3        64.29          -1.94        4          376 📉 觀望/賣出             
00968B.TWO   元大優息投等債        9.42         17         50.0           0.03        1         4153 📉 觀望/賣出             
00969B.TWO   未知             8.69         19        53.85           2.48        1         2790 📈 持有                
00970B.TWO   新光BBB投等債20+     9.52         17        61.54          -0.13        1          546 📉 觀望/賣出             
009801.TW    中信美國創新科技      10.72         20        33.33          -2.85        2         1737 📈 持有                
009803.TW    保德信市值動能50     15.99          7        66.67          11.48        2         -269 📉 觀望/賣出             
009805.TW    新光美國電力基建      14.99          3        61.54           10.1        3          737 📉 觀望/賣出             
00980A.TW    主動野村臺灣優選      17.25          3        61.11           6.22        5         -785 📉 觀望/賣出             
009811.TW    統一美國50        11.47         19          0.0           -1.6        2         4109 📉 觀望/賣出             
009813.TW    貝萊德標普卓越50     10.27         19          0.0          -1.13        1         -321 📉 觀望/賣出             
009814.TWO   富邦標普500       10.04         12          0.0          -2.81        2        -1335 📈 持有                
009815.TWO   大華美國MAG7+      9.67         15          0.0            0.0        0         3284 📈 持有                
00981A.TW    主動統一台股增長      20.05          9          0.0            0.0        0        14076 📉 觀望/賣出             
00981B.TWO   第一金優選非投債       9.29         16          0.0          -0.54        1        13816 📈 持有                
00981D.TWO   主動中信非投等債      10.43         17         20.0          -0.47        1         7147 📉 觀望/賣出             
00982A.TW    主動群益台灣強棒      16.19          3          0.0            0.0        0        -4096 📉 觀望/賣出             
00982D.TW    主動富邦動態入息      10.17         11          0.0            0.0        0          327 📉 觀望/賣出             
00983A.TW    主動中信ARK創新     11.09         14          0.0            0.0        0         1451 📈 持有                
00984B.TWO   大華優利美A債15     16.84          3        58.33           0.12        4        -5211 📉 觀望/賣出             
00985A.TW    主動野村台灣50      16.22          3         75.0           9.44        3         -257 📉 觀望/賣出             
00985B.TW    群益ESG投等債0-5    10.36          5        36.36           -0.6        3        11745 📉 觀望/賣出             
00987A.TW    主動台新優勢成長      11.62          9          0.0            0.0        0        -1389 📉 觀望/賣出             
00988A.TW    主動統一全球創新      12.88          9          0.0            0.0        0           26 📉 觀望/賣出             
00989A.TW    未知            14.23         15          0.0            0.0        0         1380 📈 持有                
00990A.TW    主動元大AI新經濟     12.15          6        54.17           7.47        3       -23280 📉 觀望/賣出             
00991A.TW    主動復華未來50      12.41          8          0.0            0.0        0         2152 📉 觀望/賣出             
00992A.TW    主動群益科技創新      12.65          9          0.0            0.0        0        -3573 📉 觀望/賣出             
00995A.TW    主動中信台灣卓越      11.56          3         62.5           5.06        2        -3278 📉 觀望/賣出             
02001L.TW    未知            66.05          3          0.0            0.0        0            0 📉 觀望/賣出             
02001R.TW    未知             0.72          3          0.0            0.0        0            0 📉 觀望/賣出             
020030.TW    統一智慧電動車N      11.14          3          0.0            0.0        0            0 📉 觀望/賣出             
1101.TW      台泥             25.0          3        54.55           8.86        4       -32375 📉 觀望/賣出             
1102.TW      亞泥             34.0          9         60.0          -0.57        1        -7662 📉 觀望/賣出             
1203.TW      味王            39.15          4        42.86          -2.05        6          -45 📉 觀望/賣出             
1213.TW      大飲             9.79         20          0.0          -3.65        1            0 📉 觀望/賣出             
1216.TW      統一             70.2          6         37.5          -2.41        3       -16780 📉 觀望/賣出             
1219.TW      福壽             13.5          7        42.86          -2.88        3         -214 📉 觀望/賣出             
1220.TW      台榮            12.95          4        44.44            0.8        4          -78 📉 觀望/賣出             
1225.TW      福懋油           31.75         20        64.29           9.09        1         -232 📈 持有                
1229.TW      聯華            43.75         19          0.0          -3.65        1        -1513 📉 觀望/賣出             
1235.TW      興泰             38.6          5        46.15          -0.33        3          -42 📉 觀望/賣出             
1256.TW      鮮活果汁-KY       171.0          3        44.44          -5.02        4           -3 📈 持有                
1259.TWO     安心             63.0          5        42.86          -0.15        3            1 📈 持有                
1294.TWO     漢田生技           91.8         19        55.56          14.98        1          -31 📈 持有                
1295.TWO     生合             69.8         19          0.0            0.0        0           48 📉 觀望/賣出             
1301.TW      台塑            47.15          4        72.73          14.51        3       -39020 📉 觀望/賣出             
1303.TW      南亞             82.4          8        53.85          17.72        2       -34916 📉 觀望/賣出             
1304.TW      台聚            12.45          6        56.25           4.47        3        -8809 📉 觀望/賣出             
1305.TW      華夏            12.75          5         40.0           1.03        4        -4166 📉 觀望/賣出             
1307.TW      三芳             33.2         19         50.0           0.61        0         -513 📈 持有                
1308.TW      亞聚             14.2          3        54.55          -2.69        5        -5126 📉 觀望/賣出             
1309.TW      台達化           13.75         13        38.89           6.42        1         -460 📈 持有                
1310.TW      台苯             11.3         18        56.25          23.07        1          623 📈 持有                
1312.TW      國喬             13.5          4        33.33          -7.49        3        -9005 📉 觀望/賣出             
1313.TW      聯成             12.3          5        57.14          18.67        4       -15918 📉 觀望/賣出             
1314.TW      中石化            8.49         16        36.36           3.41        0       -21467 📈 持有                
1323.TW      永裕            18.65         18          0.0          -1.87        1          -28 📉 觀望/賣出             
1326.TW      台化             44.0         14        59.09           27.9        1       -19813 📉 觀望/賣出             
1337.TW      再生-KY          5.76          7        46.15          16.74        2         -790 📈 持有                
1338.TW      廣華-KY         15.55          3        66.67           1.45        1          254 📉 觀望/賣出             
1340.TW      勝悅-KY          7.14          4         37.5           3.45        4          -74 📉 觀望/賣出             
1341.TW      富林-KY          58.0          3        77.78           3.31        4          -17 📉 觀望/賣出             
1402.TW      遠東新           28.45         18         20.0          -7.11        4        -9530 📉 觀望/賣出             
1409.TW      新纖             15.2          4         75.0           6.79        2         3004 📉 觀望/賣出             
1413.TW      宏洲             9.73          6        36.36          -4.24        5          -21 📉 觀望/賣出             
1418.TW      東華             19.0         19          0.0          -2.99        2           -7 📉 觀望/賣出             
1432.TW      大魯閣            17.3         12        43.75           1.93        1         -579 📉 觀望/賣出             
1434.TW      福懋            16.75         14        44.44            0.7        2        -2265 📉 觀望/賣出             
1435.TW      中福             20.1         20        57.14          -2.32        1          -10 📉 觀望/賣出             
1436.TW      華友聯            53.9         18          0.0            0.0        0           -4 📉 觀望/賣出             
1438.TW      三地開發           30.2          3        42.86           5.86        3          -14 📉 觀望/賣出             
1439.TW      雋揚            27.45          3        66.67          -0.51        2          -54 📉 觀望/賣出             
1442.TW      名軒            26.05          6         62.5          -0.84        3         -548 📉 觀望/賣出             
1443.TW      立益物流          25.05          3        28.57          -7.08        5          -20 📉 觀望/賣出             
1444.TW      力麗             6.13          3         40.0          -1.13        2         -420 📉 觀望/賣出             
1455.TW      集盛             8.76          6        64.29          18.82        1         -850 📈 持有                
1456.TW      怡華            13.65          6        27.27          -7.99        6          -23 📈 持有                
1459.TW      聯發            11.75          3         60.0           6.42        2         -118 📉 觀望/賣出             
1460.TW      宏遠             6.76         12        68.75            1.4        2         -772 📉 觀望/賣出             
1466.TW      聚隆            17.15          6         61.9          23.59        2          131 📉 觀望/賣出             
1471.TW      首利            12.15          4        54.55          28.67        1         -636 📉 觀望/賣出             
1477.TW      聚陽            288.5          8         50.0           0.68        2        -1513 📉 觀望/賣出             
1503.TW      士電            208.5          7         50.0          23.84        2        -1953 📉 觀望/賣出             
1504.TW      東元             71.6         19          0.0            0.0        0         3100 📉 觀望/賣出             
1512.TW      瑞利             7.76          3          0.0            0.0        0            0 📉 觀望/賣出             
1513.TW      中興電           156.5          8        58.33          14.42        2        -4324 📉 觀望/賣出             
1514.TW      亞力            115.5          5        63.64          30.15        2         -247 📉 觀望/賣出             
1516.TW      川飛             25.5          5        61.11           8.67        4          -16 📈 持有                
1519.TW      華城            932.0          3         70.0          31.04        1        -1395 📉 觀望/賣出             
1522.TW      堤維西           41.35          8         62.5           9.09        1          418 📉 觀望/賣出             
1525.TW      江申             62.5          8        45.45          -4.02        3          -33 📉 觀望/賣出             
1528.TW      恩德            22.35          4        71.43          34.97        1         2846 📈 持有                
1529.TW      樂事綠能           27.4          4        68.75          46.89        2         2185 📈 持有                
1536.TW      和大             53.3         20          0.0          -2.39        1        -1040 📉 觀望/賣出             
1537.TW      廣隆            123.0          4        42.86            0.4        4          -11 📉 觀望/賣出             
1538.TW      正峰             18.0          3         60.0           -2.3        3            0 📉 觀望/賣出             
1560.TW      中砂            482.5          3        45.45          15.75        4         -154 📉 觀望/賣出             
1563.TW      巧新             42.1         19          0.0            0.0        0          -34 📉 觀望/賣出             
1568.TW      倉佑            22.05          3        66.67           9.46        2          -53 📈 持有                
1569.TWO     濱川             51.5          4         60.0          11.16        2          423 📉 觀望/賣出             
1582.TW      信錦             87.5          6        59.09           33.0        1         -703 📈 持有                
1583.TW      程泰             44.7          4         62.5           8.55        2          -20 📉 觀望/賣出             
1587.TW      吉茂             37.7         15          0.0            0.0        0          368 📉 觀望/賣出             
1589.TW      永冠-KY           6.6         18          0.0            0.0        0          106 📉 觀望/賣出             
1590.TW      亞德客-KY       1035.0          7        73.33          18.06        2          127 📉 觀望/賣出             
1593.TWO     祺驊             34.7          4        57.14           5.71        1           13 📉 觀望/賣出             
1597.TW      直得             74.8          8        46.15           2.47        3          -77 📉 觀望/賣出             
1599.TWO     宏佳騰           26.15          9          0.0          -3.17        1           -8 📉 觀望/賣出             
1605.TW      華新            33.45          3        33.33           1.39        2        16722 📉 觀望/賣出             
1608.TW      華榮             34.1         20          0.0           -5.8        1        -5362 📉 觀望/賣出             
1609.TW      大亞             36.9          5        71.43           6.58        2        -1987 📉 觀望/賣出             
1611.TW      中電             13.4          5        38.46           1.51        4           84 📉 觀望/賣出             
1612.TW      宏泰            34.15          8        57.14           7.31        2         -370 📉 觀望/賣出             
1616.TW      億泰             26.2          4         50.0           0.73        3         -189 📉 觀望/賣出             
1623.TW      大東電           204.5          5         40.0           2.91        2          -97 📈 持有                
1708.TW      東鹼            35.45         18        57.14           5.66        0         -895 📉 觀望/賣出             
1710.TW      東聯             13.5          4        42.86          -4.46        3          989 📉 觀望/賣出             
1711.TW      永光            27.75         18        71.43          22.52        0          637 📈 持有                
1714.TW      和桐             9.88         15         50.0           4.55        0          991 📈 持有                
1717.TW      長興             63.8          5         75.0          29.77        1        -8950 📉 觀望/賣出             
1718.TW      中纖             7.41          6         50.0          -5.39        4          845 📈 持有                
1721.TW      三晃            16.95          4         50.0          -3.78        1          366 📉 觀望/賣出             
1723.TW      中碳             69.7          4        58.33           2.59        2         -359 📉 觀望/賣出             
1726.TW      永記             76.3          3        54.55           0.64        4          -39 📉 觀望/賣出             
1727.TW      中華化            50.3         16        57.14           3.39        0        -3456 📈 持有                
1735.TW      日勝化            20.9         18        45.45          13.97        1         -133 📈 持有                
1736.TW      喬山            132.5         16          0.0            0.0        0        -1336 📉 觀望/賣出             
1762.TW      中化生            30.0         10        46.67           1.95        2         -108 📉 觀望/賣出             
1773.TW      勝一            146.5          3        57.14           6.16        1         -147 📉 觀望/賣出             
1784.TWO     訊聯             88.9          5        42.86          -1.27        3         -236 📉 觀望/賣出             
1785.TWO     光洋科            79.8          4        66.67          24.93        4        30916 📈 持有                
1789.TW      神隆             21.5          3        71.43            5.9        2         -662 📈 持有                
1795.TW      美時            273.0          5        68.75          16.69        2          492 📈 持有                
1802.TW      台玻             57.2          9         50.0           2.96        2         4158 📉 觀望/賣出             
1805.TW      寶徠            10.45         16          0.0            0.0        0          -39 📉 觀望/賣出             
1809.TW      中釉             25.0          8        66.67          35.42        2         -155 📉 觀望/賣出             
1815.TWO     富喬            105.5          3         40.0           5.24        2        -7765 📉 觀望/賣出             
1904.TW      正隆            17.65          7        66.67           3.67        2         -449 📉 觀望/賣出             
2002.TW      中鋼             19.5         13         60.0           4.34        1       -41912 📉 觀望/賣出             
2006.TW      東和鋼鐵           83.4          4         80.0          19.93        1         4369 📈 持有                
2009.TW      第一銅           44.25         18        66.67            0.0        1          592 📉 觀望/賣出             
2010.TW      春源            22.95          3        71.43           7.54        3           63 📉 觀望/賣出             
2012.TW      春雨            15.65          3        22.22          -2.87        5          -66 📉 觀望/賣出             
2013.TW      中鋼構           44.35          3         60.0           3.25        3          159 📈 持有                
2014.TW      中鴻            17.85          5        54.55          13.47        3         -108 📉 觀望/賣出             
2017.TW      官田鋼             9.9         13        55.56           8.54        1          162 📈 持有                
2022.TW      聚亨             9.15          4        41.67          -0.11        5          220 📈 持有                
2023.TW      燁輝            14.75         19         40.0          -1.01        2          461 📉 觀望/賣出             
2027.TW      大成鋼           37.15          3         50.0          -0.72        4       -30911 📈 持有                
2031.TW      新光鋼           39.15         11        30.77          -4.62        3         -731 📉 觀望/賣出             
2034.TW      允強             20.0          8        54.55           0.45        2         -653 📉 觀望/賣出             
2035.TWO     唐榮             28.5          4         30.0           0.86        3           -1 📉 觀望/賣出             
2049.TW      上銀            238.0          6        55.56          18.17        2         2001 📉 觀望/賣出             
2059.TW      川湖           3355.0          5        53.85           5.88        3           61 📉 觀望/賣出             
2061.TWO     風青             17.9          3         25.0          -1.87        2          -69 📈 持有                
2066.TWO     世德             52.4          3         62.5          18.75        3           22 📉 觀望/賣出             
2067.TWO     嘉鋼             8.17          3        33.33          -4.71        6          -32 📉 觀望/賣出             
2069.TW      運錩            18.95          4        57.14           6.92        3          258 📈 持有                
2072.TWO     世紀風電          251.5         16        58.82          11.71        1            0 📉 觀望/賣出             
2103.TW      台橡            20.25         18        61.11          28.95        1        -2349 📈 持有                
2104.TW      國際中橡          12.25          3         60.0           7.51        3        -6739 📉 觀望/賣出             
2105.TW      正新             28.5          5        58.33           -0.8        3       -17771 📉 觀望/賣出             
2108.TW      南帝             25.0          6        38.46           7.62        3         -207 📉 觀望/賣出             
2201.TW      裕隆            28.55         18          0.0            0.0        0        -3485 📉 觀望/賣出             
2204.TW      中華             56.8          3        58.33            3.4        2        -2131 📉 觀望/賣出             
2206.TW      三陽工業           59.4          8        66.67           1.68        1         -928 📉 觀望/賣出             
2208.TW      台船            21.35          4        73.33           14.4        2        -4482 📉 觀望/賣出             
2211.TW      長榮鋼           100.0          3        33.33          -2.44        4         -378 📉 觀望/賣出             
2230.TWO     泰茂            34.45          4         60.0           0.51        1          179 📉 觀望/賣出             
2231.TW      為升             83.7          4         50.0           3.78        4         -142 📉 觀望/賣出             
2233.TW      宇隆            220.0         14        45.45            3.1        1         -109 📉 觀望/賣出             
2235.TWO     謚源             33.0         14        66.67           1.59        1           -1 📉 觀望/賣出             
2236.TW      百達-KY         113.5          3        57.14          -0.47        4          -52 📉 觀望/賣出             
2237.TWO     華德動能           31.2          4         50.0          -0.32        3            0 📈 持有                
2239.TW      英利-KY          24.5         13          0.0            0.0        0          -17 📉 觀望/賣出             
2241.TW      艾姆勒           29.85         19          0.0            0.0        0           43 📈 持有                
2243.TW      宏旭-KY         13.95         14        30.77           -1.3        2          -64 📉 觀望/賣出             
2252.TWO     為昇科            14.3         16          0.0          -5.56        1            0 📉 觀望/賣出             
2254.TW      巨鎧精密-創         67.8          7        66.67          14.37        3           -9 📉 觀望/賣出             
2258.TW      鴻華先進-創         34.5          6         30.0           0.27        3         -605 📉 觀望/賣出             
2301.TW      光寶科           159.0         17        54.55          -6.59        3        -9267 📉 觀望/賣出             
2302.TW      麗正             18.9          3        54.55          10.42        3         -159 📉 觀望/賣出             
2303.TW      聯電             62.2          7         50.0          22.69        2         7335 📉 觀望/賣出             
2305.TW      全友             14.6          3         75.0          11.43        1          112 📈 持有                
2308.TW      台達電          1400.0          5        57.14          11.86        2        -1488 📉 觀望/賣出             
2312.TW      金寶             24.0         19          0.0            0.0        0         4998 📉 觀望/賣出             
2313.TW      華通            204.0         14        58.33          26.64        1       -35489 📉 觀望/賣出             
2314.TW      台揚            17.55         18          0.0            0.0        0           -2 📉 觀望/賣出             
2316.TW      楠梓電            94.9          3        45.45          -4.14        6         -862 📉 觀望/賣出             
2317.TW      鴻海            219.0          3         60.0           6.79        3       -53462 📉 觀望/賣出             
2321.TW      東訊             15.0         20         20.0          -15.6        2            0 📉 觀望/賣出             
2323.TW      中環             11.3          6         40.0          -5.82        3         2543 📉 觀望/賣出             
2324.TW      仁寶            32.35          6         50.0           2.95        2        12612 📈 持有                
2327.TW      國巨*           264.5          8        41.67           5.28        2        -9382 📉 觀望/賣出             
2328.TW      廣宇             46.2          4        45.45           2.59        3           84 📉 觀望/賣出             
2329.TW      華泰             54.7          4         62.5           4.51        2          155 📉 觀望/賣出             
2330.TW      台積電          1940.0          8         50.0           3.77        3       -59489 📉 觀望/賣出             
2331.TW      精英             24.6          3         60.0          11.56        3         3418 📉 觀望/賣出             
2332.TW      友訊             15.5          7         40.0           -1.7        3         1468 📈 持有                
2337.TW      旺宏             99.7          9         62.5          34.44        1       -45708 📉 觀望/賣出             
2338.TW      光罩             48.8         20         60.0           0.31        0         -326 📈 持有                
2340.TW      台亞            25.65          8         50.0           1.64        2          191 📉 觀望/賣出             
2342.TW      茂矽            31.05         10        54.55           1.47        2          507 📈 持有                
2344.TW      華邦電           114.0          3          0.0            0.0        0       -13108 📉 觀望/賣出             
2345.TW      智邦           1485.0         17        68.75          18.47        1         -475 📈 持有                
2347.TW      聯強             68.6          4        53.85           3.33        3         1844 📉 觀望/賣出             
2349.TW      錸德            13.55          3        66.67           9.81        2         -689 📉 觀望/賣出             
2351.TW      順德             84.9          5        72.73          16.84        1          484 📈 持有                
2352.TW      佳世達            23.8          3        54.55           6.81        4         -537 📉 觀望/賣出             
2353.TW      宏��            27.6         11         50.0           0.41        2         9289 📈 持有                
2354.TW      鴻準             54.4          3        44.44            0.2        4         1652 📉 觀望/賣出             
2355.TW      敬鵬            42.35         14        63.16           5.36        2         3493 📉 觀望/賣出             
