股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
3711.TW,日月光投控,🔥 訊號出現,446.5,79.53,⚪ 一般監控,50.00%,50.00%,18.96%,4.43%,2,466.3,0.5,0.1896
1785.TWO,光洋科,🔥 訊號出現,140.0,81.52,⚪ 一般監控,0.00%,50.00%,21.56%,-6.47%,2,130.95,0.5,0.2156
00929.TW,復華台灣科技優息,🔥 訊號出現,20.6599998474,68.23,⚪ 一般監控,57.14%,42.86%,0.99%,-1.75%,7,20.3,0.4286,0.0099
2049.TW,上銀,🔥 訊號出現,282.0,74.89,⚪ 一般監控,71.43%,42.86%,1.36%,-1.69%,7,277.23,0.4286,0.0136
5228.TWO,鈺鎧,🔥 訊號出現,30.7000007629,72.58,⚪ 一般監控,60.00%,40.00%,1.72%,-4.72%,5,29.25,0.4,0.0172
6213.TW,聯茂,🔥 訊號出現,229.5,83.68,⚪ 一般監控,40.00%,40.00%,2.48%,-3.75%,5,220.9,0.4,0.0248
3152.TWO,璟德,🔥 訊號出現,172.5,71.01,⚪ 一般監控,40.00%,40.00%,0.02%,-5.31%,5,163.35,0.4,0.0002
6996.TWO,力領科技,🔥 訊號出現,186.5,78.38,⚪ 一般監控,50.00%,33.33%,1.04%,-2.89%,6,181.1,0.3333,0.0104
2409.TW,友達,🔥 訊號出現,20.0499992371,78.42,⚪ 一般監控,50.00%,33.33%,1.45%,-5.01%,6,19.05,0.3333,0.0145
4939.TWO,亞電,🔥 訊號出現,34.0499992371,71.1,⚪ 一般監控,40.00%,20.00%,1.21%,-4.41%,5,32.55,0.2,0.0121
4720.TW,德淵,🔥 訊號出現,22.1499996185,77.29,⚪ 一般監控,40.00%,20.00%,0.23%,-3.10%,5,21.46,0.2,0.0023
3434.TWO,哲固,🔥 訊號出現,32.1500015259,81.15,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,32.15,0.0,
2884.TW,玉山金,🔥 訊號出現,32.9500007629,67.5,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,32.95,0.0,
6902.TW,GOGOLOOK,🔥 訊號出現,85.4000015259,76.14,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,85.4,0.0,
1203.TW,味王,🔥 訊號出現,42.0999984741,87.5,⚪ 一般監控,66.67%,0.00%,nan%,0.00%,3,42.1,0.0,
8291.TWO,尚茂,🔥 訊號出現,13.3999996185,40.62,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,13.4,0.0,
6259.TWO,百徽,🔥 訊號出現,22.3500003815,81.88,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,2,22.35,0.0,
00994A.TW,主動第一金台股優,🔥 訊號出現,14.7299995422,76.13,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,14.73,0.0,
6409.TW,旭隼,🔥 訊號出現,801.0,59.74,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,801.0,0.0,
5284.TW,jpp-KY,🔥 訊號出現,325.5,68.51,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,325.5,0.0,
8044.TWO,網家,🔥 訊號出現,24.6499996185,63.7,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,24.65,0.0,
2423.TW,固緯,🔥 訊號出現,50.7999992371,59.75,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,50.8,0.0,
3593.TW,力銘,🔥 訊號出現,18.6000003815,88.24,⚪ 一般監控,75.00%,0.00%,nan%,-6.73%,4,17.35,0.0,
00989A.TW,主動摩根美國科技,🔥 訊號出現,14.7399997711,60.71,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,14.74,0.0,
6706.TW,惠特,🔥 訊號出現,149.5,68.35,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,149.5,0.0,
8111.TWO,立��,🔥 訊號出現,70.6999969482,69.84,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,70.7,0.0,
6214.TW,精誠,🔥 訊號出現,119.5,74.42,⚪ 一般監控,66.67%,0.00%,nan%,0.00%,3,119.5,0.0,
3466.TWO,德晉,🔥 訊號出現,40.2999992371,68.95,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,40.3,0.0,
00987A.TW,主動台新優勢成長,🔥 訊號出現,14.6599998474,77.51,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,14.66,0.0,
6278.TW,台表科,🔥 訊號出現,137.0,88.3,⚪ 一般監控,50.00%,0.00%,nan%,9.62%,2,150.17,0.0,
6613.TWO,朋億*,🔥 訊號出現,245.5,70.72,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,245.5,0.0,
009814.TWO,富邦標普500,🔥 訊號出現,10.2100000381,66.92,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,10.21,0.0,
5871.TW,中租-KY,🔥 訊號出現,116.5,71.43,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,116.5,0.0,
009801.TW,中信美國創新科技,🔥 訊號出現,11.0399999619,67.13,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,11.04,0.0,
3229.TW,晟鈦,🔥 訊號出現,25.4500007629,66.51,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,25.45,0.0,
2376.TW,技嘉,🔥 訊號出現,279.0,73.91,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,279.0,0.0,
4767.TWO,誠泰科技,🔥 訊號出現,27.7000007629,67.41,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,27.7,0.0,
3617.TW,碩天,🔥 訊號出現,188.0,67.74,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,188.0,0.0,
00898.TW,國泰基因免疫革命,🔥 訊號出現,8.4200000763,70.06,🔴 空頭陷阱,28.57%,57.14%,-0.47%,-1.93%,7,8.26,0.5714,-0.0047
6146.TWO,耕興,🔥 訊號出現,212.5,67.06,🔴 空頭陷阱,14.29%,42.86%,-0.01%,-2.86%,7,206.42,0.4286,-0.0001
6168.TW,宏齊,🔥 訊號出現,28.0,57.46,🔴 空頭陷阱,30.00%,40.00%,-0.65%,-5.97%,10,26.33,0.4,-0.0065
8383.TWO,千附,🔥 訊號出現,53.7000007629,79.79,🔴 空頭陷阱,50.00%,37.50%,-0.21%,-1.73%,8,52.77,0.375,-0.0021
2540.TW,愛山林,🔥 訊號出現,51.4000015259,71.6,🔴 空頭陷阱,33.33%,33.33%,-0.34%,-3.39%,6,49.66,0.3333,-0.0034
2478.TW,大毅,🔥 訊號出現,71.3000030518,70.97,🔴 空頭陷阱,25.00%,25.00%,-1.62%,-4.10%,4,68.38,0.25,-0.0162
8048.TWO,德勝,🔥 訊號出現,61.5999984741,60.1,🔴 空頭陷阱,50.00%,25.00%,-7.36%,-5.95%,4,57.93,0.25,-0.0736
5474.TWO,聰泰,🔥 訊號出現,145.0,64.44,🔴 空頭陷阱,0.00%,25.00%,-0.99%,-1.67%,4,142.58,0.25,-0.0099
6517.TWO,保勝光學,🔥 訊號出現,60.5999984741,69.16,🔴 空頭陷阱,50.00%,25.00%,-5.75%,-4.72%,4,57.74,0.25,-0.0575
8213.TW,志超,🔥 訊號出現,35.4000015259,65.66,🔴 空頭陷阱,0.00%,20.00%,-1.94%,-4.66%,5,33.75,0.2,-0.0194
3527.TWO,聚積,🔥 訊號出現,56.7999992371,68.61,🔴 空頭陷阱,40.00%,20.00%,-5.44%,-4.35%,5,54.33,0.2,-0.0544
2923.TW,鼎固-KY,🔥 訊號出現,24.6000003815,82.86,🔴 空頭陷阱,60.00%,20.00%,-11.08%,-7.58%,5,22.74,0.2,-0.1108
2030.TW,彰源,🔥 訊號出現,16.5,54.17,🔴 空頭陷阱,20.00%,20.00%,-3.27%,-4.32%,5,15.79,0.2,-0.0327
9949.TWO,琉園,🔥 訊號出現,35.0499992371,89.56,🔴 空頭陷阱,50.00%,16.67%,-4.31%,-5.70%,6,33.05,0.1667,-0.0431
6829.TWO,千附精密,🔥 訊號出現,163.5,85.91,🔴 空頭陷阱,57.14%,14.29%,-2.16%,-3.03%,7,158.55,0.1429,-0.0216
4707.TWO,磐亞,🔥 訊號出現,14.1999998093,89.69,🔴 空頭陷阱,57.14%,14.29%,-0.56%,-1.18%,7,14.03,0.1429,-0.0056
3363.TWO,上詮,🔥 訊號出現,822.0,65.61,🔴 空頭陷阱,57.14%,14.29%,-3.88%,-6.00%,7,772.7,0.1429,-0.0388
4721.TWO,美琪瑪,🔥 訊號出現,85.5999984741,76.15,🔴 空頭陷阱,40.00%,0.00%,-0.99%,-0.40%,5,85.25,0.0,-0.0099
6113.TWO,亞矽,🔥 訊號出現,23.8999996185,70.2,🔴 空頭陷阱,0.00%,0.00%,-0.21%,-3.95%,2,22.96,0.0,-0.0021
6173.TWO,信昌電,🔥 訊號出現,76.3000030518,79.34,🔴 空頭陷阱,33.33%,0.00%,-4.70%,-7.18%,3,70.82,0.0,-0.047
2352.TW,佳世達,🔥 訊號出現,24.7000007629,61.8,🔴 空頭陷阱,0.00%,0.00%,-10.64%,-9.57%,2,22.34,0.0,-0.1064
00885.TW,富邦越南,🔥 訊號出現,18.3299999237,81.62,🔴 空頭陷阱,0.00%,0.00%,-6.81%,-3.69%,3,17.65,0.0,-0.0681
1219.TW,福壽,🔥 訊號出現,14.6000003815,71.11,🔴 空頭陷阱,0.00%,0.00%,-2.82%,-3.17%,3,14.14,0.0,-0.0282
6667.TWO,信紘科,🔥 訊號出現,276.0,69.93,🔴 空頭陷阱,0.00%,0.00%,-1.48%,-8.15%,2,253.51,0.0,-0.0148
2401.TW,凌陽,🔥 訊號出現,22.6000003815,65.69,🔴 空頭陷阱,25.00%,0.00%,-6.88%,-4.59%,4,21.56,0.0,-0.0688
2388.TW,威盛,🔥 訊號出現,62.4000015259,70.12,🔴 空頭陷阱,33.33%,0.00%,-4.38%,-7.54%,3,57.7,0.0,-0.0438
3597.TWO,映興,🔥 訊號出現,24.7999992371,83.87,🔴 空頭陷阱,33.33%,0.00%,-1.72%,-1.72%,3,24.37,0.0,-0.0172
8016.TW,矽創,🔥 訊號出現,209.5,67.86,🔴 空頭陷阱,33.33%,0.00%,-1.26%,-4.02%,3,201.08,0.0,-0.0126
7402.TWO,邑錡,🔥 訊號出現,121.0,50.82,🔴 空頭陷阱,25.00%,0.00%,-7.19%,-4.21%,4,115.9,0.0,-0.0719
2425.TW,承啟,🔥 訊號出現,31.2999992371,59.11,🔴 空頭陷阱,0.00%,0.00%,-6.60%,-5.92%,3,29.45,0.0,-0.066
6175.TWO,立敦,🔥 訊號出現,62.4000015259,78.48,🔴 空頭陷阱,20.00%,0.00%,-7.17%,-4.11%,5,59.83,0.0,-0.0717
6916.TW,華凌,🔥 訊號出現,18.7999992371,60.92,🔴 空頭陷阱,66.67%,0.00%,-4.76%,-2.51%,3,18.33,0.0,-0.0476
3701.TW,大眾控,🔥 訊號出現,64.3000030518,61.56,🔴 空頭陷阱,0.00%,0.00%,-3.45%,-7.41%,2,59.53,0.0,-0.0345
6196.TW,帆宣,🔥 訊號出現,353.0,75.44,🔴 空頭陷阱,40.00%,0.00%,-2.31%,-5.88%,5,332.23,0.0,-0.0231
3038.TW,全台,🔥 訊號出現,22.9500007629,70.0,🔴 空頭陷阱,0.00%,0.00%,-6.28%,-5.61%,2,21.66,0.0,-0.0628
6224.TW,聚鼎,🔥 訊號出現,57.7000007629,87.27,🔴 空頭陷阱,0.00%,0.00%,-2.83%,-1.58%,2,56.79,0.0,-0.0283
2493.TW,揚博,🔥 訊號出現,152.5,79.75,🔴 空頭陷阱,33.33%,0.00%,-15.66%,-20.88%,3,120.65,0.0,-0.1566
4569.TW,六方科-KY,🔥 訊號出現,193.5,76.8,🔴 空頭陷阱,0.00%,0.00%,-13.99%,-4.46%,3,184.86,0.0,-0.1399
3518.TW,柏騰,🔥 訊號出現,23.8500003815,62.42,🔴 空頭陷阱,0.00%,0.00%,-4.69%,-5.54%,2,22.53,0.0,-0.0469
2495.TW,普安,🔥 訊號出現,45.2000007629,71.67,🔴 空頭陷阱,33.33%,0.00%,-5.11%,-5.11%,3,42.89,0.0,-0.0511
3034.TW,聯詠,🔥 訊號出現,405.0,66.83,🔴 空頭陷阱,33.33%,0.00%,-3.09%,-4.04%,3,388.65,0.0,-0.0309
6101.TWO,寬魚國際,🔥 訊號出現,40.4500007629,80.41,🔴 空頭陷阱,0.00%,0.00%,-2.38%,-3.87%,4,38.88,0.0,-0.0238
6725.TWO,矽科宏晟,🔥 訊號出現,366.5,72.09,🔴 空頭陷阱,50.00%,0.00%,-14.29%,-5.53%,4,346.22,0.0,-0.1429
3551.TWO,世禾,🔥 訊號出現,196.5,61.4,🔴 空頭陷阱,0.00%,0.00%,-7.35%,-4.74%,2,187.19,0.0,-0.0735
3504.TW,揚明光,🔥 訊號出現,61.0,60.54,🔴 空頭陷阱,50.00%,0.00%,-4.50%,-5.46%,4,57.67,0.0,-0.045
3217.TWO,優群,🔥 訊號出現,162.0,62.3,🔴 空頭陷阱,66.67%,0.00%,-3.09%,-1.76%,3,159.14,0.0,-0.0309
2527.TW,宏璟,🔥 訊號出現,39.2000007629,90.94,🔴 空頭陷阱,50.00%,0.00%,-4.56%,-4.40%,4,37.47,0.0,-0.0456
8210.TW,勤誠,🔥 訊號出現,992.0,66.15,🔴 空頭陷阱,0.00%,0.00%,-3.84%,-8.59%,2,906.83,0.0,-0.0384
6271.TW,同欣電,🔥 訊號出現,183.0,77.3,🔴 空頭陷阱,0.00%,0.00%,-17.20%,-12.43%,2,160.25,0.0,-0.172
6565.TWO,物聯,🔥 訊號出現,23.0,70.86,🔴 空頭陷阱,25.00%,0.00%,-5.75%,-17.15%,4,19.06,0.0,-0.0575
8040.TWO,九暘,🔥 訊號出現,58.2999992371,72.28,🔴 空頭陷阱,0.00%,0.00%,-9.22%,-6.21%,2,54.68,0.0,-0.0922
3624.TWO,光頡,🔥 訊號出現,55.0,69.94,🔴 空頭陷阱,0.00%,0.00%,-4.36%,-7.79%,2,50.72,0.0,-0.0436
1789.TW,神隆,無,21.2000007629,53.92,🟢 黃金標的,100.00%,100.00%,15.78%,-1.98%,2,0.0,1.0,0.1578
3044.TW,健鼎,無,402.0,73.46,🟢 黃金標的,100.00%,100.00%,4.78%,-0.29%,2,0.0,1.0,0.0478
6446.TW,藥華藥,無,650.0,59.04,🟢 黃金標的,50.00%,100.00%,9.52%,-1.87%,4,0.0,1.0,0.0952
5243.TW,乙盛-KY,無,123.5,93.53,🟢 黃金標的,100.00%,100.00%,27.93%,-1.67%,4,0.0,1.0,0.2793
1717.TW,長興,無,79.8000030518,78.99,🟢 黃金標的,80.00%,100.00%,16.85%,-3.23%,5,0.0,1.0,0.1685
6129.TWO,普誠,無,16.1499996185,56.07,🟢 黃金標的,100.00%,100.00%,3.03%,0.61%,1,0.0,1.0,0.0303
3054.TW,立萬利,無,66.5999984741,52.22,🟢 黃金標的,100.00%,100.00%,60.48%,9.93%,1,0.0,1.0,0.6048
4905.TWO,台聯電,無,84.6999969482,45.41,🟢 黃金標的,50.00%,100.00%,16.18%,4.66%,2,0.0,1.0,0.1618
8042.TWO,金山電,無,64.5999984741,69.79,🟢 黃金標的,50.00%,100.00%,4.33%,-5.26%,2,0.0,1.0,0.0433
00947.TW,台新臺灣IC設計,無,25.9400005341,62.74,🟢 黃金標的,66.67%,100.00%,3.09%,-2.42%,3,0.0,1.0,0.0309
2243.TW,宏旭-KY,無,23.0499992371,66.23,🟢 黃金標的,100.00%,100.00%,10.79%,8.16%,1,0.0,1.0,0.1079
3324.TWO,雙鴻,無,972.0,46.31,🟢 黃金標的,33.33%,100.00%,5.64%,-7.26%,3,0.0,1.0,0.0564
3521.TWO,台鋼建設,無,14.1000003815,55.56,🟢 黃金標的,0.00%,100.00%,4.02%,-5.88%,1,0.0,1.0,0.0402
3023.TW,信邦,無,268.5,62.16,🟢 黃金標的,0.00%,100.00%,5.94%,-3.45%,2,0.0,1.0,0.0594
3226.TWO,龍鋒,無,41.0999984741,41.78,🟢 黃金標的,100.00%,100.00%,10.45%,-1.40%,6,0.0,1.0,0.1045
2755.TWO,揚秦,無,139.5,46.0,🟢 黃金標的,50.00%,100.00%,8.38%,-0.26%,4,0.0,1.0,0.0838
8027.TWO,鈦昇,無,156.0,68.26,🟢 黃金標的,33.33%,100.00%,21.30%,-4.79%,3,0.0,1.0,0.213
00941.TW,中信上游半導體,無,23.9799995422,75.0,🟢 黃金標的,100.00%,100.00%,4.69%,0.78%,1,0.0,1.0,0.0469
3149.TW,正達,無,42.0,47.87,🟢 黃金標的,100.00%,100.00%,7.31%,-0.91%,3,0.0,1.0,0.0731
6588.TWO,東典光電,無,146.0,77.1,🟢 黃金標的,66.67%,100.00%,10.28%,-4.82%,3,0.0,1.0,0.1028
6155.TW,鈞寶,無,48.9500007629,63.9,🟢 黃金標的,0.00%,100.00%,3.46%,-9.39%,1,0.0,1.0,0.0346
00965.TW,元大航太防衛科技,無,25.9099998474,63.57,🟢 黃金標的,100.00%,100.00%,5.15%,-0.36%,1,0.0,1.0,0.0515
2073.TWO,雄順,無,26.9500007629,40.45,🟢 黃金標的,0.00%,100.00%,3.77%,0.00%,1,0.0,1.0,0.0377
6548.TWO,長科*,無,49.7000007629,58.9,🟢 黃金標的,0.00%,100.00%,4.76%,-6.53%,2,0.0,1.0,0.0476
7740.TW,熙特爾-創,無,178.0,46.67,🟢 黃金標的,50.00%,100.00%,4.56%,-5.56%,2,0.0,1.0,0.0456
6282.TW,康舒,無,51.0,64.9,🟢 黃金標的,66.67%,100.00%,13.84%,-1.16%,6,0.0,1.0,0.1384
6148.TWO,驊宏資,無,32.0,38.35,🟢 黃金標的,0.00%,100.00%,6.05%,-6.85%,1,0.0,1.0,0.0605
6683.TWO,雍智科技,無,1910.0,79.14,🟢 黃金標的,60.00%,100.00%,32.08%,-0.67%,5,0.0,1.0,0.3208
5516.TWO,雙喜,無,12.0500001907,33.33,🟢 黃金標的,100.00%,100.00%,5.25%,1.64%,1,0.0,1.0,0.0525
3526.TWO,凡甲,無,291.5,52.94,🟢 黃金標的,66.67%,100.00%,8.61%,-3.14%,3,0.0,1.0,0.0861
5225.TW,東科-KY,無,77.5,25.72,🟢 黃金標的,100.00%,100.00%,6.97%,0.00%,1,0.0,1.0,0.0697
3131.TWO,弘塑,無,3220.0,71.51,🟢 黃金標的,50.00%,100.00%,10.09%,-2.42%,6,0.0,1.0,0.1009
5386.TWO,青雲,無,390.0,60.68,🟢 黃金標的,85.71%,100.00%,35.74%,-1.85%,7,0.0,1.0,0.3574
5347.TWO,世界,無,127.5,60.74,🟢 黃金標的,50.00%,100.00%,15.73%,-2.33%,6,0.0,1.0,0.1573
6680.TWO,鑫創電子,無,55.9000015259,43.08,🟢 黃金標的,100.00%,100.00%,10.64%,-0.94%,1,0.0,1.0,0.1064
6542.TWO,隆中,無,51.5999984741,17.5,🟢 黃金標的,100.00%,100.00%,5.29%,0.56%,2,0.0,1.0,0.0529
4768.TWO,晶呈科技,無,484.0,59.0,🟢 黃金標的,0.00%,100.00%,3.14%,-6.29%,1,0.0,1.0,0.0314
00640L.TW,富邦日本正2,無,93.5,67.29,🟢 黃金標的,100.00%,100.00%,7.52%,5.23%,1,0.0,1.0,0.0752
1471.TW,首利,無,11.8999996185,35.06,🟢 黃金標的,100.00%,100.00%,8.91%,8.33%,2,0.0,1.0,0.0891
1452.TW,宏益,無,11.8500003815,76.67,🟢 黃金標的,100.00%,100.00%,3.88%,-1.72%,1,0.0,1.0,0.0388
00910.TW,第一金太空衛星,無,67.6500015259,67.77,🟢 黃金標的,100.00%,100.00%,7.38%,1.67%,2,0.0,1.0,0.0738
2610.TW,華航,無,18.25,41.38,🟢 黃金標的,83.33%,100.00%,3.43%,-0.79%,6,0.0,1.0,0.0343
2379.TW,瑞昱,無,525.0,75.43,🟢 黃金標的,0.00%,100.00%,3.13%,-2.19%,1,0.0,1.0,0.0313
3702.TW,大聯大,無,97.5,62.32,🟢 黃金標的,66.67%,100.00%,3.64%,-2.60%,6,0.0,1.0,0.0364
2468.TW,華經,無,34.7999992371,37.84,🟢 黃金標的,0.00%,100.00%,3.94%,-6.11%,1,0.0,1.0,0.0394
6547.TWO,高端疫苗,無,50.9000015259,37.87,🟢 黃金標的,100.00%,100.00%,7.34%,-6.61%,1,0.0,1.0,0.0734
6220.TWO,岳豐,無,35.6500015259,74.86,🟢 黃金標的,60.00%,100.00%,5.70%,-1.89%,10,0.0,1.0,0.057
6669.TW,緯穎,無,3720.0,49.76,🟢 黃金標的,0.00%,100.00%,3.94%,-2.71%,1,0.0,1.0,0.0394
6655.TW,科定,無,135.0,79.17,🟢 黃金標的,100.00%,100.00%,3.50%,-0.39%,1,0.0,1.0,0.035
1597.TW,直得,無,115.5,76.84,🟢 黃金標的,25.00%,100.00%,7.33%,-1.75%,4,0.0,1.0,0.0733
2740.TWO,天蔥,無,34.6500015259,24.15,🟢 黃金標的,80.00%,100.00%,19.73%,-3.95%,5,0.0,1.0,0.1973
2363.TW,矽統,無,48.5,48.54,🟢 黃金標的,0.00%,100.00%,4.03%,-4.61%,2,0.0,1.0,0.0403
6510.TWO,精測,無,3605.0,61.1,🟢 黃金標的,50.00%,100.00%,6.27%,-4.35%,2,0.0,1.0,0.0627
3296.TW,勝德,無,21.7000007629,60.47,🟢 黃金標的,0.00%,100.00%,3.67%,-0.41%,1,0.0,1.0,0.0367
3230.TWO,錦明,無,38.5,38.66,🟢 黃金標的,100.00%,100.00%,8.09%,-3.80%,1,0.0,1.0,0.0809
6944.TW,兆聯實業,無,927.0,69.71,🟢 黃金標的,50.00%,100.00%,6.26%,-0.94%,2,0.0,1.0,0.0626
3491.TWO,昇達科,無,1740.0,69.53,🟢 黃金標的,75.00%,100.00%,9.52%,-1.02%,4,0.0,1.0,0.0952
5381.TWO,合正,無,24.2000007629,13.51,🟢 黃金標的,50.00%,100.00%,8.77%,-5.69%,2,0.0,1.0,0.0877
6584.TWO,南俊國際,無,640.0,59.06,🟢 黃金標的,66.67%,100.00%,15.67%,-1.78%,3,0.0,1.0,0.1567
2368.TW,金像電,無,1165.0,74.09,🟢 黃金標的,50.00%,100.00%,10.51%,-3.63%,2,0.0,1.0,0.1051
00961.TW,FT臺灣永續高息,無,10.1700000763,62.28,🟢 黃金標的,100.00%,100.00%,3.83%,0.31%,2,0.0,1.0,0.0383
6664.TWO,群翊,無,430.0,86.42,🟢 黃金標的,66.67%,100.00%,17.47%,-0.05%,3,0.0,1.0,0.1747
6838.TW,台新藥,無,31.7999992371,82.16,🟢 黃金標的,75.00%,100.00%,7.04%,-0.92%,4,0.0,1.0,0.0704
1519.TW,華城,無,877.0,49.47,🟢 黃金標的,50.00%,100.00%,10.76%,-1.14%,2,0.0,1.0,0.1076
4741.TWO,泓瀚,無,52.0999984741,90.22,🟢 黃金標的,75.00%,87.50%,13.02%,-3.02%,8,0.0,0.875,0.1302
4973.TWO,廣穎,無,78.0999984741,56.2,🟢 黃金標的,75.00%,87.50%,23.07%,-0.15%,8,0.0,0.875,0.2307
3576.TW,聯合再生,無,16.8999996185,39.44,🟢 黃金標的,85.71%,85.71%,10.72%,-2.05%,7,0.0,0.8571,0.1072
8436.TWO,大江,無,121.0,43.24,🟢 黃金標的,100.00%,85.71%,7.95%,-1.01%,7,0.0,0.8571,0.0795
