日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-15,1584.TWO,精剛,20.9,-0.24,803,💧 築底觀察,-6.4,-0.1
2026-04-15,6180.TWO,橘子,41.2,-0.24,533,💧 築底觀察,-9.08,-0.03
2026-04-15,00641R.TW,富邦日本反1,4.03,-0.25,1046,💧 築底觀察,4.57,-0.03
2026-04-15,2461.TW,光群雷,17.65,-0.28,817,💧 築底觀察,0.63,-0.19
2026-04-15,4532.TW,瑞智,24.05,-0.41,1224,💧 築底觀察,-1.18,-0.14
2026-04-15,00865B.TW,國泰US短期公債,47.75,-0.42,8243,💧 築底觀察,3.24,-0.15
2026-04-15,1227.TW,佳格,29.85,-0.5,786,💧 築底觀察,-15.21,-0.18
2026-04-15,9907.TW,統一實,18.0,-0.55,2501,💧 築底觀察,-0.74,-0.07
2026-04-15,2891.TW,中信金,52.8,-0.56,54705,💧 築底觀察,5.5,-0.41
2026-04-15,1229.TW,聯華,43.75,-0.57,2487,💧 築底觀察,-9.36,-0.23
2026-04-15,00676R.TW,富邦臺灣加權反1,7.05,-0.7,9187,💧 築底觀察,-8.02,-0.14
2026-04-15,00669R.TW,國泰美國道瓊反1,5.67,-0.7,629,💧 築底觀察,-3.44,-0.06
2026-04-15,2442.TW,新美齊,19.9,-0.75,3404,💧 築底觀察,-7.04,-0.12
2026-04-15,3058.TW,立德,9.05,-0.77,903,💧 築底觀察,4.47,-0.05
2026-04-15,6550.TW,北極星藥業-KY,17.85,-0.83,1210,💧 築底觀察,0.94,0.31
2026-04-15,00632R.TW,元大台灣50反1,12.78,-0.85,106543,💧 築底觀察,-8.32,-0.26
2026-04-15,00648R.TW,元大S&P500反1,4.3,-0.92,1242,💧 築底觀察,-7.33,-0.06
2026-04-15,2017.TW,官田鋼,9.51,-0.94,1222,💧 築底觀察,6.05,-0.11
2026-04-15,6547.TWO,高端疫苗,50.9,-1.17,4089,💧 築底觀察,-14.72,-2.89
2026-04-15,00634R.TW,富邦上証反1,3.15,-1.25,891,💧 築底觀察,-1.83,-0.03
2026-04-15,1712.TW,興農,42.25,-1.29,923,💧 築底觀察,3.49,-0.27
2026-04-15,00955.TWO,中信日本商社,15.51,-1.4,16063,💧 築底觀察,-3.42,-0.1
2026-04-15,00664R.TW,國泰臺灣加權反1,2.05,-1.44,37092,💧 築底觀察,-11.45,-0.04
2026-04-15,3032.TW,偉訓,60.4,-1.47,842,💧 築底觀察,-2.03,-0.16
2026-04-15,2605.TW,新興,35.7,-1.52,17366,💧 築底觀察,3.78,-1.55
2026-04-15,1909.TW,榮成,9.63,-1.63,2953,💧 築底觀察,-2.65,-0.09
2026-04-15,00651R.TW,復華香港反1,5.18,-1.71,858,💧 築底觀察,6.55,-0.04
2026-04-15,00671R.TW,富邦NASDAQ反1,2.79,-1.76,8992,💧 築底觀察,-9.01,-0.05
2026-04-15,1718.TW,中纖,7.04,-2.09,8065,💧 築底觀察,3.61,-0.08
2026-04-15,00642U.TW,期元大S&P石油,26.83,-2.97,21247,💧 築底觀察,2.0,-0.56
2026-04-15,2104.TW,國際中橡,11.45,-2.97,4127,💧 築底觀察,4.57,-0.13
2026-04-15,00715L.TW,期街口S&P布蘭特油正2,48.46,-3.37,27981,💧 築底觀察,-0.15,-2.94
2026-04-15,4113.TWO,聯上,15.75,-3.37,676,💧 築底觀察,6.47,-0.01
2026-04-15,1308.TW,亞聚,15.95,-4.49,9066,💧 築底觀察,-5.35,-0.58
2026-04-15,1304.TW,台聚,15.35,-5.54,20373,💧 築底觀察,-3.4,-0.55
2026-04-15,1309.TW,台達化,21.25,-5.76,17233,💧 築底觀察,-6.01,-1.11
2026-04-15,6141.TW,柏承,25.85,10.0,2745,⚠️ 超買警示,104.39,0.35
2026-04-15,3581.TWO,博磊,99.0,10.0,2505,⚠️ 超買警示,126.31,5.97
2026-04-15,6530.TWO,創威,104.5,10.0,8449,⚠️ 超買警示,96.65,0.45
2026-04-15,4960.TW,誠美材,28.05,10.0,32786,⚠️ 超買警示,110.57,0.72
2026-04-15,6274.TWO,台燿,946.0,10.0,8272,⚠️ 超買警示,100.67,44.57
2026-04-15,8040.TWO,九暘,58.3,10.0,2033,⚠️ 超買警示,108.47,1.83
2026-04-15,5439.TWO,高技,396.5,9.99,10581,⚠️ 超買警示,105.84,19.13
2026-04-15,3339.TWO,泰谷,57.3,9.98,7918,⚠️ 超買警示,102.22,2.31
2026-04-15,3092.TW,鴻碩,36.35,9.98,1279,⚠️ 超買警示,118.61,1.45
2026-04-15,2495.TW,普安,45.2,9.98,25791,⚠️ 超買警示,121.34,1.97
2026-04-15,8155.TWO,博智,358.5,9.97,4494,⚠️ 超買警示,106.47,11.67
2026-04-15,4989.TW,榮科,98.3,9.96,18692,⚠️ 超買警示,121.34,5.78
2026-04-15,8374.TW,羅昇,86.3,9.94,4250,⚠️ 超買警示,114.78,3.92
2026-04-15,4562.TW,穎漢,37.6,9.94,4784,⚠️ 超買警示,121.84,1.63
2026-04-15,4569.TW,六方科-KY,193.5,9.94,524,⚠️ 超買警示,115.09,11.85
2026-04-15,6208.TWO,日揚,68.6,9.94,797,⚠️ 超買警示,106.46,2.72
2026-04-15,4956.TW,光鋐,45.95,9.93,6218,⚠️ 超買警示,117.07,1.63
2026-04-15,3673.TW,TPK-KY,66.5,9.92,14995,⚠️ 超買警示,111.29,3.29
2026-04-15,3221.TWO,台嘉碩,41.55,9.92,15469,⚠️ 超買警示,99.47,0.57
2026-04-15,3434.TWO,哲固,32.15,9.91,664,⚠️ 超買警示,107.45,0.67
2026-04-15,3388.TWO,崇越電,82.1,9.91,1931,⚠️ 超買警示,105.3,2.56
2026-04-15,4561.TWO,健椿,38.25,9.91,626,⚠️ 超買警示,107.96,1.37
2026-04-15,6725.TWO,矽科宏晟,366.5,9.9,2889,⚠️ 超買警示,106.22,15.37
2026-04-15,4979.TWO,華星光,533.0,9.9,12898,⚠️ 超買警示,114.59,24.01
2026-04-15,6113.TWO,亞矽,23.9,9.89,1941,⚠️ 超買警示,107.39,0.81
2026-04-15,3363.TWO,上詮,822.0,9.89,5653,⚠️ 超買警示,103.78,22.67
2026-04-15,3093.TWO,港建*,75.6,9.88,4623,⚠️ 超買警示,102.95,3.38
2026-04-15,6456.TW,GIS-KY,70.1,9.87,38138,⚠️ 超買警示,121.76,2.5
2026-04-15,9950.TWO,萬國通,12.8,9.87,1262,⚠️ 超買警示,102.51,0.37
2026-04-15,3714.TW,富采,69.1,9.86,7531,⚠️ 超買警示,109.01,2.73
2026-04-15,2388.TW,威盛,62.4,9.86,22241,⚠️ 超買警示,112.05,1.52
2026-04-15,6175.TWO,立敦,62.4,9.86,14308,⚠️ 超買警示,111.35,2.62
2026-04-15,3450.TW,聯鈞,345.5,9.86,25198,⚠️ 超買警示,114.55,16.18
2026-04-15,6909.TW,創控,58.0,9.85,7139,⚠️ 超買警示,103.23,1.61
2026-04-15,6259.TWO,百徽,22.35,9.83,1943,⚠️ 超買警示,108.32,0.96
2026-04-15,6244.TWO,茂迪,29.6,9.83,21786,⚠️ 超買警示,97.63,0.72
2026-04-15,6739.TWO,竹陞科技,1625.0,9.8,1586,⚠️ 超買警示,95.89,30.13
2026-04-15,3437.TW,榮創,25.2,9.8,15770,⚠️ 超買警示,106.89,0.37
2026-04-15,2360.TW,致茂,2020.0,9.78,2912,⚠️ 超買警示,105.77,49.0
2026-04-15,6829.TWO,千附精密,163.5,9.73,4923,⚠️ 超買警示,113.45,7.87
2026-04-15,2493.TW,揚博,152.5,9.71,9239,⚠️ 超買警示,115.67,8.19
2026-04-15,6224.TW,聚鼎,57.7,9.7,4099,⚠️ 超買警示,119.34,3.51
2026-04-15,6187.TWO,萬潤,1135.0,9.66,9040,⚠️ 超買警示,104.55,17.03
2026-04-15,6278.TW,台表科,137.0,9.6,33343,⚠️ 超買警示,123.96,8.43
2026-04-15,7610.TW,聯友金屬-創,655.0,8.99,1242,⚠️ 超買警示,106.65,43.42
2026-04-15,4583.TW,台灣精銳,742.0,8.64,716,⚠️ 超買警示,107.97,16.21
2026-04-15,3444.TWO,利機,78.7,8.4,1797,⚠️ 超買警示,100.39,2.44
2026-04-15,2702.TW,華園,17.1,8.23,1484,⚠️ 超買警示,96.64,0.74
2026-04-15,3532.TW,台勝科,193.5,8.1,11293,⚠️ 超買警示,109.32,10.41
2026-04-15,4720.TW,德淵,22.15,7.79,15175,⚠️ 超買警示,106.29,0.63
2026-04-15,3518.TW,柏騰,23.85,7.67,1430,⚠️ 超買警示,109.93,0.59
2026-04-15,5386.TWO,青雲,390.0,7.44,545,⚠️ 超買警示,116.31,12.37
2026-04-15,6706.TW,惠特,149.5,7.17,24173,⚠️ 超買警示,100.14,5.13
2026-04-15,3685.TWO,元創精密,32.2,6.98,1042,⚠️ 超買警示,103.48,1.04
2026-04-15,6196.TW,帆宣,353.0,6.65,4784,⚠️ 超買警示,104.04,10.57
2026-04-15,4721.TWO,美琪瑪,85.6,6.6,4044,⚠️ 超買警示,100.96,1.95
2026-04-15,6667.TWO,信紘科,276.0,6.36,2643,⚠️ 超買警示,105.11,6.97
2026-04-15,8150.TW,南茂,67.0,6.35,39596,⚠️ 超買警示,97.75,1.92
2026-04-15,6492.TWO,生華科,53.9,6.31,743,⚠️ 超買警示,95.28,0.5
2026-04-15,1590.TW,亞德客-KY,1185.0,6.28,1148,⚠️ 超買警示,100.35,32.95
2026-04-15,3713.TWO,新晶投控,17.0,6.25,508,⚠️ 超買警示,96.08,0.61
2026-04-15,4772.TWO,台特化,314.0,5.9,4689,⚠️ 超買警示,96.65,6.96
2026-04-15,2376.TW,技嘉,279.0,5.88,25921,⚠️ 超買警示,105.94,8.11
2026-04-15,6907.TWO,雅特力-KY,135.0,5.88,512,⚠️ 超買警示,118.34,2.58
2026-04-15,7795.TW,長廣,404.0,5.76,1205,⚠️ 超買警示,104.81,13.08
2026-04-15,8358.TWO,金居,333.5,5.71,82256,⚠️ 超買警示,105.25,17.91
2026-04-15,2383.TW,台光電,3810.0,5.69,3928,⚠️ 超買警示,104.76,127.95
2026-04-15,1519.TW,華城,877.0,5.66,5247,⚠️ 超買警示,98.14,17.23
2026-04-15,3008.TW,大立光,2820.0,5.62,4236,⚠️ 超買警示,109.72,127.42
2026-04-15,4755.TW,三福化,152.0,5.19,1501,⚠️ 超買警示,101.39,2.1
2026-04-15,3645.TW,達邁,93.5,5.17,26257,⚠️ 超買警示,104.45,3.48
2026-04-15,3617.TW,碩天,188.0,4.74,560,⚠️ 超買警示,110.45,4.08
2026-04-15,6207.TWO,雷科,57.7,4.53,2375,⚠️ 超買警示,112.17,1.35
2026-04-15,8048.TWO,德勝,61.6,4.41,952,⚠️ 超買警示,114.57,1.78
2026-04-15,2478.TW,大毅,71.3,4.39,4873,⚠️ 超買警示,113.38,2.66
2026-04-15,5234.TW,達興材料,420.0,4.35,1596,⚠️ 超買警示,101.88,11.13
2026-04-15,3167.TW,大量,701.0,4.32,710,⚠️ 超買警示,95.53,38.41
2026-04-15,5536.TWO,聖暉*,822.0,4.31,5401,⚠️ 超買警示,112.65,19.46
2026-04-15,4764.TW,雙鍵,195.5,4.27,13006,⚠️ 超買警示,112.2,13.43
2026-04-15,6613.TWO,朋億*,245.5,4.25,1241,⚠️ 超買警示,102.77,6.68
2026-04-15,3624.TWO,光頡,55.0,4.17,4726,⚠️ 超買警示,102.16,2.13
2026-04-15,6861.TW,睿生光電,151.5,4.12,3294,⚠️ 超買警示,113.28,2.85
2026-04-15,6173.TWO,信昌電,76.3,4.09,22329,⚠️ 超買警示,114.41,3.62
2026-04-15,2454.TW,聯發科,1790.0,4.07,22563,⚠️ 超買警示,109.31,65.89
2026-04-15,3031.TW,佰鴻,32.35,4.02,18248,⚠️ 超買警示,108.13,1.57
2026-04-15,2527.TW,宏璟,39.2,3.98,1866,⚠️ 超買警示,105.45,1.83
2026-04-15,6271.TW,同欣電,183.0,3.98,25008,⚠️ 超買警示,99.21,5.29
2026-04-15,4939.TWO,亞電,34.05,3.97,12123,⚠️ 超買警示,114.0,1.43
2026-04-15,6533.TW,晶心科,199.0,3.92,1391,⚠️ 超買警示,96.86,5.81
2026-04-15,3229.TW,晟鈦,25.45,3.88,978,⚠️ 超買警示,113.54,1.33
2026-04-15,3466.TWO,德晉,40.3,3.87,1550,⚠️ 超買警示,105.12,1.38
2026-04-15,6603.TWO,富強鑫,22.95,3.85,2075,⚠️ 超買警示,98.23,0.51
2026-04-15,6425.TWO,易發,81.7,3.81,12820,⚠️ 超買警示,108.17,3.77
2026-04-15,1711.TW,永光,43.65,3.8,63514,⚠️ 超買警示,101.38,0.78
2026-04-15,5228.TWO,鈺鎧,30.7,3.72,2627,⚠️ 超買警示,103.5,1.33
2026-04-15,3701.TW,大眾控,64.3,3.71,14219,⚠️ 超買警示,96.42,1.69
2026-04-15,6146.TWO,耕興,212.5,3.66,1279,⚠️ 超買警示,101.27,3.09
2026-04-15,4707.TWO,磐亞,14.2,3.65,7478,⚠️ 超買警示,104.32,0.49
2026-04-15,00909.TW,國泰數位支付服務,43.41,3.6,6099,⚠️ 超買警示,117.3,1.17
2026-04-15,1560.TW,中砂,521.0,3.58,3202,⚠️ 超買警示,97.1,9.47
2026-04-15,3217.TWO,優群,162.0,3.51,1964,⚠️ 超買警示,95.01,1.53
2026-04-15,00738U.TW,期元大道瓊白銀,64.65,3.36,12135,⚠️ 超買警示,95.1,1.66
2026-04-15,2425.TW,承啟,31.3,3.3,1502,⚠️ 超買警示,102.62,0.99
2026-04-15,2637.TW,慧洋-KY,72.5,3.28,4789,⚠️ 超買警示,99.66,0.74
2026-04-15,4916.TW,事欣科,60.3,3.25,4707,⚠️ 超買警示,104.82,0.98
2026-04-15,8210.TW,勤誠,992.0,3.23,5491,⚠️ 超買警示,107.34,25.05
2026-04-15,2327.TW,國巨*,322.0,3.21,76049,⚠️ 超買警示,107.78,13.17
2026-04-15,8016.TW,矽創,209.5,3.2,1560,⚠️ 超買警示,96.3,2.05
2026-04-15,00994A.TW,主動第一金台股優,14.73,3.15,16340,⚠️ 超買警示,105.65,0.31
2026-04-15,00987A.TW,主動台新優勢成長,14.66,3.09,12837,⚠️ 超買警示,104.4,0.31
2026-04-15,00670L.TW,富邦NASDAQ正2,162.0,3.05,3408,⚠️ 超買警示,111.86,4.75
2026-04-15,00757.TW,統一FANG+,116.8,3.04,3954,⚠️ 超買警示,113.96,2.23
2026-04-15,4903.TWO,聯光通,49.1,3.04,13158,⚠️ 超買警示,98.82,0.46
2026-04-15,2880.TW,華南金,36.05,3.0,20086,⚠️ 超買警示,96.63,0.46
2026-04-15,6488.TWO,環球晶,516.0,2.99,10186,⚠️ 超買警示,104.27,18.72
2026-04-15,2401.TW,凌陽,22.6,2.96,6198,⚠️ 超買警示,113.66,0.64
2026-04-15,3016.TW,嘉晶,62.6,2.96,4735,⚠️ 超買警示,107.98,2.07
2026-04-15,8068.TWO,全達,22.85,2.93,1439,⚠️ 超買警示,96.25,0.47
2026-04-15,8111.TWO,立��,70.7,2.91,9447,⚠️ 超買警示,104.72,2.39
2026-04-15,6782.TW,視陽,212.5,2.91,502,⚠️ 超買警示,97.88,2.04
2026-04-15,4540.TW,全球傳動,53.4,2.89,15363,⚠️ 超買警示,115.23,2.56
2026-04-15,00981A.TW,主動統一台股增長,24.3,2.88,305039,⚠️ 超買警示,105.54,0.48
2026-04-15,3551.TWO,世禾,196.5,2.88,4814,⚠️ 超買警示,103.04,5.19
2026-04-15,7777.TWO,能率亞洲,26.9,2.87,2308,⚠️ 超買警示,95.93,0.64
2026-04-15,00983A.TW,主動中信ARK創新,11.17,2.76,4743,⚠️ 超買警示,104.0,0.17
2026-04-15,5434.TW,崇越,412.0,2.74,1167,⚠️ 超買警示,106.61,13.89
2026-04-15,00633L.TW,富邦上証正2,50.2,2.72,4940,⚠️ 超買警示,103.24,0.84
2026-04-15,00995A.TW,主動中信台灣卓越,13.94,2.65,11265,⚠️ 超買警示,106.26,0.28
2026-04-15,00935.TW,野村臺灣新科技50,43.47,2.64,6979,⚠️ 超買警示,108.49,0.96
2026-04-15,00655L.TW,國泰中國A50正2,34.98,2.64,1342,⚠️ 超買警示,102.59,0.58
2026-04-15,3596.TW,智易,176.0,2.62,2152,⚠️ 超買警示,101.2,2.87
2026-04-15,00735.TW,國泰臺韓科技,76.8,2.61,2021,⚠️ 超買警示,111.76,1.8
2026-04-15,2540.TW,愛山林,51.4,2.59,896,⚠️ 超買警示,100.87,0.62
2026-04-15,2049.TW,上銀,282.0,2.55,30483,⚠️ 超買警示,97.82,9.18
2026-04-15,00637L.TW,元大滬深300正2,20.69,2.53,29117,⚠️ 超買警示,101.47,0.33
2026-04-15,3548.TWO,兆利,105.0,2.44,5154,⚠️ 超買警示,108.02,5.16
2026-04-15,3357.TWO,臺慶科,168.5,2.43,6087,⚠️ 超買警示,108.44,5.02
2026-04-15,2420.TW,新巨,55.1,2.42,1176,⚠️ 超買警示,101.35,0.69
2026-04-15,3665.TW,貿聯-KY,2350.0,2.4,2472,⚠️ 超買警示,95.81,56.25
2026-04-15,2460.TW,建通,35.3,2.32,2454,⚠️ 超買警示,108.01,1.81
2026-04-15,009802.TW,富邦旗艦50,14.02,2.26,6446,⚠️ 超買警示,110.3,0.28
2026-04-15,009815.TWO,大華美國MAG7+,10.04,2.24,37413,⚠️ 超買警示,111.5,0.17
2026-04-15,009803.TW,保德信市值動能50,17.45,2.23,1575,⚠️ 超買警示,107.88,0.35
2026-04-15,6834.TW,天二科技,39.0,2.23,1958,⚠️ 超買警示,102.06,1.43
2026-04-15,6229.TWO,研通,25.2,2.23,2462,⚠️ 超買警示,105.49,1.06
2026-04-15,3048.TW,益登,39.85,2.18,8482,⚠️ 超買警示,100.05,1.09
2026-04-15,6202.TW,盛群,52.0,2.16,2768,⚠️ 超買警示,107.54,1.18
2026-04-15,5607.TW,遠雄港,48.8,2.09,743,⚠️ 超買警示,98.25,0.85
2026-04-15,2352.TW,佳世達,24.7,2.07,6958,⚠️ 超買警示,101.62,0.29
2026-04-15,00685L.TW,群益臺灣加權正2,198.6,2.06,997,⚠️ 超買警示,108.91,6.78
2026-04-15,6419.TWO,京晨科,124.0,2.06,1890,⚠️ 超買警示,97.35,5.7
2026-04-15,00663L.TW,國泰臺灣加權正2,72.65,2.04,9069,⚠️ 超買警示,108.86,2.46
2026-04-15,009801.TW,中信美國創新科技,11.04,2.03,2604,⚠️ 超買警示,108.75,0.17
2026-04-15,00631L.TW,元大台灣50正2,25.33,2.01,269380,⚠️ 超買警示,112.69,29.09
2026-04-15,00675L.TW,富邦臺灣加權正2,220.3,2.01,3160,⚠️ 超買警示,108.8,7.49
2026-04-15,2308.TW,台達電,1785.0,2.0,10378,⚠️ 超買警示,96.61,37.77
2026-04-15,8103.TW,瀚荃,92.3,1.99,2087,⚠️ 超買警示,104.5,2.6
2026-04-15,00924.TW,復華S&P500成長,29.45,1.94,4484,⚠️ 超買警示,112.2,0.45
2026-04-15,00891.TW,中信關鍵半導體,27.31,1.94,12594,⚠️ 超買警示,110.73,0.56
2026-04-15,00881.TW,國泰台灣科技龍頭,41.99,1.92,11259,⚠️ 超買警示,107.11,0.85
2026-04-15,8213.TW,志超,35.4,1.87,1181,⚠️ 超買警示,98.6,0.6
2026-04-15,2501.TW,國建,24.95,1.84,3564,⚠️ 超買警示,115.79,0.36
2026-04-15,5864.TWO,致和證,25.35,1.81,3200,⚠️ 超買警示,114.18,0.28
2026-04-15,0052.TW,富邦科技,50.2,1.76,45798,⚠️ 超買警示,109.94,1.05
2026-04-15,5515.TW,建國,43.95,1.74,1512,⚠️ 超買警示,112.13,1.17
2026-04-15,00923.TW,群益台ESG低碳50,32.25,1.7,16951,⚠️ 超買警示,107.7,0.63
2026-04-15,00893.TW,國泰智能電動車,36.6,1.69,2095,⚠️ 超買警示,110.56,0.61
