id,name,price,signal,pnl,count,win_rate,reason
6274.TWO,台燿,1220.0,🔥 買入 (📈 標準 V3),117.15,8,50.0,[P:0.85/50.0] [🚀 極強] 趨勢突破確認
3715.TW,定穎投控,196.5,🟡 預警 (🚀 動能初現),107.44,4,75.0,[P:1.01/50.0] [🚀 極強] 帶量突破短高 (漲幅:9.5%)
3026.TW,禾伸堂,248.5,☁️ 觀望,95.95,6,83.33,[P:0.85/50.0] [🚀 極強] 等待機會
00715L.TW,期街口S&P布蘭特油正2,73.8000030518,🚀 持股,89.25,9,66.67,[🚀 爆發 5D30%] [P:0.85/50.0] [🚀 極強] 趨勢維持
1802.TW,台玻,72.8000030518,☁️ 觀望,89.0,9,44.44,[P:0.95/50.0] [🚀 極強] 等待機會
8150.TW,南茂,84.0999984741,💎 持股,80.41,7,85.71,[📈 標準 V3] [P:0.89/50.0] [🚀 極強] 趨勢維持
3707.TWO,漢磊,75.5,💎 持股,74.76,7,57.14,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
3264.TWO,欣銓,235.5,💎 持股,66.96,10,40.0,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
2489.TW,瑞軒,46.2000007629,🔥 買入 (🚀 爆發 5D30%),50.33,8,37.5,[P:0.85/50.0] [🚀 極強] 噴發動能達標(無視乖離)
6209.TW,今國光,68.6999969482,💎 持股,48.8,8,50.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
8064.TWO,東捷,125.0,💎 持股,43.8,3,66.67,[📈 標準 V3] [P:1.01/50.0] [🚀 極強] 趨勢維持
4927.TW,泰鼎-KY,58.7000007629,💎 持股,35.5,6,50.0,[📈 標準 V3] [P:1.0/50.0] [🚀 極強] 趨勢維持
6182.TWO,合晶,48.5,💎 持股,34.09,6,50.0,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
1809.TW,中釉,31.0499992371,🔥 買入 (📈 標準 V3),28.54,4,50.0,[P:0.96/50.0] [🚀 極強] 趨勢突破確認
6405.TW,悅城,61.4000015259,💎 持股,27.31,6,50.0,[📈 標準 V3] [P:0.98/50.0] [🚀 極強] 趨勢維持
3481.TW,群創,27.25,🟡 預警 (🚀 動能初現),25.43,4,50.0,[P:1.0/50.0] [🚀 極強] 帶量突破短高 (漲幅:8.3%)
6451.TW,訊芯-KY,521.0,🟡 預警 (⚡ 糾結噴發),9.55,5,40.0,[P:0.98/50.0] [🚀 極強] 均線糾結且短均線轉強
6488.TWO,環球晶,666.0,💎 持股,5.94,8,37.5,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
8215.TW,明基材,28.3999996185,🔥 買入 (📈 標準 V3),-7.83,2,0.0,[P:0.85/50.0] [🚀 極強] 趨勢突破確認
2354.TW,鴻準,58.5,🔥 買入 (📈 標準 V3),-8.29,1,0.0,[P:1.01/50.0] [🚀 極強] 趨勢突破確認
3450.TW,聯鈞,365.0,🟡 預警 (🚀 動能初現),-13.58,3,33.33,[P:1.01/50.0] [🚀 極強] 帶量突破短高 (漲幅:9.0%)
2417.TW,圓剛,56.9000015259,🔥 買入 (🚀 爆發 5D30%),-21.16,4,0.0,[P:1.01/50.0] [🚀 極強] 噴發動能達標(無視乖離)
