代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,25.64,23.25,3000,24.35,1900,26.15,22.90,24.39,24.35,162338,-,
1269,乾杯,78.00,72,2999,74.9,2695,76.00,71.80,73.53,74.90,18406,-,
1271,晨暉生技,64.69,61.8,6000,62.9,3000,64.20,60.80,62.71,62.00,130407,-,
1293,利統,27.33,26.75,3000,27.8,3000,27.80,27.80,27.80,27.80,1,-,
1343,旭東環保,20.55,19.85,4998,20.1,4898,20.90,19.85,20.11,20.10,67697,-,
1480,東盟開發,9.14,9.05,5000,9.45,5000,9.36,9.30,9.34,9.36,15000,-,
1594,日高,12.34,10.95,5000,11.45,5000,12.40,10.95,11.36,11.20,438293,-,
1780,立弘,32.19,31.85,3000,32.1,3000,32.10,31.70,31.95,32.00,229500,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,21.77,21.25,2000,21.5,3000,21.55,21.05,21.35,21.25,33510,-,
2237,華德動能,33.74,33.65,3000,34.1,3000,34.10,33.40,33.76,33.90,119209,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,28.60,27.9,3000,28.6,2999,28.60,28.60,28.60,28.60,1,-,
2249,湧盛,121.82,119.5,1998,122,1980,123.50,119.50,121.76,122.00,43277,-,
2252,為昇科,22.55,21,2900,21.55,5000,23.15,21.00,21.88,21.00,508631,-,
2255,凱銳光電,20.65,20.1,2500,21,3000,21.00,20.05,20.42,20.10,30053,-,
2256,歐特明,102.02,94.8,3000,98,5999,110.50,91.70,99.07,98.00,717909,-,
2644,中信造船,83.47,82.3,2500,83.3,5987,83.60,81.80,82.81,83.30,64966,-,
2733,維格餅家,12.42,11.9,5000,12.45,4999,12.50,12.35,12.41,12.45,3903,-,
2741,老四川,22.29,21.9,3000,22.2,3000,22.60,21.90,22.17,22.05,44999,-,
2758,路易莎咖啡,77.19,75.7,3000,77.7,3000,77.70,75.70,76.54,77.00,33015,-,
2760,巨宇翔,21.59,21.1,3000,22,3000,-,-,-,-,-,-,
2761,橘焱胡同,16.00,15.3,5000,16,10000,16.00,15.40,15.46,15.50,9300,-,
2938,床的世界,23.01,22.9,3000,23.1,6000,23.10,23.00,23.05,23.10,39000,115/04/29,送件申請上櫃
2940,歐都納,24.45,23.4,13000,24.4,2000,24.40,24.40,24.40,24.40,1000,-,
2942,京站,37.27,37.35,5980,38.45,2999,38.45,37.35,37.91,38.45,124,-,
3097,拍檔,24.32,24.4,3000,25.5,3000,25.90,23.35,24.63,25.65,103911,-,
3117,年程,31.81,30.75,2000,31.1,3000,32.20,30.40,30.85,30.75,205530,-,
3184,微邦,21.45,29.9,3000,30.5,1926,32.50,21.65,27.07,30.50,9876144,-,
3473,智通聯網,95.00,95,3000,97.6,2850,99.90,97.00,97.42,97.60,13299,-,
3485,敘豐,319.99,317,2000,333,1973,342.00,315.00,325.65,333.00,291984,115/02/09,櫃買中心同意上櫃契約
3585,聯致,120.04,119.5,8950,121,11521,127.00,109.50,117.03,121.00,3430630,-,
3595,山太士,2640.99,2570,1999,2590,3990,2655.00,2565.00,2591.46,2570.00,292963,-,
3603,建祥國際,10.50,9.69,10000,10.15,5000,10.65,10.00,10.15,10.15,68603,-,
3633,云光,129.27,149,1800,150.5,4942,153.00,133.00,143.18,150.50,513663,-,
3659,百辰,25.45,24.75,3000,25.4,2999,25.55,24.40,25.01,25.40,53212,-,
3678,聯享,67.90,63.5,3000,64.7,5000,70.20,63.30,65.60,63.50,140280,-,
4115,善德生技,9.12,8.89,5000,9.34,9899,9.34,8.90,8.93,9.34,1612,-,
4150,優你康,5.65,5.47,14000,5.52,14900,5.64,5.41,5.48,5.52,247859,-,
4170,鑫品生醫,14.05,13.6,4000,14.1,5000,14.25,13.50,13.83,14.15,82359,-,
4172,因華,15.28,14.75,3000,15.15,4998,15.55,14.75,15.06,15.15,258192,-,
4186,尖端醫,11.03,10.2,5000,10.6,13998,10.95,10.15,10.53,10.60,601060,-,
4194,禾生技,7.57,7.54,5000,7.84,4998,8.15,7.57,7.87,7.57,128053,-,
4195,基米,28.64,27.7,5000,28.65,4999,28.70,28.00,28.39,28.65,287778,115/03/09,證交所同意創新板上市契約
4197,暐世,11.71,11.6,5000,11.95,3995,12.00,11.25,11.51,11.95,125411,-,
4431,敏成健康,17.60,17.05,8000,17.3,4943,17.30,17.05,17.13,17.05,32257,-,
4537,旭東,160.12,157.5,3000,158.5,5000,161.00,157.00,157.98,158.00,161019,-,
4544,春日,16.05,16.05,5000,16.8,5000,16.10,16.10,16.10,16.10,35,-,
4546,長亨,126.76,120.5,3000,123,8967,126.00,121.00,122.83,123.00,90244,-,
4553,盛復,24.52,23,3000,24,6000,26.00,23.40,24.39,23.75,36881,-,
4559,久裕興,9.40,9.4,3000,9.73,5000,9.74,9.27,9.45,9.40,36758,-,
4565,宏偉,106.23,105,4000,107,3995,107.00,104.00,104.83,107.00,56037,-,
4570,傑生,70.20,70,1999,70.5,2000,70.50,70.00,70.25,70.00,2001,-,
4573,高明鐵,533.06,499,8000,504,6500,531.00,499.00,506.64,503.00,963070,-,
4575,銓寶,26.83,27.1,3000,28,4999,28.00,26.70,27.18,28.00,88340,-,
