id,name,price,signal,pnl,count,win_rate,reason
2308.TW,台達電,2165.0,💎 持股,113.28,7,71.43,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3715.TW,定穎投控,196.5,🟡 預警 (🚀 動能初現),107.44,4,75.0,[P:1.01/50.0] [🚀 極強] 帶量突破短高 (漲幅:9.5%)
2355.TW,敬鵬,52.0,☁️ 觀望,39.7,5,60.0,[P:0.85/5.0] [🚀 極強] 等待機會
2464.TW,盟立,113.0,💎 持股,31.67,4,50.0,[📈 標準 V3] [P:1.0/50.0] [📈 穩定] 趨勢維持
4583.TW,台灣精銳,765.0,💎 持股,22.55,2,100.0,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3357.TWO,臺慶科,174.0,🟡 預警 (⚡ 糾結噴發),-3.96,5,20.0,[P:0.99/50.0] [🚀 極強] 均線糾結且短均線轉強
2049.TW,上銀,321.0,💎 持股,-24.52,5,20.0,[📈 標準 V3] [P:0.99/50.0] [🚀 極強] 趨勢維持
2359.TW,所羅門,124.5,💎 持股,-27.45,6,16.67,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
6271.TW,同欣電,177.5,🟡 預警 (⚡ 糾結噴發),-44.96,9,22.22,[P:0.85/50.0] [🚀 極強] 均線糾結且短均線轉強
