id,name,price,signal,pnl,count,win_rate,reason
6849.TWO,奇鼎科技,266.0,☁️ 觀望,236.28,7,71.43,[P:0.87/50.0] [📈 穩定] 等待機會
2367.TW,燿華,61.2000007629,☁️ 觀望,162.43,4,75.0,[P:0.85/5.0] [📉 轉弱] 等待機會
7853.TWO,政美應用,389.5,☁️ 觀望,89.41,6,66.67,[P:0.85/50.0] [📈 穩定] 等待機會
2485.TW,兆赫,68.6999969482,🟡 預警 (🚀 動能初現),63.09,8,62.5,[P:0.93/5.0] [📉 轉弱] 帶量突破短高 (漲幅:4.4%)
6407.TWO,相互,42.7000007629,☁️ 觀望,58.78,7,28.57,[P:0.85/50.0] [📈 穩定] 等待機會
3481.TW,群創,27.25,🟡 預警 (🚀 動能初現),25.43,4,50.0,[P:1.0/50.0] [🚀 極強] 帶量突破短高 (漲幅:8.3%)
3702.TW,大聯大,102.5,💎 持股,23.79,1,100.0,[📈 標準 V3] [P:1.01/50.0] [📈 穩定] 趨勢維持
2069.TW,運錩,18.5499992371,❄️ 賣出,18.38,6,50.0,[📈 標準 V3] [P:0.95/5.0] [📈 穩定] 趨勢轉弱(強制)
4956.TW,光鋐,49.5999984741,☁️ 觀望,9.88,7,28.57,[P:0.85/50.0] [🚀 極強] 等待機會
3049.TW,精金,13.1499996185,☁️ 觀望,-5.01,5,60.0,[P:1.0/50.0] [🚀 極強] 等待機會
8044.TWO,網家,22.5,☁️ 觀望,-11.66,1,0.0,[P:1.01/5.0] [🚀 極強] 等待機會
