代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.63,23.45,3000,24.55,3000,24.00,23.40,23.80,24.00,55979,-,
1269,乾杯,68.38,66.5,3000,69.7,2999,69.70,66.50,67.79,69.70,2185,-,
1271,晨暉生技,60.12,60,1000,60.2,2900,61.40,59.50,60.11,60.20,277412,-,
1293,利統,26.95,26.9,3000,27.7,2999,27.70,27.70,27.70,27.70,1,-,
1343,旭東環保,19.96,19.75,4920,20.05,2988,20.55,19.75,19.92,20.05,29752,-,
1480,東盟開發,9.10,9.1,4000,9.14,4778,9.40,9.10,9.29,9.14,16222,-,
1594,日高,9.09,9.12,5000,9.57,4999,9.57,9.04,9.21,9.57,6178,-,
1780,立弘,33.45,32.25,3000,32.95,3000,33.70,32.10,32.83,32.45,502514,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.58,20.2,5000,20.7,5000,20.65,20.15,20.44,20.60,36201,-,
2237,華德動能,38.17,37.85,6000,38.2,3000,39.00,37.50,38.26,38.05,129623,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,28.17,29.9,3000,30.95,2999,32.85,27.70,30.46,30.95,148479,-,
2249,湧盛,124.72,122,2000,123.5,1999,124.50,121.50,122.65,123.50,60119,115/05/08,送件申請上櫃
2252,為昇科,17.75,16.95,10000,17.4,5000,18.10,17.00,17.24,17.40,262844,-,
2255,凱銳光電,18.94,18.9,5000,19.3,4998,19.30,18.60,18.98,19.30,31234,-,
2256,歐特明,87.44,83,2000,85.3,2950,88.80,82.00,84.28,85.30,245211,-,
2644,中信造船,77.64,75.7,3000,77.9,3000,78.50,75.80,77.56,77.90,16720,-,
2733,維格餅家,11.03,10.55,4988,11.05,5000,11.05,10.55,10.79,11.05,23,-,
2741,老四川,20.92,20.4,3000,21.1,2999,21.20,20.40,20.89,21.10,22822,-,
2758,路易莎咖啡,66.51,65.1,3000,67.9,2990,67.90,64.70,67.86,67.90,2617,-,
2760,巨宇翔,20.70,20.05,3000,21.05,3000,-,-,-,-,-,-,
2761,橘焱胡同,14.96,14.7,4860,15.15,5000,15.30,14.70,15.09,14.70,7477,-,
2938,床的世界,22.22,22,3000,23.05,3000,22.95,22.00,22.14,22.15,20010,115/04/29,送件申請上櫃
2940,歐都納,24.10,23.9,3000,24.95,6000,24.00,23.90,23.96,24.00,14000,-,
2942,京站,38.11,37.6,2000,38.2,3000,37.60,37.60,37.60,37.60,1419,-,
3097,拍檔,25.69,25.95,3000,27.1,5999,27.10,24.75,25.42,27.10,52045,-,
3117,年程,29.67,28.4,1000,29.15,3000,30.70,28.05,29.36,29.15,310960,-,
3184,微邦,22.43,21.7,6000,22.8,5000,22.95,21.50,21.90,22.80,724540,-,
3473,智通聯網,90.55,90.1,2450,91.2,3000,94.40,90.10,90.55,91.30,13667,-,
3585,聯致,80.28,75.7,6000,76.3,1998,81.30,75.50,77.16,76.30,2728710,-,
3595,山太士,2711.09,2585,5950,2605,1978,2715.00,2585.00,2628.41,2605.00,354829,-,
3603,建祥國際,7.78,7.51,10000,7.9,10000,8.00,7.55,7.63,7.60,30936,-,
3633,云光,121.59,120.5,3900,122,7329,123.00,120.00,121.11,122.00,38582,-,
3659,百辰,22.91,22.7,3000,23.65,3000,23.05,22.95,23.00,23.05,6000,-,
3678,聯享,58.48,61.8,6000,64,4000,68.00,59.50,64.75,63.10,205906,-,
4115,善德生技,7.31,7.75,8000,8,4900,8.26,7.06,7.79,8.00,212162,-,
4150,優你康,5.33,5.27,5000,5.3,9999,5.51,5.22,5.28,5.30,424905,-,
4170,鑫品生醫,13.11,13,5000,13.55,14000,13.55,12.95,13.07,13.55,19937,-,
