id,name,price,signal,pnl,count,win_rate,reason
2408.TW,南亞科,347.0,🔥 買入 (📈 標準 V3),236.54,6,100.0,[P:0.95/50.0] [🚀 極強] 趨勢突破確認
2344.TW,華邦電,158.0,💎 持股,223.7,8,62.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3026.TW,禾伸堂,641.0,🚀 持股,199.29,7,85.71,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
2308.TW,台達電,2445.0,🚀 持股,172.59,7,57.14,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
2327.TW,國巨*,738.0,💎 持股,165.93,7,57.14,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3260.TWO,威剛,415.0,☁️ 觀望,126.45,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
8271.TW,宇瞻,245.5,🟡 預警 (⚡ 糾結噴發),122.19,7,71.43,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
2337.TW,旺宏,166.5,🟡 預警 (⚡ 糾結噴發),118.09,8,50.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
2492.TW,華新科,394.0,💎 持股,116.41,10,30.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
4967.TW,十銓,276.0,☁️ 觀望,92.15,6,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
3264.TWO,欣銓,243.5,☁️ 觀望,67.59,10,40.0,[P:0.95/50.0] [🚀 極強] 等待機會
2478.TW,大毅,139.0,🔥 買入 (📈 標準 V3),49.55,8,37.5,[P:0.95/50.0] [🚀 極強] 趨勢突破確認
3006.TW,晶豪科,246.5,☁️ 觀望,45.25,8,50.0,[P:0.95/50.0] [🚀 極強] 等待機會
3357.TWO,臺慶科,287.0,💎 持股,22.61,7,42.86,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6127.TWO,九豪,67.3000030518,💎 持股,-7.6,9,33.33,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
