股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2504,國產,31.80,4137,40.05,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
5546,永固-KY,16.70,34,28.45,15.40,---,6.57%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
3086,華義*,30.65,374,43.50,13.35,---,0.17%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,513.00,2568,546.00,273.50,📅 預告 (20260805),2.49%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
3050,鈺德,11.50,861,15.30,11.20,---,3.5%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (11.66),離開盤整 (向下)
00984,大華優利美A債15,16.33,3813,16.82,14.54,---,0.48%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
6591,動力-KY,43.40,315,98.76,43.40,---,3.5%,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (43.58),離開盤整 (向下)
6176,瑞儀,84.50,6272,139.27,84.50,📅 預告 (20260730),7.07%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (85.22),離開盤整 (向下)
6811,宏�硌穈T,239.50,1602,263.00,182.50,---,3.86%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (235.79)，進入噴發段,強勢突破 (軌外)
4544,春日,14.35,0,18.00,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
9949,琉園,23.60,193,36.70,15.58,---,8.09%,均線糾擺 -> 進入盤整,無,連1日大跌,ADX 為 10.40 (低於 20),進入盤整
4510,高鋒,39.00,892,55.20,35.05,---,4.14%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (39.15),離開盤整 (向下)
6194,育富,30.00,148,39.65,29.38,---,5.78%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6124,業強,26.50,49,37.95,23.30,---,---,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (26.75),離開盤整 (向下)
00757,統一FANG+,130.35,4373,138.05,101.15,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
2101,南港,34.00,2999,45.45,29.75,---,1.99%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.64,12609,14.65,12.85,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
4556,旭然,108.00,432,127.00,22.45,---,1.17%,貼軌運行 -> 趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,31.05,1574,40.65,31.05,---,5.79%,趨勢運行 -> 進入盤整,無,無,ADX 為 17.32 (低於 20),進入盤整
6624,萬年清,44.35,3,72.50,31.85,---,1.56%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
3081,聯亞,1480.00,1970,3160.00,315.54,---,0.14%,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (1520.41),離開盤整 (向下)
8446,華研,85.60,89,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
00685,群益臺灣加權正2,10.54,1117852,329.55,10.54,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1195.00,3366,1395.00,442.00,---,0.22%,均線糾擺,無,連1日大跌,MA 乖離率僅 1.23%,均線糾擺
009813,貝萊德標普卓越50,11.16,2561,11.45,9.64,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
6485,點序,65.50,953,124.50,50.00,---,0.96%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (66.33),離開盤整 (向下)
6294,智基,27.10,25,56.63,27.00,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
5403,中菲,94.00,74,118.35,84.50,---,5.04%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
6775,穎台科技,28.95,219,72.30,20.40,---,---,進入盤整,無,無,ADX 為 14.66 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.47,7777,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
5455,昇益,27.10,14,33.25,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
2374,佳能,67.70,6003,94.96,46.06,---,0.56%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (69.76),離開盤整 (向下)
6113,亞矽,23.00,272,29.85,18.45,---,1.65%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (23.21),離開盤整 (向下)
6912,益鈞環科*,11.90,122,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6804,明係,16.40,259,24.20,15.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
1443,立益物流,27.05,36,32.25,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
2025,千興,11.55,326,15.30,9.01,---,---,進入盤整,無,無,ADX 為 15.27 (低於 20),進入盤整
6141,柏承,40.70,4384,46.00,10.25,---,---,強勢突破 (軌外) -> 進入盤整,無,連1日大跌,ADX 為 13.23 (低於 20),進入盤整
5243,乙盛-KY,88.70,1981,135.00,54.32,---,1.95%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (90.50),離開盤整 (向下)
4771,望隼,195.50,199,215.00,170.00,---,3.09%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
2303,聯電,144.00,251866,178.50,40.40,📅 預告 (20260729),6.06%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (145.03),離開盤整 (向下)
3372,典範,16.95,1252,25.65,12.65,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,100.00,1425,166.50,100.00,---,0.76%,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (101.09),離開盤整 (向下)
6158,禾昌,17.80,65,24.75,17.10,---,3.32%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,254.00,964,439.50,170.00,---,4.28%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.35,240,20.75,14.35,---,4.6%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (14.36),離開盤整 (向下)
8433,弘帆,53.70,27,59.80,46.57,---,7.64%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
00991,主動復華未來50,16.82,324955,21.33,9.66,---,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (17.58),離開盤整 (向下)
1540,喬福,21.65,820,28.45,20.30,---,5.35%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
2417,圓剛,39.65,1256,56.90,33.40,---,0.55%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (40.62),離開盤整 (向下)
2402,毅嘉,58.50,3992,77.70,36.65,---,4.8%,進入盤整 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (59.92),離開盤整 (向下)
2351,順德,172.50,4229,229.00,67.59,---,3.17%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (180.86),離開盤整 (向下)
2420,新巨,57.70,952,65.30,47.60,---,5.95%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (58.12),離開盤整 (向下)
6189,豐藝,47.35,875,65.30,42.50,---,5.06%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (47.61),離開盤整 (向下)
7893,睿信,175.00,37,249.00,140.00,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (178.87),離開盤整 (向下)
911622,泰聚亨-DR,3.73,61,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
8222,寶一,37.25,1378,58.60,33.75,---,1.46%,趨勢運行 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.50%,均線糾擺
7743,金利食安,20.00,1,29.00,18.50,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
3499,環天科,14.20,89,21.35,13.10,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (14.30),離開盤整 (向下)
6223,旺矽,5600.00,1074,7354.87,994.00,---,1.5%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (5686.98),離開盤整 (向下)
6261,久元,83.90,1023,133.50,56.72,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (85.26),離開盤整 (向下)
7583,國際海洋,38.40,14,87.00,34.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,28.50,183,38.45,27.85,---,4.12%,進入盤整 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (28.53),離開盤整 (向下)
6658,聯策,160.50,917,257.00,46.40,---,1.31%,進入盤整,無,連1日大跌,ADX 為 11.71 (低於 20),進入盤整
1232,大統益,168.50,3363,168.50,136.16,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (161.55)，進入噴發段,強勢突破 (軌外)
2732,六角,65.30,54,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
2497,怡利電,55.80,611,66.80,36.72,---,4.88%,均線糾擺 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,7890.00,858,8655.00,2002.82,---,1.1%,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 15.92 (低於 20),進入盤整
7773,富禾生醫,27.35,15,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
3434,哲固,28.60,405,44.37,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
6913,鴻呈,119.50,225,156.00,105.00,---,1.49%,均線糾擺,無,連1日大跌,MA 乖離率僅 0.68%,均線糾擺
00749,凱基新興債10+,31.75,100,32.43,27.40,---,1.31%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
3030,德律,288.00,2373,419.50,141.00,---,3.79%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,51.20,374,123.00,51.20,---,3.41%,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
6677,瑩碩生技,16.30,215,29.05,16.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
9802,鈺齊-KY,73.70,720,112.32,72.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
3219,倚強科,65.10,444,109.50,44.55,---,0.58%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (66.13),離開盤整 (向下)
00918,大華優利高填息30,31.01,34249,32.48,20.50,---,3.92%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (31.15),離開盤整 (向下)
7848,騏億鑫,354.00,24,529.00,279.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
4951,精拓科,78.60,590,140.00,62.50,---,4.65%,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (79.18),離開盤整 (向下)
3022,威強電,79.50,1370,94.30,56.20,---,5.62%,均線糾擺,無,連1日大跌,MA 乖離率僅 1.09%,均線糾擺
4537,旭東,163.50,163,200.00,29.74,---,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
5906,台南-KY,38.00,3,55.80,35.15,---,1.58%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
4167,松瑞藥,20.65,1989,21.85,17.00,---,2.15%,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
00641,富邦日本反1,3.91,2909,5.70,3.69,---,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (3.89)，進入噴發段,強勢突破 (軌外)
7842,天能綠電,92.70,22,221.70,92.70,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (93.35),離開盤整 (向下)
00912,中信臺灣智慧50,31.08,658,35.82,17.34,---,2.72%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (31.73),離開盤整 (向下)
2743,山富,59.30,217,99.22,59.30,---,1.75%,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (60.20),離開盤整 (向下)
6617,共信-KY,105.50,369,117.50,60.20,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,138.00,37664,146.50,128.00,📅 預告 (20260805),3.72%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
8354,冠好,16.20,106,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
2428,興勤,264.00,1621,343.50,125.81,---,3.96%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (270.10),離開盤整 (向下)
2065,世豐,31.60,41,36.20,26.53,---,4.72%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (31.70),離開盤整 (向下)
6818,連騰,48.50,133,100.50,32.60,---,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (50.81),離開盤整 (向下)
4536,拓凱,165.50,572,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
2901,欣欣,24.05,22,26.62,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
00944,野村趨勢動能高息,20.55,842,22.54,13.40,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (20.87),離開盤整 (向下)
4554,橙的,30.55,90,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
6173,信昌電,194.00,818,348.19,35.02,---,3.79%,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (200.71),離開盤整 (向下)
3224,三顧,34.85,136,52.50,33.75,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (35.57),離開盤整 (向下)
3231,緯創,139.00,38653,194.00,109.50,---,3.3%,進入盤整,無,連1日大跌,ADX 為 12.44 (低於 20),進入盤整
8930,青鋼,31.70,234,31.85,25.38,---,6.66%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2464,盟立,143.00,7407,199.00,53.30,---,0.6%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (145.03),離開盤整 (向下)
2248,華勝-KY,62.50,392,66.00,41.85,---,5.75%,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,44.00,12,58.77,35.05,---,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.60%,均線糾擺
4765,磐采,15.60,12,31.15,11.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
2884,玉山金,35.10,97725,35.80,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
2007,燁興,7.12,501,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6842,瑞宇,71.20,139,161.50,30.35,---,---,進入盤整,無,無,ADX 為 13.87 (低於 20),進入盤整
4150,優你康,4.92,227,11.40,4.59,---,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.18,10,11.30,5.62,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
1725,元禎,29.10,91,41.15,26.40,---,4.13%,進入盤整,無,無,ADX 為 12.80 (低於 20),進入盤整
006201,元大富櫃50,41.30,266,50.80,19.36,---,3.24%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (42.64),離開盤整 (向下)
3184,微邦,14.70,263,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,39.65,909,54.00,23.80,---,---,進入盤整,無,無,ADX 為 9.33 (低於 20),進入盤整
6116,彩晶,15.00,35103,22.70,6.69,---,---,進入盤整 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (15.05),離開盤整 (向下)
7815,新特,301.50,142,580.34,136.50,---,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (329.13),離開盤整 (向下)
2453,凌群,51.10,722,63.90,50.50,---,4.44%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (51.44),離開盤整 (向下)
6735,美達科技,68.50,264,145.00,42.95,---,3.61%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (68.84),離開盤整 (向下)
6867,坦德科技,30.00,0,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,27.45,123,52.00,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
4568,科際精密,39.85,17,47.15,38.37,---,4.48%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
8923,時報,19.30,1,22.55,18.65,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
7789,開展,40.15,6,57.10,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
8068,全達,18.25,566,28.90,17.65,---,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.38%,均線糾擺
9958,世紀鋼,111.00,2814,211.83,101.00,---,2.16%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (111.56),離開盤整 (向下)
1586,和勤,18.00,616,30.40,18.00,---,0.31%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006208,富邦台50,227.75,12057,257.45,109.67,---,2.38%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (232.56),離開盤整 (向下)
8932,智通*,117.00,8298,129.50,59.88,---,0.12%,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,26.05,5885,28.05,16.40,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,39.25,85,47.22,38.80,---,2.86%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
2459,敦吉,65.30,357,67.20,53.23,---,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
4174,浩鼎,27.70,441,70.80,26.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
00930,永豐ESG低碳高息,23.42,616,26.19,16.18,---,1.33%,均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
00861,元大全球未來通訊,84.65,231,97.50,42.30,---,---,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (85.03),離開盤整 (向下)
6597,立誠,63.00,5,83.44,50.30,---,3.58%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (63.44),離開盤整 (向下)
3055,蔚華科,163.00,1469,193.00,54.00,---,1.09%,進入盤整,無,連2日大跌,ADX 為 18.33 (低於 20),進入盤整
5276,達輝-KY,0.00,0,22.20,13.97,---,4%,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
1584,精剛,19.25,986,25.55,18.55,---,2.71%,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
2722,夏都,22.15,131,30.80,22.15,---,0.45%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (22.33),離開盤整 (向下)
7562,博來科技,64.20,9,76.70,39.24,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.55,16,23.80,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
2885,元大金,65.00,53490,71.50,30.29,---,4.54%,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
6812,梭特,62.60,111,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,46.35,193,64.80,40.40,---,2.32%,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
8472,夠麻吉,78.50,18,106.50,28.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
3306,鼎天,43.20,443,68.80,36.86,---,5.13%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (43.98),離開盤整 (向下)
2929,淘帝-KY,5.88,270,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
4190,佐登-KY,25.25,44,36.48,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
6473,美賣*,7.07,2,17.00,5.96,---,---,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
6645,金萬林-創,13.45,106,26.30,11.70,---,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (14.13),離開盤整 (向下)
9946,三發地產,17.95,915,20.60,15.60,---,---,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (18.04),離開盤整 (向下)
7871,安立璽榮-KY,79.80,1134,91.30,39.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,208.50,302,406.00,180.50,---,3.08%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (211.48),離開盤整 (向下)
