日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-17,1540,喬福,23.3,44.99,2000,-43380,-48.21%
2026-07-17,2399,映泰,41.7,41.99,3000,-870,-0.69%
2026-07-17,2609,陽明,50.2,77.27,1000,-27070,-35.03%
2026-07-17,2618,長榮航,42.15,46.14,2000,-7980,-8.65%
2026-07-17,00738U,期元大道瓊白銀,46.85,68.36,1000,-21510,-31.47%
2026-07-17,00635U,期元大S&P黃金,41.97,53.65,2000,-23360,-21.77%
2026-07-17,009816,凱基台灣TOP50,15.29,11.32,35000,138950,35.07%
