代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
2409.TW,友達,19.25,0,0,0,20260518,71068,1290333,1219264,18.2x,2.12%,▲ 順勢追意
6770.TW,力積電,62.0,0,0,0,20260518,-503302,574299,1077601,-1.1x,-0.80%,★ 壓低偷買
6182.TWO,合晶,55.0,0,0,0,20260518,-326259,18282,344541,-0.1x,-6.14%,★ 壓低偷買
2485.TW,兆赫,73.0,0,0,0,20260518,-106712,226365,333077,-2.1x,7.99%,▲ 順勢追意
009820.TW,元大納斯達克精選,10.06,0,0,0,20260518,83227,414089,330861,5.0x,0.70%,▲ 順勢追意
2337.TW,旺宏,160.0,0,0,0,20260518,-29127,300812,329939,-10.3x,0.31%,★ 壓低偷買
00400A.TW,主動國泰動能高息,13.05,0,0,0,20260518,-249732,59377,309110,-0.2x,-7.71%,★ 壓低偷買
3707.TWO,漢磊,76.8,0,0,0,20260518,-102217,127497,229714,-1.2x,2.54%,▲ 順勢追意
2356.TW,英業達,51.9,0,0,0,20260518,47831,246596,198764,5.2x,3.39%,▲ 順勢追意
1785.TWO,光洋科,143.5,0,0,0,20260518,-182260,10800,193060,-0.1x,-9.75%,★ 壓低偷買
8069.TWO,元太,219.0,0,0,0,20260518,7472,199298,191826,26.7x,23.03%,▲ 順勢追意
2313.TW,華通,259.0,0,0,0,20260518,-119658,71444,191103,-0.6x,7.02%,▲ 順勢追意
5439.TWO,高技,381.0,0,0,0,20260518,-170444,16994,187439,-0.1x,-2.56%,★ 壓低偷買
3714.TW,富采,67.9,0,0,0,20260518,-168076,18441,186517,-0.1x,0.00%,★ 壓低偷買
2481.TW,強茂,129.0,0,0,0,20260518,109815,293854,184038,2.7x,18.35%,▲ 順勢追意
8028.TW,昇陽半導體,278.5,0,0,0,20260518,-22496,152550,175047,-6.8x,19.02%,▲ 順勢追意
3624.TWO,光頡,83.8,0,0,0,20260518,2931,173788,170856,59.3x,33.02%,▲ 順勢追意
