=== 殖利率掃描報告 (20260518) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 3712.TW: 19.35% (歷史分位: 100.0%)
[🔥 10日新高] 6596.TWO: 19.34% (歷史分位: 98.6%)
[🔥 10日新高] 2528.TW: 13.51% (歷史分位: 100.0%)
[🔥 10日新高] 2543.TW: 13.19% (歷史分位: 100.0%)
[🔥 10日新高] 5546.TW: 12.66% (歷史分位: 100.0%)
[🔥 10日新高] 1432.TW: 12.35% (歷史分位: 100.0%)
[🔥 10日新高] 6294.TWO: 10.99% (歷史分位: 100.0%)
[🔥 10日新高] 1436.TW: 10.91% (歷史分位: 32.4%)
[🔥 10日新高] 2371.TW: 10.87% (歷史分位: 100.0%)
[🔥 10日新高] 6743.TW: 10.64% (歷史分位: 100.0%)
[🔥 10日新高] 4137.TW: 9.66% (歷史分位: 50.7%)
[🔥 10日新高] 5706.TW: 9.03% (歷史分位: 99.3%)
[🔥 10日新高] 6655.TW: 9.02% (歷史分位: 13.6%)
[🔥 10日新高] 6026.TWO: 9.0% (歷史分位: 47.6%)
[🔥 10日新高] 2010.TW: 8.93% (歷史分位: 100.0%)
[🔥 10日新高] 6806.TW: 8.75% (歷史分位: 100.0%)
[🔥 10日新高] 4120.TWO: 8.67% (歷史分位: 96.6%)
[🔥 10日新高] 2534.TW: 8.6% (歷史分位: 100.0%)
[🔥 10日新高] 2020.TW: 8.53% (歷史分位: 14.1%)
[🔥 10日新高] 4138.TWO: 8.24% (歷史分位: 66.2%)
[🔥 10日新高] 1531.TW: 8.1% (歷史分位: 99.3%)
[🔥 10日新高] 2603.TW: 8.1% (歷史分位: 24.6%)
[🔥 10日新高] 2547.TW: 8.06% (歷史分位: 100.0%)
[🔥 10日新高] 2227.TW: 8.01% (歷史分位: 100.0%)
[🔥 10日新高] 6754.TW: 7.96% (歷史分位: 27.9%)
[🔥 10日新高] 2348.TW: 7.94% (歷史分位: 25.4%)
[🔥 10日新高] 7811.TWO: 7.9% (歷史分位: 100.0%)
[🔥 10日新高] 4417.TWO: 7.81% (歷史分位: 100.0%)
[🔥 10日新高] 2636.TW: 7.74% (歷史分位: 29.6%)
[🔥 10日新高] 3679.TW: 7.73% (歷史分位: 27.5%)
[🔥 10日新高] 8930.TWO: 7.72% (歷史分位: 32.4%)
[🔥 10日新高] 6771.TW: 7.66% (歷史分位: 67.9%)
[🔥 10日新高] 5356.TWO: 7.66% (歷史分位: 12.4%)
[🔥 10日新高] 2751.TWO: 7.63% (歷史分位: 90.3%)
[🔥 10日新高] 6591.TW: 7.62% (歷史分位: 100.0%)
[🔥 10日新高] 3078.TWO: 7.58% (歷史分位: 100.0%)
[🔥 10日新高] 2545.TW: 7.52% (歷史分位: 7.0%)
[🔥 10日新高] 7757.TWO: 7.52% (歷史分位: 63.7%)
[🔥 10日新高] 4420.TWO: 7.51% (歷史分位: 29.7%)
[🔥 10日新高] 9927.TW: 7.5% (歷史分位: 26.7%)
[🔥 10日新高] 2752.TWO: 7.5% (歷史分位: 100.0%)
[🔥 10日新高] 3158.TWO: 7.5% (歷史分位: 100.0%)
[🔥 10日新高] 1315.TW: 7.46% (歷史分位: 29.6%)
[🔥 10日新高] 2745.TWO: 7.46% (歷史分位: 99.3%)
[🔥 10日新高] 2538.TW: 7.45% (歷史分位: 98.6%)
[🔥 10日新高] 2539.TW: 7.42% (歷史分位: 98.6%)
[🔥 10日新高] 9907.TW: 7.42% (歷史分位: 100.0%)
[🔥 10日新高] 6486.TWO: 7.39% (歷史分位: 62.8%)
[🔥 10日新高] 5315.TWO: 7.37% (歷史分位: 100.0%)
[🔥 10日新高] 8442.TW: 7.35% (歷史分位: 25.4%)
[🔥 10日新高] 8938.TWO: 7.35% (歷史分位: 100.0%)
[🔥 10日新高] 1108.TW: 7.3% (歷史分位: 100.0%)
[🔥 10日新高] 2393.TW: 7.29% (歷史分位: 29.6%)
[🔥 10日新高] 5534.TW: 7.21% (歷史分位: 80.3%)
[🔥 10日新高] 1218.TW: 7.17% (歷史分位: 37.3%)
[🔥 10日新高] 2546.TW: 7.13% (歷史分位: 97.9%)
