代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.36,23.55,3000,24.65,3000,24.60,22.80,23.86,24.60,69178,-,
1269,乾杯,66.56,64.3,2998,67.4,3000,67.30,64.30,66.34,64.30,5005,-,
1271,晨暉生技,62.42,62.7,3000,63.8,6000,63.70,61.00,62.06,63.50,97444,-,
1293,利統,27.46,27,3000,28,3000,28.10,27.00,27.22,28.00,6036,-,
1343,旭東環保,21.50,20.9,3000,21.7,1945,21.90,20.90,21.64,21.70,17370,-,
1480,東盟開發,9.12,9.12,4999,9.3,5000,9.12,9.12,9.12,9.12,1,-,
1594,日高,10.15,10.1,3000,10.5,4999,10.50,9.50,9.97,10.10,44583,-,
1780,立弘,31.36,31,3000,31.3,3000,31.50,31.00,31.23,31.30,38368,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.17,20,5000,20.4,3000,20.20,20.00,20.07,20.10,101000,-,
2237,華德動能,35.08,35.15,2000,35.7,2800,36.90,34.80,35.73,35.15,241355,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.25,26.8,6000,28,2980,28.00,26.95,27.12,28.00,124,-,
2249,湧盛,126.03,127.5,3000,129.5,3000,129.50,123.50,127.18,128.00,170589,115/05/08,送件申請上櫃
2252,為昇科,19.13,18,5000,18.35,5000,18.95,18.00,18.34,18.35,196564,-,
2255,凱銳光電,18.43,18.8,5000,19.55,5000,19.15,18.15,18.77,19.05,58289,-,
2256,歐特明,68.58,68.9,3000,71.1,2700,72.20,60.00,67.83,71.10,507170,-,
2644,中信造船,80.56,79.5,3000,80.2,2990,81.90,79.30,79.91,80.20,44212,-,
2733,維格餅家,11.48,10.8,5000,11.3,4999,11.90,10.85,11.29,11.30,14016,-,
2741,老四川,21.29,21,3000,21.95,3000,22.00,21.00,21.28,22.00,15274,-,
2758,路易莎咖啡,65.85,66.7,6000,67.6,3000,67.60,65.20,66.59,67.60,36978,-,
2760,巨宇翔,20.91,19.95,10000,21,5990,21.00,21.00,21.00,21.00,10,-,
2761,橘焱胡同,15.03,15,5000,15.15,1990,15.20,15.00,15.08,15.15,25965,-,
2938,床的世界,23.25,23.1,1000,23.7,3000,23.50,23.10,23.21,23.10,17000,115/04/29,送件申請上櫃
2940,歐都納,23.48,23.45,2812,24.3,9000,23.45,23.40,23.41,23.45,1188,-,
2942,京站,39.20,37.9,3000,39,3000,39.00,37.90,38.56,37.90,5,-,
3097,拍檔,25.64,25.1,6000,26.2,5999,27.00,25.20,25.79,26.20,14429,-,
3117,年程,20.33,24.7,3000,25.9,2499,27.50,17.30,21.70,25.90,362777,-,
3184,微邦,27.10,26.2,6000,26.6,2999,27.00,25.40,26.10,26.60,924489,-,
3473,智通聯網,92.91,92.7,3000,96.8,3000,95.00,92.70,93.07,93.50,13714,-,
3585,聯致,81.97,87.7,2300,88.6,796,90.90,68.40,79.05,88.60,3452619,-,
3595,山太士,2619.96,2435,2628,2450,2790,2545.00,2325.00,2440.17,2450.00,577347,-,
3603,建祥國際,8.88,8.13,10000,8.55,9950,8.60,8.20,8.36,8.55,19819,-,
3633,云光,128.58,130.5,1990,131.5,1999,132.00,127.50,130.50,131.50,92817,-,
3659,百辰,24.89,24,3000,24.9,3000,26.10,24.80,24.89,24.80,34043,-,
3678,聯享,58.16,57.9,3000,59.2,9000,59.90,55.60,57.14,59.20,58855,-,
4115,善德生技,8.91,8.71,5000,9,5000,10.05,8.14,9.17,9.10,560042,-,
4150,優你康,5.93,5.78,10000,6,4994,6.00,5.43,5.65,5.85,544649,-,
4170,鑫品生醫,13.23,13,1950,13.3,5000,13.30,12.80,13.08,13.00,76994,-,
4172,因華,13.56,13.35,5000,13.95,4999,13.95,13.30,13.43,13.95,211639,-,
4186,尖端醫,10.20,10.05,5000,10.3,4977,10.45,10.00,10.17,10.30,592553,-,
4194,禾生技,7.31,7,5000,7.35,4998,7.53,6.94,7.12,7.35,58587,-,
4197,暐世,9.63,9.01,5000,9.24,5000,9.48,9.03,9.19,9.06,118272,-,
4431,敏成健康,16.55,16.5,5000,16.75,6981,16.90,16.40,16.72,16.75,40326,-,
4537,旭東,175.10,166,2966,168.5,4948,173.50,165.50,168.14,168.50,126826,-,
4544,春日,15.04,14.35,5000,15,5000,15.00,14.35,14.87,14.70,2387,-,
4546,長亨,111.84,109,2000,112.5,1966,112.50,109.00,110.89,112.50,26100,-,
4553,盛復,18.40,17.9,5000,18.7,3725,18.70,17.70,17.93,18.70,20375,-,
4559,久裕興,8.88,8.63,5000,8.8,1650,9.08,8.70,8.83,8.80,19690,-,
4565,宏偉,117.70,115.5,4000,116.5,1995,116.50,115.00,115.79,116.50,7241,-,
4570,傑生,71.39,71,3000,72.6,3000,71.50,70.20,71.50,71.00,1013,-,
4573,高明鐵,412.42,407.5,3990,410.5,1949,416.00,364.50,389.02,410.50,763671,-,
4575,銓寶,25.94,25.9,2000,26.3,3000,26.30,25.90,25.95,25.90,48502,-,
4582,聚恆,32.55,31.4,3000,32.1,2990,32.95,31.20,31.93,32.10,273135,115/03/09,證交所同意創新板上市契約
4587,寶元數控,65.20,64.3,2000,65.8,1798,67.80,61.90,65.05,65.80,200086,-,
4589,碩陽電機,38.34,36.75,3000,38.5,5900,38.50,36.75,38.21,38.50,5225,-,
4724,宣捷幹細胞,12.18,12.3,10000,12.5,1995,12.60,12.05,12.48,12.50,171286,-,
4732,彥臣,18.60,18.2,5000,19,5000,18.95,18.60,18.79,18.60,9170,-,
4738,大同精化,8.51,8,20000,8.29,20000,8.65,7.82,8.06,8.29,448358,-,
4765,磐采,20.09,19.05,5000,19.8,5000,19.70,19.05,19.30,19.05,53293,-,
4925,智微,185.02,179,3000,181,3000,182.50,170.00,175.92,178.50,911149,-,
4980,佐臻,42.97,47.85,3000,49.8,2998,51.00,43.80,47.65,49.80,1275082,-,
5240,建騰,26.04,25.55,3000,26.1,5989,26.10,25.55,25.82,26.10,10314,-,
5246,勵威,167.72,138,2000,139,2988,160.50,127.50,134.66,139.00,1857278,-,
5248,景傳,43.64,40.9,2900,41.1,5400,43.60,39.45,40.84,41.10,215416,-,
5254,欣訊科技,55.28,45.6,2000,47,2900,51.80,44.20,45.96,45.60,438640,-,
5262,立達,52.99,53.1,1645,53.9,3000,55.00,51.60,53.73,53.10,198589,-,
5267,龍翩,55.94,51.5,3000,53.3,3000,54.10,49.75,52.17,51.60,96183,-,
5271,紘通,22.93,19.9,6000,20.45,5961,21.70,17.60,19.83,20.45,1152763,-,
5297,廣化,121.98,106.5,3700,108,6000,115.00,91.20,102.29,108.00,1607499,-,
5859,遠壽,14.33,14.25,10000,14.65,5000,14.70,14.25,14.50,14.55,43025,-,
5863,瑞興銀,10.76,10.7,1000,11,3997,11.10,10.65,10.85,10.75,26267,-,
6027,德信,12.42,12.25,5000,12.75,5000,12.65,12.00,12.38,12.55,102945,-,
6035,悠遊卡,51.63,51.5,1000,52.7,2899,53.20,51.50,52.40,52.70,19852,-,
6407,相互,30.99,32.9,3000,33.25,3000,34.90,26.50,30.23,33.75,2409413,-,
6428,淘米,13.84,13.9,3000,14.55,4931,14.55,13.90,14.18,13.90,6192,-,
6434,達輝光電,18.68,20.9,6000,21.95,1000,22.55,13.65,17.38,21.40,4557487,-,
6467,泰合,145.30,138,3000,140.5,3000,144.50,136.50,139.45,140.50,249816,115/05/07,上市審議會通過
6473,美賣*,9.04,8.4,6998,8.8,5000,9.11,8.08,8.36,8.40,1792021,-,
6483,原創生醫,13.02,12.95,10000,13.45,4000,13.50,12.90,13.12,13.45,22091,-,
6493,雷虎生,30.01,29.7,6000,30,2999,30.10,29.70,29.77,29.70,32003,-,
6518,康科特,31.10,30.35,2000,31.15,2999,31.15,30.00,30.35,30.35,17768,-,
6536,碩豐,29.58,25.15,3000,26.15,2000,27.40,25.15,26.21,26.15,40930,-,
6539,麗彤,44.85,43.5,6000,45.75,8000,-,-,-,-,-,-,
6543,普惠醫工,22.32,22.3,10000,22.45,5000,22.50,22.25,22.33,22.35,90402,-,
6549,景凱,7.89,7.87,12000,8.06,9998,8.09,7.81,8.00,8.06,92384,-,
6555,榮炭,21.46,20.95,3000,21.35,3000,21.60,20.90,21.09,20.95,74550,-,
6559,研晶,24.93,22.25,3000,23.3,5000,25.05,21.90,23.04,23.30,165684,-,
6563,映智,31.62,30.7,3000,31.25,2933,31.35,30.00,30.86,31.25,106012,-,
6564,安特羅,18.16,18.45,5000,18.8,2342,18.80,18.05,18.51,18.80,42948,-,
6565,物聯,22.71,20.8,8998,21.45,2902,22.50,20.80,21.28,21.45,154316,-,
6572,博錸,8.08,8.01,5000,8.41,4000,8.41,7.81,8.01,8.41,92121,-,
6580,台睿,15.77,15.5,2920,16,9997,16.05,15.50,15.72,16.00,100573,-,
6583,友松,12.85,12.4,5000,12.85,5000,-,-,-,-,-,-,
6586,醣基,64.80,65.2,2700,65.7,1824,67.70,63.10,65.84,65.70,691802,-,
