代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,26.48,27.25,10000,28.5,9940,28.50,26.65,27.65,28.50,217628,-,
1269,乾杯,75.66,72.5,2800,76.1,2394,76.10,72.50,75.21,76.10,806,-,
1271,晨暉生技,58.08,56.3,2000,57.5,3000,58.20,56.20,57.13,56.50,128361,-,
1293,利統,27.98,28.2,3000,29.3,2999,29.40,27.05,28.20,29.30,32413,-,
1343,旭東環保,21.33,23,2696,23.95,2900,23.95,22.00,22.80,23.95,162485,-,
1480,東盟開發,9.66,9.5,5000,9.59,5000,9.65,9.50,9.56,9.55,33000,-,
1594,日高,14.49,11.85,4530,12.4,4998,14.45,11.60,12.52,11.85,835677,-,
1780,立弘,33.18,33.4,3000,34,6000,35.50,33.00,34.11,33.90,622971,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,24.19,23.15,8000,24.1,3000,24.00,23.10,23.45,23.60,74500,-,
2237,華德動能,31.01,31.15,3000,32,4998,32.40,30.70,31.65,32.00,365464,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.91,27.9,2000,29.05,3000,29.00,27.75,28.38,28.10,26400,-,
2249,湧盛,112.78,117,3000,119,1990,119.00,116.50,117.35,118.50,107714,-,
2252,為昇科,20.93,20.55,3000,21.05,3000,21.50,20.25,20.91,21.05,568464,-,
2255,凱銳光電,22.88,22.95,3000,24,3000,23.80,22.65,23.42,23.70,174651,-,
2256,歐特明,79.41,77.1,6000,79.5,2993,82.80,76.40,79.95,78.00,711523,-,
2644,中信造船,83.46,83.2,3000,84.1,2985,84.50,83.10,83.73,84.10,56957,-,
2733,維格餅家,12.22,12,5000,12.5,5000,12.55,12.00,12.03,12.55,19062,-,
2741,老四川,23.96,23.9,3000,24.2,2950,24.50,23.40,23.91,24.20,28697,-,
2758,路易莎咖啡,85.13,85.7,6000,87.4,3000,87.50,84.10,86.18,86.80,22910,-,
2760,巨宇翔,22.55,21.5,6000,22.6,5999,22.60,21.50,21.87,22.60,9001,-,
2761,橘焱胡同,15.41,15.35,5000,16,4000,16.00,15.50,15.85,16.00,27980,-,
2938,床的世界,22.52,21.95,2000,22.8,3000,22.80,21.95,22.39,21.95,17105,-,
2940,歐都納,23.47,23.4,3000,23.95,3000,23.95,23.90,23.92,23.95,5000,-,
2942,京站,38.60,38.7,2900,40.6,1918,40.60,38.65,39.13,38.70,7222,-,
3097,拍檔,30.87,28.4,5000,28.6,4990,30.30,26.60,28.36,28.60,268891,-,
3117,年程,49.32,41.45,3000,42,2999,55.00,36.60,44.70,42.00,4451068,-,
3184,微邦,19.55,19.1,3000,20,3000,20.10,19.00,19.60,19.60,387839,-,
