id,name,price,signal,pnl,count,win_rate,reason
3105.TWO,穩懋,617.0,💎 持股,100.98,5,100.0,[🚀 極強] 趨勢強勁(續抱)
2399.TW,映泰,41.9500007629,💎 持股,24.37,3,33.33,[🚀 極強] 趨勢強勁(續抱)
0050.TW,元大台灣50,86.0,💎 持股,23.57,3,66.67,[📈 穩定] 趨勢強勁(續抱)
00738U.TW,期元大道瓊白銀,64.0,💎 持股,19.48,3,33.33,[📈 穩定] 趨勢強勁(續抱)
00635U.TW,期元大S&P黃金,50.2999992371,☁️ 觀望,12.52,1,100.0,[📈 穩定] 尚未達進場門檻
009816.TW,凱基台灣TOP50,12.2899999619,💎 持股,8.09,1,100.0,[📈 穩定] 趨勢強勁(續抱)
2618.TW,長榮航,35.3499984741,☁️ 觀望,5.87,1,100.0,[🚀 極強] 尚未達進場門檻
4966.TWO,譜瑞-KY,537.0,☁️ 觀望,0,0,0,[📈 穩定] 尚未達進場門檻
2382.TW,廣達,340.0,💎 持股,-3.57,4,25.0,[🚀 極強] 趨勢強勁(續抱)
2609.TW,陽明,50.7000007629,☁️ 觀望,-8.67,2,0.0,[📉 轉弱] 尚未達進場門檻
