股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2401.TW      凌陽            21.65          3        57.14          10.31        7         -613 📈 持有 → 繼續持有         
2404.TW      漢唐           1100.0         14        57.14          14.23        0         1675 📈 持有 → 繼續持有         
2405.TW      輔信            15.35         18          0.0            0.0        0         -378 📉 建議賣出              
2406.TW      國碩             34.1          3         60.0          33.11        5       -10653 📈 持有 → 繼續持有         
2408.TW      南亞科           233.0          6        52.94          15.51        4        33113 📉 建議賣出              
2409.TW      友達            15.85          9        47.06           5.33        2        17201 📉 建議賣出              
2412.TW      中華電           136.5         18        44.44           0.36        2        23220 📈 持有 → 繼續持有         
2413.TW      環科             49.1          3        56.25          32.25        5        -1511 📈 持有 → 繼續持有         
2414.TW      精技             42.1          3        52.94           4.05        7            9 📈 持有 → 繼續持有         
2419.TW      仲琦            29.65          3        52.63           14.8        7          644 📈 持有 → 繼續持有         
2420.TW      新巨             52.0          8        58.82           4.17        2         -120 📈 持有 → 繼續持有         
2421.TW      建準            137.0         16         50.0          -7.16        2        -4140 📉 建議賣出              
2423.TW      固緯             48.4          6         50.0           0.81        3          154 📉 建議賣出              
2425.TW      承啟             27.0         14          0.0            0.0        0         -113 📉 建議賣出              
2426.TW      鼎元             22.8          5        56.25           16.0        3         1477 📈 持有 → 繼續持有         
2428.TW      興勤            171.0          3        56.25           6.31        5          -88 📉 建議賣出              
2429.TW      銘旺科            51.0         15          0.0            0.0        0         -116 📉 建議賣出              
2431.TW      聯昌            12.85          4        57.14          13.85        5          206 📉 建議賣出              
2432.TW      倚天酷��-創       25.85         17          0.0            0.0        1           42 📈 持有 → 繼續持有         
2434.TW      統懋             30.0         16        55.56          -0.17        2           -3 📈 持有 → 繼續持有         
2436.TW      偉詮電            55.4          7        69.57           20.8        3         2123 📉 建議賣出              
2438.TW      翔耀            21.65          9         40.0          -2.43        3          -56 📉 建議賣出              
2439.TW      美律             82.7          4        41.67           8.07        3        -7920 📉 建議賣出              
2441.TW      超豐             87.8          4        58.82           0.67        4         1065 📈 持有 → 繼續持有         
2442.TW      新美齊           19.35         11          0.0            0.0        0          851 📉 建議賣出              
2444.TW      兆勁            13.75          8        41.18           6.21        3         -283 📈 持有 → 繼續持有         
2449.TW      京元電子          284.5          6        61.11          13.06        4        -2960 📉 建議賣出              
2451.TW      創見            217.0         18         75.0          -0.41        1        -1633 📉 建議賣出              
2453.TW      凌群             51.4          4        33.33            4.0        4         -306 📈 持有 → 繼續持有         
2454.TW      聯發科          1765.0         14        63.16          22.22        1        -9978 📉 建議賣出              
2455.TW      全新            217.0          8        57.14           35.5        2         6665 📉 建議賣出              
2457.TW      飛宏             28.8          4         50.0          21.24        4           19 📉 建議賣出              
2458.TW      義隆            131.5          6        55.56            8.2        3         2804 📈 持有 → 繼續持有         
2460.TW      建通             26.0          8        46.15           15.9        3          497 📉 建議賣出              
2461.TW      光群雷            15.8         13        33.33           -3.6        3          293 📉 建議賣出              
2464.TW      盟立             67.8         11        52.38           4.68        3        -1164 📉 建議賣出              
2466.TW      冠西電            49.9         14          0.0            0.0        0          -31 📉 建議賣出              
2467.TW      志聖            393.0          6        58.82          49.94        3         4984 📈 持有 → 繼續持有         
2468.TW      華經            33.95         19          0.0            0.0        0          176 📉 建議賣出              
2472.TW      立隆電           113.0          4         62.5          11.36        4        -1913 📈 持有 → 繼續持有         
2478.TW      大毅             69.7          4        55.56          23.08        5          134 📉 建議賣出              
2480.TW      敦陽科           144.5          7        55.56           2.86        2         -239 📉 建議賣出              
2481.TW      強茂             91.5          5         50.0           3.88        4        -1571 📈 持有 → 繼續持有         
2482.TW      連宇             17.1          3        46.15           6.47        5            4 📈 持有 → 繼續持有         
2483.TW      百容             22.9          4        58.33          18.26        5          -31 📈 持有 → 繼續持有         
2484.TW      希華             27.5          4         55.0          34.93        5          940 📉 建議賣出              
2485.TW      兆赫             56.2          5        66.67          87.45        3        21168 📈 持有 → 繼續持有         
2486.TW      一詮            135.5          7        73.68          55.94        1         2285 📈 持有 → 繼續持有         
2489.TW      瑞軒            43.65          5         76.0          178.4        1        -2753 📈 持有 → 繼續持有         
2492.TW      華新科           134.0          5         50.0          31.38        3        -2534 📉 建議賣出              
2493.TW      揚博            105.0          5         30.0          -1.66        4         -223 📉 建議賣出              
2495.TW      普安             30.6          6        56.25           2.25        3         1109 📉 建議賣出              
2498.TW      宏達電           42.95         19          0.0            0.0        0        -2206 📉 建議賣出              
2515.TW      中工             16.7         18        56.25          21.45        1         1589 📈 持有 → 繼續持有         
2535.TW      達欣工            72.1          4         64.0          13.03        3          118 📈 持有 → 繼續持有         
2542.TW      興富發            36.3          5        46.15           -0.1        4         -267 📉 建議賣出              
2543.TW      皇昌             78.4          8         62.5           16.2        2          329 📈 持有 → 繼續持有         
2547.TW      日勝生           11.45          3        68.75           5.57        6          399 📈 持有 → 繼續持有         
2548.TW      華固            114.5         12         70.0           6.51        0         2299 📈 持有 → 繼續持有         
2597.TW      潤弘            168.5          4        61.54           7.12        4           27 📉 建議賣出              
2601.TW      益航             6.79         11        53.85          22.38        3         2311 📈 持有 → 繼續持有         
2603.TW      長榮            210.5         20         75.0          11.67        0        14948 📈 持有 → 繼續持有         
2605.TW      新興             34.0          8         62.5          26.01        1       -15511 📉 建議賣出              
2606.TW      裕民             63.7          3        63.64           5.44        5         3972 📉 建議賣出              
2607.TW      榮運             56.0          8         50.0          -2.65        3         -237 📈 持有 → 繼續持有         
2609.TW      陽明             60.7         12        77.78          13.88        0         7353 📈 持有 → 繼續持有         
2610.TW      華航             18.9          5        64.71           5.95        3       -88925 📉 建議賣出              
2612.TW      中航             62.1         16         50.0           1.48        1          322 📉 建議賣出              
2615.TW      萬海             78.6         13         50.0           5.22        1        -2247 📈 持有 → 繼續持有         
2616.TW      山隆            21.75          3        68.75          61.71        5           -4 📈 持有 → 繼續持有         
2618.TW      長榮航           34.25          8        56.25           1.22        2       -44481 📉 建議賣出              
2630.TW      亞航             51.8          3        56.25           8.28        6          632 📉 建議賣出              
2633.TW      台灣高鐵           26.5          7        36.36          -2.19        3        -6712 📉 建議賣出              
2634.TW      漢翔             54.9          4        58.82           7.21        4        -3859 📈 持有 → 繼續持有         
2641.TWO     正德             19.4          3        64.71           3.39        6          454 📉 建議賣出              
2645.TW      長榮航太          164.0          6        52.94           14.5        3         1581 📉 建議賣出              
2646.TW      星宇航空           22.0         16          0.0          -0.87        1        -7393 📉 建議賣出              
2723.TW      美食-KY          69.3          6         50.0           3.66        3          125 📈 持有 → 繼續持有         
2724.TWO     藝舍-KY         18.75          3         40.0          -2.38        4            0 📉 建議賣出              
2726.TWO     雅茗-KY          10.2          4         40.0          -1.53        4          -29 📈 持有 → 繼續持有         
2739.TW      寒舍             34.0          3        33.33          -0.45        5           22 📈 持有 → 繼續持有         
2740.TWO     天蔥            40.95          6         65.0          48.58        2            0 📈 持有 → 繼續持有         
2755.TWO     揚秦            140.0         19         62.5          20.69        0           36 📈 持有 → 繼續持有         
2801.TW      彰銀            20.75          4        66.67           4.33        4       -59761 📉 建議賣出              
2812.TW      台中銀           20.55          3        63.64           2.74        3       -10589 📈 持有 → 繼續持有         
2820.TW      華票            16.95          7         50.0           3.94        3         -334 📉 建議賣出              
2834.TW      臺企銀           15.45          7        66.67           3.24        1       -60536 📉 建議賣出              
2836.TW      高雄銀            12.5          5        61.54           3.67        3         -427 📉 建議賣出              
2838.TW      聯邦銀           19.75          6        68.75           7.46        2         1162 📉 建議賣出              
2845.TW      遠東銀           12.45          7        71.43           2.01        1       -12766 📉 建議賣出              
2855.TW      統一證           30.05          4        66.67          18.16        4       -10934 📉 建議賣出              
2867.TW      三商壽            8.06          3         70.0           3.81        4         8743 📈 持有 → 繼續持有         
2880.TW      華南金            35.2          3        65.22          11.98        5        -6483 📉 建議賣出              
2881.TW      富邦金            88.8          6        66.67           1.43        2       -16905 📉 建議賣出              
2882.TW      國泰金            73.0         11         37.5          -2.99        5       -15728 📉 建議賣出              
2883.TW      凱基金            20.4         15        68.18          14.93        0       -30702 📈 持有 → 繼續持有         
2884.TW      玉山金            34.0          3        61.11           4.25        5        -6033 📈 持有 → 繼續持有         
2885.TW      元大金            45.9          3         56.0           14.7        4       -21543 📈 持有 → 繼續持有         
2886.TW      兆豐金            39.3          4        63.64           3.32        3         4907 📉 建議賣出              
2887.TW      台新新光金          24.4          8        70.83          12.71        2      -121581 📉 建議賣出              
2887I.TW     未知             9.28          3        28.57          -0.32        6        -3179 📈 持有 → 繼續持有         
2889.TW      國票金           15.85          3        72.22            7.7        4        -2609 📉 建議賣出              
2890.TW      永豐金           31.65         19        78.57           5.98        1        -9106 📈 持有 → 繼續持有         
2891.TW      中信金            51.4          4        47.37           4.17        5       -62338 📉 建議賣出              
2892.TW      第一金            29.4          8         40.0           0.18        2        -4743 📉 建議賣出              
2897.TW      王道銀行           9.83         17        77.78           7.43        1         2866 📈 持有 → 繼續持有         
2903.TW      遠百             22.6          3         62.5           2.71        5        -1498 📈 持有 → 繼續持有         
2923.TW      鼎固-KY          21.3          3        55.56          25.45        4            8 📉 建議賣出              
2941.TWO     米斯特             nan          4         25.0          -5.27        3            0 📉 建議賣出              
2948.TWO     寶陞            39.95          3        57.14          -5.78        6           -4 📈 持有 → 繼續持有         
3002.TW      歐格             21.6          6        45.45          -2.41        3         -232 📉 建議賣出              
3003.TW      健和興            51.2          3        63.16          12.72        5           74 📈 持有 → 繼續持有         
3004.TW      豐達科           109.0          3        46.15           0.87        6           29 📈 持有 → 繼續持有         
3005.TW      神基            123.0         17        33.33           7.89        0        -8414 📈 持有 → 繼續持有         
3006.TW      晶豪科           146.5          3        58.82            3.5        6         6269 📉 建議賣出              
3008.TW      大立光          2380.0          4        36.36            1.2        4         -838 📈 持有 → 繼續持有         
3010.TW      華立            123.0          7        66.67           4.08        4         -316 📉 建議賣出              
3011.TW      今皓            12.95         19          0.0            0.0        0         -163 📉 建議賣出              
3013.TW      晟銘電           101.0         20          0.0            0.0        0         1369 📉 建議賣出              
3014.TW      聯陽            120.5          6         50.0            2.1        4        -1089 📉 建議賣出              
3015.TW      全漢             53.4          9        56.25           5.76        2          -61 📉 建議賣出              
3016.TW      嘉晶             57.1          8        46.67          11.29        3          328 📉 建議賣出              
3017.TW      奇鋐           1845.0         17         70.0          34.67        0         2202 📈 持有 → 繼續持有         
3018.TW      隆銘綠能           13.1          3         60.0           9.75        6            0 📉 建議賣出              
3019.TW      亞光            133.5          5        55.56          -3.15        3         -457 📉 建議賣出              
3022.TW      威強電            58.9          3         50.0           2.24        5         -451 📈 持有 → 繼續持有         
3023.TW      信邦            228.0          5        61.11          25.35        3          784 📉 建議賣出              
3025.TW      星通             57.6         16         80.0          -3.22        1         -133 📉 建議賣出              
3028.TW      增你強            54.4          3        57.89          26.18        6         2359 📈 持有 → 繼續持有         
3029.TW      零壹            120.5          7         50.0           7.11        2          100 📈 持有 → 繼續持有         
3030.TW      德律            245.0         14        66.67          36.11        0         1236 📈 持有 → 繼續持有         
3032.TW      偉訓             67.7         18         20.0          -5.54        3         -802 📉 建議賣出              
3033.TW      威健             30.2         20         50.0          -0.49        1           80 📉 建議賣出              
3034.TW      聯詠            375.0          3        55.56           3.65        6        -1352 📈 持有 → 繼續持有         
3035.TW      智原            158.5          8        57.14          -2.95        2        -1697 📉 建議賣出              
3036.TW      文曄            215.5         17        71.43           46.1        0         5345 📈 持有 → 繼續持有         
3037.TW      欣興            432.0          4         62.5          70.27        3        -4216 📉 建議賣出              
3038.TW      全台             22.7         20          0.0            0.0        0         -291 📉 建議賣出              
3040.TW      遠見            39.75          4         50.0           9.54        3           51 📈 持有 → 繼續持有         
3041.TW      揚智            23.45         11        22.22           1.71        1        -1595 📉 建議賣出              
3042.TW      晶技             92.1          8        66.67          13.97        2         -280 📈 持有 → 繼續持有         
3044.TW      健鼎            378.0          3        57.89          25.12        6         -528 📈 持有 → 繼續持有         
3045.TW      台灣大           108.0         11        63.64            1.9        1        11826 📈 持有 → 繼續持有         
3049.TW      精金             14.7          4         60.0         121.74        2          519 📈 持有 → 繼續持有         
3054.TW      立萬利            45.0         19         60.0           44.0        0            7 📈 持有 → 繼續持有         
3057.TW      喬鼎             15.6         17          0.0          -5.26        1           -4 📉 建議賣出              
3059.TW      華晶科            38.1          5        53.85           8.52        3         -188 📉 建議賣出              
3062.TW      建漢            25.25          5        57.89           4.42        3        -1016 📉 建議賣出              
3064.TWO     泰偉            40.85          7        30.77          -2.77        3            0 📉 建議賣出              
3066.TWO     李洲            17.15          6         50.0          15.49        3            3 📈 持有 → 繼續持有         
3067.TWO     全域            18.75          3         60.0           0.03        5            0 📈 持有 → 繼續持有         
3071.TWO     協禧             24.2          8        52.94            1.7        2           95 📉 建議賣出              
3073.TWO     天方能源           30.1          6        41.67           4.87        2          -14 📉 建議賣出              
3078.TWO     僑威             60.4         14          0.0          -3.34        1        -2970 📉 建議賣出              
3081.TWO     聯亞           1500.0         12         72.0         132.92        0        -1305 📈 持有 → 繼續持有         
3083.TWO     網龍             29.5          4         70.0           4.53        3           -4 📈 持有 → 繼續持有         
3085.TWO     新零售            12.6         20          0.0            0.0        0            0 📉 建議賣出              
3086.TWO     華義            235.5         19        64.29           2.39        2           37 📈 持有 → 繼續持有         
3088.TWO     艾訊             80.9          4        44.44           0.66        6         -410 📈 持有 → 繼續持有         
3090.TW      日電貿            92.6          4         50.0           3.42        5        -2116 📈 持有 → 繼續持有         
3092.TW      鴻碩            34.05         19         87.5          33.79        0          722 📈 持有 → 繼續持有         
3093.TWO     港建*            31.2         14        58.82          22.35        0          -11 📈 持有 → 繼續持有         
3094.TW      聯傑             23.8          3        43.75           2.91        8         -258 📈 持有 → 繼續持有         
3105.TWO     穩懋            298.5          3        59.09          54.23        6         -302 📈 持有 → 繼續持有         
3131.TWO     弘塑           1910.0         10        72.73          10.72        2          151 📈 持有 → 繼續持有         
3135.TW      凌航            118.5          5        56.25          36.07        2          410 📈 持有 → 繼續持有         
3138.TW      耀登            180.5          4        66.67          77.81        3          995 📉 建議賣出              
3141.TWO     晶宏            45.65          4         40.0          -2.47        5         -173 📉 建議賣出              
3147.TWO     大綜            187.5          3        64.71           4.47        6         -206 📈 持有 → 繼續持有         
3149.TW      正達             51.8          9         50.0          11.62        3        -2923 📉 建議賣出              
3152.TWO     璟德            145.5          3        58.33           5.52        5          -32 📉 建議賣出              
3162.TWO     精確             57.6         20          0.0          -8.15        2         -326 📉 建議賣出              
3163.TWO     波若威           723.0         10         68.0          94.62        0          665 📉 建議賣出              
3167.TW      大量            291.0          4         60.0          34.93        4         -216 📈 持有 → 繼續持有         
3168.TW      眾福科            41.1          6        56.25           2.79        2            6 📉 建議賣出              
3169.TWO     亞信             97.8          3        47.06           -5.5        6          -73 📉 建議賣出              
3176.TWO     基亞            30.15         17         25.0          -1.99        1          -29 📉 建議賣出              
3178.TWO     公準             57.7          3         37.5          -5.31        7           15 📈 持有 → 繼續持有         
3189.TW      景碩            291.5          6        57.69          63.66        4         2638 📉 建議賣出              
3191.TWO     雲嘉南           14.85         12          0.0            0.0        0            0 📉 建議賣出              
3205.TWO     佰研             52.0          4         50.0           7.03        4           48 📈 持有 → 繼續持有         
3206.TWO     志豐            39.55         15        54.55          24.37        0           58 📈 持有 → 繼續持有         
3207.TWO     耀勝             81.7          5        54.55           25.7        2          369 📈 持有 → 繼續持有         
3211.TWO     順達            322.0          5        53.85           6.58        2         -783 📈 持有 → 繼續持有         
3213.TWO     茂訊            101.5         17         80.0           -1.4        1          -30 📈 持有 → 繼續持有         
3217.TWO     優群            157.0          3        53.33           2.44        6         -898 📈 持有 → 繼續持有         
3218.TWO     大學光           140.5         14         50.0           0.34        1         -111 📈 持有 → 繼續持有         
3221.TWO     台嘉碩           30.15          3        52.63          16.67        6          323 📉 建議賣出              
3227.TWO     原相            197.0          4        33.33          -2.81        6         -779 📈 持有 → 繼續持有         
3230.TWO     錦明            43.35          6        52.94           28.9        3           99 📉 建議賣出              
3231.TW      緯創            130.5          8         37.5           0.38        1       -12854 📉 建議賣出              
3234.TWO     光環             80.0         12        65.22          80.65        1         -230 📉 建議賣出              
3236.TWO     千如            29.55          4         60.0          19.54        5         1031 📉 建議賣出              
3252.TWO     海灣             20.1         19        47.06           6.88        1            1 📈 持有 → 繼續持有         
3257.TW      虹冠電            58.0          8        54.55           2.71        2         -182 📉 建議賣出              
3260.TWO     威剛            287.5          3        66.67          20.33        5        -2074 📈 持有 → 繼續持有         
3264.TWO     欣銓            143.0          3        57.89          14.03        5         6149 📈 持有 → 繼續持有         
3265.TWO     台星科           138.0          4        57.89          12.11        5         -322 📈 持有 → 繼續持有         
3266.TW      昇陽            13.85         16         40.0          -3.91        1           -5 📉 建議賣出              
3289.TWO     宜特            131.5         12        57.89           3.49        2        -1994 📈 持有 → 繼續持有         
3290.TWO     東浦             43.9          3        52.94            5.6        7         -251 📉 建議賣出              
3293.TWO     鈊象            716.0          4        53.33           5.39        3         1177 📈 持有 → 繼續持有         
3305.TW      昇貿            105.5          4        47.06            2.1        4          270 📉 建議賣出              
3306.TWO     鼎天             46.7         20          0.0          -2.23        1          -97 📉 建議賣出              
3308.TW      聯德             25.2          5        35.71            5.0        4          -80 📈 持有 → 繼續持有         
3317.TWO     尼克森            47.8          6         50.0          15.59        2         -231 📉 建議賣出              
3323.TWO     加百裕           35.75         20        66.67          -3.64        1        -1245 📉 建議賣出              
3324.TWO     雙鴻            989.0         10        41.67           7.75        3        -2763 📉 建議賣出              
3338.TW      泰碩             58.9         11         75.0          19.14        1          240 📈 持有 → 繼續持有         
3354.TWO     律勝             27.7          6         50.0           18.6        1         -378 📉 建議賣出              
3357.TWO     臺慶科           159.5          3        57.89          15.54        6         -131 📉 建議賣出              
3360.TWO     尚立             16.4          3        53.85           11.0        4          406 📈 持有 → 繼續持有         
3363.TWO     上詮            592.0         12         60.0          42.31        0          258 📈 持有 → 繼續持有         
3372.TWO     典範            21.85          9        53.85           4.79        2          228 📉 建議賣出              
3374.TWO     精材            177.0          4         50.0          13.78        6         1997 📉 建議賣出              
3379.TWO     彬台            39.55         15         50.0           -2.3        1           99 📉 建議賣出              
3380.TW      明泰             34.9         11        35.29           -6.7        3         1351 📈 持有 → 繼續持有         
3406.TW      玉晶光           416.0          3        61.54           0.19        5         -567 📈 持有 → 繼續持有         
3413.TW      京鼎            310.0          3        44.44           0.55        7         -655 📈 持有 → 繼續持有         
3416.TW      融程電           145.5          8        27.27          -1.59        3          -84 📉 建議賣出              
3419.TW      譁裕             15.8         18        58.82           9.73        1          258 📈 持有 → 繼續持有         
3430.TWO     奇鈦科            71.9          4         50.0          18.27        4          -18 📈 持有 → 繼續持有         
3432.TW      台端            16.95          3        46.67          13.56        6            0 📈 持有 → 繼續持有         
3441.TWO     聯一光           34.05          3         50.0           2.08        7          -41 📈 持有 → 繼續持有         
3443.TW      創意           2385.0          9         50.0          -2.54        4         -207 📉 建議賣出              
3444.TWO     利機             61.6          4        66.67           7.24        3          -13 📉 建議賣出              
3450.TW      聯鈞            282.5          6         50.0           4.23        4        -1503 📉 建議賣出              
3454.TW      晶睿             99.3         19        54.55            0.3        0           72 📈 持有 → 繼續持有         
3455.TWO     由田            118.0         15         50.0          -1.39        1          696 📈 持有 → 繼續持有         
3465.TWO     進泰電子           42.9         15          0.0            0.0        0            0 📉 建議賣出              
3466.TWO     德晉            36.35         19          0.0            0.0        0          658 📉 建議賣出              
3481.TW      群創             27.5          3        68.75           38.9        4       -42475 📈 持有 → 繼續持有         
3483.TWO     力致             89.9         17         50.0          -3.43        1          -56 📈 持有 → 繼續持有         
3491.TWO     昇達科          1310.0          7        70.37          92.21        1         -316 📉 建議賣出              
3498.TWO     陽程             61.5          3        47.06          17.35        6         2271 📉 建議賣出              
3499.TWO     環天科            17.8          5         40.0           0.04        4         -178 📈 持有 → 繼續持有         
3501.TW      維熹             50.1          3        41.67           4.68        6           68 📈 持有 → 繼續持有         
3504.TW      揚明光            60.5          3        52.63          19.11        6         -743 📈 持有 → 繼續持有         
3508.TWO     位速             39.5         20        70.59          63.56        0          -68 📈 持有 → 繼續持有         
3516.TWO     亞帝歐            19.6         17         25.0          -1.74        3          -19 📉 建議賣出              
3521.TWO     台鋼建設           15.0          8        46.15            4.4        2           25 📉 建議賣出              
3523.TWO     迎輝             16.0         15         25.0          -0.54        1           -5 📉 建議賣出              
3526.TWO     凡甲            280.5         20         37.5           6.62        1          212 📈 持有 → 繼續持有         
3529.TWO     力旺           2390.0         12         60.0          44.05        1          248 📈 持有 → 繼續持有         
3530.TW      晶相光            58.3         14          0.0            0.0        0          -77 📉 建議賣出              
3532.TW      台勝科           122.5          6        46.67          20.76        3           84 📉 建議賣出              
3533.TW      嘉澤           1565.0         10        52.17           7.72        3          645 📉 建議賣出              
3535.TW      晶彩科           148.5          3         65.0          40.98        5          761 📈 持有 → 繼續持有         
3541.TWO     西柏             24.2          4        42.86           4.64        6            4 📈 持有 → 繼續持有         
3543.TW      州巧            48.45          4        43.75          28.55        4        -1216 📉 建議賣出              
3545.TW      敦泰             45.5          4        23.08          -1.53        6         -438 📉 建議賣出              
3546.TWO     宇峻             67.3         17          0.0            0.0        0          141 📉 建議賣出              
3550.TW      聯穎             16.5         15        55.56           12.5        1          264 📉 建議賣出              
3551.TWO     世禾            184.0          3        41.67           0.34        5           30 📈 持有 → 繼續持有         
3552.TWO     同致             48.8         14          0.0            0.0        0           29 📉 建議賣出              
3555.TWO     博士旺           123.0          4        64.71          41.01        4          -33 📈 持有 → 繼續持有         
3556.TWO     禾瑞亞           42.25          3        47.83          14.44        6           -5 📉 建議賣出              
3558.TWO     神準            131.5          3        41.67           0.12        6         -142 📈 持有 → 繼續持有         
3563.TW      牧德            620.0         10         60.0          21.78        2         1695 📈 持有 → 繼續持有         
3564.TWO     其陽            45.05          3        28.57           -2.2        8          -31 📈 持有 → 繼續持有         
3570.TWO     大塚            177.0          5        61.11          13.75        3           -4 📉 建議賣出              
3576.TW      聯合再生          22.55          3        73.91         149.75        6         5358 📉 建議賣出              
3577.TWO     泓格             60.1         18         20.0          -2.36        1          -77 📉 建議賣出              
3581.TWO     博磊             68.4         18        33.33         -11.38        3         -776 📉 建議賣出              
3583.TW      辛耘            356.0          6        53.33           4.81        2         -289 📉 建議賣出              
3587.TWO     閎康            214.0         16         65.0           4.42        1          161 📈 持有 → 繼續持有         
3588.TW      通嘉            49.25         10         70.0           0.92        2         -351 📉 建議賣出              
3592.TW      瑞鼎            226.0          5        47.37            3.7        4         -264 📈 持有 → 繼續持有         
3594.TWO     磐儀            41.15          4        47.06            9.0        4          274 📈 持有 → 繼續持有         
3596.TW      智易            203.0         18        61.11          13.73        1        -7588 📈 持有 → 繼續持有         
3597.TWO     映興             23.8          3        41.67            6.9        6          -13 📉 建議賣出              
3609.TWO     三一東林           31.5         20          0.0            0.0        0           59 📉 建議賣出              
3611.TWO     鼎翰            192.5         11         50.0          -0.26        1          -18 📉 建議賣出              
3615.TWO     安可             32.8          3        42.11          23.68        7         2857 📉 建議賣出              
3623.TWO     富晶通            26.3         13        66.67          -1.56        1          -86 📈 持有 → 繼續持有         
3624.TWO     光頡             54.8          5        46.15          -2.33        4          843 📉 建議賣出              
3625.TWO     西勝             17.0         18          0.0            0.0        0          140 📉 建議賣出              
3629.TWO     地心引力          18.15          9         50.0          -2.44        1            0 📉 建議賣出              
3632.TWO     研勤             9.99         13        42.86           8.11        1            0 📈 持有 → 繼續持有         
3645.TW      達邁             69.0          8        55.56          40.96        1        -3600 📈 持有 → 繼續持有         
3652.TW      精聯            26.95         20          0.0          -4.29        2          -46 📉 建議賣出              
3653.TW      健策           3415.0         11        47.37          21.51        2         -109 📈 持有 → 繼續持有         
3661.TW      世芯-KY        3310.0         10        53.85          -1.92        3         -586 📉 建議賣出              
3663.TWO     鑫科             56.7          7        47.06           8.47        4          104 📉 建議賣出              
3664.TWO     安瑞-KY         14.65          3        36.36           1.99        5          -16 📈 持有 → 繼續持有         
3665.TW      貿聯-KY        1770.0         14         50.0          11.59        3         2858 📈 持有 → 繼續持有         
3672.TWO     康聯訊           11.85          7        27.27          -6.44        4            7 📉 建議賣出              
3675.TWO     德微            181.5          3        56.25           22.5        6         -110 📈 持有 → 繼續持有         
3680.TWO     家登            396.0         20         50.0          -2.01        1           81 📉 建議賣出              
3684.TWO     榮昌             60.4          3        58.33          11.77        5           68 📉 建議賣出              
3686.TW      達能             19.2          5        57.89            9.2        4         -638 📉 建議賣出              
3687.TWO     歐買尬            71.1         18          0.0            0.0        0         -110 📉 建議賣出              
3689.TWO     湧德            106.0         16         40.0          -5.06        1        -1151 📉 建議賣出              
3691.TWO     碩禾            117.0          3        76.47          82.75        5          533 📉 建議賣出              
3693.TWO     營邦            428.5          3        72.22          68.27        4           89 📈 持有 → 繼續持有         
3694.TW      海華             58.2         20         25.0           -2.1        1         -491 📉 建議賣出              
3701.TW      大眾控            58.3          6         45.0           22.8        4          842 📉 建議賣出              
3702.TW      大聯大            72.0          3        66.67           13.4        5        -2638 📈 持有 → 繼續持有         
3703.TW      欣陸            22.25          3        53.85           3.02        6        -1458 📈 持有 → 繼續持有         
3706.TW      神達             80.8          3         40.0           1.94        5        -5060 📈 持有 → 繼續持有         
3707.TWO     漢磊             56.8          6        43.75          15.89        3        -1286 📉 建議賣出              
3708.TW      上緯投控          117.5          4        53.85          11.25        4         1293 📈 持有 → 繼續持有         
3709.TWO     鑫聯大投控          70.5          3        47.06          10.84        7          215 📈 持有 → 繼續持有         
3710.TWO     連展投控           6.91          7        69.23          21.19        2         -125 📈 持有 → 繼續持有         
3711.TW      日月光投控         342.0          6         61.9          31.97        3          767 📉 建議賣出              
3712.TW      永崴投控          23.05          6        46.15           4.68        3         -197 📉 建議賣出              
3713.TWO     新晶投控          18.65         17          0.0            0.0        0          -40 📉 建議賣出              
3714.TW      富采            39.15          5         40.0          -1.68        5          488 📈 持有 → 繼續持有         
3715.TW      定穎投控          153.5          3         62.5          27.52        5         1501 📈 持有 → 繼續持有         
3717.TW      聯嘉投控           18.0          3        53.85          11.86        5         -415 📈 持有 → 繼續持有         
4123.TWO     晟德            48.95          3        66.67           27.0        4        -4160 📈 持有 → 繼續持有         
4127.TWO     天良            36.15         12         75.0          23.29        2            9 📉 建議賣出              
4130.TWO     健亞             34.6          3         61.9          10.58        5          333 📈 持有 → 繼續持有         
4131.TWO     浩泰             37.9          4        35.71          -5.96        6           -8 📈 持有 → 繼續持有         
4142.TW      國光生            18.2          4        63.64           4.18        3         1097 📈 持有 → 繼續持有         
4147.TWO     中裕             53.5          8        33.33           0.99        2           16 📈 持有 → 繼續持有         
4154.TWO     樂威科-KY          nan         16          0.0            0.0        0           -1 📉 建議賣出              
4161.TWO     聿新科           25.45          6        41.18          10.33        3           -8 📉 建議賣出              
4167.TWO     松瑞藥           20.25          3        52.63          19.01        6         -232 📈 持有 → 繼續持有         
4171.TWO     瑞基            20.25         13         50.0          10.74        1           48 📈 持有 → 繼續持有         
4192.TWO     杏國            20.35         15          0.0            0.0        0            1 📉 建議賣出              
4304.TWO     勝昱             29.4          3         37.5           1.12        6            0 📉 建議賣出              
4406.TWO     新昕纖            10.0          3         40.0          -7.96        6            9 📈 持有 → 繼續持有         
4416.TWO     三圓             16.7         19          0.0            0.0        0          -27 📉 建議賣出              
4510.TWO     高鋒            42.15          8         50.0          11.34        3            3 📉 建議賣出              
4513.TWO     福裕            16.85          9        44.44          12.99        2            3 📉 建議賣出              
4523.TWO     永彰            33.85          3         62.5          17.09        5           53 📈 持有 → 繼續持有         
4526.TW      東台             31.9          5        58.82           5.26        3         -159 📉 建議賣出              
