=== 殖利率掃描報告 (20260515) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 3489.TWO: 13.92% (歷史分位: 100.0%)
[🔥 10日新高] 6294.TWO: 10.91% (歷史分位: 100.0%)
[🔥 10日新高] 4303.TWO: 10.64% (歷史分位: 100.0%)
[🔥 10日新高] 4523.TWO: 9.4% (歷史分位: 100.0%)
[🔥 10日新高] 9949.TWO: 9.28% (歷史分位: 100.0%)
[🔥 10日新高] 6171.TWO: 8.47% (歷史分位: 28.5%)
[🔥 10日新高] 4138.TWO: 8.2% (歷史分位: 62.5%)
[🔥 10日新高] 8433.TWO: 8.05% (歷史分位: 27.8%)
[🔥 10日新高] 4417.TWO: 7.76% (歷史分位: 100.0%)
[🔥 10日新高] 8930.TWO: 7.69% (歷史分位: 31.9%)
[🔥 10日新高] 5403.TWO: 7.6% (歷史分位: 100.0%)
[🔥 10日新高] 5356.TWO: 7.59% (歷史分位: 11.8%)
[🔥 10日新高] 7757.TWO: 7.49% (歷史分位: 59.7%)
[🔥 10日新高] 3158.TWO: 7.46% (歷史分位: 100.0%)
[🔥 10日新高] 3078.TWO: 7.42% (歷史分位: 100.0%)
[🔥 10日新高] 4420.TWO: 7.42% (歷史分位: 29.2%)
[🔥 10日新高] 5315.TWO: 7.34% (歷史分位: 100.0%)
[🔥 10日新高] 6486.TWO: 7.32% (歷史分位: 60.4%)
[🔥 10日新高] 8938.TWO: 7.3% (歷史分位: 100.0%)
[🔥 10日新高] 6122.TWO: 7.25% (歷史分位: 86.1%)
[🔥 10日新高] 7716.TWO: 6.97% (歷史分位: 33.3%)
[🔥 10日新高] 4442.TWO: 6.86% (歷史分位: 100.0%)
[🔥 10日新高] 7767.TWO: 6.86% (歷史分位: 100.0%)
[🔥 10日新高] 6637.TWO: 6.84% (歷史分位: 100.0%)
[🔥 10日新高] 3171.TWO: 6.83% (歷史分位: 95.8%)
[🔥 10日新高] 6266.TWO: 6.74% (歷史分位: 31.9%)
[🔥 10日新高] 6763.TWO: 6.67% (歷史分位: 100.0%)
[🔥 10日新高] 5206.TWO: 6.56% (歷史分位: 99.3%)
[🔥 10日新高] 6910.TWO: 6.54% (歷史分位: 100.0%)
[🔥 10日新高] 6751.TWO: 6.51% (歷史分位: 100.0%)
[🔥 10日新高] 1294.TWO: 6.44% (歷史分位: 100.0%)
[🔥 10日新高] 6577.TWO: 6.44% (歷史分位: 15.3%)
[🔥 10日新高] 6590.TWO: 6.4% (歷史分位: 100.0%)
[🔥 10日新高] 4911.TWO: 6.34% (歷史分位: 100.0%)
[🔥 10日新高] 6021.TWO: 6.34% (歷史分位: 11.8%)
[🔥 10日新高] 1565.TWO: 6.2% (歷史分位: 29.9%)
[🔥 10日新高] 6856.TWO: 6.15% (歷史分位: 68.8%)
[🔥 10日新高] 9951.TWO: 6.13% (歷史分位: 100.0%)
[🔥 10日新高] 3218.TWO: 6.1% (歷史分位: 97.9%)
[🔥 10日新高] 7738.TWO: 6.01% (歷史分位: 100.0%)
